	chr5:179835385-179835474	chr5:179835475-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.58e5cc13-3837-4676-9815-86ae7a4468bc.fc.signal	0	0	0	0	0	0	0	0	0	0.0312302	0.19742	0.087597	0.224246	0.179303	0	0	0	0.0225339	0.300234	0.0870869	0	0.0030728	0.305342	0.385258	0.20491	0.30741	0.0850445	0.30741	0.210044	0.240593	0.136254	0.419077	0.259314	0.072181	0.317249	0.117917	0	0.103451	0.410861	0.299166	0.240788	0.17521	0	0	0.187495	0.26743	0.26538	0.322758	0.186481	0.23156	0.485685	0.121896	0.309458	0.377075	0.287932	0.258239	0.464481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.60427f84-8516-4b50-8b0c-92e59f98bd58.fc.signal	0	0	0	0	0	0	0	0.417175	0.812196	0.136721	0	0	0	0.119193	0.563051	0.80215	1.01315	0.609988	0.354072	0.122699	1.48523	0.926573	0.858895	0.161261	0.673091	0.539873	0.0280453	0.543383	1.77757	0.665407	0.149905	0	0.844873	0.557405	0	0.638036	1.74768	0.825146	0.666079	0.743205	1.45136	0.897456	0	0	0	0.441477	0.520823	1.29462	0.613493	0.280453	0	0	0	0	0.136425	0.414687	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.85fb694c-24ac-4a67-afb4-86273572ea8c.fc.signal	0.250036	0.28129	0.159398	0	0	0	0	0	0.221281	0.200654	0	0.0691184	0.188884	0.0202235	0.0770072	0.267377	0.269071	0.518169	0.35225	0.129906	0.00144453	0.252431	0.168774	0.472567	0.341299	0	0.324421	0.519449	0	0	0	0	0.0325024	0.250555	0.354425	0.116267	0	0.444438	0.725977	0.0319171	0.0698177	0.12847	0.0210283	0	0	0	0.0543827	0.244247	0.0664485	0.0150021	0.28129	0.523199	0.457565	0.28129	0.129393	0.0148047	0.20915
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d8e6c755-45ac-4108-b1ba-23233bd0ab31.fc.signal	0.22796	0.34194	0.328262	0.241638	0	0	0.0983077	0.278301	0.0130184	0.139823	0.102459	0	0.034194	0.622454	0.186947	0	0.161852	0.325983	0.327437	0.314398	0.318181	0.0902449	0.249319	0.564943	0.502403	0.34194	0.0547104	0	0.1968	0.183617	0.195521	0.370036	0.440139	0	0	0	0.112225	0.215356	0	0	0.0636452	0.260232	0.679746	0.36573	0	0.0385712	0.313048	0.313134	0.317573	0.27381	0.0105491	0.424086	0.310918	0.0437405	0.178879	0.346478	0.251761
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.78aaba4a-3f88-4f65-82d6-9d5fa5ceabcb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144859	0.316892	0.0643133	0.527354	0.485497	0.268347	0.0567777	0.0632944	0.849256	0.797698	0	0	0	0	0.199134	0.594601	0.0335073	0	0.257822	0.535329	0.308897	0.353849	0.113925	0.522005	0.158603	1.04467	0.516686	0	0	0	0	0	0.108901	0.700006	0.494639	0	0	0	0	0	0	0.53
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.b8e4fc89-a1f2-4c5d-ae40-28beee956889.fc.signal	0	0	0	0	0	0	0.23855	0.786771	0.00385533	0.184569	0.150231	0	0	0	0.0665855	0.208184	0.420296	0.123221	0.499844	0.809772	0.583262	0.234378	0.394548	0.0366257	0.223322	0.437849	0.23132	0.308429	0.154213	0.305536	0.538537	0	0	0.185056	0.272965	0.162836	0.248557	0	0.490474	0.735754	0.11873	0	0	0.246098	0.188741	0	0	0	0.121291	0.309568	0.255532	0.863125	0.216952	0.174569	0.44654	0.129741	0.751724
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.69848b5e-1d71-4ca5-a68d-b2c1db7d8201.fc.signal	0	0	0	0	0	0	0	2.5305	3.15166	0.776603	0.625543	1.36907	0.704143	3.1914	0	1.7703	1.92647	1.03398	0.270252	0.441821	0.32866	0.904332	0.307276	0.498534	1.15896	1.88894	0	1.17869	1.40724	0.1167	0	1.20698	0.614246	0.0745787	0.906579	0.465926	0.805414	0.435123	0.841552	1.30354	0.533286	1.38826	1.42041	0.902671	2.92415	1.31542	0.477029	1.19017	0.284444	0	0	1.29207	0.46352	0	0	0	0.736364
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.4878d059-ae9d-4e75-b9f6-57c37838f3e3.fc.signal	0	0	0	0	0	0	0	0.331351	1.69807	1.19129	1.12234	0.48015	0.71034	0.971311	0.842426	0.558141	0.586088	1.17059	0.845682	0.623545	0.225958	0.682414	1.36158	0.649209	1.18259	0.608756	0	0.427778	0.230342	0	0	0.256333	0.371838	0.0394872	0.546239	0.932038	0.285089	0.59645	0.960846	0.312606	0	0.179736	0.356179	0.305104	0.0807554	0.35195	0.105227	0.200727	0.360395	0.227051	0.431069	0	0.0131624	0.49359	0.638373	0.49359	0.188525
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.4c655c7c-8a8a-4e2d-a610-f4e47cf57813.fc.signal	0	0.0221558	0.599622	0.513184	0.755907	0.204441	0.627261	1.1286	1.15648	0.649231	0.119794	0.507112	0.0629625	0.176037	0.566364	1.03823	0.332855	0.129234	0.231354	0.195873	0.586386	1.10151	1.16398	0.493903	0.595601	0.200505	0	0	0.460529	0.0235336	0.0924032	0.402812	0.769722	0.144595	0.153627	0.29612	0.460537	0.194708	0.225733	0.452086	0.154867	0.214605	0.381694	0.756234	1.12249	0.731989	0.774371	0.567899	0.0896255	0.163473	0.261385	0.127534	0.788115	0.386383	0.285626	0.204008	0.716814
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.cf40a4a9-4cda-4678-bd80-f40b9fb23433.fc.signal	0.194555	0.318209	0.27192	0.0549465	0.0429171	0.283675	0.617826	0.54026	0.27724	0.337367	0.350678	0.210165	0.399812	0.525339	0.606382	0.535538	0.560784	0.504368	0.418155	0.295775	0.260364	0.261952	0.291334	0.181235	0.342142	0.611098	0.228094	0.0620225	0.607949	0.476795	0.589158	0.794334	0.673289	0.382843	0.690986	0.828075	0.291935	0.617073	0.601377	0.482382	0.325765	0.50044	0.385814	0.286477	0.229819	0.168514	0.374292	0.513994	0.38222	0.370014	0.288284	0.250012	0.321513	0.66395	1.13049	0.79111	0.418605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.cefb7c30-c246-45e3-a1c7-f28257f723dd.fc.signal	0	0	0	0	0	0	0	0.54778	0.158659	0.363778	1.13428	0.522664	0.0174893	0	0.378424	0.527061	0	0	0.792773	2.05124	0.232842	0	0	0	0.108434	0.723142	0.0221755	0	0	0	0.166316	1.58555	0.299369	0	0.376849	0.34454	0	0.465685	1.21965	0.365895	0	0	0.787229	0.598738	1.64099	1.89046	0.210667	0	0	0.837124	1.21411	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.450afe27-076b-4841-9c2a-cbdeff10853b.fc.signal	0.008557	0.164115	0.219562	0.0953583	0.00610907	0	0.00758075	0.0423941	0.119319	0.180773	0.244846	0.317097	0.293089	0.245155	0.112388	0.202999	0.325277	0.214168	0.111228	0.0860469	0.0618764	0.16429	0.229646	0.543936	0.535328	0.272721	0.124807	0.224251	0.355711	0.281653	0.157575	0.120795	0.202757	0.283808	0.208489	0.134737	0.127697	0.0878561	0.248324	0.311316	0.154895	0.216884	0.275842	0.345995	0.193422	0.104909	0.211768	0.308684	0.196721	0.191433	0.374696	0.690777	0.484845	0.204687	0.0586445	0.151682	0.930003
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.d8f0d283-97b1-48be-a67c-353c0ecb4b0e.fc.signal	0	0	0	0	0.0321493	0.134338	0.236888	0.33768	0.152075	0.0678293	0.187204	0.228957	0.0911541	0.0490565	0.291575	0.427352	0.221492	0.203443	0.466988	0.458528	0.463275	0.688658	1.02985	0.633981	0.0329531	0	0.132616	0.245061	0.246662	0.174224	0.178238	0.389308	0.267041	0.251286	0.112884	0.0628289	0.134579	0.445936	0.411402	0.135695	0.497264	0.431568	0.162306	0.110682	0.0845315	0.217175	0.173288	0.0876427	0.367078	0.379456	0.0357438	0.351517	0.455945	0.19344	0.473311	0.645236	0.429119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.3e57f4b2-3eea-42bc-9983-8ecec55d5977.fc.signal	0	0	0	0	0	0	0	0	0.303126	0	0.198091	0.23148	0	0.212077	0.161462	0.566831	0	0	0.0385405	0.476159	0.777331	0.179633	0	0	0	0	0	0	0	0	0	0	0	0	0.20857	0.147538	0.395512	0.001297	0.210619	0.0400731	0	0	0	0.367883	0	0	0.215958	0.108646	0.246137	0.753424	0.891733	0.088272	0	0.405446	0.12542	0	0.653846
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.47ac92c8-3161-452d-8dd3-b7ed71169f80.fc.signal	0	0	0	0	0.0206149	0.13929	0.0553722	0.102685	0.121748	0.356886	0.341384	0.14164	0.234393	0.415175	0.287833	0.271424	0.680797	0.534457	0.111002	0.153752	0.30245	0.0770091	0	0	0	0.0492158	0.0622162	0.00371403	0.101581	0	0.0363952	0.0960467	0	0.088466	0.0230064	0.114279	0.113805	0.104906	0.0654538	0.0458011	0.266763	0.332843	0.391028	0.374995	0.326087	0.182964	0.103544	0.30863	0.353345	0.199726	0.111443	0.414433	0.396616	0.175625	0.0588944	0.0990055	0.389222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.e7144f2b-c79b-4aad-950f-07ae1b5e1dad.fc.signal	0.129495	0.45704	0.0746499	0.551447	0.11883	0.0979371	0.434188	0.0578917	0	0.444856	0.222426	0.00304693	0	0	0.187386	0.147776	0	0	0	0	0	0	0.560076	0.108166	0.0517979	0.278442	0.108166	0.298601	0.409815	0.022852	0.28922	0.470748	0.0182816	0	0	0	0.0108867	0.23999	0.120174	0.203438	0.0426571	0.242831	0.0822672	0	0.105119	0.230043	0	0.351865	0.914977	0.886541	0.601701	0.557492	0.610827	0	0.65922	0.0356492	0.669847
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.1a9690ca-63a1-4ea3-8dc4-24421ed40248.fc.signal	0.143354	0.207148	0.272512	0.209784	0.0277811	0.025609	0.14538	0.449125	0.458404	0.412539	0.341923	0.265953	0.252278	0.124752	0.169096	0.696573	0.882572	0.565059	0.437294	0.480215	0.540045	0.524018	0.519994	0.718797	0.761182	0.4437	0.20428	0.134451	0.209858	0.324438	0.262108	0.208454	0.33158	0.277827	0.243237	0.23301	0.0617544	0.0944605	0.179119	0.149797	0.195763	0.344327	0.149859	0.154851	0.17296	0.131338	0.213517	0.262679	0.325451	0.314905	0.290334	0.296347	0.342316	0.233492	0.206416	0.534596	0.821538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.3b07c369-960c-43eb-b4e5-3e3773e044bc.fc.signal	0	0	0	0.106396	0.289193	0.0376404	0	0.149762	0.26337	0	0.0320294	0.309427	0.0984045	0.338973	0.329574	0.453441	0.662207	0.596997	0.0898783	0	0	0	0.0867944	0.249965	0.0764617	0	0	0	0.196253	0.216909	0.248941	0.538603	0.0321135	0	0.213793	0.305733	0.54432	0.175627	0.222062	0.191078	0	0	0.0038576	0.234735	0.166313	0	0.178706	0.234477	0	0	0	0.31505	0.423487	0.891385	1.16409	0.354631	0.743088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.768c3dd3-4d38-474a-b6d5-c316c21bc08d.fc.signal	0	0.0269037	0.259631	0.216164	0	0	0.007102	0.19574	0.192578	0.0937098	0.132488	0.0432125	0.0160631	0.251444	0.318973	0.630968	0.767903	0.560707	1.1226	1.25257	0.963667	1.07165	0.53132	0.290677	0.446748	0.618873	0.390201	0.105298	0.260688	0.650096	0.404432	0.601061	0.535805	0.525577	0.74635	0.710812	0.417576	0.323889	0.366803	0.936846	0.51004	0.0614472	0.0101413	0.228527	0.520683	0.371458	0.333657	0.596261	0.622762	0.63862	0.449788	0.954973	0.698021	0.447994	0.585567	1.06867	0.106383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.00528f90-1767-43ef-bb37-a22f6e9f4039.fc.signal	0.0170338	0.741708	1.37136	0.81717	0.121514	0.181143	0.113407	0.175031	0.385281	0.37005	0.990792	0.917727	0.537904	0.331279	0.358216	0.496015	0.569554	0.581495	0.945466	0.381771	0.31233	0.225103	0.00805353	0.648635	0.212162	0.39013	0.0258793	0.0532347	0.493494	0.370504	0.49977	0.660532	0.682935	0.150367	0.294493	1.01192	0.798768	0.23632	0.26481	1.2859	1.11704	0.902143	0.244121	0.544307	1.19336	0.750856	0.512254	0.954371	0.664209	0.05184	0	0	0.109402	0.429374	0.192451	0.197649	0.38326
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.b4123c57-2590-4b34-8381-37c68bbe52bf.fc.signal	0.5106	0.5106	0.088504	0	0	0	0	0	0	0.858516	0.870769	0.0110925	0.305048	0.762496	0.194028	0	0.429629	0.128953	0	0	0	0	0	0	0	0	0.057868	0.906382	0.51951	0.39146	0	0	0	0	0	0	0	0.06808	0.803344	0.490176	0	0	0.245088	0.406132	0.404339	0.421375	0.149359	0.241173	0.451523	0.214894	0.371036	0.309764	0	0.231472	0.449328	0	0.82
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.313549b4-5e36-4d5c-9816-17b9c7f898e3.fc.signal	0	0	0	0	0	0	0	0	1.99515	0.0242894	0	0	0	0	1.44168	0.187018	0	0	0	0	0	1.22604	0.296384	4.17381	3.79949	0	0	0	0	0	1.79526	0	0	0	0	0	0.0404823	1.4754	0.192559	1.71645	0.307666	0	0.442441	1.11306	0	0	0	0	0	0	0	0	0	0	0.531962	2.38276	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.d51ed427-007f-40d3-b98a-eaa67c358ae9.fc.signal	0	0	0	0	0.159025	0.19315	0.187833	0.0688964	0	0	0	0.0196213	0.111834	0.11739	0.0297079	0	0	0	0	0	0	0	0	0.0569802	0.122325	0.15455	0.0756928	0	0	0.0162974	0.0811725	0.13008	0.0760429	0.13931	0.149276	0.0627427	0.132009	0.148771	0.114035	0.159383	0.104999	0	0	0	0	0	0	0	0	0	0.0190895	0.12823	0.329478	0.258935	0.0699446	0	0.17435
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.f1517182-68cd-4431-ae69-970e870c1c44.fc.signal	0	0	0	0	0	0.632954	0.90422	1.14538	0.783657	1.66388	1.19446	2.06344	0.881204	1.87724	0.87785	1.68287	0.874108	0.096452	4.21394	1.2502	0.565604	1.74439	1.9131	1.0233	2.81631	0.856029	0.0964501	0.734963	0.803162	1.43383	0.538142	0.777795	0.526021	0	0	1.31421	2.60229	1.86461	1.79043	2.17027	1.00671	0.855995	0	0	0.313463	1.35037	3.09866	1.61562	0.494307	0	0.705292	1.07906	0.506363	0	0.482251	0.748594	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.6c44093e-8a4f-4f36-9bdc-4181cde15c47.fc.signal	0	0.206592	0.46195	0.302107	0.283472	0.406292	0.570276	0.509709	0.18233	0.199914	0.243566	0.0587288	0.346523	0.333991	0.144251	0.140949	0.0170715	0.10721	0.295699	0.181289	0.144023	0.290851	0.643864	0.851215	0.914873	0.73635	0.219634	0.316251	0.707627	0.512944	0.366346	0.269328	0.21994	0.200093	0.147073	0.118903	0.135329	0.134913	0.150463	0.169355	0.690949	0.70683	0.656164	0.2717	0.970368	1.40018	0.692583	0.566241	0.504015	0.325838	0.0638984	0.27788	0.425887	0.297567	0.493324	0.542719	0.38961
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.52e2a31a-ed90-46ce-a625-480b75d1cd22.fc.signal	0	0	0	0	0	0	0.415505	0.970545	0.985453	0.872555	0.907544	1.11801	0.260996	0.324955	0	0	0.306515	0.926571	0.957534	0.525878	1.30855	0.328583	0.57311	0.122263	0	0	0	0	0	0	0.963469	0.294336	0	0	0.393536	0.369248	0	0.634106	0.738082	0.0458488	0	0	0	0	0.479937	1.07372	0.714459	0.00382073	1.0507	1.22656	0.0114622	0	0.427922	0.622791	1.01319	0.378323	0.630208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.303418	0.449927	0.643519	0.546419	0.118468	0	0	0.23929	0.332348	0.0555572	0.240016	0.470343	0.298194	0.548285	0.216071	0.565236	0.830443	0.797818	0.549985	0.152381	0.398152	0.735384	0.585007	0.447678	0.423776	0.169053	0.160989	0.19839	0.796464	0.732864	0.424521	0.70118	0.711391	0.466988	0.258663	0.579031	0.330847	0.364196	0.621144	0.565562	0.610567	0.752144	0.532063	0.508301	0.623296	0.498571	0.695046	0.629179	0.448633	0.248994	0.341451	0.342843	0.683741	0.998606	0.439	0.197098	0.269874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000942.6.d7f763be-bfdd-4c86-bf20-202adde8af39.fc.signal	0	0	0	0	0	0	0.0407933	1.49499	2.94845	2.428	2.0237	1.51876	1.23051	0.283878	0.410894	1.84564	0.883192	1.4648	2.7677	3.56064	0.63868	0	0	1.83334	0.0966911	0	0	0.159185	0.984036	0.701283	0.84419	0.819736	0.545839	0.873709	0.68222	0.702955	2.0745	0.650733	0.60849	0.717338	2.14364	2.41978	1.99794	0.0653313	0.57865	1.33676	1.34572	1.55416	0.924375	0.510066	0.535903	0.823574	1.23975	0.904395	1.59062	0	0.736232
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.af8f440a-d096-482c-84b1-79bcd318ff11.fc.signal	0	0.39844	0.403152	0.363271	0.737758	0	0	0.822023	0.587436	0	0	0	0	0.0383248	0.303611	0.046132	0.00468653	0.506217	1.01073	0.142939	0.511908	2.25289	0.587872	0.12826	0.458882	0.583344	0.691366	0.472626	0.466438	0.185312	0.786539	0.442663	0.209071	0	0.0445265	0.533747	0.870072	1.06413	0.69846	0.278878	0.855468	0.363828	0.119232	0.461062	0.429911	0.467236	0.468154	0.892419	0.878581	0.263714	1.23994	0.775847	0.0984377	0	0	0	0.359124
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0	0.248073	0.883522	0.363829	0	0	0.152458	0.294864	0.029456	0.341642	0.0588046	0.277193	0.559887	0.0590683	0	0	0	0	0.00945093	0.334061	0.0762804	0	0.174242	0.217521	0.0598506	0.219535	0	0.17862	0.333347	0.112987	0	0.0887292	0.377703	0.292518	0	0	0	0	0	0.368394	0.606002	0.211563	0	0.186182	0.300734	0.305123	0.151437	0.195645	0	0	0	0	0	0.217347	0.724391	0.899053	0.203655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.79baf790-9207-4b34-b5dd-596bb8569b6a.fc.signal	0	0.125	0.338637	0.156819	0	0	0.208868	0.979838	0	0.366711	0.300106	0.544515	0.204714	0.194078	0.0214993	0.528086	0.4629	0.0657247	1.65278	0.484198	0	0.356888	0.609258	0.572875	0.118182	0.71154	0.904772	0.250055	0.271439	0.25002	0.74335	0.643325	0.243191	0.302301	0	0.419416	0.17276	0.495578	0	0.663772	0.414242	0	0.247346	1.25308	0.470876	0.0866973	0.44974	1.48759	0.650128	0.362726	0.632964	0.54561	0	0	0.206841	0.68204	0.783333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.75ea8988-00c2-4fd9-9d35-44ae4afdef2d.fc.signal	0	0	0	0	0	0	0	0	0.253982	0.146403	0	0	0	0.484187	0.191709	0	0.457674	0.200385	0.217621	0.32291	0	0.0336325	0.199512	0.00310547	0	0	0	0	0	0.239701	0.480631	1.06551	0.237216	0	0.288376	0.388062	0	0	0	0	0	0.193838	0.216263	0.23365	0.15019	0.441549	0.164069	0.262323	0.0702144	0.093158	0.378012	0.034504	0	0.0213612	0.715651	1.00753	0.806034
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0.142561	0.205725	0.736277	0.264193	0	0	0.110156	0.242384	0.0984655	0	0.0326081	0.519125	0.363157	0.122951	0.106108	0.110439	0.124516	0.275021	0.0872863	0.141871	0	0.191001	0.460608	0.303815	0.119975	0.128628	0.332211	0.269867	0.0614349	0.203536	0.279272	0.141492	0.160459	0.245712	0.103724	0.327375	0.414077	0.353609	0.298571	0.540908	0.150503	0.293429	0.0909499	0.259862	0.494822	0.138593	0.321793	0.0812074	0	0	0	0.356229	0.280432	0.411448	0.302318	0.136169	0.405405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0.35443	0.35443	0.151223	0.333164	0	0	0	0	0.29168	0.416062	0	0.158741	0.367674	0.122688	0	0	0	0.203255	0.470062	0.382577	0.110054	0.376786	0.222607	0.0715428	0.389109	0.503489	0.158064	0	0	0	0.0615816	0.236919	0.109008	0.31279	0.0773407	0	0.315077	0.0692897	0	0	0	0	0	0.187124	0.676742	0.255232	0.234096	0.202535	0.35892	0.851694	0.614839	1.96949	1.3202	0.309055	0.515243	0.362025	0.134078
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.23ce8c02-fb50-4a0a-991c-771c3456cdf5.fc.signal	0	0	0	0.163571	0.412863	0.310233	0.201054	0.563342	0.614438	0.280759	0.416589	0.746053	0.728629	0.560422	0.475816	0.591014	0.43742	0.36373	0.345025	0.215904	0.103819	0.237612	0.327523	0.584478	0.768195	0.476622	0.0743226	0.0783727	0.37936	0.619422	1.03294	1.08863	0.641198	0.82441	1.27067	1.33642	0.722566	0.612732	0.526857	0.557927	0.315825	0.0169753	0.0607801	0.273858	0.351618	0.58756	0.402986	0.297542	0.433898	0.275928	0.159808	0.521149	0.37854	0.118315	0.400491	0.553363	0.863045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.69e2f510-56a8-481d-8e3a-d02fd1396e2d.fc.signal	0	0	0.0743794	0.113951	0.0283641	0	0.0894019	0.111642	0.0437092	0.0360679	0.112987	0.0749375	0.0756719	0.13061	0.150988	0.284439	0.26919	0.145111	0.108148	0.1038	0.128972	0.166745	0.185906	0.205348	0.238632	0.277159	0.157744	0.190765	0.334555	0.360748	0.244951	0.11004	0.318895	0.435753	0.206187	0.2338	0.175174	0.0529401	0.0234613	0.011917	0.106987	0.105249	0.100154	0.335276	0.394643	0.311459	0.171543	0.262849	0.212113	0.128545	0.467585	0.635169	0.347064	0.278316	0.306502	0.373569	0.861177
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001902.1.97f665f6-6f48-4b26-ac5c-9db0c04ef7bc.fc.signal	0	0.0121495	0.335332	0.170093	0.313425	0.0520443	0	0.125275	0.103172	0	0	0.35699	0.163251	0.03372	0.0995429	0.147946	0.160082	0.0802945	0.03633	0.276963	0.602903	0.856458	0.592858	0.0903583	0.22745	0	0	0	0	0.339278	0.194325	0.539648	0.0491641	0.134196	0.142019	0.302464	0.0751923	0.167732	0.368554	0.258696	0.749893	0.324588	0	0.268903	0.0163893	0	0	0.159636	0.146303	0.168628	0.33999	0.170093	0.0469781	0.592904	0.0404983	0	0.261111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.05b73e87-893b-4343-ab37-69c778c437f8.fc.signal	0	0	0	0	0	0	0.253642	1.20709	0.887318	0.249517	0.654219	0.53854	0.546852	0.598483	0.495537	0.42623	1.38033	1.48926	1.62086	1.27687	0.836709	0.865694	0.535337	0.58827	0.380685	0.170515	0.325168	0.249824	0.830415	0.677953	0.321741	0.434333	0.162584	0.162584	0.337065	0.96034	0.0619212	0.957564	0.71378	1.32842	0	0.3212	0.718185	0.658474	0.964503	0.634472	0.942557	0.174481	0.44634	0.0515511	0.904121	0.0356892	0	0	0	0	0.774194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001457.1.9f6f8a52-1626-4301-ab46-eb5cd8e0bb33.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269163	0.240702	0.0914033	0.261848	0.287324	0.549962	0.995378	0.395963	0.469679	0	0	0.208147	0.520367	0.936773	0.493142	0	0.0303117	0.513899	0.358898	0.733562	0.432945	0.62444	0.0124888	0.349753	0.735558	0.237287	0	0	0.336427	0.176042	0.131559	0.799942	0.430454	0.62444	0.0874216	0	0	0	0.616114	0.354242	0.108773	0	0.466321
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.8871bb3d-7ee4-4151-b7f6-e200809c7bd1.fc.signal	0	0.121295	0.2445	0.0875227	0	0	0	0.359609	0.704001	0.3149	0.451045	0.346295	0.301141	0.692534	0.166137	0.193124	0.229276	0.465212	0.423353	0.516584	0.70687	0.935758	0.373116	0.0989397	0.756207	0.454749	0	0	0.462355	0.765881	0.199784	0.121771	0.260674	0.0922807	0	0.017124	0.27875	0.0846708	0.142704	0.358662	0.214055	0.477581	1.07039	0.453803	0.260674	0.0665933	0.0266373	0.247354	0.287312	0.197881	0.00190267	0.390054	0.800088	0.329169	0.194077	0.57081	0.844828
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	0	0	1.13509	0.283774	0.0236478	1.18239	1.18239	2.03378	6.39299	5.98243	12.1504	4.19601	2.93872	2.60019	0.928125	1.77007	1.27386	2.99536	2.70138	2.01406	0.610935	0	0	0	0	0.85571	0.559665	0.275891	1.14298	0.449308	3.89171	1.08397	0	0	0	0	0	1.00285	2.43574	2.90206	0.433543	0	0	0.0630608	3.22385	1.81444	0	0	0	0	0.0236478	1.18239	3.24773	6.88175	1.11559	0.862185	0.987516
