	chr22:41992214-41992363	chr22:41992364-41992513	chr22:41992514-41992663	chr22:41992664-41992813	chr22:41992814-41992963	chr22:41992964-41993113	chr22:41993114-41993263	chr22:41993264-41993413	chr22:41993414-41993563	chr22:41993564-41993713	chr22:41993714-41993863	chr22:41993864-41994013	chr22:41994014-41994163	chr22:41994164-41994313	chr22:41994314-41994463	chr22:41994464-41994613	chr22:41994614-41994763	chr22:41994764-41994913	chr22:41994914-41995063	chr22:41995064-41995213	chr22:41995214-41995363	chr22:41995364-41995513	chr22:41995514-41995663	chr22:41995664-41995813	chr22:41995814-41995963	chr22:41995964-41996113	chr22:41996114-41996263	chr22:41996264-41996413	chr22:41996414-41996563	chr22:41996564-41996713	chr22:41996714-41996863	chr22:41996864-41997013	chr22:41997014-41997163	chr22:41997164-41997313	chr22:41997314-41997463	chr22:41997464-41997613	chr22:41997614-41997763	chr22:41997764-41997913	chr22:41997914-41998063	chr22:41998064-41998213	chr22:41998214-41998363	chr22:41998364-41998513	chr22:41998514-41998663	chr22:41998664-41998813	chr22:41998814-41998963	chr22:41998964-41999113	chr22:41999114-41999263	chr22:41999264-41999303	chr22:41999304-41999402	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.4f07d906-46cb-4b49-9eca-84ffb88233a3.fc.signal	0.333015	0.305131	0.200228	0.00174	0.0115995	0.307948	0.391504	0	0	0	0	0.262009	0.183027	0	0	0	0	0	0	0	0	0	0	0.121001	0.246585	0.223928	0.0310801	0.0246253	0.289643	0.314023	0.139181	0	0	0	0	0.207847	0.275135	0.02163	0.0581109	0.393497	1.15788	1.04186	0.447025	0.54076	0.675347	0.429	0.239132	0.396552	0.817507	0.557647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.5c0d3bc3-2483-4334-82c2-b98db24b9499.fc.signal	0.201501	0.390109	0.466204	0.263095	0.26749	0.238544	0.383038	0.223701	0.125652	0.121105	0.170285	0.0855119	0.221333	0.550745	0.208091	0.0450203	0.389905	0.521984	0.315758	0.189293	0.277159	0.333819	0.475473	0.594901	0.651243	0.319484	0.0287757	0.106947	0.456432	0.752176	0.578658	0.361969	0.346875	0.61436	0.218694	0.191032	0.745404	0.634831	0.251025	0.0132979	0.358321	0.824158	0.868581	1.72679	0.903402	0.413421	1.29943	1.39404	1.06874	0.574176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.9c4780de-3fe9-463d-b53b-5fe60a9ad8a2.fc.signal	0.423746	0.279001	0.213534	0.315373	0.171212	0.0525621	0.428622	0.373688	0.039859	0.0377126	0.269347	0	0	0.0755581	0.540476	0.541955	0	0	0	0	0.587963	0.430304	0.206387	0.43512	0.111695	0	0	0.0722729	0.436923	0	0.794897	0.223382	0	0.404015	1.55957	0.100078	0.466489	1.63253	3.72156	2.15424	0.476669	1.54523	1.33955	0.125402	0.0293309	0.950739	2.43476	2.54532	0.968419	0.722222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.7f8e529d-cf30-4d19-82b7-6287d94d8e26.fc.signal	0	0	0	0	0.560991	0.281917	0	0	0	0.376795	0.463967	0	0	0	0.114968	0.454675	0.134447	0.346926	0.199061	0.318728	0.736377	0.799201	0.057648	0	0.0621847	0.542212	0.0560815	0.304276	0.151122	0.177599	0	0	0	0	0	0.266904	1.35025	0.513797	0.829178	0.376216	0.252096	0.0085158	0.311808	0.2897	1.36162	0.49739	0	0	0	0.311594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.bb047498-09b9-4c13-b396-ee9ca79dcf59.fc.signal	0	0	0.00838413	0.72007	0.295368	0.0582887	0.642801	0.0822019	0	0	0	0	0.301032	0.158878	0.395234	0.313792	0	0	0.338922	0.407207	0.0893153	0.17965	0.905062	0.423121	0	0.242541	0.214625	0	0	0.474605	0.330161	0.0784507	0.11538	0	0.0780335	0.851597	0.707192	0.426462	0	0.08362	0.359042	0.322191	1.59642	0.80744	2.65872	2.73956	1.23631	1.42837	0.898364	0.646748
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.560a707c-11f9-456f-9667-23fa8be1b9b6.fc.signal	0.0763194	0.273271	0.9909	0.125378	0.444666	0.395802	0.617074	1.09167	0.360018	0.242984	0.354495	0.5103	0.506492	0.334656	0.447124	0.434745	0.476815	0.215049	0.287963	0.128658	0	0.196992	0.194225	0.150971	0.360124	0.728581	0.745305	0.55502	0.687313	0.900809	0.400618	0.0477873	0.606433	0.620848	0.240665	0.414424	0.342341	0.391776	0.424608	0.750327	0.354268	0.237686	0.79541	0.417172	0.530301	0.145927	0.35834	0.335743	0.436766	0.534413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.1c43239d-dfc1-4ee8-9404-c3dda7976cff.fc.signal	0	0	0	0.5189	0	0.204862	0.159047	0	0	0	0	0.141587	1.22388	0.439423	0.401078	0.294735	0.178502	0.859405	0.5189	0	0.303038	0.215862	0	0	0.265986	0.489164	0.504099	0.601875	0.210234	0.100859	0.284409	0.0472411	0.454711	0	0.47805	0.589528	0.831723	0.381308	0.755594	0.432118	1.24969	0.58947	0.166048	0	1.19983	0.87598	0	0.404742	1.01277	0.802095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.c17770a0-5e1a-467c-8c25-b0784609b22f.fc.signal	0	0	0	0	0	0	0	0	0	0.0679964	0.176524	0.0390722	0	0	0	0	0	0	0.129404	0.190113	0	0	0	0	0	0	0	0	0	0	0.0195779	0.161323	0.0505536	0	0	0.147639	0.51489	0.31904	0.0123652	0.00398467	0.201517	0.208857	0.115154	0.329123	0.236512	1.16488	2.72593	2.8651	2.6632	0.574873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.bd79aee4-cb3e-4358-b4aa-2b3125cb6682.fc.signal	0.202213	0.318951	0.359253	0.227982	0.137496	0.169321	0.0824262	0.26302	0.426026	0.0846587	0.653612	0.483704	0.234409	0.230014	0.0300598	0.313115	0.706709	0.959514	0.48359	0.160282	0.282585	0.499841	0.239808	0.146471	0.419151	0.712741	0.605004	0.0024456	0.0313316	0.187066	0.17667	0.0448153	0.334234	0.270577	0.22139	0.432797	0.345819	0.598798	0.297083	0.73106	0.688351	0.282178	0.298397	0.0787797	0.0152263	0.110363	0.103999	0.1199	0.00375697	0.589235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.6671b082-a817-48d2-abb0-2b33e6b6a3bd.fc.signal	0.12396	0.0842928	0.109942	0.329017	0.186525	0.0074376	0.0834825	0.267037	0.256281	0.193439	0.0467062	0.0231392	0.21494	0.548074	0.816737	0.40684	0.172456	0.25917	0.156511	0.031752	0.174137	0.296992	0.162486	0.0171186	0.257311	0.48989	0.304838	0.15184	0.0706011	0.00485833	0.166864	0.140094	0.0573731	0.32128	0.28126	0.0983122	0.00997827	0.223571	0.447969	0.329242	0.241906	0.214885	0.0426943	0.0824298	0.21022	0.0630426	0	0	0	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.337d4e8a-e984-41f8-aa57-60f7eb5f2a93.fc.signal	0.0514912	0.151714	0.424011	0.349532	0.00361167	0	0	0	0	0.0818741	0.268135	0.0875425	0.0809403	0.23552	0.278267	0.29347	0.151267	0.0204266	0	0	0	0	0.037974	0.241623	0.350095	0.21984	0.0984397	0.184179	0.138729	0.162717	0.00790127	0	0.13429	0.243532	0.0344528	0	0	0.0726449	0.646579	0.709274	0.411372	0.458631	0.342443	0.186669	0.0365167	0	0	0	0	0.430769
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.e68f52c1-41a1-4e05-8c93-7ca09c5fb4fe.fc.signal	0.710793	0.77605	0.363477	0.202357	0.401755	0.375296	0.0572865	0.130596	0.250476	0.102584	0	0	0	0.0112863	0.0923136	0.171211	0.0761547	0	0.0358337	0.14512	0.0934739	0	0	0	0.120897	0.387917	0.18698	0.0534007	0.159257	0.271926	0.330045	0.642441	0.777963	0.37559	0.230361	0.203333	0.337063	0.517245	0.590582	0.676601	0.518812	0.43007	0.70592	1.51888	1.29812	0.51255	0.241348	0.23864	0.254797	0.589744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.424bbc61-947c-4459-9db6-6a124654e2c1.fc.signal	0.527899	0.312443	0.0947453	0.230434	0.17304	0.134542	0.44202	0.23454	0.343695	0.338022	0.400389	0.399194	0.125667	0.244476	0.234558	0.216786	0.436975	0.210861	0.110001	0	0	0.0654281	0.285895	0.128946	0.386932	0.364891	0.256697	0.325561	0.205634	0.034442	0	0	0	0	0	0	0	0.0460095	0.231415	0.391567	0.356611	0	0	0.28354	1.02201	0.766793	0.297793	0.0883512	0	0.652583
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.ab339ba6-8e79-4160-a042-90f773410cae.fc.signal	0.655946	0.261218	0.109214	0.252008	0.419429	0.369766	0.305602	0.359064	0.43861	0.377984	0.375967	0.215715	0.219052	0.212454	0.350447	0.342421	0.255815	0.286959	0.100325	0.0526368	0.0566342	0.189866	0.0995824	0.0737097	0.572283	0.209772	0.138558	0.111372	0.227373	0.424637	0.366848	0.270585	0.494447	0.206757	0.160729	0.234101	0.389905	0.370504	0.483375	0.663113	0.27617	0.498676	0.402306	0.523218	0.346454	0.37059	0.799551	1.29862	1.26263	0.465839
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.6ff00d21-c2de-48d7-8406-d314ad572f14.fc.signal	0.210342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0639035	0.0984171	0.0806285	0.0543686	0	0.289231	0.078613	0	0	0.00176893	0.161272	0.194583	0	0	0	0.00805347	0.253168	0.0937535	0.0778331	0.291626	0	0	0.0392751	0.468047	0.546984	0.506795	0.474878	0.436499	0.773878	1.11423	2.0553	2.58595	2.66644	2.97479	0.584475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7414bb41-cf54-40da-9950-d1fdfeffed2f.fc.signal	0.17279	0.506782	0.266561	0.336661	0.667869	0.323455	0.283418	0.736128	0.51674	0.392993	0.290012	0.372396	0.551768	0.431848	0.592771	0.533586	0.0236225	0.17171	0.660611	0.727032	0.18438	0.389832	0.990752	1.17515	0.670113	0.467623	0.662384	0.39922	0.451994	0.67009	0.740682	0.527854	0.317134	0.529961	0.460423	0.337152	0.17279	0.307651	0.913588	1.37613	1.55544	0.522606	0.174898	0.173844	0.369814	0.206506	0.14329	0.414855	0.842923	0.751825
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.daf2ffe6-6c5e-4ab8-9f88-8a9b4df4d380.fc.signal	0.19258	0.459812	0.434611	0	0	0	0.140568	0.0681223	0	0.736612	0.768486	0.459242	0	0.272262	0.0877737	0	0	0	0	0	0.271614	0.121511	0.119725	0.0759388	0.284964	0.108756	0	0	0	0	0.15725	0.526472	0.116767	0.249586	0.0446424	0.107147	0.21136	0.53432	0.732821	0.560493	1.52873	0.501219	0.599147	0.621399	0.517304	0.780956	1.52899	1.17963	1.53509	0.612635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.3ed58a0f-af1e-4c53-b5bc-87b47881334c.fc.signal	1.27748	0.969326	1.7023	1.91487	0.85103	1.23979	0	0.328482	0.183615	0.177454	0.493055	0.247901	0.458688	0.634132	0.65688	0.986776	1.88257	0.709357	0.676612	0.883561	1.09798	1.00939	0.465686	0.587094	0.137058	0	0.158933	0.147672	1.49322	1.64885	0.955123	1.17872	1.71563	1.92175	1.16219	1.12945	0.0585891	0.927006	0.882161	0.536362	0.465462	2.07849	1.00325	1.83832	3.10716	2.75854	1.76681	1.98256	2.61007	0.688356
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.a94a6b89-542c-4e29-9116-4cbe6008554d.fc.signal	0.199465	0.217589	0	0.265095	0.854535	0.464694	0.290843	0.101368	0.195299	0.346599	0.190094	0.176235	0	0.225458	0.157071	0	0	0	0.0977262	0.447126	0.174269	0.435826	0.429592	0.554861	0.134264	0	0.079523	0.211411	0.0589003	0.127345	0	0.173938	0.253307	0	0	0	0	0.131912	0.364607	0.238525	0.441149	1.14501	1.12412	0.536896	1.14586	2.18099	1.57546	2.34695	2.00107	0.681693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.803d7f5d-192e-4b5b-9ea2-f9b8994e9342.fc.signal	0.227068	0.338784	0.0383173	0.159707	0.184085	0.279149	0.456943	0.323203	0.107859	0.351624	0.272829	0.209521	0.055488	0	0	0	0.0506073	0.258948	0.246159	0.141174	0.220495	0.16921	0.184303	0.163225	0.0219342	0.0117469	0.130205	0.0993825	0	0	0	0	0.03384	0.33742	0.339216	0.0266172	0.0558251	0.238716	0.0836414	0.178883	0.198352	0.169448	0.0007594	0	0	0	0	0.115841	0.446933	0.536585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.53bb9a01-f358-4483-9142-27b2e32f31f6.fc.signal	0.166209	0.0461466	0.377718	0.00341827	0.154817	0.266625	0	0.213642	0.204184	0.00341827	0	0	0	0	0	0	0.0402428	0.484912	0.0565256	0.0939371	0	0	0	0	0.0569684	0.165436	0	0.124406	0.018826	0.126209	0.0633	0	0.147535	0.202079	0.00718827	0.249558	0.382509	0.789236	0.141351	0.292794	0.305874	0.611087	1.97862	2.59146	1.34799	1.86878	1.46033	2.35107	2.07635	0.652993
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.792a7453-f3de-4e03-b55b-6ed6dc280947.fc.signal	0	0	0	0	0	0.130956	0.208232	0.00744067	0	0	0	0	0	0	0.166671	0.190481	0	0	0	0	0	0	0	0	0	0.0471341	0.250804	0	0.208957	0.409239	0.380962	0.476206	0.236613	0.0714304	0.260007	0.218322	0.230661	0.467276	0.821458	0.328664	1.01104	2.38419	1.70177	0.992594	0.88396	1.24112	0.847207	1.7373	1.71587	0.687369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.c608e076-b4cb-49e5-bf4c-ab19d04cc659.fc.signal	0.5445	1.5698	1.29769	1.62758	0.84905	0.660775	0.774174	0.431937	0.22917	0.213027	0.615953	0.290762	0.51037	1.08484	1.10601	1.80446	1.2732	1.05474	0.757452	0.747289	0.711986	1.14532	0.872657	0.567379	0.671619	0.795771	0.685279	0.526514	1.27439	1.07464	0.724626	1.02855	0.975852	1.12997	1.03894	0.700452	0.758572	1.03018	1.62821	0.786293	1.34813	1.61531	1.38023	1.37924	2.61036	1.92781	1.78854	3.21117	2.22919	0.768884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.5efb4e46-177f-4d3d-96a6-19f7c95acfd8.fc.signal	0.104685	1.35829	1.02968	2.19689	1.34074	0.495211	0.647493	0.252756	0	0.205363	0.919936	0	1.08084	1.19155	0.383422	0.164529	0.230986	0.447383	1.2198	0.680236	0.449641	0.364013	0.581055	0.801873	0.343082	0.332118	0.293069	1.27922	0.734887	1.06629	2.65134	0.672599	1.45342	1.20184	0.508526	1.12563	0.775304	0.6868	1.46731	1.17132	1.08252	1.70897	1.08146	2.56042	3.29962	1.94685	2.93111	2.04966	2.03251	0.741224
