	chr2:73077151-73077300	chr2:73077301-73077450	chr2:73077451-73077600	chr2:73077601-73077750	chr2:73077751-73077900	chr2:73077901-73078050	chr2:73078051-73078200	chr2:73078201-73078350	chr2:73078351-73078500	chr2:73078501-73078650	chr2:73078651-73078800	chr2:73078801-73078950	chr2:73078951-73079100	chr2:73079101-73079250	chr2:73079251-73079400	chr2:73079401-73079550	chr2:73079551-73079700	chr2:73079701-73079850	chr2:73079851-73080000	chr2:73080001-73080150	chr2:73080151-73080300	chr2:73080301-73080450	chr2:73080451-73080600	chr2:73080601-73080750	chr2:73080751-73080900	chr2:73080901-73081050	chr2:73081051-73081200	chr2:73081201-73081350	chr2:73081351-73081500	chr2:73081501-73081650	chr2:73081651-73081800	chr2:73081801-73081950	chr2:73081951-73082100	chr2:73082101-73082250	chr2:73082251-73082400	chr2:73082401-73082550	chr2:73082551-73082700	chr2:73082701-73082850	chr2:73082851-73083000	chr2:73083001-73083150	chr2:73083151-73083300	chr2:73083301-73083450	chr2:73083451-73083600	chr2:73083601-73083750	chr2:73083751-73083900	chr2:73083901-73084050	chr2:73084051-73084163	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.e5051162-3534-4c21-b37a-9d70a53452b8.fc.signal	0.501224	0.565189	0.10236	0.125629	0.142407	0.114122	0.228832	0.305133	0.425432	0.24325	0.0532781	0.000821867	0.155878	0.304401	0.32392	0.276924	0.27989	0.0963483	0.221988	0.335735	0.43469	0.148927	0.205165	0.143021	0.0659893	0.451106	0.890441	0.664568	0.176253	0.319146	0.721266	0.37086	0.366808	0.443923	0.298715	0.263409	0.478729	0.78835	0.754662	0.347355	0.3686	0.503611	0.290001	0.190178	0.195799	0.373433	0.29353	0.391975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.6c91eb19-cf51-4ff7-b713-f8f2fc326b1d.fc.signal	0.113095	0.132292	0.123413	0.26247	0.0165061	0.0894252	0.0727279	0.0677615	0.368407	0.151827	0.0477146	0.226229	0.0651113	0	0.17172	0.303428	0.114213	0.246709	0.0554484	0.157034	0.33472	0.141506	0.0980061	0.256659	0.201181	0.332489	0.0437901	0	0.0191148	0.139128	0.146452	0.263407	0.0670635	0.1701	0.0933783	0.106058	0.239998	0.128781	0.371038	0.286518	0.0166764	0	0.0413282	0.355035	0.393975	0.216731	0.258975	0.280632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.af8f440a-d096-482c-84b1-79bcd318ff11.fc.signal	0.582434	0.272254	0.824032	1.87911	0.353001	0	0	0	0	0.134481	0.356221	0.396747	0.229041	0.329564	0.939887	0	0.412941	0.120377	0.126544	0.438295	0.459348	0.521807	0.318333	0.336875	0.590617	0.534361	0	0.346883	0.642237	0.637539	0.693807	0.492239	0.480075	0.0796857	0.182686	0.358567	0.736805	0.26626	0.460973	0.0226235	0.0191624	1.00662	1.72909	0.965645	0.667968	0.49686	0.0124421	0.452489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1164241b-8ba2-45bf-987f-0243c87c0a1c.fc.signal	0.322987	0	0	0	0.00314213	0.268624	0.432339	0.360105	0.266763	0.0505318	0	0	0	0	0.155921	0.0996878	0	0	0	0	0	0	0	0	0.153023	0.259478	0	0	0	0	0	0	0	0	0	0	0	0	0.103967	0.465626	0.195821	0.161627	0.257013	0	0.322076	0.0924988	0	0.291317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.0a1684db-dfdc-416a-9b39-88bdc9d8980d.fc.signal	0.115168	0	0	0	0	0.269725	0.162439	0	0	0	0	0.067944	0.4218	0	0	0	0	0.0961906	0.612546	0.381344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242522	0.662643	0.359372	0.10439	0.683515	0.161088	0	0	0	0.83004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.48a0264b-6e25-46c0-b33d-21ee41282ecb.fc.signal	0.641285	0.421084	0.0173237	0.110913	0.1308	0.668691	0.374239	0.32483	0.345672	0.288357	0.341682	0.155931	0.0292338	0.239289	0.32158	0.0595503	0	0.212392	0.374095	0.0530539	0	0	0.0638829	0.299919	0.0351419	0	0	0	0	0	0	0.297732	0.461417	0.0416269	0	0.00372373	0.206899	0.109942	0.124368	0.0360433	0.162971	0.219145	0.515394	0.41878	0.535938	0.303234	0.153543	0.29011
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f6bea37b-7779-4621-9ed2-82fb7b23df8f.fc.signal	0.367116	0.329731	0	0	0	0	0	0.192043	0.109116	0.153891	0.145304	0.033016	0.262085	0.016508	0	0	0.251306	0.15453	0	0	0	0	0	0.350335	0.216176	0	0	0.196383	0.343204	0.216578	0	0	0	0	0	0	0.297757	0.553001	0	0	0.209454	0.192077	0	0	0.0859049	0.166011	0.280801	0.352688
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.69e2f510-56a8-481d-8e3a-d02fd1396e2d.fc.signal	0.310297	0.329026	0.20513	0.324937	0.294311	0.152013	0.306323	0.397892	0.359461	0.261655	0.229404	0.260468	0.268994	0.20483	0.134757	0.171987	0.123881	0.122068	0.12752	0.133365	0.142412	0.12008	0.141163	0.17614	0.335658	0.376905	0.352306	0.230275	0.220317	0.425761	0.540431	0.263448	0.0525569	0.378404	0.534007	0.427823	0.333809	0.170242	0.231971	0.29657	0.364297	0.431155	0.370636	0.271029	0.214013	0.477271	0.492359	0.15534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.05b73e87-893b-4343-ab37-69c778c437f8.fc.signal	0.440167	0.835423	2.13555	1.67989	1.45161	1.0622	0.678342	0.402823	0	0.0158619	1.72853	0.598007	0.166548	1.04291	1.12222	1.87169	2.26427	1.05084	0.678478	1.7792	1.9629	1.24515	0.0753439	0.0775617	0.938052	0.959638	0.487752	0.99929	0.737574	0.563096	0.394789	0.233675	0	0	0.12954	1.08183	0.989355	0.541121	0.357277	0.380685	0	0.596586	0.761367	1.40953	1.27291	0.87069	1.33327	0.22
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.8871bb3d-7ee4-4151-b7f6-e200809c7bd1.fc.signal	0.0418587	0.28636	0.376738	0.116126	0.369627	0.508022	0.933358	0.461211	0.376496	0.355795	0.244279	0.12952	0.173387	0.718394	0.733243	0.206568	0.137623	0.12082	0.286361	0.277798	0.514681	0.132239	0.207396	0.164255	0	0	0	0.283502	0.580045	0.245199	0.0506241	0.295073	0.121278	0.391816	0.497923	0.361136	0.317344	0.0169946	0	0	0	0	0.0883739	0.256868	0.165534	0.261623	0.43695	0.368606
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.5433b540-f9ea-4edf-8a0e-cdc2c654fa20.fc.signal	2.06182	0.767485	0.602893	0	0	0.672225	0.367345	0	0.368408	0.192861	0.493389	0.600034	0.518363	0.732338	0.662138	0.44924	3.62923	2.67151	0.828733	0.568126	0.114181	1.34512	1.75132	2.11452	4.5449	2.83598	6.25739	2.62245	1.5765	0.723957	0	0	0	0.134353	1.06486	0.0777832	0.0198576	2.02555	1.07163	0.798247	1.04801	1.5483	0.294754	1.07635	0	0.673916	2.03162	0.640205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.e95554aa-fb20-4b17-91ac-139d0399c1c8.fc.signal	0.0029368	0.249872	0.200619	0.0636423	0.457084	0.577294	0.271913	0.0455243	0.0365965	0.136216	0.191656	0.322641	0.162756	0.319366	0.190339	0.0502327	0	0	0	0.230027	0.243657	0.0770165	0	0.0532025	0.242626	0.382106	0.130759	0.0480717	0.196172	0.0177633	0.153953	0.288388	0.108624	0.0406018	0.144931	0.18884	0.598343	0.674082	0.458675	0.374682	0.20747	0.150099	0.0683143	0.132665	0.0570001	0.162316	0.124749	0.251546
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.a034ee31-90a4-46ec-8ae3-50525e7d309a.fc.signal	0	0	0	0	0	0	0	0.0684216	0.525815	0.360825	0.141465	0.948031	0.676873	0.525613	0.129242	0	0.354066	0.291997	0.0203838	0	0	0.0539025	0.330182	0.185779	0.447583	0.483588	0.136787	0.301992	0.0748838	0	0	0	0.318709	1.07454	0.440433	0	0	0.0451711	0.342556	0.70381	0.960789	0.247105	0.229539	0.480664	0.0910168	0	0	0.410656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001966.2.92b83b8d-5485-446e-910e-2f148077cb85.fc.signal	0.287947	0.00959307	0.301357	0.108177	0	0.283774	0.504309	0.627865	0.169376	0	0	0	0.456191	0	0.690866	0.103919	0	0	0.234417	0.112719	0	0.307406	0.395069	0.215537	0	0	0	0.459342	0	0	0.0815411	0.285181	0	0	0.429774	0	0	0.106161	1.13448	0.0317964	0	0	0	0	0	0	0	0.513333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.affdcac3-6070-43fc-99e1-6c9751bbcbf6.fc.signal	0.189641	0.23944	0.0784445	0.233282	0.18775	0.0740965	0.20367	0.216562	0.28579	0.236673	0.227182	0.185557	0.185371	0.140728	0.132756	0.150901	0.166315	0.0999623	0.229647	0.158265	0.111843	0.129521	0.0786548	0.0484189	0.0770045	0.0963981	0.0920311	0.0402223	0.0648449	0.110843	0.18359	0.109744	0.0666605	0.0960015	0.150734	0.128945	0.0920473	0.184178	0.233349	0.208045	0.119734	0.0445831	0.0567354	0.0608891	0.128083	0.220937	0.260478	0.376682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.fb9aae7d-4076-4e4e-92a7-34572e1b705b.fc.signal	0.323141	0.537155	0.411369	0.130556	0.291804	0.346104	0.225128	0.0611095	0.0726621	0.123478	0.122038	0.21807	0.130771	0	0.0533585	0.171399	0.111414	0.293208	0.599771	0.448495	0.174067	0.120713	0.23007	0.305599	0.376755	0.338319	0.114791	0.206577	0.39678	0.470733	0.525597	0.544381	0.357361	0.587837	0.545586	0.30018	0.342435	0.377032	0.321399	0.260115	0.264233	0.469515	0.693747	0.58797	0.50769	0.747322	0.62728	0.269578
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.982b1a46-0bf8-457b-a213-1cec9bf76346.fc.signal	0.24607	0.522357	0.623678	0.230058	0.105778	0.255755	0.0083368	0.408184	0.419027	0.0835423	0.538082	0.100042	0.287759	0.350547	0	0	0	0	0	0.0267331	0.153909	0.192489	0.119143	0	0	0	0.144109	0.243137	0	0	0.433963	0.405799	0	0	0.134501	0.0825661	0	0.145147	0.171771	0.186949	0.148447	0.083724	0	0	0	0	0	0.338967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000231.3.24a1fcd8-2a4a-4091-be70-d4c06c7ee2cc.fc.signal	0.195953	0.300347	0.0937795	0.0609698	0.0989729	0.165288	0.293944	0.227289	0.277791	0.403996	0.401697	0.332261	0.393385	0.27455	0.337952	0.409661	0.669819	0.473607	0.171339	0.193588	0.403373	0.289746	0.279767	0.41617	0.516221	0.303282	0.181698	0.312422	0.179972	0.0943732	0.244727	0.161335	0.28174	0.2887	0.143474	0.207357	0.16367	0.20115	0.228745	0.13652	0.324131	0.38697	0.309411	0.215318	0.561633	0.590228	0.598217	0.39684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.fc38d8a2-8f66-4203-ae35-4bfe2174aadb.fc.signal	0.344337	0.229606	0.102088	0.251088	0.118751	0.135474	0.236132	0.113161	0	0.267352	0.502018	0.0677514	0	0.0947205	0.401914	0.442134	0.374371	0.0122767	0	0.12698	0.0935775	0.0139524	0.357363	0.293035	0.19913	0.455488	0.227625	0.0164194	0.29246	0.233783	0.305371	0.314167	0.167444	0.218339	0.049213	0.0733651	0.32841	0.267815	0.0340432	0.323339	0.233917	0.100616	0.130566	0.183192	0.316825	0.16794	0.314932	0.246261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.6e93a1e0-8828-4ce5-83f8-36249902bda2.fc.signal	0.229841	0.242148	0.0399147	0	0.153573	0.471614	0.209417	0.25225	0.103776	0.0782913	0.258174	0.366123	0.0239244	0	0.043542	0.475231	0.237655	0.282184	0	0.0865416	0.163647	0.200674	0.186042	0.0698503	0.184936	0	0.153936	0.251403	0	0.1931	0.16625	0	0	0	0	0.189244	0.0335272	0	0.226998	0.576048	0	0	0.30434	0.029936	0	0	0	0.322812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.eca9fb65-4b68-4689-9dc2-ca87771c92ab.fc.signal	0.235908	0.194922	0.18709	0.766523	0.715142	0.779725	0.529785	0.631956	0.244784	0.247749	0.523304	0.590252	0.562701	0.611927	0.271386	0.542302	0.904748	0.388137	0.134952	0.472127	0.744255	0.920133	0.542035	0.206132	0.454924	0.407768	0.470202	0.682003	0.236119	0.348501	0.562202	0.299444	0.52543	0.742537	0.675698	0.379488	0.42928	0.648026	0.384362	0.33659	0.477114	0.912832	0.766891	0.15393	0.176811	0.404552	0.618558	0.368932
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.f304faea-b0f0-4641-894c-c818af6118ec.fc.signal	0.547699	0.287105	0.318962	0.352281	0.497577	0.555377	0.546935	0.142106	0.895816	0.318847	0.316075	0.0620121	0.0644582	0.689514	0.489434	0.643565	0.760261	0.574633	0.318743	0.42166	0.494011	0.083719	0.835488	0.62918	0.271969	0.467914	0.759836	0.869984	0.53497	0.816167	0.296058	0.279241	0.251561	0.249995	0.304632	0.527604	0.314994	0.19885	0.453652	0.289921	0.237722	0.418789	0.56717	0.506795	0.295827	0.197003	0.168411	0.148462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.0e619ad9-ebc8-47ed-93f9-8d329910a69e.fc.signal	0.635821	0.404241	0.596396	0.728669	0.499882	0.995432	0.517926	0.350795	0.712908	1.05732	1.13263	1.21022	0.402259	0.120605	0.213955	1.15776	1.60434	1.45802	0.944776	0.961521	1.12834	0.863992	1.89724	0.713324	0.0917269	0.280734	0.329616	0.935527	0.200184	0.598304	0.380596	0.0139194	0	0.303052	0.244051	0.713576	1.05423	0.452528	1.0147	1.60833	0.574958	0.943883	1.26384	1.16976	1.135	1.24347	0.835437	0.242254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.0bc39444-c5d6-4c2e-a719-a28af7034202.fc.signal	0.899267	1.30836	0.777783	0.0617723	0	0.200036	0.293397	0.15365	0.490064	0.587689	0.129369	0.11438	0.404069	0.593283	0.772986	0.541304	0.554339	0.573467	0.14935	0.0851787	0.262845	0.212778	0.0181103	0.0753686	0.216784	0.103555	0.00143733	0.308883	0.601673	0.480918	0.188975	0	0.0118295	0.156421	0.208052	0.32119	0.57823	0.377281	0.325534	0.622937	0.68305	0.322964	0.220333	0.537349	0.380326	0.154752	0.224349	0.36
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003824.4.4dfd78e7-f48b-44fa-ae63-a8e81a422336.fc.signal	0.0266215	0.154561	0.372683	0.202492	0.170246	0.109687	0.108026	0.0247773	0.173259	0.247085	0.221144	0.0569601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137026	0.191593	0	0.221266	0.112867	0	0	0.435897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.04b53f1e-ede2-4352-b282-8fd62b69ea23.fc.signal	0.655262	0.712722	0.242825	0	0.609503	1.01804	0	0	0.741109	1.34895	0.0512665	0.6558	0.764537	0.717738	0.864356	0.76573	1.25359	2.24615	2.82475	1.98713	0.625643	0.022112	0.941164	0.727051	0	0	0	0.635202	1.1694	1.49243	0.952989	0.658269	0.134092	0	0	0	0.459109	0.51417	0.971312	1.07692	0.386856	0.221581	0	0	0.199721	0.61056	1.4274	0.594595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.84110ecf-3acc-4ab9-918a-d46b0401ed1e.fc.signal	0.331054	0.66708	0.648165	0.0629059	0.35198	0.291475	0.174856	0.153148	0.0552451	0.16369	0.290661	0.0393367	0.43042	0.140615	0.221532	0.399147	0	0	0.418493	0.214882	0.0944825	0.533299	0.356082	0.392242	0	0.066093	0.171537	0	0.119129	0	0.339204	0.758239	0.670847	0	0.0903872	0.166224	0	0.114439	0	0	0.344648	0.587051	0.525003	0.217378	0.0948184	0.218226	0.126315	0.394408
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003715.2.f2f63871-d4ff-46d8-b566-9462262914af.fc.signal	0.194277	1.59499	0.090015	0	0	0.48478	0.525578	0	0	0	0.179889	0.27775	1.14388	2.526	0.109095	1.26028	1.63851	0.982083	0.703043	2.21676	0.772043	0.506464	0	0	0.496107	1.19371	0.614509	0.254083	0.865723	1.12613	0.920093	1.27417	0.563438	0	0.208491	0.758548	1.39886	0.255815	1.30915	1.77391	0.394423	1.09007	0.677151	0.80513	0.870002	0.333716	0	0.576989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.993b7ab3-77ff-48d8-8505-9adcdd467461.fc.signal	0.138207	0	0.0832235	0.582177	0.350904	0.445988	0.861784	0.299504	0	0.081437	0.39405	0.063048	0	0	0.169408	0.31755	0.425937	0.286446	0	0	0.110857	0.520845	0.263078	0.688273	0.112961	0.0509152	0.382104	0.194788	0.377047	0.241684	0.328375	0.298339	0.591756	0	0	0.0878962	0.600559	0.191383	0.37069	0.703804	0.537943	0.240878	0.580804	0.361331	0.39405	0.328375	0.39405	0.732746
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.f473421b-0068-43e9-8689-afd1d3e0454e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0761221	0.12714	0	0.0406103	0.0937055	0	0	0	0	0	0	0	0	0	0	0.174708	0.018256	0.197735	0	0	0	0	0.0489609	0.198242	0.0210512	0.126041	0.705244
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000244.3.2a952600-b0a6-4e68-be7d-4c6bb19924d7.fc.signal	0.229658	0.103894	0.0095954	0	0.0418799	0.222774	0.24006	0.171961	0.377906	0.266913	0.123928	0.0741779	0.0455997	0.124352	0.0343697	0.0612131	0.1995	0.242184	0.134119	0.280354	0.334382	0.139266	0.187996	0.255272	0.130812	0.0384395	0.0672057	0.195993	0.151255	0.315283	0.605913	0.217316	0.0237087	0.151749	0.22368	0.0521701	0.0155903	0.131716	0.0860381	0.0293964	0.0724792	0.0404857	0.0613832	0.291659	0.284394	0.154148	0.289251	0.127049
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.85be5809-5a62-4b0b-9ffb-29881f7da7c3.fc.signal	0.137669	0.301609	0.332007	0.623858	0.109458	0.0889031	0.300892	0.0457415	0.459541	0	0.761232	0.658998	0.314214	0.566284	0.507649	0.413074	0.396344	0.40593	0.313924	0.111914	0	0	0.222766	0.258649	0.547909	0.0699467	0	0.0883554	0.66411	0.442295	0.445843	0.723322	0.283586	0.618503	0	0.414293	0.253511	0.619241	0.539956	0.288937	0	0	0.0994456	0.354533	0.229942	0.438152	0.212045	0.215736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.5612a6ca-93fa-4c47-bbcb-27fe37b96dbb.fc.signal	1.14478	2.89596	1.17597	0.521962	0.146301	0.33651	0.496857	0.716159	1.07897	0.370073	0.870356	0.366646	0.311111	0.604951	0.686168	0.321451	0	0.70588	0.466018	0.330364	1.15476	1.87892	1.53041	1.83339	0.314886	0.524006	0.689633	1.63235	0	0	0	0.311	0.199255	0	0	0.84642	1.54204	1.00403	0.565389	0.853187	0.836272	0.411131	0.637568	0.347081	0.414619	0.54699	0.507975	0.188679
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.954b2eef-b887-4e5e-9bfd-a189bb44a099.fc.signal	0	0	0	0	0.22955	0	0	0.22955	0	0.22955	0.22955	0	0.420746	0	0.22955	0.22955	0.22955	0.382392	0.22955	0.505009	0.336482	0	0	0.22955	0	0.22955	0	0	0.22955	0	0	0.688649	0.459099	0	0	0	0.688649	0.22955	0.22955	0	0.0377817	0.459099	0.22955	0.22955	0.459099	0.688649	1.21885	0.360442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.e1dc7d2c-ad1c-431d-b26b-8d6d2c33cf69.fc.signal	0.088454	0.0844109	0.0158981	0	0.0787671	0.157544	0.28813	0.337983	0.195492	0.160983	0.157587	0.153659	0.0899469	0.000514467	0.0491771	0.0756638	0.218016	0.233094	0.134995	0.100526	0.108373	0.274247	0.304204	0.182104	0.13662	0.158952	0.200207	0.36545	0.229527	0.0619084	0.0740467	0.0295721	0.0542843	0.154293	0.181518	0.0970137	0.0896565	0.168419	0.21779	0.217652	0.249064	0.182121	0.109374	0.189894	0.166473	0.0956407	0.079739	0.461538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.bf2d6a22-ba05-47b2-a70c-a64ea707030d.fc.signal	0	0	0.195992	1.28305	1.22261	0.272812	0	0	0	0	0.00451587	1.02347	1.44769	0.460126	0.64933	0.419065	0	0	0.501097	0.732455	0	0	0.496462	1.36702	1.18843	2.24375	1.11064	0	0.736163	0.610477	0.0762083	0.621717	0.299253	0	0	0	0	0.550626	0.771995	0.0548664	1.20653	1.27487	0.131671	0.312558	0.68583	0.709331	1.71829	0.198925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.b3e823f8-bdfb-415e-8681-ed2acdcbeb38.fc.signal	1.03585	0.882343	0.727974	0.476419	0.741904	1.11325	1.143	0.66944	0.66124	0.530088	1.23461	0.623778	0.563687	0.617916	0.194986	0.185239	0.330606	0.505051	0.235174	0.474091	0.309518	0.562638	0.389709	1.04287	0.257701	0.78902	0.431895	0.623433	0.399078	0.669288	0.820155	0.271531	0	0.258582	0.325338	1.09356	0.501579	1.45751	1.0982	0.549745	0.28742	0.610999	0.309934	0.272704	0.630732	1.34132	0.550485	0.226904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f19b01fb-285f-4aa3-a654-49a7198b9c00.fc.signal	0.658614	0.480421	0.356886	0.243526	0.129633	0.351587	0.423178	0.411799	0.3343	0.199151	0.24506	0.308411	0.508054	0.724658	0.850071	0.221773	0.28413	0.374343	0.276576	0.170894	0.315866	0.493763	0.551839	0.289886	0.397211	0.306951	0.239649	0.488824	0.589251	0.43697	0.498824	0.322094	0.452448	0.444735	0.306292	0.566168	0.436334	0.321193	0.242911	0.14186	0.254993	0.470674	0.375822	0.577379	0.378149	0.253922	0.267587	0.361446
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.13cd1a6f-98d2-4646-9ca8-70d7500b92e5.fc.signal	0	0	0	0	0	0.337714	0.554641	0.0688676	0.746771	0.0125725	0.655672	0.613998	0	0.0551329	0.800076	0	0	0	0	0	0	0	0	0	0	0	0.0206752	0.55185	0.0365442	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259293	1.81874	0.44815	0.25283	0.81114	0.775735
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.ee2442de-4362-4f9f-9331-9ed79b0e0f3c.fc.signal	0.0729949	0.138815	0.106013	0.330813	0.338118	0.18143	0.187715	0	0.0871453	0.0760557	0.461273	0.141914	0.303197	0.379639	0.289472	0.169002	0	0.0452339	0.274954	0.194373	0.110189	0	0.004447	0.18053	0.169469	0.0483982	0.137726	0.181562	0.332351	0.403223	0.310762	0.471586	0.353487	0.231781	0.179565	0	0.0582027	0.160554	0.0655718	0.19363	0.423824	0.256424	0.0095428	0	0.155004	0.397582	0.214989	0.35
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.79f94066-2988-40f9-a746-bdd6578c3873.fc.signal	0.298635	0.148026	0.557165	0.264053	0.263173	1.4314	0.526133	0.265587	0.179679	0.404543	0.005887	0.0641315	0.576696	0.159207	0	0.202926	0.315183	0.567723	1.13865	0.38789	0.715342	0.820482	0.102591	0.150027	0.109395	0.0064326	0.316918	0.0043164	0	0.202409	0.0640212	0	0.202014	0.262474	0.62473	0.302162	0.152888	0.276392	0.430057	0.491572	0.590025	0.876943	0.316675	0	0	0	0.254685	0.602978
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.0a4412db-98d2-49c5-9fe7-7e089d81032b.fc.signal	0.890587	0.589023	0.805789	1.41973	0.0514367	0.831444	0.82869	0.124194	0	0.474248	0.431259	0	0.175098	0.599711	0.473417	0.512272	0	0	0.377134	0	0	0.211312	0.284182	0	1.02465	0.213341	0.133371	0	1.41175	0.182026	0.387449	0.258935	0.0709728	0.396385	0.675214	0.473883	1.11512	0.506974	0.0514491	0.434331	0	0	0	0.835241	0.911149	1.29362	0.984421	0.788396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.fe4e2c35-293c-45d0-aa4a-9678c367d2df.fc.signal	0	0	0.268473	0.493815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0739341	0.237295	0.622634	0.100062	0	0	0	0	0	0	0.168412	0.127689	0.0831647	0.122501	0	0	0	0	0	0	0.354843	0.269562	0.296368	0.208547	0.364383	0.0262521	0	0	0.580933
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.295db198-fe3f-4319-97a2-6e37da59d182.fc.signal	0.663731	0.347374	0.173872	0.358008	0.477733	0.758088	0.313639	0.409391	0.423057	0.657619	1.10946	0.627602	1.09774	1.07694	0.513136	0.526662	0.603318	0.215757	0.397183	0.403394	0.761541	0.823054	0.259073	0.176079	0.0830761	0.269842	0.808769	0.63074	0.37211	0.550841	0.219642	0.134627	0.43358	0.21295	0.0584434	0.88363	0.57138	0.107843	0.3516	0.374969	0.109857	0.324395	0.40244	1.0038	1.06586	0.318599	0.379824	0.294766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.3aca4661-f677-47cf-b2b4-9335fbd4c1a8.fc.signal	0.135226	0.152673	0.165027	0.35806	0.389366	0.1723	0	0	0.247954	0.519825	0.360919	0.177499	0.234878	0.356676	0.227756	0.208174	0.139177	0.127345	0.507232	0.666312	0.431022	0.218091	0.161515	0.0604288	0.0792556	0.45789	0.375864	0.131367	0	0.203605	0.338524	0.238547	0.325287	0.448211	0.0714941	0.234895	0.0280281	0	0.0436531	0.210737	0.0060998	0.119608	0.19987	0.370704	0.510098	0.333254	0.166214	0.450722
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.7a6d8040-3df1-443f-8bf8-8f3e00d9a3bc.fc.signal	0.328071	0.194906	0.888775	0.553586	0.419906	0.331605	0.0851686	0.276755	0.428579	0.379237	0.231677	0.227441	0.104271	0	0	0	0	0	0	0	0.111651	0.343667	0.411864	0.151535	0	0.0919591	0.362075	0.0634171	0	0	0	0	0.00636067	0.346477	0.146043	0	0	0	0	0	0	0	0	0.195028	0.296595	0	0	0.560976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.33f29835-e25b-4253-aaf6-b5aa600df80f.fc.signal	0.342992	0.0740495	0.229033	0.146072	0.218858	0.364338	0.349253	0.411765	0.160658	0.188673	0.139218	0.0115001	0	0.0686456	0.130855	0.00772193	0.366655	0.32508	0.120826	0.214478	0.459411	0.168951	0.152129	0.0228292	0.0910917	0.213058	0.0523516	0.0224242	0.161649	0.0491442	0.414206	0.327147	0.211197	0.213553	0.277626	0.0533449	0.292638	0.325398	0.30885	0.454528	0.166753	0.195611	0.475226	0.577067	0.305435	0.397261	0.246847	0.294967
