	chr5:179835385-179835454	chr5:179835455-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.49953b3d-9030-4a88-85fe-119abc3077c8.fc.signal	0	0	0.553808	0.168551	0.0759416	0.55566	0.534744	1.30456	2.19314	1.90419	1.32181	0.506996	0.956562	0.571113	0.439745	0.643791	0.987215	0.785905	0.852091	0.867056	0.444888	0.464664	0.207369	0.157269	0.519922	0.0370533	0	0.253789	0.702021	0.23356	0.800499	0.540304	0.413049	0.183414	0.42789	0.753962	0.235719	0.298233	0.642735	0.433446	0.0704013	0.0991519	0.529669	0.113568	0.0550794	0.360189	0.179589	0.50196	0.121309	0	0.0148213	0.2779	0.0685487	0	0.322339	0.83356	0.188525
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.52ed6dfc-f444-41dd-94ff-8e67dd11315f.fc.signal	0.15778	0.0197225	0.296708	0.619747	1.5857	1.38894	1.25481	2.03513	2.35339	3.45339	3.17422	3.50731	2.5682	2.75807	2.54217	1.48299	1.0512	1.60887	1.00489	0.944926	0.275716	0.191478	0.296776	0.558734	0.915422	0.925945	0.774436	0.394132	1.0056	1.51948	0.84845	0.312043	0.96713	0.358859	0.0009316	0.266256	0.022296	0	0	0.0873049	0.158833	0.23988	0.355658	0.216388	0.309871	0.565585	0.425483	0.245451	0.0590061	0	0	0.154691	0.182055	0.215723	1.2006	2.80787	0.254224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.e0c0800b-3b56-4a12-9e86-6c2b014acbe6.fc.signal	0	0	1.02047	0.701402	0.00371133	0	0.667995	2.25631	0.947223	1.23329	1.45602	1.58007	0.610852	1.30894	0.49799	1.25269	0.87703	2.51194	0.674139	0.337731	1.19193	0.833585	2.00294	0.71549	0.621118	1.19657	1.04649	0	1.07987	0.506561	0.415025	0.393304	0.0838065	0	0.81269	0.912894	0.727363	0.386782	0	0.73848	1.39528	0.167008	0.485863	0.134911	1.36662	1.06875	0.949965	0.512164	0.38969	0.337731	0.423092	0.508453	0.066804	0	0.616055	0.504438	0.563291
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.e5c74e2f-fdd7-452c-ab9b-6ee0ab9d0cdc.fc.signal	0	0	0	0	0	0.0473871	0.487055	1.20671	1.656	1.57186	1.23793	1.02006	1.6376	0.840896	0.206697	0.815142	1.26579	0.818089	0.860739	1.3567	1.02635	0.312903	0.184456	0.357937	0.913392	0.659726	0.483306	0.872761	1.21421	1.43392	0.898057	0.510459	0.376986	0.287245	0.176256	0.284403	0.253759	0.402526	0.718415	0.959919	0.588147	0.265034	0.00827773	0.0805417	0.513158	0.37494	0.152874	0.102325	0.406965	0.910682	0.667738	0.206231	0.372255	0.364855	0.455284	1.1158	0.106383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.e03cd402-356e-42a8-a5d3-47467ef89fb6.fc.signal	0.421091	1.21964	0.905069	0.177135	0	0.338059	1.02757	3.14467	10.7203	9.49702	4.23992	7.47554	5.3152	1.73325	0.720296	2.84028	7.30255	5.58598	0.959271	0.297935	1.46937	3.48814	1.40186	0.376419	1.63812	1.59051	1.0074	0.304824	0.407984	0.365983	2.6466	4.97067	1.87909	0.655957	1.50299	2.89243	3.89442	2.62334	5.56341	5.64091	1.60258	0	0	0.716873	4.9615	4.77798	1.61841	0.910636	0.783269	0.464979	0.672559	1.59431	1.64968	0.276773	1.06627	1.1981	0.674711
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.1f52ccac-321d-48d1-a5dd-159e559bb6f6.fc.signal	0	0.486276	1.09072	0.56235	0.327249	1.45427	1.70979	5.39451	12.9667	11.6342	12.0338	6.53218	9.5303	9.13577	2.2994	3.54425	4.3333	2.55715	3.72283	2.51824	2.69034	2.56431	1.54876	0.244809	0.928308	0.724727	0.651987	0.52921	0.778915	1.05193	1.00101	2.24921	1.18521	1.4179	1.18895	1.45629	1.46185	0.643956	0.353043	0.659257	0.979184	1.32821	0.685946	1.44939	2.57156	1.3985	0.332097	0.0581776	1.01558	0.635045	0.642295	1.10281	0.73197	1.35341	1.54065	0.441013	0.78671
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	0	0	0.621728	0.148525	0	0	0.162012	0.902569	0.832337	0.689612	0.5877	2.58668	1.73917	1.65547	0.542801	1.32599	2.24427	0.727793	1.21819	0.979778	0.467102	0.684268	0.181549	1.42702	0.897999	0.61424	0	0.239511	1.88993	1.53737	2.15487	1.86173	1.33828	0.427871	1.45025	0.521011	0.676962	0.425436	0.185628	0.147707	0.235416	0.399162	1.14917	0.836995	0.333652	0.398693	0.683176	0.591701	0.197042	0.39364	0.801435	0.735305	0.174356	0	0.052593	0.214957	0.251761
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.20a7277a-189d-447e-b862-19ad112ed91b.fc.signal	0.299679	0.448178	0.555565	0.3449	0.32289	0.43419	0.685105	1.31576	2.09691	2.49329	2.80756	2.33162	1.45309	0.735924	0.618717	1.18874	1.51397	0.905407	0.738766	0.704978	0.588751	0.610403	0.790335	0.548167	0.627386	0.623225	0.0842832	0.164205	0.471179	0.573395	0.824316	0.54739	0.444592	0.723145	0.863159	0.313236	0.177374	0.0354057	0.148179	0.400086	0.346021	0.318149	0.464857	0.406234	0.457	0.314789	0.334936	0.436066	0.227008	0.248951	0.137439	0.183212	0.210507	0.104882	0.377426	0.750847	0.820312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.c59c5d40-3fa1-4268-aee6-d3649316b884.fc.signal	0	0	0	0.0877027	0.139177	0.238572	0.338413	0.713128	0.801828	1.3048	1.03242	0.52031	0.569706	0.352397	0.225847	0.339345	0.345358	0.509309	0.7698	0.665062	0.381076	0.660947	0.853967	1.06948	0.877794	0.449981	0.270518	0.129103	0.158229	0.305992	0.501183	0.675462	0.291172	0.375366	0.544371	0.289651	0.219638	0.461245	0.874526	0.640959	0.267741	0.30796	0.350762	0.293264	0.737226	0.563838	0.487384	0.565157	0.468533	0.0667121	0.341272	0.45666	0.241829	0.301936	0.124222	0.381777	0.226263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.c9356221-6b90-4965-9d95-323075444bf6.fc.signal	0	0	0	0.190422	1.19693	1.91777	1.40569	0.9807	1.60871	1.66482	1.3154	1.87682	2.31133	2.69126	1.33747	0.557647	0.905847	0.700023	0.350886	0.124168	0.143238	0.433442	0.621103	0.651016	0.424325	0.464259	0.560345	0.192924	0.764313	0.817742	0.695574	0.926798	0.984247	1.2193	1.05278	0.102851	0	0.132362	0.608433	0.736286	1.10083	1.07266	0.48716	0.388775	0.744841	0.29397	0.16691	0.301469	0.625343	0.466055	0.243914	0.365392	0.363607	0.782553	0.779453	1.23172	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.15c43137-8b62-45aa-904f-5b9257a45d2c.fc.signal	0.08005	0.12181	0.332549	0.57374	0.469794	0.542069	0.824476	1.30815	2.25313	2.19539	2.19076	1.81224	1.33122	1.19478	1.01642	0.793006	0.95786	0.979346	1.05444	0.808029	0.632534	0.719114	0.0933903	0.496593	0.357725	0.1478	0.426347	0.279765	0.498624	0.558638	0.353708	0.455847	0.656626	0.628151	0.408887	0.404826	0.760116	0.478726	0.4899	0.424072	0.393327	0.373895	0.141926	0.314427	0.202615	0.171351	0.0194809	0.126631	0.369754	0.293975	0.246468	0.69331	0.758492	0.394271	0.200786	0.366455	0.566879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.e7613ff6-6db0-405e-a3e1-4d00a7bd21ef.fc.signal	0.561085	0.818219	0.83046	0.521067	0.576586	3.51969	4.54772	6.70261	13.7963	16.9045	13.7963	10.6334	5.96513	6.03666	2.89553	3.25915	4.06477	2.21625	2.31752	1.09226	1.94955	1.57093	1.73815	0.494592	2.14015	0.624943	0	0.835007	1.31881	1.52808	1.6226	1.31384	0.936325	0.798766	0.559361	0.911061	1.43877	0.235887	0.285638	1.23254	0.121669	0.0661317	0.584528	0.169297	0.931028	1.86807	0.898343	1.20425	0.968008	0.66121	0.240719	0.187814	0.600394	0.441675	1.42817	1.93154	0.85
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.b52bc708-220e-4d24-be07-a57b59ce9422.fc.signal	0.248894	0.679426	1.39573	0.589262	0.159728	0.540575	1.34834	1.21537	2.26273	3.77578	3.93013	2.39038	1.63663	2.82704	1.72169	1.99146	2.26908	1.977	1.16421	0.820387	1.18136	1.5742	1.33364	1.11691	1.15901	0.912966	0.556791	0.452395	1.16183	1.07724	1.07316	1.3947	1.17245	1.2239	1.14215	0.980497	0.605136	0.485306	0.734482	1.2788	1.36658	0.49111	0.379149	0.791484	0.966862	0.542382	0.138639	0.511551	1.3835	0.775323	0.773338	0.58439	1.39889	1.47554	0.723308	1.13518	0.906433
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.d690d3e6-ed87-46ee-9d2a-0a5b66f16245.fc.signal	0.147038	0.3945	0.626291	0.161454	0	0.026096	0.239605	0.637412	0.90131	0.822385	0.488903	0.505901	0.436338	0.367032	0.393221	0.465369	0.378022	0.587578	0.524856	0.411657	0.249423	0.332946	0.323812	0.292057	0.274162	0.202257	0.370472	0.549206	0.756876	0.206109	0.220395	0.566712	0.452982	0.142106	0	0.0758762	0.244234	0.149697	0.261077	0.494068	0.189581	0	0	0.154058	0.446648	0.45298	0.178823	0.209737	0.0678615	0.023603	0.29043	0.263372	0.318691	0.30189	0.210036	0.662791	0.269874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.6ac99a85-2fe0-4cc8-86a0-6bf7b17d53bb.fc.signal	0.121189	0.195508	0.597349	1.10983	1.54539	2.22289	3.10644	6.57402	12.091	13.4138	12.5881	11.392	7.4866	6.13847	4.94287	4.98212	4.12477	3.23858	2.4741	1.44303	0.945389	1.2538	0.639588	0.196833	0.651218	0.900594	0.265095	0.0963193	0.845649	0.935766	0.543198	0.659672	0.687483	0.601767	0.48424	0.593007	0.905	0.546549	0.755437	0.310671	1.19284	0.877867	0.128925	0.497558	0.549672	0.568279	0.561677	0.146429	0.0424357	0.196113	0.226614	0.537058	0.722829	0.342881	0.628627	0.690711	0.757117
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.adee2f46-da34-4846-89ca-6d9625aefc9b.fc.signal	0	0.0328515	0.160583	0.100801	0.0151027	0.474136	1.70683	2.68666	1.96171	2.12943	2.54388	3.18167	3.13819	2.40485	1.788	1.05603	0.548993	0.406849	0.484128	0.530213	0.133411	0.140961	0.169763	0.169701	0.199776	0.228357	0.235457	0.13095	0.224444	0.321548	0.296768	0.567129	0.304375	0.347738	0.295009	0.333753	0.437512	0.382914	0.272706	0.282071	0.262839	0.218006	0.1429	0.500138	0.424212	0.277684	0.0726529	0.401259	0.428103	0.0469436	0	0	0.0806827	0.319761	0.402249	0.267373	0.801261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.18e3adfa-3eb3-43e1-9f5c-5877d3eea934.fc.signal	0	0	0	0	0.108068	0.62347	0.716991	1.37983	3.35421	4.31489	7.79655	7.08286	3.58841	3.3287	1.7072	1.44906	0.914661	0.586879	1.22143	1.23402	1.12746	1.13238	0.773103	0	0	0	0	0	0.448898	0.320048	0	0	0	0.251711	0.119109	0.416506	1.10359	0.132101	0.37937	0.208587	0.434978	0.203329	0	0.462863	1.20531	0.50307	0.501258	0.85914	0.282195	0.683821	0.790667	0.589192	1.20013	1.03127	1.78642	3.25836	0.633721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.a4af2880-eb13-4bea-b57f-bb2142b248dc.fc.signal	0	0.134341	0.749748	0.150973	0	0.33448	1.83766	3.56726	5.32783	3.4444	2.44678	2.2099	2.16297	1.7392	1.11389	3.17934	2.72936	1.17329	0.683321	0.941668	1.4365	0.57584	0.317629	0.38383	0.127943	0.49642	0.422213	0.0179121	1.32811	1.14569	1.07298	0.987719	0.570625	0	0.311354	0.362725	0.203046	0.816256	2.13165	0.362519	1.06865	0.641223	0.0629361	0.748679	0.775044	0.478383	0.271437	0.267628	0.114984	0.179711	0.6781	0.104914	0	0	0.255887	0.90182	0.553254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0	0.00181338	0.421906	0.449923	0.114154	0.474823	0.986906	0.68209	1.07005	1.74229	1.27656	1.78376	1.34154	1.4072	1.06544	1.03652	0.86074	0.958858	0.982124	0.989139	0.219882	0.378318	0.653521	0.510054	0.682097	0.610022	0.367669	0.395724	1.37232	2.14721	1.61673	0.907531	1.09078	1.63342	0.871654	1.04644	0.569478	0.152549	0.274015	0.661945	0.43809	0.0432811	0.0083796	0.249642	0.752179	0.336289	0.0749267	0.354035	0.0923949	0.0847636	0.327008	0.410492	0.381137	0.139331	0.186694	0.102605	0.219512
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.81062b7a-f969-4fb2-ad00-2580d77ec836.fc.signal	0	0	0	0	0.146548	0.38057	0.535633	1.96389	1.84585	2.52532	1.96138	3.76875	2.62468	3.18972	0.405773	2.21603	1.58005	1.19996	1.21113	0.397493	0.0844492	0.603733	0.473293	0.337803	0.650928	0.304282	0.304303	0.278193	1.15273	1.17511	1.63471	1.73778	0.72308	1.21142	0.906657	0.491039	0.729135	0.407418	0.536591	0.716711	0.322895	0.488157	1.38751	0.557739	0.093145	0.264579	0.612132	1.1814	0.798708	0.489398	0.211128	0.0360155	0.585044	0.271977	0.31669	0.55904	0.962745
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.7c96d389-3fe9-472b-a92c-86e62207efc8.fc.signal	0	0	0.412808	0.0860017	0	1.0319	2.67652	4.62983	6.37542	6.86048	3.08636	1.80067	2.91657	5.10347	1.88113	1.36603	1.40331	2.99288	0.754657	1.12823	0.960523	2.0707	0.178715	0.14415	1.74591	0.423128	0.161683	0.6157	1.29321	1.87346	3.45035	0.123619	0.476054	0.409368	0.364647	0.644486	1.33421	1.17529	0.771223	0.989996	1.71192	0.66952	1.24111	0.62143	1.18008	1.73357	0.768866	1.10069	0.0378177	0	0.615679	1.16946	0.694831	1.11096	3.13111	2.4438	0.630208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.efe1ef25-e6b3-4cdb-b8c5-2c894fd1d880.fc.signal	0	0	0	1.11727	2.08302	2.27186	4.58428	14.5025	23.5899	23.2831	17.8997	11.4019	5.31182	5.40254	4.8626	10.4554	15.4486	11.5087	6.5403	3.94379	3.20969	2.91409	1.40636	0.481935	1.1909	1.87454	0.493691	0	0.413889	1.50499	3.05915	2.46462	0.973945	1.65193	0.670175	0.495068	1.0806	0.938862	2.42288	1.82912	0.908753	0.942166	0.527137	0.745476	1.41622	0.605827	0.104272	0.250942	0.242754	0.0255762	0.43472	0.299032	0.489777	0.920515	0.57906	0.404045	0.804134
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.76180591-3bc4-4c81-ab95-3508a7e6f4b6.fc.signal	0	0	0.146258	0.536312	0.51337	0.762958	1.97227	2.95562	2.708	3.68841	4.25009	3.85588	4.11194	4.24493	2.99745	2.26642	4.16242	4.41345	4.16536	3.2242	2.97951	2.96587	3.93725	5.54373	5.59366	4.6785	2.85649	3.56269	7.55304	10.2795	12.6396	11.819	8.88342	5.9043	6.69079	8.34744	8.58797	6.82495	6.87273	5.74918	2.92518	2.95842	3.00497	2.48197	2.74389	1.66079	0.829544	0.569689	0.807435	0.649287	0.380402	0.230454	0.724675	0.980975	0.782274	0.408193	0.34236
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.bc3e1eea-ba58-4048-a6a7-fa645ef42e40.fc.signal	0	0.390635	0.758948	2.32134	0.625355	0.957436	2.6081	3.32477	3.31966	3.29824	4.66503	4.56462	3.52295	2.72615	1.66454	0.576018	2.63929	5.03331	4.50503	2.66841	1.91459	6.42791	3.10222	3.63737	6.14017	6.60008	3.37043	2.87932	5.18243	5.68771	5.28407	3.16308	3.7425	5.42353	7.09684	7.52534	9.9143	5.30515	4.44427	6.3502	4.65385	0.662514	0.740918	0.991695	1.03949	1.38061	0.179665	1.98281	1.6778	0.0186017	0	0	2.65616	0.245541	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d51198c1-7a73-4d86-97a2-4552cc10d322.fc.signal	0.0644484	0.677161	0.892945	0.974465	0.715692	0.141901	1.00189	1.64925	2.13841	1.81685	2.17369	2.52658	1.53315	1.62918	0.339756	0.817948	1.37386	1.0152	0.806804	0.605823	0.652086	0.358284	0.977419	1.57221	1.65721	0.682171	0.131912	0.0145982	1.95109	1.51352	1.8222	3.04332	1.16513	1.38344	1.36512	0.599413	0.396123	0.19001	0.266058	1.13443	0.495346	0.71359	0.584954	0.672287	0.554545	0.337541	0.516442	1.33863	0.737351	0.493917	0.297227	0.71121	1.04215	0.509068	0.227477	0.552575	0.203818
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.5cbe5650-3de6-4514-ab14-1c0f737014e5.fc.signal	0.0950593	0.676677	2.02401	0.406124	0.50706	0.430815	0.84678	2.32667	2.52509	1.81233	2.81108	2.10904	1.65268	1.41683	0.606536	1.94826	2.74933	1.88415	2.17843	1.20413	0.921411	1.60255	0.723685	0.175198	1.03706	1.13735	0.324421	0.162955	1.05887	0.689766	2.07269	2.50139	0.693639	0.619997	0.70522	0.806551	0.895281	0.642977	0.935251	0.77536	0.627516	0.443249	0.425136	0.659855	2.19236	0.967026	0.623596	1.04666	0.620676	0.15433	0.146384	0.929061	0.868297	0.143715	0.321786	0.295345	0.382979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.1e064882-e572-482d-b86a-86e4adf3de86.fc.signal	0	0.516906	2.3421	0.884324	0.624527	0.877645	2.52702	3.8895	3.36034	2.52619	1.9178	4.01274	1.87389	1.53842	0.531714	1.0397	1.27262	0.766277	1.07	1.02546	0.87107	0.722412	1.65367	0.374942	0.777959	0.301805	0.0473283	0.321276	1.19008	1.62191	1.47328	1.82648	1.50589	1.31595	0.890081	0.352586	0.901872	0.634462	0.641385	0.48965	0.647023	0.429147	0.444513	0.634629	0.501847	0.172038	0.309942	0.506999	0.348076	0.256523	0.745612	0.35807	0.55	0.958717	0.277217	0.170411	0.57277
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.6f165533-6331-40e2-865d-21b081721374.fc.signal	0.00625586	0.587329	1.11095	0.852151	0.743235	1.0006	2.13775	4.03717	4.67066	4.14358	4.23162	5.76903	5.53442	6.13896	2.1836	2.00207	1.31579	0.863816	0.792216	1.38517	1.67256	0.954811	0.227973	0.212178	0.220622	0.357047	0.0495793	0.673189	0.842059	0.39217	0.296223	0.568085	1.65088	1.38918	0.809314	1.28027	0.63756	0.680837	0.516334	0.856043	0.528225	0.42119	0.340443	1.25298	0.349543	0.343558	0.349173	0.305384	0.592352	0.1002	0.0301527	1.04966	0.8677	0.324854	0.109927	0.21328	0.991321
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000283.2.f7e01a70-1428-4cfb-8ac8-7c88a324d087.fc.signal	0	0	0	0	0	0	0.487443	1.08075	1.3021	0.945035	1.97357	2.79193	2.09562	1.03988	0.791227	0.31195	0.329608	0.208727	0	0.176311	0.289301	0.0895283	0	0	0	0	0	0.045208	0.709849	1.01953	0.777665	0.653339	0.438544	0.359409	0.352626	0.411011	0.444899	0.67821	1.15744	1.32512	0.440826	0	0	0	0	0	0.120548	0.215906	0.0473667	0.232821	0.33906	0.0610308	0	0.223802	1.01726	1.01726	0.797468
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.74e60908-94bd-442d-8c28-c8335d756ee0.fc.signal	0	0	0.0661284	0.692973	0.112663	0.36738	1.15941	1.67971	3.82476	2.37259	1.81841	3.63685	2.20887	2.48264	0.812407	1.44289	1.013	0.902343	0.188175	0	0.32118	0.650362	0.06123	1.04075	0.377145	0.21553	0.0146929	0.73459	1.0603	2.56867	2.17491	1.06911	0.480506	0.313498	0.832594	0.367739	1.16803	0.847633	0.392639	0.647939	0.412257	0.176342	0.548553	1.17539	0.386895	0.903585	0.26269	0.833693	0.511816	0.602419	0.480399	0	0	0.24492	0.629323	0.73459	0.885434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.d37ba2fd-c103-41c2-a854-82a474c3bdc9.fc.signal	0	0.153512	0.49124	0.098248	0.0687736	0.884128	1.47692	2.42818	3.78877	6.59621	9.92412	8.07025	4.72876	3.99473	1.69122	1.29053	1.22841	1.02836	1.08062	0.746617	0.818647	0.127722	0.49124	0.209429	0.952883	0.704054	1.34259	1.34259	1.90589	1.23022	0.451777	0.672209	0.661456	0	0	0.222675	1.90298	0.523961	0.25543	1.38517	0.550156	0.443181	0.0021286	0.393952	0.229918	0.292488	0.556401	1.17423	0.324437	0	0	0	0.180121	0.690958	0.47159	0	0.77268
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.8a2cf769-e5bf-4eeb-86dc-fc2df72a9c44.fc.signal	0.119909	0.325891	0.598939	0.675722	0.241762	0.204561	0.978498	3.4212	6.36872	5.83251	4.98381	4.76137	3.314	2.19753	1.16646	0.842464	1.24811	1.55479	1.53788	0.803688	0.683771	0.768696	0.778673	0.989914	1.08586	1.2726	0.778436	0.234976	0.665797	1.14696	1.75483	2.8615	3.569	3.77966	3.10241	2.06559	1.50471	1.82812	1.67482	1.31305	1.50042	1.61406	1.01186	0.820517	0.83847	0.643433	0.910988	1.51794	1.22715	0.703697	1.15983	1.67117	0.886447	0.699124	0.968559	1.12898	0.68301
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.c02216f5-387b-4ad0-b451-f30307b31d6f.fc.signal	0	0.167745	1.00482	1.11817	0.966239	2.3029	4.94105	13.4304	22.2439	19.947	11.1215	8.7272	6.63177	7.75023	8.40792	9.80098	10.6236	10.2969	5.85771	3.43623	3.48939	2.61111	1.71376	1.36122	1.05047	0.810577	0.307584	0.302699	0.821743	1.20708	1.27286	1.43187	1.05756	0.726101	0.571651	0.700704	1.50637	1.01924	0.425906	0.528623	0.739389	0.456193	0.190665	0.68569	1.09829	0.750264	0.392747	0.596562	0.456443	0.313703	0.747504	0.853494	0.533663	0.488925	1.24503	1.51521	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b5568014-372c-40aa-9405-3d27c34b9363.fc.signal	0	0	0.508061	0.228259	0	0	0	0.654283	2.65432	0.368751	0.356388	1.03105	0.586714	0	0.258216	0.798867	1.30549	1.25503	1.80272	0.920338	1.05297	0.670024	0	0	1.28868	0.9204	0	0.0883584	0.647962	0.53015	0.906333	1.01052	0	0	0	0.386081	1.09573	0.976227	1.00341	2.43814	1.98821	2.26066	1.38441	1.43593	1.98392	0.727428	0.739438	0.368768	0	0	0.721655	0.751111	0.684778	0.564814	0.252412	1.14025	0.679287
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.5a443ccb-e57e-49b1-b0d8-1190f415a4ba.fc.signal	0.21849	0.329077	0.703509	0.595715	1.04942	2.99469	5.59108	6.55139	4.70596	4.69625	4.19119	5.26122	5.76413	5.02361	3.16379	5.6559	7.33912	7.82225	7.77622	6.87768	6.53494	7.45806	5.77267	7.52047	8.33447	7.29347	3.32302	3.67527	7.50693	6.56493	5.03899	10.5686	10.9837	10.3184	12.902	13.1881	14.0837	9.87725	7.26024	8.06605	4.81156	2.03904	1.93632	1.65197	1.32644	1.06901	0.433772	0.797503	0.677539	0.697421	0.441105	0.579916	0.355718	0.113637	0.330097	0.409609	0.429119
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.79b461fe-b972-49c7-a613-f44ea6f3ebc3.fc.signal	0	0	0	0	0.107885	0.912546	1.70329	4.95094	5.27457	10.6544	9.52941	2.81858	5.39232	4.41911	3.96867	3.35423	1.51203	3.14244	5.20075	3.05622	2.03311	1.35699	0.300941	0	1.31154	3.22493	0.431536	0	0.33501	1.53865	1.41424	1.21047	0.291271	0	0.936819	1.05037	0.959556	1.76577	0.85172	0.744431	1.23296	2.1178	0.335194	0.397469	0.800725	0.318705	0.374757	0.618917	0	0.704031	1.28315	0	0.357722	0.635951	0.199347	0.794768	0.607498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.829b60f6-fc9d-4134-bce9-259337c2a36b.fc.signal	0	0.196023	0.277831	0.660273	0.723271	0.521699	1.49308	2.50637	3.18387	5.4439	4.99703	4.88471	2.78823	4.2306	1.9017	0.65511	0.94846	0.200497	0.379508	0.538472	0.763074	0.557231	0.357111	0.317929	0.388103	0.559955	0.270671	0.136053	0.803467	0.93996	0.204793	0.336545	0.281093	0.688869	0.386672	0.204791	0.415312	0.466867	0.558522	0.204792	0.22484	0.579429	0.0950191	0	0.25205	0.940965	0.61298	0.0272105	0.213848	0.231432	0.00572853	0.411016	0.621554	0.502668	0.465112	1.25921	0.743088
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	0	0.0930134	0.20111	0.0241332	0.0563108	0.448129	0.924576	1.27001	0.992741	1.02962	1.10387	1.22354	1.40624	0.990148	0.921472	0.60454	0.713125	0.886076	0.372654	0.68215	1.07837	0.806433	0.688682	1.19156	0.929699	1.42453	0.379311	1.00142	1.75502	0.737382	0.636638	0.846192	1.07005	1.14177	0.836615	0.9556	0.179977	0	0	0	0.152835	0.327503	0.632718	0.665694	0.0541055	0.0412256	0.511914	0.606126	0.749323	0.19707	0	0	0	0	0.284139	0.683283	0.203655
