	chr22:41992214-41992363	chr22:41992364-41992513	chr22:41992514-41992663	chr22:41992664-41992813	chr22:41992814-41992963	chr22:41992964-41993113	chr22:41993114-41993263	chr22:41993264-41993413	chr22:41993414-41993563	chr22:41993564-41993713	chr22:41993714-41993863	chr22:41993864-41994013	chr22:41994014-41994163	chr22:41994164-41994313	chr22:41994314-41994463	chr22:41994464-41994613	chr22:41994614-41994763	chr22:41994764-41994913	chr22:41994914-41995063	chr22:41995064-41995143	chr22:41995144-41995213	chr22:41995214-41995363	chr22:41995364-41995513	chr22:41995514-41995663	chr22:41995664-41995813	chr22:41995814-41995963	chr22:41995964-41996113	chr22:41996114-41996263	chr22:41996264-41996413	chr22:41996414-41996563	chr22:41996564-41996713	chr22:41996714-41996863	chr22:41996864-41997013	chr22:41997014-41997163	chr22:41997164-41997313	chr22:41997314-41997463	chr22:41997464-41997613	chr22:41997614-41997763	chr22:41997764-41997913	chr22:41997914-41998063	chr22:41998064-41998213	chr22:41998214-41998363	chr22:41998364-41998513	chr22:41998514-41998663	chr22:41998664-41998813	chr22:41998814-41998963	chr22:41998964-41999113	chr22:41999114-41999263	chr22:41999264-41999402	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.0646f25a-515d-4a28-9d49-c5b4db0fa40f.fc.signal	0.128142	0	0.229404	0.129725	0.0731333	0.0430564	0	0.0784517	0.163006	0	0	0.136355	0.334804	0.341999	0.198444	0.186434	0.234631	0.735589	0.762761	0.40548	0.871789	1.13942	0.861864	0.828706	0.675333	0.363204	0.191028	0.270192	0.0498805	0.0858146	0.171509	0.304591	0.705012	1.50037	0.949016	2.61073	1.63207	1.03385	2.22125	1.46047	3.58509	7.10184	4.56751	2.62072	0.254035	0.625456	0.877208	0.707321	1.97409	0.557647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.272975fa-d097-445a-8194-d8db0cc814ad.fc.signal	0.50478	0.527888	0.660688	0.234349	0.568368	0.568327	0.602983	0.340637	0.0415877	0.514024	0.702219	0.437996	0.635281	0.361585	0.58581	0.428804	0.570233	0.244876	0.227573	0.355155	0.398483	0.276063	0.168682	0.246438	0.370915	0.265673	0.342136	0.326946	0.114292	0.334945	0.11205	0	0	0.232179	0.413508	0.0820334	0	0.034662	0.17331	0.254092	0.374239	0.56969	0.515191	0.165222	0.0947428	0.0854996	0.291109	0.421591	0.903729	0.751825
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.860bedc9-692c-462c-94be-59ab1fd7c824.fc.signal	0.206219	0.145291	0	0.271696	0.694753	0.348597	0.0318103	0.0601473	0.291363	0.202826	0.50832	0.507737	0.269491	0.134355	0.535967	0.539024	0.385374	0.373548	0.253639	0.544545	0.571798	0.40938	0.576274	0.535267	0.870821	0.967166	0.496186	0.290672	0.418647	0.370471	0.209348	0.168075	0.429738	0.383436	0.51908	0.49234	1.01751	0.960401	1.71343	2.27995	1.94611	2.62017	1.67654	1.00379	0.455423	0.746369	0.671987	1.57807	2.28254	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.a3567476-0b5a-4504-b34f-067a636cef5f.fc.signal	0.840142	0.538586	0.705376	0.622592	0.387087	0.796718	0.469197	0.482411	0	0.733472	0.537437	0	0.225988	0.395462	0.453314	0.0815006	1.09867	0.235176	0.902178	1.04046	0.608863	0	0	0.423689	0.376644	0.437987	0.576464	0.403796	0.224369	0.907547	0.613411	2.14953	1.53468	1.74733	0.760119	0.841383	1.14982	1.79098	2.81889	2.08901	0.979639	1.34522	1.68882	1.81707	1.54188	2.08212	0.687199	0.87644	1.04146	0.741224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.1adc09a2-a510-4845-9331-a4c7f3104a2a.fc.signal	0.758933	0.159226	0.466418	0.446653	0.588706	0.19738	0.396032	0.643998	0.594533	0.446674	0.479429	0.631401	0.473425	0.611943	0.473714	0.681943	0.490404	0.344175	0.783135	1.3241	1.14799	1.12565	1.31184	0.64462	0.350563	0.317093	0.332876	0.692452	1.15436	1.08248	1.0668	1.02638	1.05546	1.41358	1.11391	0.77843	1.06231	2.33636	4.74665	5.19955	5.91063	7.75704	6.93242	4.45961	2.8323	2.22484	4.56868	5.88712	5.60558	0.649625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.dafab27e-9fa4-4e54-8b12-f34d3390d9ba.fc.signal	0.362996	0.0885955	0.062148	0.243533	0.365799	0.336259	0.0599327	0	0.0619274	0.27967	0.450975	0.14902	0.256508	0.622901	0.692161	0.615877	0.937498	1.17849	2.18669	2.42446	3.01784	5.01079	6.7546	3.91062	3.65837	3.98746	4.15063	2.95327	2.36057	1.3548	1.22993	1.09083	0.851687	0.469367	0.371644	0.390638	0.235368	0.413964	0.806941	1.09133	2.41368	2.81913	2.14715	1.55167	0.724657	0.669853	1.86324	4.83105	5.60612	0.465839
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.8843da7d-cdf7-4888-a714-dd6f9ae96b22.fc.signal	0.566452	0.583618	0.650071	0.35421	0.585702	0.37508	0.0496214	0.206335	0.0944357	0.178988	0.347376	0.100672	0	0	0.113139	0.519208	0.558091	0.218071	0.223506	0.817701	0.971318	0.887651	0.63994	0.223173	0	0	0	0	0.307063	0.580485	0.369159	0.441999	0.373906	0.255404	0.534511	0.512221	0.176439	0.212392	0.834659	1.75807	1.15746	0.805421	1.80324	1.52479	1.04388	0.670254	0.525793	0.830367	1.09441	0.808399
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.e7d5be35-9222-4141-b673-2ac53d316b10.fc.signal	0.107676	0.200613	0.29553	0	0	0	0	0.217859	0.456465	0.226904	0.817168	0.752172	0.184433	0.030424	0.321227	0.343406	1.08837	0.739135	0.319446	0.652412	1.50669	1.35128	1.22242	1.04377	1.58615	0.727618	0.560494	0.533265	0.232986	0.162117	0.519621	0.449764	0.665026	1.83406	0.788168	0.973682	1.36383	0.640407	1.33508	2.70671	3.17415	4.47241	5.39582	3.778	3.7925	3.70277	4.79178	4.54703	2.68557	0.682251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.2738728e-c625-46ab-90a4-80a1e15e2e66.fc.signal	1.01254	0.393543	0.823576	0.561046	0.18024	0.912307	0.37564	0.0696663	0	0.470206	0.413743	0.420504	0.986633	0.992851	0.80032	0.487396	1.08159	0.380567	0.225005	0.335013	0.366988	0.72789	0.5804	0.440903	0.0805487	0.130351	1.10027	1.15918	1.41551	1.16839	1.17268	1.13687	1.28173	0.62246	1.03564	1.85874	1.59495	1.80782	0.861567	0.815516	1.751	2.61989	2.85317	1.84399	1.41553	1.99744	1.11108	2.35102	4.63832	0.64816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.a87b3aa3-3079-47ca-a7bd-cbacd583588f.fc.signal	0.725787	0.620198	0.469084	0.71282	0.190753	0.426177	0.92388	0.817168	0.246777	0.249703	0.36592	0.679193	0.328359	0.0353917	0.224973	0.0659379	0.19333	0.109161	0.578414	1.05521	0.623558	0.520874	0.243257	0.12029	0.124648	0.267706	0.346313	0.315807	0.504947	0.430118	0.291104	0.188147	0.777494	1.48959	1.17733	0.793633	1.33329	3.50782	5.49383	7.84714	9.17958	6.93407	5.61002	2.86849	1.54452	2.33088	6.52084	10.4035	8.72435	0.584475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.85f89b17-aeba-4a6e-bcd1-5f7463b1eb27.fc.signal	0.453975	0.768729	0.702953	0.533047	0.32866	0.348278	0.44535	0.308418	0.109914	0.195692	0.400236	0.168854	0.0379251	0.617864	0.753536	0.673121	1.38785	1.83601	1.08293	0.590315	0.994098	1.82616	1.39241	0.073067	0.305308	0.20276	0	0.211567	0.457383	0.378782	0.806228	0.760715	1.09939	1.16077	0.667552	0.693934	0.328771	0.584742	1.03432	1.44508	0.396162	0.421819	0.724085	0.928448	0.739172	0.956759	0.946853	0.646379	1.17824	0.688356
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.255a9279-9bfd-4bf8-bbb4-56dd958d45f6.fc.signal	0.871762	0.356802	1.02812	0.280967	0.427421	0.290738	0.490018	0.578538	0.453959	0.814445	0.499999	0.11582	0	0.0666746	0.454539	1.06829	1.31815	0.692077	1.03205	0.705513	0.795295	1.01573	2.43379	0.99079	0.294626	0.149581	0.379172	0.610206	0.221286	0.280892	1.11053	0.905964	0.870759	1.72223	1.66749	1.46514	0.737677	0.849393	1.61726	2.8022	2.81276	2.5166	2.12064	1.27991	0.749533	1.90682	2.27229	2.6636	3.27064	0.554593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.08c7f8f1-8d33-4b78-a437-57675e0cb0f4.fc.signal	0	0	0.0304069	0.106924	0.155069	0.272355	0.246935	0.406875	0.188066	0.13298	0.0900689	0.0745338	0.155419	0.138785	0.0124756	0	0.146128	0.102493	0.228766	0.29323	0.375656	0.297064	0.358951	0.556744	1.11173	0.796044	0.628897	0.346048	0.406295	0.0953005	0.286992	0.244315	0.245955	0.515423	0.47716	0.469508	0.667059	0.634723	0.792827	1.92686	3.63391	3.95327	2.42393	2.15088	0.479455	0.424565	0.466924	1.23386	1.26207	0.589744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.dec25b9b-6df6-4939-9e00-5325f2277db2.fc.signal	1.19341	0.749259	0.739601	0.343783	0.482903	0.487018	0.149978	0.452952	0.33656	0.0235349	0.404937	0.769902	0.50673	0.223085	0.423351	0.56962	0.266095	0.0408513	0.0803869	0.207177	0.403687	0.460479	0.296144	0.46472	0.471715	0.595568	0.494056	0.0151008	0.0770491	0.0816267	0.0755451	0.119885	0.196989	0.269262	0.281632	0.641748	0.578115	0.428277	0.196268	0.342933	0.616864	0.904917	0.543087	0.908019	1.38537	0.849877	0.534189	0.535817	0.298764	0.548387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.f8ce3430-b2fd-414a-9546-9bea993d3d31.fc.signal	0	0.399371	2.36581	0.414966	1.07992	0.505631	0	0	0	0	0	0	0.004438	0.509075	1.12903	0.480668	0.734618	1.02373	1.27347	0	0	0	0	0.334146	0.870788	0.974533	1.65043	1.56587	0.64695	0.532848	0.729436	2.86396	1.30058	1.06928	0.695325	0	0.732988	2.01507	3.69922	2.56506	2.10045	2.56425	2.34147	2.27602	1.0743	1.1181	1.34726	0.742343	0.0779535	0.859375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.83ea03d7-6e78-47ac-9ea3-4d33b074e7dd.fc.signal	0.983619	0.924623	0.988928	0.86245	0.988363	0.791969	0.122985	0	0.300892	0.234162	0.829997	0.333254	0	0.400252	0.423157	0.333602	0.701486	0.594372	0.982909	0.849979	0.0536553	0.188661	1.52394	0.880893	0.537933	0.350864	0.29908	0.0439916	0.562438	0.313187	0.369996	2.09211	1.2688	0.3627	0.0962999	0.521313	0.0880301	0.316584	1.52845	2.88903	2.33083	3.98765	1.45461	2.15071	2.58466	1.57801	1.46429	5.38303	5.0711	0.628978
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.87ad0368-7e23-42e2-862b-00c0d1fef2ce.fc.signal	2.16137	0.934871	1.4847	0.950327	0.999139	1.23293	0.781451	0.536804	0.262549	0.297722	0.784407	0.485004	0.341266	0.778923	0.808614	1.72836	1.3216	1.7934	1.62188	1.11722	0.808984	1.32709	1.2867	0.863296	0.737101	0.543724	0.51137	0.507753	0.315713	0.175814	0.952928	1.147	1.44114	0.647575	1.50089	0.898388	1.0989	1.24051	1.81398	1.98688	1.75411	2.4626	1.53749	1.39212	1.05027	0.876265	0.925443	2.33798	2.70818	0.60396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.124af268-a818-4305-aa8a-49d899ed859c.fc.signal	0	0	0	0	0	0	0	0.877128	2.4613	0.36475	0	0	0.719435	0.814854	0.0698428	0	0	0.698071	0.726563	0	0	0.609094	1.74804	0.404887	0	0	0	0	0.421948	0.743335	0.0387987	0	0	0	0	0	0	0	0.0339486	0.56581	0.607298	0.677566	0.940116	0.705292	1.12078	1.66156	0.378061	0.796473	1.39517	0.549607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.b6f7e119-ff00-43c1-b8c9-a6de8420c8f5.fc.signal	0.259778	0.241017	0.134282	0.129042	0.0094192	0.174246	0.38081	0.177213	0.0844223	0.192513	0.454086	0.548806	0.410701	0.0634097	0.431648	0.592705	0.275125	0.256523	0.172506	0.403956	0.429579	0.410352	0.495717	0.226247	0.162287	0.46718	0.611331	0.358189	0.713534	0.310543	0.713206	0.157338	0.179319	0.239078	0.141035	0.0358449	0.0426161	0.0927227	0.542157	0.721446	1.12815	2.34611	1.25067	0.940011	0.559259	0.678478	0.835712	0.640099	1.08805	0.477573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.33d21ea8-28ff-4f08-83bc-ecd68e8e31f9.fc.signal	0.459213	0.22556	0.379421	0.441889	0.240594	0.364363	0.0890685	0.212843	0.612004	0.443037	0.437442	0.298022	0.800768	0.846741	0.596305	0.669097	0.29589	0.150372	0.141121	0.0607285	0.017351	0.965307	0.883778	0.175273	0.3277	0.546899	0.594613	0.489281	0.202477	0.246818	0.520221	0.389823	1.02153	1.09557	0.59814	0.422243	1.13838	1.21935	2.14241	2.4684	2.12411	3.74311	2.68836	1.6682	1.63583	1.51431	1.8186	2.4954	2.76151	0.791444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.6340c768-b60c-43ff-84dd-c55bbe817516.fc.signal	0.13844	0.166543	0.145178	0.0781255	0.184316	0.293856	0.338553	0.607943	0.394655	0.572747	0	0	0.21304	0.263836	0.362922	0.558291	0.76312	0.765082	0.806733	1.01111	0.977965	0.840024	1.29489	0.973	1.44443	0.688101	0.841367	0.484233	0.638466	0.490524	0.0906498	0.0704993	0.175777	0	0.410564	0.157376	0.412446	0.475938	1.36708	1.66661	2.76602	4.09926	3.68648	1.88573	0.460153	0.699938	0.989183	2.56877	3.25893	0.536585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.ba41b0a8-afb1-412a-b955-efd4cd4011d5.fc.signal	0.578224	0.342329	0.222135	0.155585	0.392548	0.0910319	0.187589	0.397645	0.592166	0.415469	0.392253	0.113807	0.446531	0.257262	0.418861	0.164948	0.700374	0.331033	0.221782	0.54919	0.750662	0.486006	0.857193	0.782575	0.726589	0.417845	0.546992	0.381861	0.197984	0.00667567	0.348302	0.9425	0.622981	0.76104	0.477705	0.446732	0.49313	0.631879	0.768363	0.626732	0.823068	1.06187	0.597411	0.770364	0.717218	0.360102	0.222061	0.334602	0.584084	0.574366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b9dbaad9-2938-4b18-847c-4c3a725caa30.fc.signal	0.263199	0.239896	0.178922	0.311927	0.558929	0.530582	0.352793	0.2682	0.48057	0.506575	0.23229	0.104172	0.290825	0.268648	0.259081	0.359174	0.148199	0.0981077	0.361671	0.690568	0.903359	0.755674	0.554304	0.642741	0.99848	0.642886	0.189997	0.0234848	0.0676125	0.381845	0.300353	0.260022	0.153208	0.0797559	0.228773	0.170596	0.440052	0.452843	0.515474	1.12463	1.65354	1.15638	0.53687	0.4291	0.274357	0.485679	0.310208	0.230844	0.531124	0.589235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.66a40f9f-6ca2-4937-819f-50fcd48c0ff1.fc.signal	0.473497	0.587562	0.679097	0.542391	0.703273	0.36947	0	0.217377	0.672483	1.26458	0.937941	0.219526	0.55926	0.898954	0.844557	0.378445	0.0549148	0.345599	0.831872	1.03982	1.34339	1.65272	1.44875	0.481024	0.314273	0.234042	0	0	0.0169088	0.620701	1.1269	1.41204	1.18742	0.631261	0.626066	1.0003	0.698407	0.757881	1.92794	2.24845	2.04203	3.04424	2.58597	0.936819	0.866535	2.01361	1.91725	1.34441	2.29712	0.554945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.93858f63-89ca-4fc1-b09c-156027aebe3c.fc.signal	0.456498	0.530681	0.952161	0.255743	0.25701	0.808513	0.803762	0.13947	0.360096	0.410366	0.567862	1.14408	1.0696	1.12884	1.23484	1.62516	1.63937	1.21208	1.42199	2.13076	2.42175	2.54796	4.6146	3.21198	1.67732	2.36171	2.20851	3.25238	2.06616	1.42989	1.33802	0.240909	0.708114	0.677768	0.226385	0.35301	0.511203	0.263819	0.313996	1.58076	1.04162	2.51461	1.05435	1.02937	0.504752	0.162371	0.0633999	0.415475	1.07369	0.534413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.157e52bc-84ef-4d37-b10e-cb4efc6ff94d.fc.signal	0.104187	0.438311	0.858013	0.43677	0.308077	0.190532	0.368292	0.412892	0.430024	0.593162	0.160154	0.29225	0.314126	0.846474	0.18984	0.0763603	0.43496	1.37244	2.47007	3.31331	5.50586	8.54359	6.61954	6.41879	4.56974	3.40831	3.77162	4.05633	2.14384	1.56402	1.60288	0.757665	0.727318	0.130339	0.721487	0.710314	0.0978175	0.355788	1.09707	1.39934	1.49844	2.89848	2.26131	1.18736	0.783332	1.44479	3.28125	7.00532	4.74951	0.442029
