	chr2:73077151-73077300	chr2:73077301-73077450	chr2:73077451-73077600	chr2:73077601-73077750	chr2:73077751-73077900	chr2:73077901-73078050	chr2:73078051-73078200	chr2:73078201-73078350	chr2:73078351-73078500	chr2:73078501-73078650	chr2:73078651-73078800	chr2:73078801-73078950	chr2:73078951-73079100	chr2:73079101-73079250	chr2:73079251-73079400	chr2:73079401-73079550	chr2:73079551-73079700	chr2:73079701-73079850	chr2:73079851-73080000	chr2:73080001-73080150	chr2:73080151-73080300	chr2:73080301-73080450	chr2:73080451-73080600	chr2:73080601-73080750	chr2:73080751-73080900	chr2:73080901-73081050	chr2:73081051-73081200	chr2:73081201-73081350	chr2:73081351-73081500	chr2:73081501-73081650	chr2:73081651-73081800	chr2:73081801-73081950	chr2:73081951-73082100	chr2:73082101-73082250	chr2:73082251-73082400	chr2:73082401-73082550	chr2:73082551-73082700	chr2:73082701-73082850	chr2:73082851-73083000	chr2:73083001-73083150	chr2:73083151-73083300	chr2:73083301-73083450	chr2:73083451-73083600	chr2:73083601-73083750	chr2:73083751-73083900	chr2:73083901-73084050	chr2:73084051-73084163	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.adee2f46-da34-4846-89ca-6d9625aefc9b.fc.signal	0.354933	0.163458	0.269758	0.0940891	0	0.0456709	0.424268	0.270147	0.0976395	0.197139	0.166174	0.338475	0.466739	0.281878	0.279452	0.433094	0.425482	0.245676	0.150914	0.139992	0.254327	0.0465358	0.0802093	0.19581	0.182781	0.143403	0.147081	0.174108	0.102314	0.093929	0.16711	0.218731	0.0723285	0.0998641	0.124944	0	0.074415	0.115995	0.157074	0.221705	0.187206	0.232148	0.332827	0.480474	0.405969	0.350606	0.615982	0.146965
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	0.588728	0.538317	0.0393479	0.749465	0.852992	0.822843	0.946307	0.706439	0.437083	0.482944	0.209159	1.32173	1.28311	0.803808	1.29267	1.2587	1.28535	1.49471	0.24134	1.17754	0.764232	1.40719	0.991393	0.453796	0.792243	1.43506	1.07648	1.76236	1.12763	1.05223	0.948552	1.069	0.321994	0.625501	0.529637	0.533643	0.394106	0.598204	0.394814	1.11498	1.67226	1.24823	0.345461	0.139603	1.04645	1.48955	0.770891	0.250639
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.efe1ef25-e6b3-4cdb-b8c5-2c894fd1d880.fc.signal	0.907983	0.352608	0.720931	0.253327	0.405379	0.639738	1.34537	1.49096	0.371756	0.555442	1.19884	1.91741	2.22898	1.1977	1.87928	1.51849	2.34461	1.74023	0.993295	2.00434	1.89223	1.81747	2.53148	1.07201	0.432769	1.17822	1.16834	3.04489	1.9591	0.656952	1.33755	1.11332	0.143614	0.19277	0.942464	0.72307	0.283264	1.10341	1.288	0.771546	0.284306	0.23534	0.952015	0.77893	1.48657	2.72229	1.62672	0.166337
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d51198c1-7a73-4d86-97a2-4552cc10d322.fc.signal	1.48945	1.83888	1.33338	1.71314	2.03902	2.23637	1.62117	0.823413	1.3991	1.45693	2.35214	2.01861	1.4736	1.29239	1.32807	1.3236	2.80055	1.62517	0.881733	0.482822	1.01449	0.80139	0.874323	1.12875	0.717946	1.39207	1.32913	1.14816	1.00142	0.921509	0.990932	0.697795	0.339746	0.398271	0.557907	0.63233	0.920225	0.513774	1.12255	0.502707	0.720447	1.18429	1.42751	1.56563	0.841701	1.01773	1.77072	0.226904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.5cbe5650-3de6-4514-ab14-1c0f737014e5.fc.signal	1.00157	0.268323	0.553235	0.823878	0.186238	0.641778	0.505179	0.198827	1.00303	0.575689	1.42115	1.65062	0.874548	0.710426	1.41809	0.695889	0.76133	0.782432	0.48001	0.725617	0.829783	1.23179	0.970674	0.895584	0.801637	0.399964	1.15034	1.71489	0.755858	1.20364	0.798061	0.399227	0.474153	1.26237	0.497592	0.662503	0.674714	0.592092	1.23802	1.14051	0.780551	0.587966	1.23698	1.613	1.86378	2.49299	2.04943	0.242254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.1e064882-e572-482d-b86a-86e4adf3de86.fc.signal	0.633821	0.371258	0.563236	0.879685	0.474878	0.556789	0.574675	0.413967	0.110337	0.202896	0.297549	0.641501	0.505905	0.426902	0.121971	0.21548	0.324247	0.770266	0.589319	0.545283	0.345146	0.56911	0.416959	0.503149	0.646354	0.428496	0.490682	0.655379	0.147726	0.562801	0.4999	0.370423	0.0398973	0.430053	0.257955	0.161067	0.549005	0.560175	0.803921	0.895839	1.04037	1.10409	0.688899	0.822621	0.58889	0.733328	0.615282	0.335968
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.6f165533-6331-40e2-865d-21b081721374.fc.signal	0.179453	0.225267	0.847785	1.26257	0.766394	0.744182	0.643883	0.888176	0.363866	0.36512	0.690818	0.893755	1.06512	1.41474	0.663073	0.813996	0.670233	0.582731	0.0535223	0.14493	0.2861	0.269429	0.141866	0.614832	0.227634	0.245107	0.297634	0.443618	0.488594	0.401693	0.599656	0.772481	0.136589	0.664188	0.986798	0.689578	0.707236	0.517078	0.20569	0.300767	0.632889	0.702507	1.17712	0.85701	0.527251	0.685402	0.568258	0.254386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.f99ccc6c-1833-4f7b-8eed-cf0ddf179253.fc.signal	0.886827	0.669689	0.815949	0.625311	0.299645	0.584444	1.15655	0.859586	0.522585	0.390164	0.500043	1.14181	0.905618	0.76786	0.422941	0.600559	0.820252	0.385139	0.280073	0.262127	0.571872	0.293023	0.387623	0.756399	1.09044	0.826387	0.710058	0.768432	1.20032	0.686008	0.76255	0.833948	0.481138	0.778589	0.855503	1.03184	0.548953	0.87676	0.627164	0.476996	0.591953	0.724118	1.34021	1.64829	1.23777	1.10121	0.954696	0.0970696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.c02216f5-387b-4ad0-b451-f30307b31d6f.fc.signal	0.653642	0.251639	0.290845	0.687875	0.776406	0.677704	0.33665	0.442624	0.435858	0.731101	0.705907	0.713711	0.744567	0.996673	0.491754	0.703488	0.849087	0.319255	0.0510048	0.32341	0.390895	0.459783	0.381699	0.651487	0.488175	0.260002	0.449057	0.891426	0.938158	0.85524	0.216845	0.33843	0.518521	0.49051	0.511443	0.280434	0.414454	0.66566	0.222626	0.405848	0.68611	0.655262	0.40781	0.235037	0.534532	0.90791	0.720377	0.48951
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b5568014-372c-40aa-9405-3d27c34b9363.fc.signal	1.5596	1.18279	0.823036	0.431825	0.146679	0.199076	2.50984	0.216312	0	0	0.651533	1.07218	1.3347	1.68016	0.226115	0.0553822	0.497421	0.837701	1.21619	0.365981	0	0.474247	0.770091	0	0.241789	0.667507	0.288062	1.4404	0.582287	1.46494	0.958907	1.33265	0.433184	0.538161	0.47109	0.0214328	0	0.555131	0.484506	0	0.320884	0.138756	0.815501	0.425714	0.764889	1.44635	0.450172	0.26703
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	0.690005	0.750965	1.43693	0.72546	0.60154	0.71811	1.28899	1.87649	0.757209	0.355188	0.993743	0.719146	0.665766	0.687985	0.766166	0.615789	1.32251	1.06258	1.41038	1.11158	1.60533	1.36953	0.369593	0.985494	0.85505	1.55748	1.45219	1.28388	1.38116	1.98397	1.76415	0.512404	0.594558	0.716454	1.05711	1.09952	1.23391	0.903669	1.35004	0.800121	0.405723	0.602227	0.728033	0.869762	1.02468	0.966002	1.86647	0.291317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.33f77abf-b8ba-4cf9-9bf5-2a20b352f908.fc.signal	0.499388	0.398423	0.350461	0.917683	0.369569	0.616474	1.27055	0.387858	0.595037	0.821296	0.477076	0.528359	0.612665	0.402047	0.35638	0.210759	0.349643	0.238803	0.208294	0.287726	0.758933	0.455582	0.445615	0.601075	1.12951	1.25406	1.01459	1.37577	1.40081	1.3794	1.13824	2.18743	0.961165	0.985315	1.04696	0.528706	1.07034	0.83787	0.686163	0.47808	1.97611	2.20348	1.07012	0.600819	1.05699	0.793804	0.724211	0.524496
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.d1780581-c5b9-4ce5-a302-4e6523b46a10.fc.signal	0.315277	0.193124	0.720381	0.374166	0.269383	0.783907	1.27883	0.805961	0.796135	1.24671	0.548929	0.459244	0.711354	1.20682	0.445887	0.739334	0.363315	0.204524	0.727834	0.523627	0.35191	1.49695	1.62714	1.16201	1.79169	2.39968	1.42023	3.18105	2.71855	1.41134	1.53329	1.15854	0.937506	0.94381	0.280559	0.281717	0.340787	0.687692	0.544186	1.35109	1.26758	0.403051	0.897996	0.593487	0.634364	0.489635	1.30518	0.641921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.b45ed777-a5dc-4527-b410-7a0e01173bd4.fc.signal	0.900888	2.41768	5.73256	4.52685	2.70006	1.95141	0.721802	0.643875	0.869782	0.349487	0.45024	0.576969	0.565949	0.206229	0.0417181	0.445517	0.639939	0.4833	0.373888	0.480151	0.153491	0.10705	0.0299111	0.0991788	0.0732034	0.329809	0.389631	0.200719	0.261328	0.248734	0.249366	1.08327	0.114134	0.255818	0.269051	0.234624	0.478502	0.509275	0.338467	0.244011	0.143258	0.599008	0.589563	0.203029	0.248734	0.958732	0.507745	0.262238
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	0.576534	1.52044	1.97422	1.50918	2.45932	1.67943	1.11088	1.49228	1.5296	1.94999	1.17142	1.75653	1.46046	1.43195	2.85738	3.49795	3.13221	2.75632	3.03753	2.56033	2.04164	2.18539	0.666053	1.49879	2.19854	1.92578	1.40956	3.60375	1.81684	2.48553	2.02105	1.3642	1.84054	2.03986	0.929289	0.842854	0.339613	1.8385	2.02128	1.15005	0.681876	0.805128	1.03361	2.37439	2.33418	1.21372	0.787739	0.322812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	2.38645	1.21673	0.533184	1.27371	1.22218	1.05185	1.12341	1.05208	2.0179	1.89269	2.29344	2.89093	2.66194	2.35067	1.45543	1.50986	2.87305	3.30955	0.783503	2.46517	1.97855	1.42037	1.67083	1.63151	2.80057	2.76162	1.73525	1.79966	1.31357	1.55478	2.05591	1.22386	2.03583	3.06628	1.27596	0.772821	2.34351	0.447184	0.384898	1.45975	0.543543	0.588492	0.329096	0.221824	2.28267	1.63866	1.76673	0.286041
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	2.11808	1.26483	1.91733	0.949701	1.11772	1.15942	2.23996	2.12028	1.66105	1.58488	1.95459	2.00847	1.33889	1.6425	2.00314	1.84764	2.2054	1.61645	2.04005	2.66988	3.05635	2.3819	1.66105	1.78181	1.5989	1.30619	2.40233	2.94298	2.5844	2.3113	1.55328	1.29874	1.96684	1.2415	1.20709	1.39909	1.78553	1.42696	2.16802	2.71818	1.47957	0.362754	1.01752	1.66376	1.08792	0.928594	0.754687	0.365055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.4f4a0497-3ec2-413a-b94e-d213b036987a.fc.signal	0.199223	0.227438	0.303136	0.190501	0.642125	0.405737	0.922015	0.732906	0.566293	0.631042	0.473942	0.250303	0.313289	0.239566	0.543239	0.502309	0.326293	0.388416	0.305588	0.54731	0.742454	0.769189	0.102682	0.162256	0.49724	0.20198	0.144964	0.709599	0.736286	0.5197	1.04373	0.271028	0.250314	0.655131	0.933783	0.705188	0.758818	0.450146	0.763946	0.518815	1.08074	0.453203	0.790777	0.869326	0.934057	0.99055	0.839373	0.318449
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.3b461c31-8bd0-484a-b2da-6d1ab68c1acb.fc.signal	0.157359	0.303563	0.157773	0.417697	0.580188	1.24998	0.113241	0.593312	0.980296	0.337362	0.616964	0.728541	0.70388	1.16027	1.21446	0.461046	0.870876	0.651775	0.320618	0.578746	2.3687	2.30087	1.25231	0.358641	0.242833	0.358808	0.145708	0	0	0	0.435609	1.24446	1.57577	1.0542	1.8761	1.5947	2.33157	2.90926	4.15477	2.31171	6.94758	8.1939	9.88074	13.9809	8.87199	6.53001	8.76182	0.83004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.034c33c3-8fad-4916-833b-14c69b1bfd78.fc.signal	0.187705	0.333	0.453075	0.270963	0.26685	0.28664	0.359697	0.668469	0.487844	0.542899	0.658915	0.732417	0.461921	0.0518241	0.271155	0.403805	0.394263	0.268896	0.137071	0.417606	0.18332	0.120226	0.0197667	0.374156	0.395607	0.168377	0.377282	0.31356	0.0911327	0.157846	0.69631	0.839514	0.824613	0.575031	0.425752	0.405049	0.348322	0.612792	0.325289	0.334761	0.467688	0.710834	0.989976	0.53538	0.529075	0.099341	0.762528	0.171875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.299b05eb-8cb0-4190-94cb-01cf599ffae0.fc.signal	3.60876	1.82248	1.73427	1.63617	0.120693	0	0.73027	0.328398	0.754182	0.979461	1.24649	0.66443	0	0	0	0.655557	0.688383	2.28876	0.633819	0.655451	0.123025	0.49872	1.80346	1.66894	0.158412	0.902202	0.503614	0.667673	0.353303	0.506897	1.47686	1.75237	0.439086	0.549155	1.07436	3.45467	3.10787	1.53442	5.07365	5.6784	5.92254	3.63535	5.55991	9.34779	8.59479	12.7887	10.9988	0.775735
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.c2f3aee8-0c03-4973-b136-7021565c707b.fc.signal	1.26481	0.172564	0.121263	0.336965	0.653593	0.721392	1.72889	0.811509	0.981989	0.47631	0.47569	0.69792	0.533182	0	0.883143	1.20322	0.558921	0.732534	0.741618	1.51784	1.10559	1.55141	0.801828	1.35852	0.971953	0.937787	1.44098	1.87875	0.481946	0.79975	1.41191	3.98248	1.13543	0.213754	0.262559	0.364684	0.85559	2.96944	2.20415	1.6055	3.65677	5.513	1.97963	5.83252	6.55806	7.07421	7.47508	0.718025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.f51aa466-1a2d-4131-98a6-f9e69e8e7d9b.fc.signal	0.0675417	0.0928391	0.108212	0.288261	0.323216	0.329282	0.325099	0.26516	0.131327	0.147155	0.211766	0.278514	0.244472	0.0232595	0.206171	0.336931	0.127949	0.367289	0.256526	0.103363	0.0955663	0.0856151	0.138096	0.300776	0.323238	0.128338	0.0974645	0.0738876	0.136461	0.272216	0.234694	0.351653	0.135858	0.0348299	0.324085	0.355755	0.244577	0.186436	0.131698	0.18074	0.0969111	0.0917247	0.381577	0.434947	0.196092	0.194462	0.0763481	0.15534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.2612150c-f8fd-4d8b-a711-65def053c72d.fc.signal	0.747351	1.05376	0.685087	0.494	0.484373	0.67057	0.923747	0.852326	0.701888	0.714639	1.32962	1.16342	0.815216	0.82777	0.864941	1.0023	0.923131	0.755472	0.624013	0.516503	0.459348	0.92053	0.437381	1.00437	0.63341	0.94874	1.28449	0.899081	0.743804	0.756551	0.510067	0.236726	0.252731	0.227468	0.504602	0.547388	0.542321	0.747139	0.577616	0.722564	0.730887	1.03564	0.667932	1.28262	1.91723	2.0567	2.44004	0.228448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.627c47c9-d19a-4fba-9f0d-ed8820985d99.fc.signal	0.973114	0.35579	0.35381	0.122456	0.447797	0.582106	0	0	0.0394219	0.537069	0.780058	1.21408	0.840373	0.428694	0.593719	1.08643	2.04966	1.36972	1.29399	1.04726	0.554313	0.206965	0	0	0	0	0	0	0	0.0813076	1.0489	0.877639	0.0418857	0	0	0	0	0.117284	0.34789	0.618349	0.741048	1.19355	1.06672	1.78901	1.15294	0.197109	0.638344	0.22
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.677777	0.422401	0.392493	0.414432	0.558635	0.608498	0.356185	0.371511	0.539368	0.67195	0.543894	0.676334	0.623977	0.282621	0.0481417	0.45065	0.794948	0.776842	0.470833	0.83743	0.534203	0.504226	0.526872	0.210739	0.65867	0.68052	0.403354	0.442432	0.312827	0.407505	0.115995	0.0752788	0.243254	0.642132	0.98848	0.4102	0.390487	0.488333	0.350507	0.430384	0.906599	1.12225	0.38151	0.304701	0.222617	0.586705	0.508003	0.318182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.2b4cac07-82e4-4fde-addf-f528201b15bb.fc.signal	0.418438	1.14433	1.15979	0.554345	1.05405	1.14857	1.30805	0.861641	0.384384	0.546915	1.46525	1.06289	0.3057	0.637204	0.902915	1.23337	1.51903	0.295379	0.86392	1.56756	1.90108	1.04351	1.25542	0.77091	0.69399	1.29388	0.65268	2.10656	1.96115	1.61102	1.10405	1.80587	0.458245	0.509802	0.799284	0.868104	0.753883	0.436429	0.322536	0.312929	0.696964	0.598977	0.576921	1.40265	2.00351	1.57895	1.71413	0.406461
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.78440a22-2eaa-45a0-b153-69564ce42bd4.fc.signal	3.39664	4.2809	6.62413	6.21526	4.17805	5.63326	6.34052	4.1264	5.08618	4.69332	4.57364	4.28997	2.83405	2.53731	3.23518	6.32901	6.66628	3.76389	2.40622	5.49451	7.02407	8.5785	5.866	6.34091	5.49667	2.51322	2.25379	3.08614	3.70445	3.46988	6.6987	7.95803	6.58196	5.98051	6.13106	6.93543	10.3213	8.4294	7.49673	4.64363	6.07479	5.90823	6.94192	8.92548	8.50931	9.83997	10.6599	0.452489
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.fc.signal	0.226374	0.336966	0.226169	0.195646	0.285927	0.437226	0.958882	1.01273	0.836785	0.791217	0.708264	0.511509	0.237158	0.0824629	0.187025	0.242279	0.192125	0.107117	0.0246539	0.262683	0.233628	0.0288941	0.0459072	0.147922	0.25025	0.302327	0.234753	0.237253	0.0801765	0.195009	0.311203	0.733977	0.855037	0.352053	0.578448	0.898023	0.857824	0.414851	0.115873	0.0699323	0.727318	0.641834	0.670723	0.559848	0.524368	0.284088	0.326198	0.256563
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.142b6389-99b2-4c91-9b9d-3ef0423dd139.fc.signal	3.04793	2.14713	2.15814	2.87082	4.73425	5.51436	3.17789	4.79959	5.92253	4.96275	4.03859	3.55118	3.55891	4.06955	4.81484	4.52956	5.41307	5.57378	4.80227	5.17234	7.82094	7.9484	8.92465	10.3842	10.1336	11.9326	15.9682	17.5748	14.9426	11.7845	10.9122	8.35829	5.69043	4.98103	6.32206	6.35257	8.27732	9.47523	8.59284	9.24887	7.85805	7.58501	9.06632	10.3722	11.1718	11.4577	9.22971	0.933394
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bea5f21d-c715-4019-8eed-c69728473893.fc.signal	2.69242	4.57436	5.4507	5.57282	7.36149	9.05253	7.1419	5.64561	3.04214	2.5546	1.77309	1.23584	1.79241	2.19983	1.93697	1.62416	1.21592	1.50403	0.860971	0.947257	1.35501	0.574915	0.48937	1.09157	1.15419	1.33214	0.903405	1.25278	1.14414	0.601622	0.694322	0.509551	0.353791	0.204615	0.412385	0.443684	0.975455	1.0834	1.09135	1.3282	1.11811	1.11303	0.537688	2.49347	2.66794	2.79335	3.09367	0.602978
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.3bd7fa2e-4676-4775-9e3e-5e080ad64395.fc.signal	0.306077	0.226207	0.102016	0.0400877	0.303434	0.9646	1.22782	0.619682	0.840266	1.21567	1.37783	1.0791	0.842682	0.655646	0.389613	0.471336	0.926128	0.678037	0.728806	0.855072	0.807823	0.817194	0.838031	1.20548	0.796647	1.23741	1.46438	2.22052	1.98198	2.29034	2.21408	0.820226	0.524893	0.863662	0.819117	0.727011	1.05608	0.825501	1.02774	1.10717	1.47379	1.38379	0.67559	0.87049	0.891542	0.815129	1.28543	0.461538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	0.755925	1.40479	2.16456	2.7584	1.63537	2.61872	1.36869	0.561191	0.963902	0.884062	1.12176	0.57665	1.00578	0.739108	0.734131	1.07576	1.40284	0.917199	0.921762	1.01308	0.801992	1.28036	1.11183	1.51149	0.721151	1.58109	1.66269	1.57592	2.28884	1.74922	1.69213	1.39746	0.732885	0.560701	0.742487	1.18982	0.922172	0.983413	0.797435	1.04826	0.798977	0.670667	0.964542	1.03066	0.815548	1.28198	0.793109	0.818697
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.02b605e5-4373-4009-a925-f6e4537147f5.fc.signal	0.164692	0.228511	0.195235	0.139871	0.0700457	0.201624	0.215145	0.194803	0.232213	0.462531	0.25716	0.223857	0.145972	0.0938805	0.24605	0.118525	0.104849	0.085043	0.209476	0.133931	0.0195161	0.126419	0.108746	0.027222	0.117419	0.187424	0.06988	0.0918259	0.262044	0.211508	0.251113	0.439728	0.350292	0.186749	0.261502	0.16167	0.129215	0.0948725	0.062468	0.197731	0.137968	0.215972	0.371547	0.661682	0.330544	0.284319	0.295887	0.410656
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.9496c4f8-99ad-4b83-978f-c024a2ac68e0.fc.signal	0.472012	0.488914	0.228897	0.0762167	0.311534	0.719147	0.714903	0.342187	0.278126	0.530233	0.706489	0.581334	0.514796	0.701666	0.545591	0.578556	0.617568	0.683561	0.408279	0.294884	0.293094	0.414433	0.623165	0.611528	1.02227	0.876596	0.568883	0.559965	0.471701	0.695136	0.63931	0.295707	0.155055	0.411625	0.577981	0.824118	0.728797	0.329139	0.160398	0.180166	0.461648	0.581789	0.250423	0.324334	0.248139	0.201892	0.467428	0.144928
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.04db3171-85a1-4831-984b-2ac821411031.fc.signal	0.547302	0.406	0.351357	0.383447	0.449413	0.45259	0.366997	0.398436	0.821572	0.94048	0.532533	0.557701	0.338682	0.392905	0.464108	0.620238	0.710062	0.754427	1.17405	0.526393	0.15783	0.424343	0.51653	0.456876	0.593533	1.16209	1.13932	1.31934	0.807696	0.812296	1.1097	0.286251	0.283066	0.457004	0.358217	0.352383	0.470511	0.311294	0.633024	0.791266	0.651641	0.605289	0.700502	1.66486	1.8594	1.7317	1.88643	0.280632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.1fd4d0f1-41c8-41b4-882d-bbcd98fbef74.fc.signal	1.43359	0.564526	0	0.504891	1.52332	0.878183	1.41131	2.43404	0.347583	0.715595	2.21039	0.651987	0.397553	1.26102	1.54498	0.811888	0.700063	0.372886	0.308954	0.50678	0.949993	0.576183	1.43307	0.571373	0.525855	0.414444	0.0798147	0	0.461162	1.47094	0.453211	0	0	0.473088	0.544848	2.12105	1.49082	0.380083	0	0.100412	0.718334	1.49924	1.36993	0.365592	0.53209	1.02932	1.18738	0.331579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	0.526974	0.711214	0.526397	0.600947	2.56269	2.75284	0.977189	1.44674	2.4925	2.32354	2.37107	2.93311	2.47454	3.81618	2.01039	1.77626	2.55948	2.8478	3.17497	2.6353	3.74819	2.76951	2.82265	2.34171	1.94469	2.24806	2.80444	2.43537	2.66607	1.9391	1.52866	2.3477	1.79511	1.20657	0.821146	1.27681	2.06072	1.51691	1.31141	1.92372	1.74991	0.910265	1.47777	1.53089	0.954891	1.10865	1.82614	0.354386
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	0.626278	0.973817	0.814002	0.393958	0.383372	0.855869	0.830705	1.53351	1.50528	0.788677	0.880285	1.29655	1.22922	1.55583	2.10572	1.03764	1.38219	0.836259	1.23188	1.32249	0.431706	1.41084	0.871512	1.77694	1.29401	0.54436	0	0.855347	1.38822	0.787988	1.56854	1.58283	0.678954	1.1136	1.07831	1.37813	1.07055	0.446205	0.441074	0.640754	0.626182	0.831608	0.416982	1.01194	1.71623	0.946114	0.287381	0.338967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001027.7.e86f32e5-bf0d-4add-be96-995ad738d215.fc.signal	1.39434	0.339844	0.642729	1.51896	0.802738	0.665212	0.9115	0.965525	0.453359	0.946565	0.551192	0.232396	0.464074	1.02163	1.35485	0.42209	0.364828	0.420921	0.318526	0.365476	0.21952	0.164037	1.07119	1.51211	1.3365	0.424518	1.12432	0.147613	0.389486	2.05361	1.416	1.19273	0.167899	0.450613	0.349891	0.690782	0.945008	0.953139	0.675144	0.810423	1.0722	0.508748	0.243437	1.01338	1.18497	1.55663	1.3963	0.399061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003730.1.665ec701-8746-423d-9e1f-6b813507441b.fc.signal	2.22121	0.913377	0.747751	0.0636867	0.19487	0.630221	0.190902	0.651921	0	0	0.0518747	0.520615	0.122587	1.08068	0.764377	0.421908	1.89341	0.472726	0	0	0	0	0	0	0	0	0	0	0	0.263838	1.47506	0.232403	0.812317	0.310323	0.35101	1.02471	0.971872	0.162732	0	0	0.709459	0.540173	0.89524	0.940982	0	0.0298947	1.22118	0.308123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.ed15f6f7-9fc7-4af5-9ab6-233a7899d0bb.fc.signal	0.621454	0.349	0.846956	0.63291	1.25363	1.72745	1.32925	0.491374	0.715841	0.860877	0.580016	0.306326	0.298655	0.189869	1.21186	1.07533	0.785491	0.552382	0.778046	0.528204	0.489098	0.727396	0.223236	0.27847	0.321054	0.6836	0.371176	0.203441	0.416706	0.881084	0.448045	0.330158	0.569154	0.335402	1.24377	1.55507	0.7845	0.680328	0.786407	0.546618	0.878437	1.14325	0.968953	0.461647	0.955876	0.884228	1.02572	0.451613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.fb97cdb0-391e-4e74-a4dc-d06dfb2e7cbb.fc.signal	0.515643	0.637653	0.531009	0.683611	0.0476953	1.38234	1.30786	1.25136	1.40528	0.733516	1.05139	0.159457	1.90795	1.43895	0.289297	1.41351	0.0993278	0	0.0660436	1.34847	2.39211	1.6419	0	0	0.722079	1.14673	0	0	0	0.178745	1.76179	1.66988	0.168531	0	1.19347	3.98657	1.186	1.92815	0.0110066	0.450424	3.87722	3.71454	3.02802	2.11636	1.12391	1.16439	1.59638	0.519841
