	chr1:149090255-149090404	chr1:149090405-149090504	chr1:149090505-149090554	chr1:149090555-149090654	chr1:149090655-149090704	chr1:149090705-149090854	chr1:149090855-149091004	chr1:149091005-149091154	chr1:149091155-149091304	chr1:149091305-149091454	chr1:149091455-149091604	chr1:149091605-149091754	chr1:149091755-149091904	chr1:149091905-149091994	chr1:149091995-149092054	chr1:149092055-149092144	chr1:149092145-149092204	chr1:149092205-149092354	chr1:149092355-149092504	chr1:149092505-149092654	chr1:149092655-149092714	chr1:149092715-149092764	chr1:149092765-149092804	chr1:149092805-149092954	chr1:149092955-149093104	chr1:149093105-149093144	chr1:149093145-149093254	chr1:149093255-149093304	chr1:149093305-149093404	chr1:149093405-149093464	chr1:149093465-149093504	chr1:149093505-149093554	chr1:149093555-149093704	chr1:149093705-149093854	chr1:149093855-149093904	chr1:149093905-149094004	chr1:149094005-149094154	chr1:149094155-149094234	chr1:149094235-149094304	chr1:149094305-149094454	chr1:149094455-149094594	chr1:149094595-149094604	chr1:149094605-149094754	chr1:149094755-149094824	chr1:149094825-149094904	chr1:149094905-149094994	chr1:149094995-149095054	chr1:149095055-149095204	chr1:149095205-149095285	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.33f77abf-b8ba-4cf9-9bf5-2a20b352f908.fc.signal	0.294847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091216	0.273631	1.08209	0.209771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260617	0.22804	0.541054	0.221494	0.190983	0.210304	0	0	0	0.567657
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.5497448a-601c-483d-a9cd-9eaf651148a5.fc.signal	0.313975	0.497177	0.37378	0.190628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.487455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.d1780581-c5b9-4ce5-a302-4e6523b46a10.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.768552	0.633896	0.07622	0	0	0	0	0	0	0	0	0	0.141007	0.240093	0.0404919	0	0	0	0	0	0	0	0	0	0	0	0.452736
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.b45ed777-a5dc-4527-b410-7a0e01173bd4.fc.signal	4.26882	4.17515	1.59166	0.13578	0.0047228	0.116496	0.00157427	0	0	0	0	0	0	0	0.104295	0.11807	0.0137748	0.0322725	0.0857975	0	0.0846168	0.23614	0.764518	3.86896	3.53757	2.30843	0.719155	0.84302	1.32239	1.10987	0.575591	0.0023614	0	0	0	0	0.521082	0.348306	0.00337343	0	0.0059035	0.11807	0.222759	0.185539	0.655288	0.453914	0	0	0	0.58853
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.fa7392b1-17c1-4691-ba8f-d211a0f93db5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253961	0.184699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.4efcbd34-6776-4151-9daa-172de065fff5.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000704.1.de9f2c4e-6cfb-40a7-9b40-4fa537815a39.fc.signal	0.0503963	0.196715	0.011123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34155	0.108386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007945	0.170903	0.150685	0	0	0	0.718593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.80691124-aaea-4c56-9e41-73916520079d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0283983	0.17039	0.30259	1.00809	0.161387	0	0	0	0.606873	0.900702	0.558303	0.184036	0.0136312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.669841
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.75b7a040-8636-4619-af5d-92f89f5792fa.fc.signal	0.635094	0.194106	0.30094	0.145956	0	0	0	0	0	0	0	0	0	0.0250783	0.336046	0.426323	0.11536	0.0491535	0.101316	0	0	0	0	0.194628	0.407348	0	0.00683955	0.264827	0.79915	0.619593	0.109091	0	0	0.0852663	0.15047	0.0225705	0.457473	0.221956	0.0558889	0	0.0838333	0.15047	0.209655	0.0429914	0.421307	0.349419	0	0	0	0.716658
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.9b5b0cc0-4302-439e-a9d9-d779f62c822e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485437
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.baa2a3ca-0f47-4bf7-901e-dd73f7a290b4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.440299
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.4f4a0497-3ec2-413a-b94e-d213b036987a.fc.signal	0.790769	0.308188	0.349587	0.335352	0.0957634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012941	0.581836	0.587854	0.38194	0.0270699	0.0983552	0.259	0.133763	0	0	0	0	0	0	0.0768277	0.259	0.0943307	0	0	0.025882	0.222715	0.123887	0.752709	0.587049	0	0	0	0.591919
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.3b461c31-8bd0-484a-b2da-6d1ab68c1acb.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.492481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.a7cb54e8-9ebd-48ce-93ca-9f70b76d2b77.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.575092
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.034c33c3-8fad-4916-833b-14c69b1bfd78.fc.signal	0.240562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121086	0.310452	0.123945	0	0.0069146	0.0908776	0.270368	0.225729	0.04939	0	0	0	0	0.0711952	0.465325	0.220445	0	0	0.00239894	0.079024	0.149528	0.00282229	0.221401	0.304672	0.00658533	0	0	0.643636
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.299b05eb-8cb0-4190-94cb-01cf599ffae0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.401487
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000297.2.de79c282-34ae-42b5-8261-f8f1459e6c69.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.477707
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000949.6.c2f3aee8-0c03-4973-b136-7021565c707b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.539116
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000239.3.f51aa466-1a2d-4131-98a6-f9e69e8e7d9b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0944944	0.359797	0.42963	0.317898	0.113823	0	0	0	0	0	0	0	0	0	0	0	0.010738	0.21476	0.489763	0.85915	0.491374	0.329376	0	0	0	0.640523
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001375.1.07633b47-0baa-45e5-af12-2021de6fd993.fc.signal	0	0.355003	0.41765	0.229708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420561
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.0b0c5786-e084-4954-a96f-72d7a88b913e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.412903
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000868.3.35a1bb15-bed6-4e74-9919-aa3ec990d8ef.fc.signal	0.200893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0304425	0.183155	0.163953	0.185557	0.0120764	0.115176	0.2216	0.05166	0	0	0	0	0	0	0.0434556	0.171695	0.1107	0.01845	0	0	0	0	0.0747825	0.2216	0.0849367	0	0	0.638989
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000734.3.a23d0a52-26bc-41f6-baf4-871213fcd155.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.957793	0.0419897	0	0	0.383903	1.17878	0.21496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.627c47c9-d19a-4fba-9f0d-ed8820985d99.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.496226
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.df24c052-2a81-4f1a-b170-2f4fdc228ffe.fc.signal	0.405179	0.138975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00778571	0.13625	0.367875	0.241357	0.570711	0.43307	0.0726667	0	0	0.544681
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.2b4cac07-82e4-4fde-addf-f528201b15bb.fc.signal	0.613982	0.452746	0.38696	0.0406308	0	0	0	0	0	0	0	0	0	0	0.306343	0.38696	0.04837	0	0	0	0	0	0	0	0	0	0	0.0232176	0.325046	0.319242	0.082229	0	0	0	0	0	0	0	0	0	0	0	0	0.071864	1.02304	1.26635	0.39341	0	0	0.695933
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.78440a22-2eaa-45a0-b153-69564ce42bd4.fc.signal	0.286479	0.0567385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248643	0.32433	0.283038	0.168599	0.32433	0.264849	0.16211	0.0907816	0	0	0	0	0.189172	0.32433	0.24322	0.0216147	0	0	0	0.176021	0.32433	0.313515	0.135092	0	0	0.490909
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.604f0a28-681a-4e69-b09a-96c7d6e32ad9.fc.signal	0.159821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003821.3.a5c54e8d-c399-4c95-b6c6-525ed1d5f1b6.fc.signal	0.978798	0.037408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122912	0.2672	0.142507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.544379
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000279.2.bbb3ffa6-51c0-4409-8f26-8c7dd99f4e83.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.3bd7fa2e-4676-4775-9e3e-5e080ad64395.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.569149
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.80dcfe52-cdf2-4d0d-bc40-0c75abc04fc1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.02b605e5-4373-4009-a925-f6e4537147f5.fc.signal	0.21211	0.171809	0.21211	0.184536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198346	0.712915	0.3606	0.0732744	0	0	0	0	0	0	0.0226251	0.21211	0.341491	0.281396	0.0106055	0	0	0	0	0.137164	0.378218	0.17974	0.0443178	0	0	0	0.432304
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000232.3.9496c4f8-99ad-4b83-978f-c024a2ac68e0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284134	0.43709	0.191259	0	0	0	0	0	0	0	0	0	0	0	0.659341
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.d18a9bb8-a055-4794-aa27-e2b7af9fbb39.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.594891
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.a150519d-0d11-4c76-b425-72b9ccc9b116.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.517241
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001908.1.1b5673b2-9c19-4918-a48e-ba3436bbc7ca.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.521739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.efb42d33-363d-4167-8c38-c336ba724978.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.03cd26f6-8245-4dba-a43d-b085dc5fbdba.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.469e2b5a-9cc0-4ba2-a1af-32ae688b6e56.fc.signal	0.488596	0.642625	0.27341	0.169514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.247892	0.27341	0.0720808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389706
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000828.1.cd2006fa-f12a-47e4-a8de-2ef03985dfb6.fc.signal	0.231526	0.0470016	0.185395	0.254592	0.127949	0	0	0	0	0	0	0	0	0	0	0	0	0.026112	0.214118	0.0557056	0	0.0078336	0.218688	0.73461	0.0922624	0	0	0	0	0	0	0	0	0	0	0	0.246323	0.093024	0	0	0	0	0	0	0	0	0	0	0	0.515385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004616.1.ed15f6f7-9fc7-4af5-9ab6-233a7899d0bb.fc.signal	0.779161	0.255457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29573	0.185552	0	0.0103566	0.329676	0.304936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.669231
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003803.1.fb97cdb0-391e-4e74-a4dc-d06dfb2e7cbb.fc.signal	1.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380597
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000774.3.ec5f998a-c189-48df-8b3d-327b2930af23.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212352	0.5056	0.447817	0	0	0	0	0	0	0	0	0	0	0.5
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000882.3.04d71eed-285e-484b-801a-fe402d6e94ee.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745099	0.60663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.745763
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.f3c3e31b-1c64-4535-b45d-335af3db233f.fc.signal	0.0555791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665175	0.191481	0.352443	0.649625	0.488826	0.308098	0.34176	0.383045	0.283707	0.264492	0.239369	0.08869	0.0508489	0	0	0.184398	0.450403	0.323605	0.16335	0.0112341	0	0	0.360565	0.633301	0.531973	0.231494	0.0812992	0	0	0.588957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001893.4.bbfcde86-9029-4200-ba74-fe49f41c4cdf.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.26f0e8b3-e0d8-467c-92a7-4029668db296.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411111
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.18576743-b1b7-40af-bbff-f6570943d6bc.fc.signal	0.288803	0.362216	0.120544	0.0308761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117583	0.213665	0.089879	0.0856494	0.05287	0.0232628	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0363041	0.166918	0.239105	0.243026	0.0942848	0.0239677	0	0.402899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.c39e9a3f-4177-48c3-969d-01c9bdd4340c.fc.signal	0.335188	0.125684	0	0	0	0	0	0	0	0	0	0	0	0	0.205345	0.2464	0.0410787	0	0	0	0	0	0.02464	0.568595	0.201278	0.12329	0.136715	0.421457	0.952637	0.614098	0.154032	0	0	0	0	0	0	0	0	0	0.0176064	0.2464	0.213553	0	0	0	0	0	0	0.593824
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.2aa5c3df-0722-47d5-82d4-eb34ba16be25.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37317	0.509951	0.472647	0.233231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.735099
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.f66efe83-e756-4482-8652-631e84f79bac.fc.signal	0.703785	0.558848	0.116842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0421928	0.201319	0.073026	0	0	0	0.16071	0.592557	0.462638	0.0940563	0.214316	0.480894	0.430182	0.228332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.553488
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.9e152a2b-06f4-4999-86d0-5058f4184844.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000235.3.e77c3456-1902-4dba-839d-200d22c58cf3.fc.signal	0.2833	0.44271	0.336433	0.123928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217612	0.2213	0.376282	3.19917	4.24983	1.36679	0.277686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.afb78491-e0c2-4398-aa2a-4c98b0c4c5b7.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207381	0.577209	0.168498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178005	0.207384	0.25923	0.00288033	0	0	0	0.386946
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.f14540c7-18af-47fc-8cad-c0291db319dc.fc.signal	0.150873	0.83265	0.18788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148027	0.236273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173647	0.394975	0	0	0	0	0	0	0	0	0	0	0	0.385321
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001021.4.022f496a-4698-412d-9a82-a0a4b2e56c57.fc.signal	0.573317	0.261106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175556	0.157774	0	0.0181718	0.11105	0.091061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130558	0.221044	0.0499725	0	0	0.39604
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000335.2.cc603fdd-0221-4d9e-8597-71437d48b94f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.608696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.78755d78-d69c-44bc-a0ab-147f64c5fd5c.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447257
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.3012eb3e-9d87-4c93-aaf5-58e99d8aaa84.fc.signal	1.68304	0.859997	0.233004	0.18199	0.0355328	0	0	0	0	0	0	0	0	0	0.016656	0.11104	0.11104	0.0140651	0.105118	0	0.0592213	0.11104	1.11804	3.48519	1.72818	1.35384	1.027	1.27616	2.88745	2.6226	0.92937	0.0377536	0.0155396	0.3322	0.02219	0.0122056	0.748644	0.134558	0	0	0	0	0.316653	0.510461	0.948869	0.599286	0	0	0	0.595721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.370f0fb4-0bb1-4fa3-8e1d-75f06bf7b384.fc.signal	7.67431	6.38348	2.40196	0.679246	0.203056	0.002334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256733	0.612751	0.140038	0	0	0.849111	0.968753	0.231938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345714	0.256733	0	0	0	0.564103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.669b34b9-68b0-4255-96a0-ec2919c119df.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168063	0.324922	0.355333	0.24009	0.0152785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560322
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003845.2.684cf59d-45fa-449c-93a7-eeeddb7b953b.fc.signal	0.26236	0.089992	0	0	0	0	0	0	0	0	0	0	0	0	0.0581198	0.207482	0.16686	0.0727435	0.162736	0	0	0	0	0.191983	0.119989	0.0956165	0.0531771	0.11249	0.240691	0.219355	0.0478082	0	0	0	0	0	0	0	0	0	0	0	0.0869923	0.054638	0.0857736	0.11124	0	0	0	0.720215
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000738.3.d62c9039-ff24-4ee2-b0d6-4970f0dc49ef.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193808	0.525086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234445	0.703178	0	0	0	0	0	0	0.641026
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.d9084971-3596-46ae-b2c3-b636876ab0cf.fc.signal	0.17077	0.107585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523013
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004606.2.5946f083-9733-4b0e-bccd-bb3958898b16.fc.signal	0.565213	0.0655	0.09464	0.358346	0.171044	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320151	0.00728	0	0	0	0.137049	0.245007	0.182	0.117473	0.182	0.558542	0.6368	0.3638	0.02548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607955
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000683.3.26047187-2aea-47ae-97b4-1842ebc14e59.fc.signal	0.196492	0.129684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833125	0.199636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.856e5189-b10a-47ac-b38e-4f26c4b023ef.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522124
