	chr17:62521736-62521885	chr17:62521886-62522035	chr17:62522036-62522185	chr17:62522186-62522275	chr17:62522276-62522335	chr17:62522336-62522415	chr17:62522416-62522485	chr17:62522486-62522635	chr17:62522636-62522785	chr17:62522786-62522935	chr17:62522936-62523015	chr17:62523016-62523085	chr17:62523086-62523175	chr17:62523176-62523235	chr17:62523236-62523385	chr17:62523386-62523535	chr17:62523536-62523615	chr17:62523616-62523685	chr17:62523686-62523775	chr17:62523776-62523835	chr17:62523836-62523985	chr17:62523986-62524045	chr17:62524046-62524135	chr17:62524136-62524195	chr17:62524196-62524285	chr17:62524286-62524435	chr17:62524436-62524585	chr17:62524586-62524735	chr17:62524736-62524885	chr17:62524886-62525035	chr17:62525036-62525185	chr17:62525186-62525335	chr17:62525336-62525485	chr17:62525486-62525635	chr17:62525636-62525785	chr17:62525786-62525935	chr17:62525936-62526085	chr17:62526086-62526235	chr17:62526236-62526305	chr17:62526306-62526385	chr17:62526386-62526465	chr17:62526466-62526535	chr17:62526536-62526685	chr17:62526686-62526831	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.e0c0800b-3b56-4a12-9e86-6c2b014acbe6.fc.signal	2.23773	0.567343	0.887582	1.73452	1.48435	0.827994	2.36971	3.15803	0.693986	0.382267	0.361855	0.135199	0.476032	0.480868	1.75157	0.434207	0	0	0.841128	2.26373	1.46586	0	0.228866	0.5567	0.358762	0	0.538058	1.28027	1.34335	0.28944	0	0.90177	1.09606	0.47834	0	0	0.0742267	0.50103	0	0	0.403607	1.05757	0.441616	0.671034	0.50495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000124.3.556011e1-857e-4510-a17f-89e743dedeaa.fc.signal	0.0353109	0.07194	0.53955	0.089925	0	0	0	0.057552	0.53955	0.068343	0	0	0	0	0	0	0	0	0	0.197835	0.53955	0.116903	0	0	0	0	0	0.201432	0.464013	0.046761	0.53955	0.53955	1.42801	0.10791	0.136686	0.528759	0	0	0	0	0.526061	0.632044	0.888459	0.890627	0.674312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.e5c74e2f-fdd7-452c-ab9b-6ee0ab9d0cdc.fc.signal	0.0782079	0	0	0	0	0	0	0	0	0	0	0	0.124036	0.680339	0.595671	0.371376	0.0568212	0	0	0	0	0	0	0	0	0	0	0	0.38663	0.54455	0.012706	0	0.566301	1.5682	0.696955	0.0235967	0.301313	0.448344	0.27227	0.081681	0.0952945	0.27227	0.528213	0.244298	0.554392
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001887.4.e03cd402-356e-42a8-a5d3-47467ef89fb6.fc.signal	0.420715	0	0.0410763	0.39077	0.41516	0.41516	0.35746	0.284114	0.129425	0	0	0	0.143	0.41516	0.41516	0.0525869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249096	0.930021	1.10994	0.0941029	0	0	0	0	0	0	0	0	0.555031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001526.1.1f52ccac-321d-48d1-a5dd-159e559bb6f6.fc.signal	0.816803	0.0775701	0.492047	0.569593	0.36361	0.0999927	0.0467499	0.36361	0.159988	0	0.0181805	0.36361	0.36361	0.36361	0.00242407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419328	0.85767	0.310261	0	0	0	0	0	0	0	0	0	0	0.553203
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.d2972a82-a806-4e56-afab-8a78ae137176.fc.signal	0.345676	0	0.91106	0.748573	0.240949	0	0	0.60766	0.344159	0	0	0.0173584	0.40503	0.371278	0.920876	0.599818	0.81024	0.416643	0.549137	1.2593	0.351195	0	0.162044	0.897996	2.07494	0.648133	0.440225	0.609481	0.784171	0.85918	0	0.13771	1.02621	1.49076	0.322808	0.143111	0	0	0	0	0.212648	1.78241	1.01272	0.684956	0.437419
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.20a7277a-189d-447e-b862-19ad112ed91b.fc.signal	3.54142	3.51539	2.8356	1.59689	0.900312	0.912152	0.871641	0.661887	0.686621	0.699952	0.457081	0.248892	0.238682	0.218941	0.217348	0.258925	0.180724	0.145007	0.270382	0.327102	0.168757	0.05644	0.049385	0.011288	0.0546371	0.146953	0.487146	0.601481	0.895622	0.988815	0.846241	0.750957	0.744987	0.550376	0.421439	0.445664	0.313241	0.604056	0.521983	0.295686	0.384052	0.519586	0.743425	0.790932	0.399129
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000308.2.8dd08285-52b6-49fe-8f83-344760bca02e.fc.signal	0.109164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009924	1.09666	0.878316	0	0	0.476352	0.516048	0	0	0	0	0	0	0	0	0	0	0.456401
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000230.3.c59c5d40-3fa1-4268-aee6-d3649316b884.fc.signal	0.801338	0.133086	0	0	0	0	0	0	0	0	0	0	0	0.00356133	0.329776	0.948232	0.685041	0.109492	0	0	0	0	0	0	0	0	0	0.0706941	1.18388	1.37796	0.140007	0	0.261399	0.627761	0.255084	0	0	0	0	0.135161	0.41592	0.41592	0.205181	0.163788	0.328976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003833.4.c9356221-6b90-4965-9d95-323075444bf6.fc.signal	1.65324	1.27028	0.766165	0.269934	0.660668	0.915526	1.02939	1.01119	1.20675	0.748993	0.630773	0.262307	0	0	0.219982	0.372643	0.620534	0.46437	0.44128	0.995144	1.1071	0.502734	0.169216	0.383096	0.7602	0.491429	0.138672	0.440674	1.70628	1.21958	0.961159	0.996534	0.630174	0.75664	0.652862	0.706352	0.573043	0.953032	0.693673	0.365527	0.923224	1.02984	0.900411	1.09742	0.902637
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.15c43137-8b62-45aa-904f-5b9257a45d2c.fc.signal	4.39924	3.36466	2.23392	0.837796	0.392847	0.489538	0.458542	0.525828	0.643986	0.31834	0.0951662	0.139213	0.261088	0.229058	0.268521	0.427564	0.514661	0.385451	0.238892	0.225357	0.345951	0.306563	0.195579	0.090345	0.06091	0.280984	0.679874	0.793171	0.734495	0.869114	0.518421	0.676555	0.818179	0.690276	0.605818	0.427159	0.783666	0.247687	0.0504683	0.0966897	0.275603	0.514225	0.948872	1.57185	0.420627
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.e7613ff6-6db0-405e-a3e1-4d00a7bd21ef.fc.signal	0.859587	0.621562	1.2268	0.837515	0.390177	0.639726	0.668765	0.0952296	0	0	0	0	0	0	0.216912	0.193104	0	0	0.0925843	0.39679	0.19575	0	0	0	0	0	0	0.314725	0.50227	0.0132263	0.753757	0.131343	0.616942	0.601412	1.55526	0.859558	0.98653	0.0449695	0	0	0	0	0.124316	0.893979	0.484713
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004643.3.b52bc708-220e-4d24-be07-a57b59ce9422.fc.signal	1.41412	0.232987	0.494317	0.133147	0	0	0	0.218981	1.09853	0.171411	0	0.14979	0.665652	1.21484	0.809364	0.178084	0	0	0.219137	0.732186	0.549185	0	0.110956	0.24965	0.454926	0.266294	0.703959	1.84123	1.47	1.0817	0.459361	0.931935	0.946643	0.244261	0.0981957	0	0	0	0	0	0.215323	0.481462	0.624065	0.583042	0.906667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.d690d3e6-ed87-46ee-9d2a-0a5b66f16245.fc.signal	0.990852	0.151526	0.933925	1.26303	0.559865	0	0	0.655349	1.0972	0.192381	0	0.0770003	0.494223	1.3705	1.73021	2.24367	1.22452	0.670458	0.859722	1.02001	0.680716	0	0	0	0.234042	1.12019	0.680709	0.45873	0.492561	0.742044	1.39106	0.794884	0.0528433	0.613085	0.317104	0.0190236	1.04224	0.883681	0	0.110971	0.693642	1.3817	2.8159	2.35933	0.48976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000265.2.ac61a378-e845-4fcf-9b87-5aebeef69444.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0631901	0.490155	0.555907	0.535258	0	0	0	0	0	0	0	0	0	0.424528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000142.3.18759d1b-59c9-4498-92ea-5d8422e5f213.fc.signal	0.231884	0.2873	0.0984992	0.362553	0.61574	0.469473	0.611341	0.759195	1.15586	0.728606	0.41561	0.492568	0.61574	0.62087	0.377607	0.151853	0	0	0	0	0.17853	0.30781	0.266769	0	0	0	0	0.0636141	0.30781	0.0902909	0	0	0.186738	0.628021	0.552101	0.0184686	0	0	0	0	0	0.127521	0.30781	0.0969812	0.596413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001921.1.6ac99a85-2fe0-4cc8-86a0-6bf7b17d53bb.fc.signal	0.788214	0.53387	0.294922	0.764362	0.885866	0.821799	0.721441	0.78557	0.469218	0.380852	0.298235	0.314329	0.343153	0.552282	0.435514	0.167897	0.0563338	0.119294	0.447714	0.53019	0.367601	0.156851	0.157587	0.13255	0.0868939	0.123713	0.261565	0.0240227	0.610155	1.17339	0.625626	0.533726	1.27237	0.835032	0.438291	0.535492	0.393225	0.126364	0.0871043	0.296575	0.508651	0.42415	0.199708	0.32683	0.568123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000095.3.6fedef34-645d-4558-91e9-c6f1decf0016.fc.signal	0.0481547	0.72232	0.144464	0	0.132425	0.72232	0.72232	0.139649	0	0	0	0	0	0	0.260035	0.654903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.542453
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.adee2f46-da34-4846-89ca-6d9625aefc9b.fc.signal	0.208728	0.0611228	0.22362	0.00993867	0	0.0614955	0.425004	0.620321	0.629266	0.263913	0	0	0	0	0	0.322207	0.531241	0.7733	0.636223	0.469693	0.207221	0	0	0	0	0.169951	0.266894	0.721759	1.13032	0.457777	0.66209	0.435423	0.911023	0.987266	1.06248	0.0730608	0	0	0	0	0.0055905	0.277962	0.717286	0.841101	0.493528
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.24421c99-53f4-4f1c-8ef1-69e3df8de28a.fc.signal	0.521912	0.472681	0.111997	0	0	0.210732	0.30652	0.239086	0.360189	0.576137	0.91937	0.429047	0	0.015326	0.451076	0.208892	0.626095	0.4203	0.320135	0.645248	1.13141	0.694597	0.30652	0.275868	0.502063	0.307421	0.808994	2.48823	3.53008	3.25665	2.08468	3.05818	3.13574	1.30423	2.28927	4.0469	1.59551	1.91418	0.706144	0.294673	0.445074	1.04022	0.582259	1.07462	0.685457
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.18e3adfa-3eb3-43e1-9f5c-5877d3eea934.fc.signal	0	0	0	0	0	0	0	0.0405004	0.467019	0.0665035	0	0	0	0.644251	1.8704	0.178728	0	0	0	0	0	0	0	0	0	0	0	0	0.137163	0.62347	0.0207823	0.685817	1.37994	0.65672	1.79558	0.0831293	0	0	0	0	0.545536	0.62347	0.187041	0	0.582031
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000053.3.a4af2880-eb13-4bea-b57f-bb2142b248dc.fc.signal	0.721599	0.0332653	0.156091	0.38383	0.479788	0.662107	0.624514	0.332097	0.243033	0	0	0.115149	0.38383	0.38383	0.0486185	0	0	0	0.0639717	0.498979	0.575192	0.110469	0	0	0.302799	0.304505	0	0.140738	0.481067	0.350565	0.076766	1.24881	1.14014	0.861695	1.13608	0.107472	0	0	0	0	0	0	0	0.609916	0.524229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.2bdb0d55-cf7c-42db-b5e9-1e7fc8464aa8.fc.signal	1.5133	1.81329	1.40883	1.67878	1.02322	0.963321	1.45348	1.7071	1.14406	0.975368	0.524321	0.0373037	0.0112832	0.508013	0.813592	1.29031	1.51852	0.311032	0.164186	0.851515	1.53533	0.725882	0.266105	0.445117	1.01114	0.513771	0.774078	1.67104	2.13742	2.26802	1.30974	0.442778	0.310284	1.05318	0.836155	0.904248	1.44364	0.485736	0.0953317	0.14507	0.431785	1.77482	1.20755	0.272333	0.599696
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003838.5.81062b7a-f969-4fb2-ad00-2580d77ec836.fc.signal	0.305509	1.70549	1.55397	0.364295	0.0496773	0.211955	0.7879	1.28565	1.01143	0.449647	0.474417	0.447769	0.523015	0.379229	1.14085	0.909275	0.645192	0.111772	0.018629	0.49684	1.28066	0.742215	0.126268	0	0.146962	0.20616	0.346538	1.13039	1.30679	1.76638	1.4161	0.629781	0.858405	1.40442	0.612786	0.760221	0.52047	1.41979	0.564338	0.37257	0.67078	1.6104	0.757705	0.772115	0.638646
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.7c96d389-3fe9-472b-a92c-86e62207efc8.fc.signal	0.770467	0	0	0	0	0.328956	0.51601	0.106642	0.474729	0	0	0	0	0	0.426568	0.0722414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255023	0.308454	0.285526	0.430008	0	0	0	0	0.399908	0.51601	0.0447209	0	0.356201
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.4d6d38de-1bb2-440e-b884-e7d32a40f7d8.fc.signal	0	0	0	0	0	0	0.0988586	0.429055	0.307563	0.0246048	0	0	0	0	0.0799656	0.189149	0	0	0	0.0807345	0.23067	0.015378	0	0	0	0	0.0861168	0.256814	0.316791	0.147629	0	0.030756	0.322942	0.184536	0	0	0	0	0	0.0144169	0.23067	0.299874	0.582837	0.646203	0.432802
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.efe1ef25-e6b3-4cdb-b8c5-2c894fd1d880.fc.signal	1.50277	0.155393	0.985428	0.327848	0	0	0	0	0	0.368709	0.486827	0.0843171	0	0.0737775	0.937286	1.24901	0.778193	0.0927374	0	0	0	0	0	0	0.190182	0.371797	0.678596	0.173107	0.475986	0.239975	1.25495	0.800572	0.548767	0.481903	0.826088	0.121977	0.53307	0.580252	0.29511	0.0331999	0	0.0337269	0.564533	0.778039	0.482247
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003810.1.76180591-3bc4-4c81-ab95-3508a7e6f4b6.fc.signal	0.290321	0.342023	0.469393	0.240826	0.227188	0.220264	0.207593	0.116674	0.0014768	0	0.0994165	0.11076	0.088608	0	0.147741	0.511927	0.216089	0.0411394	0	0	0.0841776	0.11076	0.116921	0.11076	0.11076	0.044304	0.237142	0.588966	0.675896	0.0487552	0.0376584	0.309514	0.368021	0.470148	0.328709	0.0221607	0.22165	0.0812717	0	0	0	0	0	0	0.317949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.bc3e1eea-ba58-4048-a6a7-fa645ef42e40.fc.signal	0.382298	1.34799	1.08119	1.0273	0	0	0.0788079	0.597217	0	0	0	0	0	0	0.701545	0.201026	0.774294	1.04435	0.11161	0.325529	0.819838	0	0.055805	1.26491	1.99643	0.197178	0.279025	1.87539	1.49183	0.196688	0.701878	0.139663	0.9691	0.892694	0.505052	0.805439	0.282835	0.581822	1.1161	0.544099	0.285703	1.99104	0.847274	0	0.407461
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d51198c1-7a73-4d86-97a2-4552cc10d322.fc.signal	0.116891	0.381913	0.750812	1.02625	0.360438	0.165597	0.38963	0.53389	0.244203	0.288329	0.0340935	0	0	0	1.40293	1.8399	1.50051	0	0.114727	1.06194	1.1288	0.003247	0	0.301966	0.911508	0.211709	0.12988	0.598837	2.22519	3.83334	2.40316	0.572841	0.193535	1.99396	1.17819	0.809254	1.15091	1.43536	1.29713	0.331212	0.324425	2.57869	1.89559	0.694009	0.501289
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001234.5.5cbe5650-3de6-4514-ab14-1c0f737014e5.fc.signal	0.299585	0.355541	0	0	0	0.422839	1.31917	0.549772	0.123491	0	0	0	0	0	0.442258	1.30347	0.719101	0	0	0	1.09951	0.0905703	0	0.514424	0.809284	0.0658645	0	0.816407	0.577419	0.586737	0.617054	0	0	0.0898282	0.267848	0.159675	0.855921	0.459312	2.23261	1.35178	0.101892	0.243049	0.499341	0.34672	0.798305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001232.5.1e064882-e572-482d-b86a-86e4adf3de86.fc.signal	0.0191115	0	0	0.1729	0.167213	0.171544	0.61447	0.133815	0	0	0	0	0	0	0.265035	0.42548	0.296307	0.00434	0	0.56675	0.66787	0.0375708	0	0.0990028	0.40972	0.0559899	0.012285	0.587204	0.953204	2.38307	0.84397	0	0	0.413734	0.595413	0.477973	1.35205	1.26875	0.658424	0.0435286	0.0256075	0.97329	1.72077	0.531742	0.559603
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.3eaf7d0b-e072-4b5d-baf9-56a70a1f9dee.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0715224	0.564232	0.350162	0.59602	0.284765	0	0.226488	0.59602	0.284765	0	0	0	0	0	0	0	0	0.158939	1.8688	2.45141	1.93524	0.802674	0.00794693	0	0	0	0	0	0	0.126552	0.544369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000048.3.5644ae9c-281d-4590-b1f4-0e20de6845e6.fc.signal	0.17942	0.0263149	0	0	0	0	0.0461366	0.430514	0.265471	0	0	0.053826	0.17942	0.17942	0.0346879	0.149517	0.168206	0	0	0	0	0	0	0	0	0	0	0.0621989	0.177028	0	0.052616	0.394585	0.823886	0.466375	0.175832	0	0	0	0	0.008971	0.17942	0.17942	0.0550221	0	0.622222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.18017a46-582b-4ce3-bfb4-e75efa17aec2.fc.signal	0	0	0	0	0	0	0	0.126195	0.836875	0	0	0	0	0.489081	0.293445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292217	3.02849	0.531332	0.949755	0.97632	0	0	0	0	0	0	0	0	0.358116
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.6f165533-6331-40e2-865d-21b081721374.fc.signal	0.790883	1.66826	1.07882	0.385861	0.087582	0.311884	1.43421	1.73552	1.90557	1.7034	1.86051	0.187605	0.00973133	0.537692	0.761253	0.686285	0.900072	0.571179	0.492868	0.644486	0.923179	0.505847	0.171888	0.591007	0.846292	0.216929	0.949425	2.53646	1.41947	1.49403	1.23988	0.961125	1.2053	1.57984	0.666384	0.311954	0.748108	0.292164	0.404376	0.435905	0.541743	2.16589	1.38527	0.620658	0.592935
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000283.2.f7e01a70-1428-4cfb-8ac8-7c88a324d087.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108499	0.33906	0.33906	0.00968743	0	0	0	0	0	0	0.263713	0.33906	0.135624	0	0	0	0.212478	0.33906	0.0813744	0	0	0	0	0	0	0	0	0	0.675949	0.606208	0.404598
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.74e60908-94bd-442d-8c28-c8335d756ee0.fc.signal	0	0	0.323294	0.155116	0	0	0	0	0	0	0	0	0	0	0	0.230225	0.541805	0.36738	0.236756	0	0	0	0	0	0	0	0	0	0	0	0	0.12246	0.712557	0.423686	0.36738	0.0391872	0	0	0	0.0321457	0.36738	0.36738	0.0318396	0.145945	0.612717
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.d37ba2fd-c103-41c2-a854-82a474c3bdc9.fc.signal	0	0	0	0	0	0	0.371513	0.276514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127722	0.49124	0.0523989	0	0	0	0	0	0	0.324218	0.356654	0.659166
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000953.7.9058c411-f9a4-4cfd-ba9b-a2ef43a20de8.fc.signal	0.596805	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81965	1.35008	0	0	0	0.58699	1.16948	0	0	0	0	0	0	0	0.275859	0.516501	0	0	0	0.42161	1.42047	0.170211	0	0	0	0	0.48422	0.8804	0.123256	0	0.44186
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000226.3.8a2cf769-e5bf-4eeb-86dc-fc2df72a9c44.fc.signal	0.524646	0.0629473	0	0	0	0	0	0	0	0	0	0	0	0.222243	1.71176	2.88323	1.94557	1.18373	0.628045	0.31753	0.137596	0	0	0	0	0	0	0	0.508109	0.605505	0.0508048	0	0	0.491171	0.611858	0.0613891	0	0	0.349309	0.63515	0.63515	0.580701	0.0529217	0	0.676254
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.f99ccc6c-1833-4f7b-8eed-cf0ddf179253.fc.signal	0.404679	0.36515	0.821225	0.912942	0.409387	0.245335	0.314642	0.633729	0.62302	0.209891	0.015885	0	0.246291	0.663481	0.863992	0.30591	0.377602	0.197655	0.211798	0.507656	0.546721	0.150613	0.0611867	0.145907	0.252591	0.280465	0.511015	0.476132	0.771581	0.414099	0.0978987	0.730301	2.0758	1.22508	0.886033	0.811265	0.0414187	0.1412	0.00201714	0	0.10237	0.818806	1.0936	0.911855	0.681874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.c02216f5-387b-4ad0-b451-f30307b31d6f.fc.signal	0.503015	0.52569	0.395797	0.177722	0.246669	0.330869	0.561907	1.43985	1.4031	0.575329	0.480186	0.451624	0.466653	0.514658	0.651932	0.766522	0.31826	0.290191	0.32372	0.387504	0.370034	0.315536	0.264544	0.223686	0.157295	0.00490293	0.137276	0.460116	0.871279	0.896998	0.550191	0.440512	0.655142	0.618304	0.86692	0.716195	0.494441	0.746921	0.551429	0.0597523	0	0	0.0177731	0.218449	0.705055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b5568014-372c-40aa-9405-3d27c34b9363.fc.signal	0	0	0.113596	0.837934	0	0	0	1.61268	1.90722	0.16199	0	0	0	0	0	0	0.566046	0.930919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49488	0.714265	0	0	0	0	0	0	0	0	0.548431
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003811.1.5a443ccb-e57e-49b1-b0d8-1190f415a4ba.fc.signal	0.314611	0.321877	0.632848	0.23664	0.10918	0.181598	0.294957	0.472651	0.415072	0.243979	0.0313893	0	0	0.0564097	0.171122	0.104834	0	0	0	0.0363933	0.266533	0.391434	0.265791	0.021836	0.10918	0.159463	0.259233	0.358282	0.410519	0.192379	0.0880719	0.133228	0.0771539	0.116497	0.174037	0.00800653	0	0.277429	0.32767	0.226622	0.32767	0.313633	0.0233056	0	0.483051
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.79b461fe-b972-49c7-a613-f44ea6f3ebc3.fc.signal	0	0	0.0738157	0.85172	0.85172	0.127758	0.316353	1.74308	1.09014	0	0	0	0	0.42586	0.823329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335977	0.250695	0	0	0	0	0	0	0	0	0	0	0.558347
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003826.4.829b60f6-fc9d-4134-bce9-259337c2a36b.fc.signal	0.64787	0.738429	0.416625	0.167082	0.239881	0.756704	1.09539	0.885486	0.867903	1.51819	1.07151	0.392805	0.0548984	0	0	0.0124317	0.176125	0.210031	0	0	0.272102	0.486915	0.322225	0.0680263	0.171856	0.260646	1.13867	0.761898	1.21311	0.654512	0.807939	1.01591	1.51538	1.41938	0.812068	0.763367	1.48527	0.691724	0.414286	0.276578	0.947971	1.48854	0.425374	0	0.508923
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.7a7e31ec-6ff6-498c-99aa-3347eef341d7.fc.signal	0.962478	0.536226	0.947756	0.525044	0.103907	0.306679	0.97184	2.05142	0.978928	0	0	0.278676	0.509422	0.886469	0.618744	0.618037	0.384614	0.189618	0.676942	1.50813	1.45046	0.469167	0.187703	0.22122	0.40221	0.28691	0.993359	0.967862	1.05769	0.571066	0.619278	0.655505	1.31104	1.60327	1.19444	0.215856	0.0174295	0	0	0.158349	1.26935	2.02518	1.85395	0.90604	0.541667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.630bb3ae-2002-42b3-97d8-83059d35c603.fc.signal	0	0	0.470773	0.690475	0.547063	0.470495	0.837707	0.279876	0	0	0	0	0	0	0	0	0	0	0	0	0.198415	0.43768	0.252882	0	0	0	0	0	0.119633	0.405583	0	0.0466859	1.62507	2.22652	1.10864	0.0846141	0	0	0	0	0	0	0.230511	0.302779	0.307627
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000347.2.20341426-0dad-4fe2-a9b9-a8953cd0eff5.fc.signal	0	0	0	0	0	0	0	0.0834386	0.417869	0	0	0	0	0	0	0	0.346445	0.50392	0.167973	0	0	0	0	0	0	0	0	0	0.370378	0.12991	0	0	0.100784	0.419933	0.104143	0.416574	0	0	0	0	0.390538	0.619141	0.54426	0	0.288744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000147.3.f7c1ddea-b344-4b58-bfd7-a468c40e7c1e.fc.signal	0.142232	1.57862	0.596057	0.747435	0.82966	0	0.111754	0.74434	0.77752	0.0853392	0	0	0	0	0.142232	0.687455	0	0	0	0.618081	0.816213	0.708165	0.379285	0	0	0	0	0	0	0	0	0.227571	0.8344	0.564629	0	0	0	0	0	0.0622265	0.71116	0.71116	1.07614	1.09588	0.500747
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.33f77abf-b8ba-4cf9-9bf5-2a20b352f908.fc.signal	0.653535	1.48779	0.816089	0.4559	0.140595	0.430347	0.957454	1.0395	1.0443	0.644403	1.08854	0.556907	0.54712	0.664946	1.45099	1.34473	1.06978	1.14031	1.57293	1.59571	4.30682	3.28637	0.93208	0.459707	1.05371	0.823744	4.52868	4.68155	5.69716	2.63105	2.04546	1.22966	1.5273	1.4047	0.534928	0.307012	0.946827	1.18844	0.595988	0.13677	0	0.514562	1.36322	0.430929	0.48913
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000332.2.5497448a-601c-483d-a9cd-9eaf651148a5.fc.signal	0.0822316	0.37378	0.00498373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0797397	0.368796	0	0	0	0	0	0	0	0	0	0	0	0.344375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.c79ef9dc-bc24-469b-b3af-895d28f16479.fc.signal	0	0	0	0	0	0	0	0.156377	0.625507	0	0	0	0	0.0678712	1.04053	0.212845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117282	1.30313	0.560349	0.364879	0	0	0	0	0	0	0.0105774	0.518393	0.124959	0.515351
