	chr5:179835385-179835474	chr5:179835475-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836054	chr5:179836055-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839194	chr5:179839195-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001306.1.3ad99a92-6066-418f-95ef-51ed964a0d0c.fc.signal	0.51592	1.09209	2.64167	0.577867	0.326765	3.74437	7.59747	8.29329	10.9725	15.2276	11.1485	8.21698	8.49596	7.66295	5.43707	11.3269	13.1076	14.6841	12.7053	5.82731	9.1565	13.7578	6.71432	3.86622	8.53048	7.84597	2.73799	2.06383	5.27421	8.70589	4.78462	4.39413	2.61181	2.06176	1.17816	1.59866	4.1873	5.33016	5.38816	12.1833	12.3927	7.2325	9.32145	9.25944	7.62438	9.9988	8.12412	4.94191	2.5205	2.71844	1.50558	2.02847	0.779168	0.85378	0.895252	1.77009	2.1237	0.633721
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000339.2.39f2a04f-5ab3-46a3-91a8-91641dbab08a.fc.signal	1.26507	1.38008	0.253015	0	0	2.63208	5.42663	3.62606	7.682	8.66556	8.03181	7.38759	5.24005	4.84496	3.66157	4.31317	3.4372	6.25227	4.4543	2.63336	3.46891	4.13386	3.17585	1.50488	4.09894	3.07053	1.11731	0.851111	4.08665	6.28875	4.36775	6.81774	5.55728	5.89774	2.54402	3.38129	3.62052	6.58319	8.33594	7.17456	5.89677	6.2359	2.6155	4.61281	6.52401	7.52589	6.63378	7.83449	10.7741	5.78729	1.91836	2.26341	4.14493	3.50549	2.01156	5.82409	4.99383	0.603093
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001915.1.bcfa2f24-6276-4a64-96e6-3f1abe06b88e.fc.signal	0.130215	0.135403	0.404328	0.474504	0.437455	1.74727	3.24478	2.63638	1.511	2.1622	2.4856	2.72556	1.8533	1.46122	2.48738	2.18414	2.94395	2.33708	2.15429	1.65396	1.87981	0.912257	0.660207	1.40419	2.0533	1.40971	0.45067	0.444925	1.37654	2.39766	2.40461	2.32871	2.41165	1.7414	1.21028	1.16417	1.85142	1.93006	1.60897	1.54811	1.25315	1.92468	2.36794	2.35076	2.68433	1.97461	2.22485	2.03053	1.71667	1.15347	0.751929	0.345109	0.594027	0.286258	1.16026	1.99243	1.38191	0.801261
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.82b45364-a56c-42d4-addc-99df97d473fb.fc.signal	1.01796	1.44774	2.94293	1.40478	0.69672	3.4367	6.59184	7.15339	12.2297	12.1861	11.224	12.4183	9.28161	6.06684	6.63709	8.13918	13.7711	17.2532	23.5201	19.8915	15.9779	18.6914	8.2316	5.56013	8.67498	7.28759	3.89979	4.07169	5.79507	10.3035	11.5963	16.3773	14.0878	9.01171	6.37221	7.23179	9.7716	15.8173	12.9145	12.0759	19.3564	14.4251	11.593	10.1402	11.0237	9.50376	9.17953	7.84664	4.37467	3.2132	1.44998	1.2549	3.05377	3.45646	3.92182	3.69007	3.80384	0.816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.ed39a30d-e8d4-4be8-8a48-6338c0cdb04b.fc.signal	0	0	1.75394	1.01244	0	0.0963751	0.895989	9.79807	11.3161	9.9126	10.3816	11.8191	7.69208	4.45038	1.43817	7.70339	10.3262	10.1533	7.31893	7.64166	7.30412	7.30738	3.7905	3.93777	4.07793	6.07841	0.748583	0.0311092	0.569316	5.54694	2.2813	3.80211	4.88548	1.73676	1.7154	1.57749	3.16281	3.9829	2.97709	4.76893	6.87304	3.37588	2.68641	1.62049	4.46871	4.66664	6.47754	1.77575	2.2829	1.66262	0.303422	0.153048	0.239535	0.556472	0.561126	1.87999	1.45112	0.85567
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83e601b8-bef8-49e1-b42e-c29a56e1ac1c.fc.signal	0.32726	0.612366	0.985895	0.457508	0.870499	1.23491	1.25768	1.55726	2.49243	2.08966	2.37492	3.26337	2.42694	4.36787	2.64925	3.04939	2.68501	2.70459	2.46495	1.81822	1.45048	1.4029	1.03	1.43497	1.34817	1.03803	0.943068	0.3146	0.545366	0.658057	1.18492	2.02438	1.18806	1.31635	2.43466	2.41063	1.8463	1.2141	1.09214	2.46949	3.14286	2.13437	1.53044	2.25652	2.0831	2.78016	2.38336	1.2126	1.25817	0.882144	1.21734	1.5237	0.794226	1.47984	1.88876	1.50334	1.04247	0.405405
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.5501f5e6-6354-4e9f-82a5-be852033207e.fc.signal	0.128764	0.699613	1.02553	2.11951	5.34402	7.7246	7.93572	6.71011	4.55582	3.75446	4.02021	3.7734	4.9027	7.13539	6.22847	4.49984	4.26561	4.32034	4.55277	4.35543	4.36693	3.91613	3.31339	3.72459	3.77591	2.89611	1.7519	1.68484	1.62122	1.70353	1.35047	1.3734	2.32627	3.60244	3.78941	2.56438	1.6167	1.87802	1.68622	1.68623	2.6825	3.28856	3.07217	1.82927	1.69615	1.70913	1.70528	1.56258	1.28495	0.825324	0.709694	0.529896	0.470809	0.753418	0.85718	0.889178	0.814841	0.197613
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.3ac826bb-c219-4eb4-ae1e-412d5ac0b154.fc.signal	0	0	2.35167	1.92548	0.0644346	1.84919	5.5911	4.49128	6.47752	2.87026	2.83169	3.63145	2.46223	2.712	0.911867	3.9215	4.2674	3.29758	4.10342	4.9644	4.20404	3.34348	2.14173	2.84661	3.85594	2.63537	0.763474	2.03677	2.01542	1.64182	8.37554	6.22566	3.77635	2.70916	1.75609	0.838933	1.64006	1.77529	2.48954	5.72828	2.58325	2.15432	1.06807	1.27023	2.26458	5.87154	5.42177	3.3951	3.49772	3.37248	1.47815	0.820056	0.165809	1.22067	2.80603	1.5661	1.25851	0.514286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003695.3.a1a38b0a-4e6e-499f-9d4a-f9ed2dd3bf97.fc.signal	0.007846	0.145156	0.903378	2.05463	2.31508	2.32464	2.84418	3.10008	3.03849	2.77592	3.99629	3.67877	3.59194	4.88502	5.46401	5.47602	4.48277	3.75096	3.75305	4.31851	3.13737	3.04531	3.28489	3.30215	3.55532	2.35327	0.984981	0.753254	0.906692	1.70688	1.59545	1.57899	2.32999	3.11866	2.86422	2.10009	2.00071	2.87374	2.51019	2.1503	1.68798	1.45314	2.05564	2.48299	2.65038	2.2042	1.21566	1.16754	1.69213	1.59328	0.859964	0.241667	0.557091	1.06135	1.18689	2.27202	1.93005	0.255319
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.21819112-b709-4256-a74d-0e6ec96e0be8.fc.signal	0.497615	1.45164	2.83301	3.35879	2.78583	1.76169	3.27441	4.61351	5.87603	6.39633	5.93073	4.53263	2.99115	3.63057	3.92187	6.37872	5.78458	5.44102	4.03274	3.25013	4.11066	3.09427	2.60582	2.84509	3.24896	2.93861	1.78306	0.771641	1.00682	1.4228	2.29653	2.35926	1.86253	3.86379	5.34328	5.2282	2.73584	2.0417	3.05474	3.13717	3.39721	2.90646	3.45085	4.18578	2.8417	4.02892	3.56615	3.17874	3.40584	2.21991	0.42383	0.0831473	0.441272	0.774294	1.74895	1.60868	1.17356	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004607.2.e1fd1411-fa6d-4e9d-8b94-fee7dda1365c.fc.signal	0.6782	1.04289	1.51135	1.80031	1.28138	0.932348	0.936008	1.25999	1.54813	0.922379	1.00954	2.18234	0.886056	0.649123	0.604315	1.11727	1.16857	1.73886	2.09036	1.29506	1.26088	1.31645	0.970244	0.168431	0.750555	0.737737	0.139368	0.0812313	0.302063	1.04121	1.10361	0.738594	1.40399	0.617897	0.509581	0.360587	0.266067	0.103462	0.148121	0.651641	1.08661	0.62405	0.892467	1.03126	0.384643	0.352675	0.355066	0.409458	0.683883	0.67531	0.249859	0.00171013	0.171858	0.500065	0.496798	0.584777	0.374524	0.965517
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004603.3.40563a1e-eb2a-4c6e-bd0b-903d353efee9.fc.signal	0	0.295216	2.07256	2.32501	2.44779	0.8557	2.16594	1.26747	3.30124	2.07639	2.15116	2.87768	1.54282	2.9121	1.05378	1.89879	1.42633	1.86381	2.75886	1.66562	1.58259	2.08271	1.54089	2.76918	2.10184	1.5421	1.17695	0.53989	0.860132	1.86595	1.01561	2.13695	3.34305	2.0112	2.62964	2.51984	2.15282	2.17309	2.32671	2.07818	1.29609	0.902032	1.39779	1.43291	1.76011	2.86173	1.27731	1.42936	1.24583	1.38129	1.18951	0.490864	0.40967	0.194371	0.209757	1.07794	0.392221	0.716814
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.8e264ed8-afdd-468a-8bbe-7ea6fcae8b7f.fc.signal	0	0	3.21412	0.767971	0	0	0.559953	11.2823	16.6985	15.1331	18.7237	7.16183	4.67425	5.85775	1.01826	7.82143	14.763	19.5073	22.1532	9.9446	8.36812	18.602	2.68076	5.19091	7.37588	5.37129	1.12348	3.51982	7.75082	4.9303	5.8257	10.0828	5.19899	1.61082	0.64172	1.52026	5.12943	6.87145	6.57094	5.73972	3.95423	1.9063	2.68605	0.866533	6.07814	8.28656	6.6515	5.19014	6.52574	3.78422	0.529141	0.693512	1.02364	1.81297	0.858263	0.7607	0.361281	0.555351
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.b8e8499a-a8fb-45d6-acd8-26f02567ad12.fc.signal	0.191813	0.402084	1.19229	1.53061	1.67065	2.31431	3.86291	8.83325	11.1346	6.9357	6.9335	6.95473	6.13719	5.86459	2.33408	2.95505	6.38807	8.87597	9.09106	5.86307	6.74667	5.56592	4.5108	2.61197	4.17414	4.04628	0.809673	0.301582	2.25829	5.43511	5.30664	4.50835	7.90982	5.65658	4.34089	5.83218	6.78993	7.83939	7.73049	8.14409	9.41794	7.90673	5.94358	6.01152	6.86082	11.097	6.13051	3.80713	4.43305	3.33846	2.03944	1.27825	1.263	1.6457	2.3708	3.3749	3.09209	0.85
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.9afd5de2-13d1-4231-b8d7-af7ac6d1d2e0.fc.signal	0.345019	0.39306	0.694536	0.238499	0	1.7185	3.37095	5.83384	9.11203	6.84834	2.88832	3.33972	2.11221	3.33714	3.38526	5.62723	7.08873	8.73969	10.9375	8.25025	3.65691	7.7732	2.73873	2.04489	3.09965	3.15281	0.628975	2.64045	5.1498	5.46693	2.70473	4.58693	2.50063	3.53909	1.57767	2.64958	3.57719	5.29041	5.4022	3.2957	4.51822	3.66122	2.3821	3.95073	7.39174	8.4611	3.39427	2.87005	2.73345	1.16203	1.09283	0.026204	0.455972	0.995922	1.42572	1.88695	1.38221	0.630208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.71c9825b-8f84-4929-97f3-4b92c6206f1e.fc.signal	0	0.16587	0.687504	0.787704	1.80554	3.56044	4.1308	4.05739	3.32623	2.04589	1.58013	1.92944	2.31255	2.26686	2.85545	2.49987	3.27046	3.5281	2.95787	3.06006	2.34074	1.69316	1.5286	2.13569	1.92191	1.71085	0.382638	0.84717	1.26835	2.90954	4.48489	2.60628	2.50912	1.89756	0.974209	1.4623	2.16516	3.39514	3.5817	2.93263	2.87241	4.24107	3.62188	2.84973	2.23576	4.32508	4.61859	3.61587	3.2906	2.29959	1.6178	0.917618	0.539254	0.475751	1.87076	1.28784	0.927951	0.900338
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.a403a141-f90f-4e1e-98ae-0bc5d07833bf.fc.signal	0.70882	2.89338	5.79586	3.28426	1.62224	2.22316	4.81375	6.75321	4.98674	3.12961	2.54315	3.65436	3.7467	3.62037	2.21435	3.49526	5.30907	4.73491	4.43003	3.53896	2.87753	4.15189	2.99953	3.66324	3.34301	3.60283	1.21541	0.281603	1.00842	2.13616	2.87509	3.57666	3.99571	2.48731	3.17065	4.86585	6.48075	7.08572	5.69159	3.97875	6.48693	7.06189	6.79419	4.33512	4.9175	10.2039	7.48392	4.42096	5.58469	2.21272	1.34935	1.09284	2.75589	3.96548	2.89023	2.58807	2.39041	0.934783
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000347.2.21d188a1-4a89-4686-a389-e2fc01ab5221.fc.signal	0.339661	0.51733	2.95961	2.27292	0.00627067	1.69969	6.10174	18.6038	24.7424	22.2961	17.6915	15.986	10.3585	10.5399	9.51458	13.0298	18.1319	21.0311	19.1666	14.583	7.83944	12.0398	8.41467	6.67467	6.39568	5.70596	3.08186	4.02082	8.36031	9.87875	6.52775	5.78859	11.649	6.74991	5.19353	5.28895	10.8908	8.14981	8.98248	14.036	11.0482	7.68105	7.79848	10.0835	9.93593	9.50781	6.23685	6.42074	5.73728	3.31502	1.93485	1.47046	0.875793	0.990745	1.6679	3.12716	2.9949	0.68046
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.49890929-0215-4581-a0a6-6082ef7a066c.fc.signal	0.49264	0.49264	0.098528	0.49264	0.266026	1.29496	3.18384	4.40153	2.99981	1.61121	3.19003	4.52673	5.39647	9.67839	4.88561	6.87021	9.94842	4.89703	2.83117	3.92962	7.87982	3.24959	1.72262	2.92307	4.44868	2.45143	1.13636	1.63398	4.88277	6.75012	5.32238	4.16502	4.46788	3.41193	1.84252	0.397396	0.9305	1.7332	2.53599	2.97288	3.45848	2.00345	2.36454	1.77008	1.22684	2.62467	7.06712	5.2413	3.74724	2.55529	1.33342	0	0.972144	1.64544	2.24979	3.41314	2.41467	0.694611
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.05642e3c-a160-4342-bda6-fdaa4b0b7e66.fc.signal	0.106485	0.316073	0.890869	0.866776	0.171963	0.194692	0.711368	2.11602	2.31058	1.97112	1.83682	1.61488	1.91476	1.66207	1.00739	2.21334	2.36441	2.02056	2.7568	2.98291	2.93853	3.37409	2.62897	3.80569	4.34655	3.54218	2.25947	1.93105	2.8418	4.18362	4.19491	3.13711	3.49046	4.91316	4.88703	4.27933	4.5856	3.92169	2.96976	2.99722	2.63286	2.4046	2.63758	2.14598	2.70693	3.04253	2.66337	2.25312	2.12112	2.06832	1.68337	1.55237	1.64623	1.80678	1.16107	0.579335	1.24183	0.813246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.1e76f479-733a-4b6f-88c7-efe3d559775e.fc.signal	0.251563	0.850518	2.31391	1.14232	0.27263	1.85878	4.43872	9.74016	13.5636	15.1498	12.0901	13.1355	8.56175	11.9928	7.23533	5.93602	11.6594	8.32123	9.56929	8.4955	11.7093	11.5201	6.61733	6.91026	8.74425	3.55816	1.93818	0.563264	3.25197	5.13745	3.92478	7.58691	7.75964	2.96279	1.7371	3.54338	2.8071	2.6955	1.35721	3.0555	6.38643	6.7735	4.11192	3.88209	3.52608	4.65714	5.65658	3.79162	2.92903	2.1765	1.74386	1.77767	0.971106	0.784092	1.58599	2.84392	3.94885	0.249412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.bd401bc7-9584-4daf-b6e9-896dcf3c0a4c.fc.signal	0.241817	0.38799	0.636664	0.702314	1.38868	1.80189	1.48209	0.973674	1.12233	2.59985	2.60564	1.73084	1.25588	1.78025	0.853445	2.19782	1.91199	1.03934	1.2306	0.650147	1.01382	1.63844	1.55759	1.90985	1.66587	0.990961	0.615722	0.382574	0.351294	0.511784	0.693675	0.866126	0.514839	1.01571	1.13551	0.694476	0.470279	0.225249	0.225041	0.581906	1.17718	0.969763	1.00838	1.13012	1.08474	0.848081	1.30206	1.11005	0.98879	0.281518	0.34865	0.531276	0.54138	0.371024	0.731193	0.774473	0.464444	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004655.3.6d9a89cf-1bb4-4db6-850b-ad32b7e2a591.fc.signal	0.272256	0.402205	0.118422	0	0	0.631701	1.57697	1.79153	2.64049	1.23195	1.86259	3.16745	1.45925	1.90566	2.34836	1.77952	2.62104	2.07419	1.76337	1.24169	0.82856	1.23217	1.61731	1.73081	1.60382	1.84865	0.89713	1.2542	2.01637	1.73524	1.24898	0.721162	1.91876	1.91584	0.99682	1.2777	1.33171	2.39335	2.25737	2.17395	1.47346	2.03404	1.82741	2.47936	1.61081	1.22228	1.4615	1.57585	1.14799	1.32328	1.47678	0.737228	1.57946	0.594566	1.50652	1.66097	1.50765	0.418605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0.0928886	0.383112	0.766596	0.856157	0.620734	0.748333	1.4017	2.0542	1.47472	1.5289	1.27115	1.3496	1.82638	1.5301	0.84253	1.25601	1.46341	1.49973	1.65345	1.69184	1.77221	1.68727	1.36163	1.85376	1.76501	2.27468	1.42663	0.577463	0.782188	1.27115	1.87557	2.22425	2.36497	1.85295	2.02959	1.8696	1.29452	1.16939	1.38391	1.76196	1.05211	0.800775	1.11482	0.856517	0.978219	1.10596	1.2115	1.07196	0.772223	0.578363	0.513711	0.857572	0.794595	0.68417	1.07975	1.31397	1.31642	0.363158
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.1ec30665-e127-479e-9308-683342038ede.fc.signal	0.345994	1.22326	2.54464	2.41629	2.38011	2.4052	4.74627	5.13848	6.17445	6.1399	4.42999	3.39423	5.49466	5.48611	3.67122	6.91816	6.91641	5.17633	5.07038	6.91124	5.57233	5.80674	5.03679	3.64304	4.2154	3.33287	1.31281	1.5829	1.66974	2.90303	2.97901	3.75576	3.6062	3.73573	2.73503	3.72567	4.63795	3.42072	2.61527	3.14686	3.2071	2.18869	2.75363	3.24367	4.20258	4.85158	2.87028	3.05428	3.50981	2.74745	1.37568	0.758941	0.988026	1.32171	1.52673	2.32345	2.11654	0.566879
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.2cafda9b-dfc1-4231-8ed9-6249d923a6a9.fc.signal	0.0908384	0.602192	0.998524	1.93966	2.16103	1.76972	2.08727	1.78481	1.09372	1.1826	1.75842	2.68603	1.65122	2.77928	2.70975	3.39468	2.24228	1.44009	1.24972	1.27323	1.3776	0.966957	1.19752	1.38344	1.27649	0.896415	0.403752	0.245151	0.241834	0.933699	1.14063	0.939378	0.867512	1.46268	1.87485	1.05758	0.748947	1.3902	1.08339	0.850545	0.664138	0.43126	1.2285	1.3816	0.748434	0.847676	0.83275	0.264978	0.235722	0.367049	0.332052	0.178389	0.224828	0.463959	0.697958	0.901043	0.907869	0.325723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.cf49d1cb-058e-408d-80ee-cd8819b68335.fc.signal	0.464707	0.64344	2.1618	0.733465	0.0171584	1.9669	5.75023	8.84741	9.37864	11.6999	14.0109	10.8343	7.73511	9.59884	6.49932	11.3838	17.4148	17.1526	20.8283	16.5998	11.5074	20.5455	9.29044	6.06498	4.02758	7.49527	2.22611	4.12838	7.62052	9.83518	11.8425	16.914	10.9896	6.06493	3.65438	5.27572	10.5987	10.5555	11.2086	14.1871	9.24756	10.7532	12.5247	10.7831	11.4652	21.2346	17.4565	8.91761	9.08029	6.59966	2.02832	2.8223	1.27391	0	1.87442	5.12875	4.25631	0.937025
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.edd174d9-379d-4ee2-93f9-dcd7dae1e0ef.fc.signal	0.855471	1.00617	2.64822	1.06749	0.236244	2.16243	5.44671	12.5355	17.6337	16.0389	9.23794	3.98163	4.17428	3.12044	5.25888	10.8999	15.6497	18.7555	18.7653	12.4606	18.4325	15.2363	12.3109	7.54228	8.33851	9.4089	6.53898	4.61552	7.5831	12.1476	15.6941	14.7403	8.42654	8.24654	5.80983	7.69102	15.4054	19.337	15.4287	17.9837	15.9358	8.89297	15.5075	14.2436	18.7782	19.7922	11.5737	11.1591	11.0718	6.26762	3.00116	5.29069	3.91989	2.94867	6.06358	3.74941	2.62075	0.607498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.12642e26-117b-4636-816e-4fbed6d5c0a2.fc.signal	0.00526467	0	0.472343	0.966777	1.34431	0.968187	1.17919	0.777877	1.23958	0.792692	0.295165	1.71662	1.01718	2.77497	4.13269	1.29569	1.17729	0.675815	1.18138	1.94102	1.04893	0.588099	1.63266	0.651305	0.831094	0.569944	0.0946162	0.202144	0.15692	0.48737	0.33102	0.431446	1.09014	1.61027	0.989189	0.624099	1.28876	1.08917	0.642856	0.991802	0.565115	0.649022	0.838771	0.867054	0.550019	0.591331	0.461854	0.452272	0.824281	0.403433	0.311468	0.18233	1.63737	1.47752	0.860098	1.15042	1.13557	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.39d54d28-22ca-4f58-9a1f-a50682364d11.fc.signal	0.385522	0.755208	4.49865	2.27519	0.198666	4.08229	9.16063	14.0432	21.5963	12.7345	16.0249	22.7078	14.3921	15.7097	6.59693	18.0832	25.9776	20.4684	18.7737	21.2295	20.82	24.6755	11.9056	10.3254	13.1204	9.94168	4.14759	5.08241	6.47721	13.632	15.4418	18.2638	12.7557	5.61563	3.29031	6.7085	9.41573	12.5462	8.73602	7.82414	14.4965	8.47645	10.3281	12.1624	14.7234	22.1721	15.2078	4.81485	5.87787	4.49047	3.07806	1.31972	2.21886	1.86153	2.95283	3.69039	2.96499	0.885434
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.f508f1a3-4076-4925-b02f-30538e0b1e91.fc.signal	0	0.229275	1.38347	2.90748	3.2158	2.29979	4.47465	6.56972	8.98567	6.81544	8.15901	4.43755	3.75306	3.9319	2.31772	5.54715	8.70121	7.3058	4.2797	7.82679	7.1945	7.50482	5.47544	2.42941	4.49	5.9984	1.72498	0.824415	2.33692	3.6955	7.87168	8.07883	6.09666	7.93677	4.01962	2.25965	6.04913	4.8042	6.39842	6.2072	8.92541	6.35357	4.63813	4.07723	5.74549	11.0762	6.11744	2.51916	3.1397	3.3231	2.36112	2.0645	1.74253	1.38543	1.60008	1.58914	1.52892	0.816371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.9e9df775-6e31-4b38-8623-9e8c7d5df85e.fc.signal	0.0606479	0.811928	1.49505	1.60987	1.45309	0.827866	2.693	3.12731	3.09649	1.97108	0.454683	0.315138	2.74582	3.05732	4.50805	3.02481	1.85783	2.0725	0.897088	2.28637	0.366748	1.1983	1.40895	2.23003	3.70723	3.64525	0.613156	0.440899	2.87979	1.72615	1.22424	0.973982	3.36611	3.91124	4.54397	2.04103	1.25429	1.57026	1.97997	1.27202	1.7313	0.784413	0.241333	1.22065	1.60166	1.67705	2.10545	1.53147	1.88985	3.18048	2.01305	0.875419	0.64737	0	0.554359	0.262509	1.6248	0.680258
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	0.154552	3.00666	1.71098	1.13983	0	0.2564	1.52634	4.96149	5.3481	5.91735	4.64329	3.17873	6.47969	5.97835	2.71618	4.80925	4.92373	6.41178	7.29876	4.26805	4.51817	3.50438	4.76093	2.9059	3.85506	3.71144	0.509121	0.067305	1.71024	3.29986	3.63802	3.37529	4.89746	5.57627	4.13302	4.54441	3.37637	4.11551	4.33199	4.7882	6.89158	7.82934	7.97894	5.20762	6.25355	6.22877	7.66751	3.17136	5.44795	3.96101	2.90836	2.90196	2.16019	2.04028	1.38931	2.08349	2.10205	0.327345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.d181cff2-e0ec-4d8f-83df-ad2768d9574c.fc.signal	0	0	0.326984	0.980952	2.17007	1.87911	2.53459	3.73495	4.33657	2.91521	1.56661	3.06518	2.10923	2.56582	3.78025	3.84635	4.22948	3.17507	2.53316	1.25513	2.77949	1.73567	1.74797	1.50655	2.10704	1.9629	0.539918	0.534345	0.97051	1.48166	1.93146	1.74632	2.30695	3.51159	2.59887	3.90614	3.10569	1.01469	1.77728	1.94489	1.08567	1.64784	3.00807	2.60667	1.30016	3.02453	1.10237	0.796523	1.24313	1.34765	1.00189	1.15836	0.883667	0.565735	0.518126	1.51641	1.479	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.7bdb9455-2f7b-4363-a63c-08451bdd557e.fc.signal	0.10558	0.0598287	0.194197	1.23617	1.56751	0.910586	1.35788	1.62251	1.56165	1.3387	1.72726	2.40394	1.29085	2.8605	2.22159	2.25914	2.4001	2.56752	2.48874	2.34708	1.95941	1.27908	1.29388	1.047	0.88413	1.22886	0.828642	0.390173	0.258656	0.379098	0.447321	0.800659	1.43106	1.66111	1.48662	1.90804	1.21716	0.721868	1.07602	0.925005	1.16468	0.444684	0.419949	0.474764	0.488402	0.742983	0.538213	0.620511	1.09967	0.761254	0.946318	1.24954	1.21435	0.474193	1.07222	1.14962	0.763766	0.958869
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.7fc89be2-980d-4ea6-a09b-d10627d38b89.fc.signal	0	0	0	0	0	0	0.532369	0.772497	0.45076	0.172405	0.718379	0.165372	0.50125	0.862262	1.41793	1.70453	2.00949	0	0.303613	2.26798	0.656846	0.815211	0	0	1.03377	0.319902	0	0	0.465366	0.877247	0	0	0.274059	0	0	0.017681	0.889282	0.818156	0.831135	0.487778	1.1066	0.0800829	0	0	1.67462	0.0759033	1.43027	0.612639	0.680011	0.26024	0	0.109204	0.728027	0	0	0.492284	0.833399	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	0.728443	1.93205	3.6798	2.80474	2.58764	3.99643	6.26653	6.06391	5.86219	5.29741	5.54212	6.25302	6.55189	5.69825	6.58298	6.01953	5.99825	4.92594	4.56917	4.68606	2.38848	4.70836	3.61263	2.95957	3.35122	2.9266	0.693698	0.77186	1.09973	2.74095	3.55439	4.06866	4.32455	3.45842	3.36336	2.27505	3.81683	5.24866	3.77587	2.71277	2.77096	2.87805	2.16988	2.88472	2.9012	2.68203	3.33349	2.69587	2.81158	3.17533	2.16794	2.04252	1.53213	1.28226	1.87947	3.15607	1.72065	0.395455
