	chr2:113468533-113468682	chr2:113468683-113468802	chr2:113468803-113468832	chr2:113468833-113468982	chr2:113468983-113469032	chr2:113469033-113469092	chr2:113469093-113469132	chr2:113469133-113469282	chr2:113469283-113469342	chr2:113469343-113469432	chr2:113469433-113469502	chr2:113469503-113469532	chr2:113469533-113469582	chr2:113469583-113469732	chr2:113469733-113469832	chr2:113469833-113469882	chr2:113469883-113469922	chr2:113469923-113470032	chr2:113470033-113470182	chr2:113470183-113470332	chr2:113470333-113470382	chr2:113470383-113470402	chr2:113470403-113470482	chr2:113470483-113470542	chr2:113470543-113470582	chr2:113470583-113470632	chr2:113470633-113470712	chr2:113470713-113470782	chr2:113470783-113470932	chr2:113470933-113471082	chr2:113471083-113471162	chr2:113471163-113471232	chr2:113471233-113471382	chr2:113471383-113471432	chr2:113471433-113471532	chr2:113471533-113471682	chr2:113471683-113471832	chr2:113471833-113471912	chr2:113471913-113471982	chr2:113471983-113472092	chr2:113472093-113472132	chr2:113472133-113472202	chr2:113472203-113472282	chr2:113472283-113472352	chr2:113472353-113472432	chr2:113472433-113472492	chr2:113472493-113472552	chr2:113472553-113472582	chr2:113472583-113472692	chr2:113472693-113472732	chr2:113472733-113472862	chr2:113472863-113472882	chr2:113472883-113473032	chr2:113473033-113473182	chr2:113473183-113473332	chr2:113473333-113473482	chr2:113473483-113473589	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001916.1.b8e8499a-a8fb-45d6-acd8-26f02567ad12.fc.signal	0.626619	0	0	0	0	0	0	0.0582372	0.481835	0.586984	0.418945	0.20799	0.20799	0.0055464	0	0	0	0.170174	0.141433	0.191351	0	0	0	0	0	0	0	0	0	0.0429846	0.748661	1.61022	1.70391	0.440929	0.237105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.301408
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.9afd5de2-13d1-4231-b8d7-af7ac6d1d2e0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39044	0.078612	0.162839	0.356374	0	0.267281	0.254179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30531
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001909.1.71c9825b-8f84-4929-97f3-4b92c6206f1e.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084732	0.21183	0.21183	0.750884	0.395321	0	0	0	0	0	0	0	0	0	0	0	0.187999	0.732186	1.16901	0.87257	0.53156	0.0028244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.347826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.a403a141-f90f-4e1e-98ae-0bc5d07833bf.fc.signal	0.0064546	0	0	0	0	0	0.111343	0.693079	0	0	0	0	0	0	0	0	0	0	0.913819	0.531811	0	0	0	0	0	0	0	0	0	0.327889	0.106501	0.893333	0.848005	0.38727	0.199446	0.331763	0.375653	0.358227	1.15887	1.24614	0.25657	0.182575	0.186378	0	0	0.129093	0.684038	1.12935	0.7181	0.106502	0.183213	0	0	0	0	0	0	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000347.2.21d188a1-4a89-4686-a389-e2fc01ab5221.fc.signal	0.279045	0.239069	0	0	0	0	0	0.429541	0.101898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457759	0.023515	0.221713	1.61766	0.950003	0.4703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000348.2.49890929-0215-4581-a0a6-6082ef7a066c.fc.signal	0.535335	0.972964	0	0	0.344848	0.49264	0.49264	0.656853	0.49264	0.0273689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281509	0.98528	2.13153	1.52103	0	0.298868	0.98528	0.98528	0.0295584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.664557
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.b04c1667-5df4-43cb-a2ab-4a07445dc015.fc.signal	0.302146	0.00143108	0	0	0	0	0	0.160281	0.17173	0.0477028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0526639	0.173875	0.387489	0.584897	0.528798	0.300421	0	0	0	0.230527	0.34333	0.34333	0.137338	0	0	0	0.0744163	0.17173	0.17173	0.33397	0.17173	0.10568	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.05642e3c-a160-4342-bda6-fdaa4b0b7e66.fc.signal	0	0	0	0	0	0.105867	0.377126	2.39136	4.41959	3.77916	2.51112	0.566373	0	0	0	0.114347	0.674885	1.08989	2.38926	1.55371	0.146091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.873646
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001956.2.1e76f479-733a-4b6f-88c7-efe3d559775e.fc.signal	0.565575	0	0	0	0	0	0	1.8746	0.889972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263578	0.108134	0	0.3235	0.592613	0	0.250061	0.205005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.892595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.bd401bc7-9584-4daf-b6e9-896dcf3c0a4c.fc.signal	0	0	0	0	0	0	0.040605	0.214385	0.158805	0	0	0	0	0	0	0	0.010828	0.217537	0.36886	0.485798	0.249034	0.21655	0.0487242	0	0.010828	0.10828	0.10828	0.116014	0.282962	0.500234	0.717281	1.08729	1.2934	0.610677	0.331323	0.202114	0.00938427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.941299
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000277.2.32f96f36-e33f-4e3d-b54e-16162d591510.fc.signal	0.238412	0	0	0	0	0	0	1.29309	1.33643	0.00401367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190936	0.36123	0.0216738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.8ee3bcc0-0a54-4209-87cf-967cca7d6071.fc.signal	0	0	0	0	0	0.040672	0.427167	1.08085	1.80025	1.20245	0.67419	0.081344	0	0	0	0	0.233936	1.0636	1.31685	0.499163	0	0	0	0	0	0	0	0	0	0.101709	0.40685	0.40685	0.0881469	0	0	0	0	0.068634	0.37778	0.704568	0.676344	0.435901	0.149996	0	0	0	0.179635	0.20336	0.658349	0.747566	0.460011	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001958.3.1ec30665-e127-479e-9308-683342038ede.fc.signal	0.271376	0	0	0.0103396	0.25849	0.413455	0.649286	0.88473	0.546966	0.380421	0.184639	0.0818583	0	0	0	0	0	0.00235	0.671039	0.662428	0	0	0	0	0	0	0	0	0.196428	0.402224	0.385973	1.18136	1.97182	1.01046	0.775301	0.358358	0	0	0.0757036	0.12925	0.012925	0.0535464	0.12925	0.0849357	0	0	0	0	0.210316	0.38756	0.282304	0.12925	0.0146483	0	0	0	0	0.702765
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.2cafda9b-dfc1-4231-8ed9-6249d923a6a9.fc.signal	0.322304	0.158485	0.0372927	0	0	0	0	0	0	0	0	0	0	0	0	0.0223756	0.286036	0.586519	0.395719	0.08606	0.0275392	0	0	0	0	0	0	0	0	0.125642	0.282797	0.400654	0.283303	0.0206544	0	0	0.196731	0.384978	0.592338	0.675691	0.604301	0.328114	0.0354978	0	0.0021515	0.172088	0.262343	0.3441	0.446587	0.361312	0.293146	0.167808	0.0608157	0	0	0	0	0.941452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.cf49d1cb-058e-408d-80ee-cd8819b68335.fc.signal	0.420381	0	0	0	0	0	0	1.13659	0.589748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634861	0.154426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294964
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.edd174d9-379d-4ee2-93f9-dcd7dae1e0ef.fc.signal	0.233349	0.364608	0	0	0	0	0	1.17244	1.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.431696	0.175012	0.41871	1.23076	0.87491	0.573067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004728.1.12642e26-117b-4636-816e-4fbed6d5c0a2.fc.signal	0.323777	0	0	0	0	0	0	0.549743	0.323777	0.07897	0	0	0	0	0	0.0426438	0.426438	0.320905	0	0.319039	0.13267	0	0	0	0.071073	0.469082	0.352404	0	0	0	0.0444206	1.11706	1.48013	1.41696	0.229803	0.243228	0.0126352	0	0.0203066	0.467359	0.0414593	0	0	0	0	0	0.0513305	0.339571	0.374749	0	0	0	0	0	0	0	0	0.844618
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.f508f1a3-4076-4925-b02f-30538e0b1e91.fc.signal	0.698581	0.336643	0	0	0	0	0.102466	0.396152	0.395177	0.234208	0	0	0	0	0	0	0.087828	0.816933	0.696648	0.124911	0	0	0	0	0	0	0.0622115	0.29276	0.431267	0.156135	0.965899	1.63912	1.70155	1.04204	0.368829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.9e9df775-6e31-4b38-8623-9e8c7d5df85e.fc.signal	1.999	0.213472	0	0	0	0	0.57747	0.607554	0.41987	0.583238	0.25792	0	0	0	0	0	0	0.244331	3.12171	0.198763	0	0	0	0	0.0524837	0.797951	0.787449	0	0	0	0.173227	2.08782	3.04331	2.39383	1.51607	0.814724	0.26594	0.293986	2.06982	2.17234	0.314957	0	0	0	0	0	0	0.083974	0.817046	0.314952	0	0	0	0	0	0	0	0.592
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.1f4a36e3-e29e-4226-9261-3edae284095c.fc.signal	0.0127135	0	0	0	0	0.01733	0.1733	0.752399	0.644333	0.446911	0.317053	0	0	0	0	0	0	0.129218	0.97659	0.695989	0.155977	0	0	0	0	0	0	0	0	0	0.043325	0.262518	0.224219	0	0.351918	0.496933	0.277387	0.559076	0.814802	1.09371	0.767085	0.537409	0.025995	0	0	0.1733	0.34678	0.34678	0.126053	0	0	0	0	0	0	0	0	0.784861
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000195.3.78afa2e5-5711-4b0e-8724-55134969481b.fc.signal	0.979606	1.66563	0	0	0	0	0	0.833645	0.806263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130393	0.91275	1.21695	1.42609	0.91275	0.371185	0.91275	0.91275	0.018255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448669
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.d181cff2-e0ec-4d8f-83df-ad2768d9574c.fc.signal	0.122187	0	0	0	0	0.429424	0.4955	0.75802	0.437635	0.261429	0.198128	0	0	0	0	0	0	0.360318	0.2312	0	0	0	0	0	0.210511	0.485586	0.452128	0.077836	0.338549	0.592906	0.839164	1.96759	3.86604	3.15104	1.59283	0.138697	0	0	0.148596	0.409883	0.24766	0.127368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.7bdb9455-2f7b-4363-a63c-08451bdd557e.fc.signal	0.332776	0	0	0	0	0	0.179395	0.574784	0.64904	0.287266	0.152245	0	0	0	0	0	0	0.230221	0.453084	0.431269	0.132994	0.10558	0.026395	0.145992	0.21102	0.405277	0.51443	0.428195	0.193454	0.293365	0.782297	1.684	2.8459	1.85737	1.08594	0.736632	0.630384	0.804748	0.770424	0.519977	0.316621	0.10558	0.0250753	0	0	0	0	0.00351933	0.110373	0.21102	0.145323	0.10558	0.00351933	0	0	0	0	0.807229
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.7fc89be2-980d-4ea6-a09b-d10627d38b89.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	0.499803	0.0868307	0	0	0	0	0.376281	2.53845	1.23255	0.0868209	0	0	0	0	0	0	0.094061	0.507887	0.459287	0.350246	0.18521	0.036165	0	0	0	0	0	0.0247989	0.678228	0.265326	0.079587	0.601659	0.691765	0.379169	0.369057	0.204563	0.105148	0.28948	0.126068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498212
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.dd479f7b-7d31-4292-a54c-bd7a49572346.fc.signal	0	0	0	0	0	0	0.0178387	1.35318	1.09061	0.301397	0.458931	0	0	0	0	0	0	0.108164	0.994661	1.10888	0.019028	0	0	0	0	0	0	0	0	0	0.04757	0.458924	0.125312	0	0	0.345818	0.104654	0.341978	1.44474	1.42993	0.553231	0.108761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91697
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f5f10dc7-df55-4739-a069-9976125518c2.fc.signal	0	0	0	0.0976803	0.374678	0.7356	0.602724	1.78897	0.843829	0.08652	0	0	0	0	0	0	0	0.264678	1.34634	0.499494	0	0	0	0	0	0	0	0	0	0	0.296755	0.747074	0.744275	0.304165	0.51373	0.344966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.692308
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.e10bdb64-0a71-475a-a46c-71845129ee7e.fc.signal	0.726009	0	0	0	0.281174	0.54072	0.54072	0.706544	0.342456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.486648	1.15351	1.1422	0.54072	0.552471	1.08145	1.09761	0.392923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457895
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.dde9814b-8b78-4af3-b9ef-87186b3ed1fd.fc.signal	0.452263	0.104981	0	0	0	0	0.067809	0.595606	0.080725	0.236887	0.346129	0.09687	0	0	0	0.0697464	0.373144	0.702951	0.338534	0.590453	0.143414	0	0	0	0.523247	3.22499	3.09611	0.0885874	0	0.025832	0.797008	7.8548	7.85442	3.31413	1.57177	0.695149	0.752005	0.254365	1.14899	1.98566	1.04176	0.240867	0	0	0	0	0.119483	1.16288	1.3743	0.0145358	0	0	0	0	0	0	0	0.603865
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.34b4c08e-0c15-430a-a6c5-dc1cf4b41a2e.fc.signal	0.674743	0.833844	0	0	0	0	0	1.08112	0.65174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475387	1.15013	0.724582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0443038
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	0.181549	0	0	0	0	0	0	0.522384	0.9556	0.9556	0.830453	0.41406	0.171991	0.00106167	0	0	0	0.0680444	0.607283	0.626393	0.162436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.837414
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000237.3.2cba5936-f140-44e1-bb8c-03b1b31528e1.fc.signal	0	0	0	0	0	0	0.076752	0.320732	0.34121	0.208499	0	0	0	0	0.0955136	0.351424	0.703669	0.860733	1.53305	1.05877	0.0750572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001482.1.18665c0d-6177-476e-bfd1-50a3da407753.fc.signal	0.201296	0.345977	0	0	0.279298	0.37743	0.37743	0.473048	0.345977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113229	0.37743	0.143423	0.267975	0.299428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148472
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.28efaa97-cdc8-4335-83a3-064d42b1fd10.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.657957
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001018.4.33fd32de-b83a-4d4f-b13a-efed59fd5abe.fc.signal	0.216936	0	0	0	0	0	0	0.369487	0.503846	0.67646	0.773762	0.293913	0.0083976	0	0	0	0	0.164135	0.286914	0.292512	0	0	0	0	0	0.184747	0.20994	0.00299914	0.0433874	0.306506	0.175825	0.311906	0.275718	0.0293916	0	0	0	0	0.173949	0.7958	0.498596	0.335899	0.178449	0	0	0	0.0699793	0.566828	0.522933	0.0787275	0.177642	0	0	0	0	0	0	0.896657
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	0	0	0	0	0	0	0.0336193	0.997777	1.87636	1.63729	1.04571	0.358602	0.0922128	0	0	0	0	0	0.178022	0.38422	0.211321	0.19211	0.0144083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.88fcdf4d-dd2c-424a-91c6-ca3469132544.fc.signal	0	0	0	0	0	0	0.204454	1.21461	1.3176	0.338233	0	0	0	0	0	0	0.204453	0.495645	0.593677	0.302893	0.0545208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0787523	0.326557	0.45434	0.557605	0.482738	0.45434	0.221491	0	0	0	0.0189308	0.348327	1.31148	1.8175	1.31765	0	0	0	0	0	0	0.625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.43a724cd-c3b0-46db-9b56-bc285ebfa0a4.fc.signal	0.433327	0	0	0	0	0	0	0.266239	0.00918067	0.27542	0.208532	0	0	0	0	0	0	0	0	0.139546	0.27542	0.261649	0	0.114758	0.530184	0.633466	0.578382	0.196729	0.205647	0.326832	0.74019	1.37709	1.09066	0.974987	0.313979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373223
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	0	0	0	0	0.0957068	0.25186	0.25186	0.481983	0.25186	0.1791	0	0	0	0	0	0.221637	0.258159	0.877075	2.14456	1.49968	0.0604504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345938	0.50382	0.446229	0.425941	0.50382	0.50382	0.491222	0.028784	0.0314825	0.310651	0.50382	0.50382	0.492367	0.25186	0.0213112	0	0	0	0	0	0	0.98503
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.9aa71da8-fe78-48e5-b5e7-94900a3e3afc.fc.signal	0.188059	0.377456	0.115908	0.0165617	0	0.067868	0.367519	0.748843	0.433714	0.019866	0	0	0	0	0	0	0.173778	0.582375	0.960112	0.821711	0.238345	0.1986	0.049671	0.201966	0.355059	0.59592	0.545006	0.283768	0.411849	1.19053	2.37749	4.15728	6.24063	3.89338	1.13125	0.208556	0.0616094	0.184979	0.536333	0.72866	0.561146	0.244074	0.0757696	0	0	0	0.190328	0.288024	0.487533	0.362547	0.20097	0.09937	0.0192115	0	0	0	0	0.701452
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.4d60b2bb-7496-4719-a8ca-5aac334b58d2.fc.signal	0.939898	0.115209	0	0	0	0	0.22664	1.33284	1.7945	1.04017	0.773916	0.22664	0.22664	0.0468389	0	0	0.039662	0.836639	0.463928	0	0	0	0	0	0	0.0543936	0.569502	0.9067	0.645252	0.908209	1.54703	2.46101	2.6188	1.11072	0.732195	0.395869	0.0151093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195599
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.69c22d57-7d08-4388-b028-b468a2554e8d.fc.signal	0.691034	0.227379	0.108472	0	0.150192	0.452805	1.16114	2.70579	0.880511	0.12516	0.032184	0	0	0	0	0.0926184	0.228436	1.86989	1.81776	0.367202	0.122657	0	0	0.004172	0.303547	0.50079	0.503919	0.252179	0.557485	0.858801	1.10326	1.94402	1.68507	1.02157	0.9114	0.444864	0.430697	0.078225	0.273642	0.472347	0.240977	0.05364	0	0	0	0	0.156453	0.446558	0.577024	0.51018	0.161749	0	0	0	0	0	0	0.223443
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.6c3f44c6-62c9-4da6-9a58-7978db5e3bda.fc.signal	0.242624	0.00333275	0	0	0	0	0	1.23409	0.63303	0.106648	0.331371	0	0	0	0	0	0.729707	0.908731	0.418437	0.778337	0.223875	0	0	0	0	0.663659	0.384805	0	0.397248	0.242604	0	0.785691	3.01639	1.29539	1.08753	0.0453254	0.570391	0.269949	0.930936	0.690575	0.979499	0.919594	0	0	0	0	0	0.959535	1.42118	0.169954	0	0	0	0	0	0	0	0.767751
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.02118243-425c-40d1-bfb1-ec1fb9f638e9.fc.signal	0	0	0	0	0	0	0.045819	1.28891	0.526889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0720013	0.91638	0.174112	0.352806	0.268805	0	0.43528	0.73965	0.537332	0.137457	0	0	0	0	0	0	0	0.308237	0.45819	0.179751	0	0	0	0	0	0	0.435193
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.c9581d4d-c873-4911-9ee7-7d9f4821621a.fc.signal	0.784659	0.411855	0	0.0121384	0.273051	0.463873	0.59829	0.617357	0.277464	0.369933	0.39015	0.294764	0.075458	0	0	0	0	0.166705	0.155189	0	0	0	0	0.0433667	0.162585	0.26004	0.211312	0.0464643	0.37372	0.633821	0.837222	1.71117	2.23351	0.767323	0.356322	0.136154	0.439606	0.897417	0.670769	0.370055	0.302326	0.351117	0.130094	0	0	0	0.00867333	0.177745	0.488316	0.660091	0.297096	0.01301	0	0	0	0	0	0.577802
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003813.1.6691e14a-7458-41f2-935d-5eff68a0a0fe.fc.signal	0.448581	0.103559	0	0.0798163	0.3031	0.313203	0.291734	0.334417	0.0985075	0.161653	0.3031	0.161653	0.096992	0	0	0	0	0.25488	0.116188	0	0	0	0	0	0	0	0	0	0	0	0.23111	0.878924	1.45973	0.830466	0.533449	0.102044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217949
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.e9ec476a-ba27-4442-9d25-8e1fc0abb738.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209961	0.59423	1.0399	0.522922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70826
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001246.1.0d2e252f-fdf0-4490-be8c-8ad21f923cf2.fc.signal	1.53812	0.656806	0.134704	0	0	0	0	0.604036	0.67365	0.0785874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00449013	0.95427	0.791477	0.288683	0.882474	1.01043	0.67365	0.0381696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21547
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.bfc7ca46-4235-475a-89b8-4d46ea8438fb.fc.signal	0.28867	0.484634	0	0	0	0	0	0.56178	0.326386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581561	0.2077	0.796885	1.13597	0.59343	0.528153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144279
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.4719a0c4-8b28-453d-9098-6f0dd0a2bebd.fc.signal	0.35415	0.277129	0	0	0	0	0	0.382942	0.43189	0.0335914	0	0	0	0	0	0	0	0.357291	0.31384	0	0	0	0	0	0	0	0	0	0.11805	0.86378	0.318519	0	0.0892573	0.43189	0.43189	0.2361	0.39446	0	0	0	0	0	0	0	0	0.266332	0.43189	0.43189	0.286618	0	0	0	0	0	0	0	0	0.695332
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.ce270c8d-29f4-452f-bda1-9304aa0691fd.fc.signal	0	0	0	0	0	0	0.0508087	0.568836	1.19504	1.03701	0.693104	0.127487	0	0	0.0992265	0.181667	0.72297	1.16894	2.34618	1.35275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.629091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001900.1.dbb73ee4-8810-4120-8cbd-bc932140ca51.fc.signal	0.448038	0.14445	0.0286033	0	0	0	0	0.212276	0.51497	0.409138	0.257509	0.0286033	0	0	0.0660737	0.140728	0.190952	0.291084	0.171083	0	0	0	0	0	0	0	0	0	0.120706	0.45261	0.660856	0.864447	0.627678	0.283246	0.0815195	0	0	0.0407597	0.13607	0.17162	0.111553	0.0478084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000718.3.3d668648-a4ff-43ad-ae6f-bcf86ce49985.fc.signal	0.525094	0	0	0	0	0	0.789177	5.04652	2.38055	0.566066	0.209808	0	0	0	0	0	0	1.29563	2.95667	0.322963	0	0	0	0.031248	0.406278	0.78763	0.855594	0.785844	2.10866	0.811431	0.660212	3.78626	5.91678	3.62549	2.44725	1.14389	0.57512	0.347654	1.49574	2.13104	0.929806	0.513476	0.218736	0	0	0.098952	0.489654	0.62514	0.332424	0	0	0	0	0	0	0	0	0.198198
