	chr22:41992214-41992363	chr22:41992364-41992513	chr22:41992514-41992663	chr22:41992664-41992813	chr22:41992814-41992963	chr22:41992964-41993113	chr22:41993114-41993263	chr22:41993264-41993413	chr22:41993414-41993563	chr22:41993564-41993713	chr22:41993714-41993863	chr22:41993864-41994013	chr22:41994014-41994163	chr22:41994164-41994313	chr22:41994314-41994463	chr22:41994464-41994613	chr22:41994614-41994763	chr22:41994764-41994913	chr22:41994914-41995063	chr22:41995064-41995213	chr22:41995214-41995363	chr22:41995364-41995513	chr22:41995514-41995663	chr22:41995664-41995813	chr22:41995814-41995963	chr22:41995964-41996113	chr22:41996114-41996263	chr22:41996264-41996413	chr22:41996414-41996563	chr22:41996564-41996713	chr22:41996714-41996863	chr22:41996864-41997013	chr22:41997014-41997163	chr22:41997164-41997313	chr22:41997314-41997463	chr22:41997464-41997613	chr22:41997614-41997763	chr22:41997764-41997913	chr22:41997914-41998063	chr22:41998064-41998213	chr22:41998214-41998363	chr22:41998364-41998513	chr22:41998514-41998663	chr22:41998664-41998813	chr22:41998814-41998963	chr22:41998964-41999113	chr22:41999114-41999263	chr22:41999264-41999402	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.05a353b1-f31c-4062-a970-e6b8e8cfe9a3.fc.signal	3.27392	2.11312	1.17255	1.24184	1.11158	0.989996	0.971518	2.15347	2.20309	0.874948	0.497522	0.437108	0.282055	0.821842	1.60989	1.87804	2.3205	2.86854	2.22254	1.20869	2.5239	2.00577	0.599215	0.449898	0	0.137139	0.554871	0.761829	1.59787	1.80041	1.30539	0.656855	0.394522	0.845111	0.689345	0.227887	0.747439	0.546141	0.28947	0.009649	0.0609945	0.885587	0.958173	0.156164	0.414177	0.558895	0.489661	0.649257	0.549607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001965.2.d0a3ffb9-3082-49ca-b6e4-071c93be50ea.fc.signal	1.71225	2.30036	2.42472	2.39269	2.45331	2.31159	1.87974	1.02667	1.98528	2.6413	2.95197	1.678	2.48328	3.04284	3.12775	4.39356	2.79668	1.61259	1.80953	1.54712	0.762113	0.521389	1.11735	1.85933	1.80785	1.0242	1.26612	2.22082	1.94356	2.13743	1.85243	2.13518	1.98869	2.8708	1.9605	2.11723	1.88829	1.13717	0.965937	0.639172	0.596167	0.203037	0.549155	0.558012	0.319545	0.354293	0.343392	0.674961	0.64816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.cb518c97-2905-470f-ae3d-4e16b45f68a4.fc.signal	0.344575	0.816523	0.83806	0.497782	0.771805	0.676932	0.36519	0.320099	0.395472	0.587793	0.311476	0.630116	0.466561	0.418008	0.783743	0.192379	0.0388322	0.271326	0.321062	0.293768	0.31656	0.454742	0.325747	0.672178	0.944668	0.57505	0.378184	0.479707	0.464316	0.0894131	0.334577	0.157051	0.348753	0.109933	0.173502	0.655065	0.475406	0.691544	0.563522	0.0572532	0.211328	0.191597	0.11825	0	0	0	0	0.0572255	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.40074ae6-828f-47d9-a397-b67f6a5032c3.fc.signal	2.33337	3.34466	3.89887	5.17099	4.38993	2.97272	1.72481	2.98052	4.05626	3.25138	5.48195	2.97657	1.32551	3.82924	2.18517	5.25374	6.64795	3.41789	2.66096	5.2858	3.56175	3.60593	2.92238	3.11198	1.49535	1.52824	1.06308	0.51394	1.02221	2.63353	2.11825	2.65811	3.14219	3.15705	1.84803	0.787358	1.27532	0.595481	0.768875	0.348394	0.831452	0.286247	0.259791	0.45208	0.20316	0.162248	0.215544	1.00759	0.682251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.91059aa1-cc7c-4c6a-8c0d-23bf4bfa5cae.fc.signal	0.277754	0.207242	0.592212	1.09618	1.22385	1.10747	0.453204	1.54368	1.25281	1.14104	0.953676	0.18215	0.218221	0.888498	1.18813	1.0192	1.18445	1.07795	0.805529	1.4077	1.45301	0.83611	0.45456	0.0886199	0	0	0.0263173	0.25292	0.931667	1.22891	0.823914	0.603852	0.408665	0.113565	0.0722591	0.13949	0.21277	0.422705	0.21531	0.204692	0.0938183	0.337885	0.171481	0.186596	0.2685	0.303584	0.292142	0.266723	0.548077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.5bc96241-954a-4559-a55b-8ed7178f6f2d.fc.signal	3.07644	2.56817	1.79449	1.25306	2.60258	2.86719	2.74207	1.2906	0.903852	2.20786	3.25189	2.70686	2.31245	2.88657	2.89647	2.56845	2.97916	2.10887	2.808	3.37073	2.62261	2.37954	2.40294	1.93292	2.10004	1.77841	1.57353	1.80371	2.7027	2.34406	2.66011	1.94189	1.02376	1.68894	1.11656	0.869186	2.07681	2.21175	2.49178	1.29733	1.14318	0.808788	0.684795	0.416974	0.360242	0.216074	0.274374	0.995931	0.649625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.f53f759d-3946-4452-bfdb-d2f97d37ca2c.fc.signal	3.07398	3.10317	4.11411	4.55404	5.0763	3.4012	4.09118	4.01439	2.68981	4.17373	4.50192	3.17246	3.62659	3.16227	4.2239	4.52927	3.85474	3.63929	3.79134	5.85817	5.30175	4.75945	4.0456	3.78909	3.49325	3.2008	3.72577	3.27795	3.1281	2.64449	3.14902	3.22958	3.55501	3.28289	2.66154	2.43444	2.17111	1.10832	0.633606	0.995747	0.806744	0.712231	0.426709	0.241025	0.118773	0.0230747	0.222605	0.971711	0.584475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.fc6fd65f-c644-42f3-9ab2-6582bf7f6378.fc.signal	0.929561	0.635686	0.371449	0.789097	0.5031	0.819842	1.46315	1.4901	0.718104	1.27809	1.3922	0.821363	1.36455	1.65268	1.44266	1.88218	1.20106	1.20128	0.784223	0.531327	0.570219	0.648391	0.629406	1.25285	1.81611	0.97869	1.03737	1.04548	0.369609	0.823127	0.906187	1.37002	1.60893	1.13018	0.995973	0.950804	0.367243	0.393053	0.163402	0.0446441	0.169662	0.249721	0.0436084	0.119709	0.151345	0.26164	0.324174	0.596209	0.538626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.9f5e6354-a818-4c74-a982-f5d683781afe.fc.signal	0.654276	1.07076	1.49997	1.68363	1.16475	1.09028	0.474505	0.338615	0.553756	0.633569	0.394645	0.837249	0.82234	0.660958	0.997212	1.24807	0.468253	0.696185	0.611026	0.566301	0.393199	0.520104	0.526803	0.471977	0.291438	0.389532	1.08329	0.505108	0.53375	0.383307	0.329007	0.584185	0.723393	1.28813	0.942402	0.311964	0.104089	0.579754	0.872104	0.350983	0	0.0291237	0.261427	0.209844	0.738724	0.505135	0.0594707	0.646436	0.486842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.f92b9e80-4bf7-4519-837e-1a5c78d2d2b2.fc.signal	0	1.47178	1.412	0.203006	1.23654	1.42372	0.379355	0.23195	0	0	0	0.228639	0.281281	0.729066	1.40575	0.982915	0.452181	0.354633	0.819467	0	0.373715	1.57614	0	0.98686	1.60615	0.77054	0.0277832	0.394466	0.80311	1.1825	0.800308	0.621523	0.525012	2.72671	1.60074	0.742331	0.718239	1.0616	1.01831	1.00015	1.2286	1.54274	1.0165	0.411787	1.39065	0.966606	0.410701	1.92563	0.814516
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.a69914d6-c947-4064-9120-21fa14734e92.fc.signal	5.41357	5.94614	4.83606	3.59851	4.39053	5.49034	3.66743	3.92918	3.30374	3.20219	4.33768	4.75096	5.19922	4.75484	4.35137	6.31548	6.06481	4.32304	6.27749	6.48045	4.79766	5.76079	4.22459	4.03386	4.25541	3.51989	3.85663	3.5372	3.32429	4.33066	4.16935	2.51656	2.54528	2.71864	2.16858	1.55743	1.16094	1.16362	1.96211	1.44087	0.753332	0.391837	0.0348262	0.130636	0.118299	0.269656	0.419518	0.766787	0.574873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001997.1.1f6ac71d-93cf-4d13-a14c-23ecb52e3983.fc.signal	2.94551	2.66314	1.81876	2.70573	3.02123	2.03332	2.46983	2.48279	1.16612	0.878859	2.24761	1.69263	1.1936	2.28828	1.55688	2.53326	2.38754	1.88319	1.45164	3.47646	2.07739	2.1516	2.20258	1.42167	2.41049	1.72628	1.73448	2.73963	2.3884	1.35804	0.778235	3.28974	5.14287	2.43589	1.19701	0.623003	0.27244	0.335701	0.493293	0.998237	0.679709	0.783991	0.351213	0.358741	0.653833	0.0790781	0.472533	0.61561	0.636314
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.f92185be-1c43-4aca-8ad8-6624fd4fe491.fc.signal	6.48488	6.21699	6.53381	7.9955	6.62162	6.56757	8.57565	6.21867	6.35994	5.83312	6.39644	5.32552	7.56471	6.86481	7.14372	6.50864	6.8346	6.06436	5.75462	5.79407	5.33131	5.50815	5.01908	3.9391	3.25506	4.3321	4.36791	4.79739	6.08422	5.09734	5.74227	4.89227	2.62584	3.03353	3.13012	2.96358	2.24368	2.38387	2.86619	2.89758	1.4541	0.719756	0.639598	0.533507	0.579301	0.446498	0.448787	1.22918	0.699857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.8f91a2fb-7003-480a-b893-926d784b78c7.fc.signal	0.480306	0.526268	0.477428	0.509704	0.735653	0.526597	0.692305	0.821561	0.554876	0.303965	0.248675	0.0640183	0	0.0498643	0.2508	0.0910736	0.336907	0.438728	0.0363178	0.112418	0.261336	0.257633	0.203051	0.0713378	0.26451	0.0790557	0.119756	0.288202	0.0411333	0.0750035	0.136282	0.115015	0.213923	0.145391	0	0	0	0	0	0.145589	0.197671	0.0723192	0.0907325	0.0741942	0.299141	0.282845	0.0307623	0	0.61039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.7e792a01-04c2-4297-a3a4-2a7110dfb8d8.fc.signal	3.95339	2.99836	2.9805	3.48589	1.79457	1.14044	2.59348	2.1148	1.15074	2.13704	2.39219	1.98504	2.33233	2.47477	3.51288	4.31901	3.64504	3.25553	2.79238	2.39199	2.61149	4.10364	3.01444	3.8458	2.83992	1.08728	1.40389	1.00188	1.44437	1.79777	2.67376	3.38234	4.13876	3.31177	1.10617	2.08285	1.53282	1.38449	2.49223	1.10345	0.965499	1.28175	0.354807	1.11431	0.760799	0.557158	0.445977	0.764361	0.672868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.17631993-4bed-42bb-94e8-db02b030412c.fc.signal	0.352307	0.754497	0.387851	0.224124	0.278229	0.488474	0.420747	0.0666956	0.117742	0.152174	0.504019	0.747033	0.735677	0.770824	0.589858	0.326881	0.467966	0.493542	0.276947	0.417213	0.264954	0.231379	0.211911	0.252045	0.209763	0.0869559	0.0697351	0.162671	0.177941	0.110636	0.0118883	0.237012	0.221414	0.103883	0.3419	0.244276	0.0092636	0.0896275	0.259305	0.282113	0.422592	0.323361	0.321412	0.397996	0.150223	0.0858689	0.0883053	0.191046	0.557647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.9bf3f7d0-484d-45f8-8d1f-2e9e5a1c459e.fc.signal	0.699816	1.82006	0.952605	0.668762	1.21536	0.914937	1.3295	0.863465	1.03901	1.18011	2.02921	1.76982	0.194334	0.706779	0.836856	0.654585	0.693164	0.837768	0.967497	0.768006	0.886082	1.7032	0.891403	1.18736	1.6486	1.76852	1.05635	2.60237	1.17001	0.512978	0.696761	0.377852	0.566771	0.582737	0.783143	0.292699	0.644019	0.815738	0.229876	0.228732	0.329952	0.216866	0.0678538	0.327293	0.337936	0.365875	0.299354	0.552761	0.750524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.29b8d050-beec-45b5-afda-a75534d88bfc.fc.signal	0.398156	0.792738	0.890848	0.985908	0.86745	0.173411	0.419427	0.0929623	0.164404	0.525092	0.439393	0.491981	0.595743	1.93335	1.0004	0.554751	0.740114	0.946566	0.553036	0.491094	0.500607	0.411803	0.223183	0.481873	0.292765	0.330546	1.29284	0.472147	0.0997851	0.745682	0.331851	0.0601168	0.208839	0.62224	0.693283	0.132209	0.890918	0.609795	0.326739	0.444137	0.0896335	0.141657	0.46115	0.636586	0.0359825	0.296694	0.122225	0.348831	0.814815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.3c5cc6dc-a3c4-4ffa-bcf6-9a6cbcb9395f.fc.signal	0.825174	0.463624	0.0590463	0	0.117588	0.153886	0.150714	0.286278	0.252011	0	0	0	0	0.198044	0.22304	0.182946	0.276379	0.184767	0.151497	0.414767	0.268895	0.358044	0.780253	0.499324	0.37622	0.568832	0.246068	0.264438	0.0738913	0.0613971	0.0538546	0	0.0464181	0.267754	0.286165	0.183774	0.202695	0.0384019	0.0115544	0.263429	0.291947	0.159696	0.110147	0.219579	0.196868	0.0376671	0	0	0.548387
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001015.4.688452d3-c54d-4af2-a580-0feba801962e.fc.signal	1.81594	0.975252	1.23376	1.56481	0.662104	0.539426	0.612267	2.07821	1.44997	0.952186	1.56476	0.859425	1.24796	2.74859	1.25225	2.44489	2.08067	1.42561	1.06179	1.47	1.60408	2.43069	1.35825	0.609338	1.19555	1.54683	0.963125	1.56922	0.884602	1.26708	0.981889	1.35398	1.18943	1.78813	1.08188	0.488579	0.350397	0.787048	0.380709	0.294743	0.186416	0.186455	0.254816	0.811431	0.691581	0.518477	0.375909	0.601788	0.574176
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.21a553ba-0627-43d2-9045-d7e885ce5199.fc.signal	0.871941	2.47227	1.47975	1.1103	1.43458	1.1202	1.18829	0.58836	0.952632	1.46098	1.5435	0.678259	2.37406	2.06293	1.72653	2.38881	2.03141	1.31499	1.25762	0.966746	1.17514	1.65361	1.32241	1.48747	0.744352	1.46743	1.15566	0.725095	1.40892	2.33634	1.4719	1.32468	1.29619	0.651414	0.784426	1.00373	0.610619	0.968522	1.09896	0.530507	1.12828	0.880077	0.658218	0.798736	0.905921	0.250738	0.712356	0.487661	0.554593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.4e18a6eb-11aa-493b-81e3-0b3e288cecdd.fc.signal	2.16006	4.28094	5.00177	6.76951	4.65322	3.07317	3.59599	2.64881	1.75757	0.992202	2.99988	3.02054	1.49892	5.2868	5.35503	3.45198	5.93972	5.44125	3.77961	5.11075	3.87983	5.02904	3.24703	3.22359	4.83091	4.00728	3.16305	3.88437	2.29057	3.27831	3.32699	2.42732	1.49199	2.46993	1.43252	0.995625	0.911555	1.26002	1.45733	1.24865	1.74661	1.18924	1.7419	1.20796	1.83149	0.48426	1.47667	0.727263	0.741224
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.674a18bf-8b42-412f-a2ea-cabb31234aa2.fc.signal	0.763861	2.50142	1.803	2.15267	2.77784	3.48732	2.17996	1.25567	0.964963	0.490155	1.54182	0.769	2.14914	1.48796	2.29309	2.52686	3.0662	2.1901	1.66182	1.96573	2.56598	1.82361	1.27361	1.45273	0.99903	2.57009	1.57393	1.57047	1.72865	1.88764	1.22963	1.31755	1.59118	1.42207	1.60344	1.40986	1.29366	1.48592	1.89774	1.11012	1.13988	1.04402	1.13624	1.27578	1.21479	0.817337	0.225576	1.67754	0.768884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.fa45989e-2fad-4f13-b899-3405cf3f81a7.fc.signal	1.66969	1.36224	0.922582	0.870921	0.500356	1.43901	2.29434	1.58966	0.466841	0.808013	0.838655	0.880181	1.10544	0.792573	1.53642	0.889879	0.907787	0.673372	0.971787	0.583255	0.490958	1.41575	1.12707	1.17063	0.652519	1.34442	1.11349	1.84084	0.79036	0.643856	0.769404	1.09814	0.771118	0.585528	0.51752	0.0399189	0.200609	0.493376	0.64058	0.12944	0.720608	0.236987	0.249711	0.953248	0.53436	0.320893	0.2797	0.467203	0.518207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.f69d543f-4e4e-4fd7-9774-7bd28fcc565d.fc.signal	3.52238	3.30482	3.01501	4.37107	3.75838	3.78836	3.58388	2.29336	3.40771	3.33404	3.12109	3.68765	3.95671	4.11892	4.81156	4.06203	5.42493	5.22661	3.91827	3.16337	3.47318	3.32334	2.03088	2.95071	3.02496	2.5174	4.02071	2.74469	2.0997	3.66229	2.50917	3.39784	3.04422	2.15709	1.87265	1.31224	1.05702	2.16016	1.80424	2.50248	1.20177	0.643955	0.241383	0.548117	0.291353	0.295965	0.541963	0.982094	0.687369
