	chr2:73077151-73077300	chr2:73077301-73077450	chr2:73077451-73077600	chr2:73077601-73077750	chr2:73077751-73077900	chr2:73077901-73078050	chr2:73078051-73078200	chr2:73078201-73078350	chr2:73078351-73078500	chr2:73078501-73078650	chr2:73078651-73078800	chr2:73078801-73078950	chr2:73078951-73079100	chr2:73079101-73079250	chr2:73079251-73079400	chr2:73079401-73079550	chr2:73079551-73079700	chr2:73079701-73079850	chr2:73079851-73080000	chr2:73080001-73080150	chr2:73080151-73080300	chr2:73080301-73080450	chr2:73080451-73080600	chr2:73080601-73080750	chr2:73080751-73080900	chr2:73080901-73081050	chr2:73081051-73081200	chr2:73081201-73081350	chr2:73081351-73081500	chr2:73081501-73081650	chr2:73081651-73081800	chr2:73081801-73081950	chr2:73081951-73082100	chr2:73082101-73082250	chr2:73082251-73082400	chr2:73082401-73082550	chr2:73082551-73082700	chr2:73082701-73082850	chr2:73082851-73083000	chr2:73083001-73083150	chr2:73083151-73083300	chr2:73083301-73083450	chr2:73083451-73083600	chr2:73083601-73083750	chr2:73083751-73083900	chr2:73083901-73084050	chr2:73084051-73084163	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.9e9df775-6e31-4b38-8623-9e8c7d5df85e.fc.signal	0.223957	1.27953	0.444563	0.380681	0.761313	0.602109	0.0671792	1.20947	0.123179	0	0.649527	1.20671	0.216461	0	0.00279913	0.697166	0.473134	0.34431	0.58234	0	0	0.145415	1.36812	2.23939	0.425563	0.963122	0.43675	0	0	0.445177	0.349971	0.604761	0.791396	1.30118	0.520405	2.37361	1.73863	0.529167	0.517829	0.624953	0.293954	1.2571	1.60706	0.396399	1.16005	0.481521	0.810219	0.171875
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001010.4.1f4a36e3-e29e-4226-9261-3edae284095c.fc.signal	0.633757	0.811192	0.831234	0.705879	0.60491	0.834295	1.1899	0.624868	0.573768	0.505625	1.28136	1.02627	0.792496	0.861836	1.18906	1.20832	1.77428	2.22687	1.69168	1.18256	1.08595	1.56573	1.33885	1.72301	1.22755	0.98383	1.01295	0.709776	0.973956	1.06874	0.876734	0.507915	0.273688	0.212608	0.28136	0.62272	0.76357	0.555408	0.491996	0.404856	0.63454	0.484844	0.336759	0.504733	0.605868	0.823103	0.823375	0.308271
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.66fe7e60-cc70-422a-8d7c-594c9a55eec8.fc.signal	2.16003	2.44844	2.00906	2.55549	1.14401	1.23081	1.86642	1.25594	2.59378	2.73737	2.39036	2.53693	2.63456	1.75114	2.95218	3.36421	3.54519	2.18393	3.00968	3.00365	1.8758	3.66181	3.91614	2.40531	1.34656	2.5519	0.714985	1.27144	2.05828	2.07025	1.68134	0.343554	1.16123	2.60579	2.70751	2.27672	4.69093	2.03707	2.35535	3.01253	2.2457	1.7363	3.28222	1.62979	1.63329	2.72137	1.88905	0.365055
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003837.4.d181cff2-e0ec-4d8f-83df-ad2768d9574c.fc.signal	0.27427	0.399467	0.399934	0.516298	0.823925	1.17713	1.46054	0.659647	0.140061	0.3628	0.401824	0.226143	0.54411	1.1583	0.78444	0.0825533	0.151993	0.150644	0.4346	0.199936	0.341902	0.326864	0.459103	0.284057	0.16841	0.571435	0.47657	0.360902	0.152037	0.0780707	0.429402	0.541782	1.01673	0.736225	1.23225	1.43725	0.887014	0.893608	0.445183	0.510766	0.691475	1.12774	0.841133	0.696051	1.11118	1.09949	0.555961	0.560976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.7bdb9455-2f7b-4363-a63c-08451bdd557e.fc.signal	0.952179	0.102267	0.434961	0.990427	0.611974	0.670087	0.904028	0.793997	0.612081	0.788721	0.999769	0.90176	0.749805	0.901266	0.766701	0.491211	1.06239	0.807701	0.451682	1.03636	1.09194	0.821762	1.05745	0.619119	0.312368	0.280704	0.34615	0.550854	0.447441	0.605151	0.951928	0.854891	0.684564	0.846405	0.952641	1.73708	1.77156	1.55065	1.56894	0.925646	0.610065	0.80932	0.357399	0.641824	0.61827	0.893045	1.19731	0.387555
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.7fc89be2-980d-4ea6-a09b-d10627d38b89.fc.signal	1.53479	0.247529	0.919097	0.423652	0.783432	1.04192	0.735307	0.597023	0.797457	1.02256	1.79107	0.789233	0.407695	0.368202	0.89557	0.801468	0.219179	0.492505	0	1.30672	0.720985	1.12914	1.20325	0.123301	0	0	1.46066	0.895546	0.946532	0	0.276967	0.537988	2.19881	0.138325	0.422963	0.352268	0.72401	0.506863	0.918308	1.28126	1.7217	0.680376	0.994102	1.01456	0.05422	0	0.0869766	0.331579
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.58ebbf7c-ff66-46f2-b210-b717cb3c6af7.fc.signal	1.61607	2.21232	1.41503	1.08584	1.19684	1.54354	1.70851	2.55376	2.59865	2.41508	3.01876	2.49567	1.78542	1.58615	2.86454	4.56504	3.08935	2.8578	3.00926	3.18003	2.82016	2.52307	1.89201	3.24564	3.16856	0.805125	1.1086	1.67108	1.23111	1.18288	2.17276	2.1956	2.14021	3.09803	3.36294	2.29468	1.75821	1.98058	3.69332	2.30799	1.67436	1.26417	2.44629	3.55438	3.60609	2.12465	2.44747	0.82684
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.dd479f7b-7d31-4292-a54c-bd7a49572346.fc.signal	1.39329	1.20057	0.869282	1.06761	0.49379	1.62337	1.01963	1.38289	2.81207	2.03948	2.5657	2.32843	2.05085	2.20326	1.59469	1.45969	3.70976	2.6367	2.09529	2.67782	3.73169	2.69029	1.95412	3.41741	1.83019	2.30002	3.07938	3.37655	2.53183	0.942108	1.04011	0.95403	0.131108	0.441127	0.842189	0.673187	1.93689	0.966939	1.87273	0.947299	1.21419	1.3097	0.932791	1.82622	2.46728	2.91546	1.52578	0.226904
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f5f10dc7-df55-4739-a069-9976125518c2.fc.signal	3.20744	2.58315	1.53904	1.60338	1.11179	1.2888	1.84769	0.919887	0.895816	1.02633	1.30813	1.37952	1.29888	1.2143	2.48564	3.49122	4.86803	5.19396	4.81875	4.6705	5.12832	5.93112	4.42585	3.06771	3.74741	3.44293	3.62063	3.32512	3.40059	4.03638	2.49954	1.5504	1.00212	1.22023	2.01763	1.60943	1.59914	2.2555	2.99436	2.78178	1.94122	1.52628	1.83406	1.87612	1.95616	3.51603	3.0285	0.280632
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000236.3.5cbd82b6-3f49-4678-a37b-78e82b7626ea.fc.signal	0.755029	0.569776	0.772011	1.08071	0.888429	0.93654	1.07961	0.890203	0.733992	1.0628	1.18372	1.03022	0.828659	0.744592	1.17216	1.19076	1.26416	1.76007	1.98259	2.36894	1.95072	1.94804	2.49843	2.7964	2.02051	1.18747	1.30902	1.30529	1.03642	1.30635	1.85236	1.71851	1.325	1.18725	0.732102	0.674549	0.799287	0.962267	0.681427	0.689982	0.923553	0.803404	0.55277	0.586528	0.735204	1.44316	2.31196	0.36
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000983.7.28efaa97-cdc8-4335-83a3-064d42b1fd10.fc.signal	0.687655	0.53996	1.20872	0	0	0	0.596806	0.042386	1.77534	0.519597	0.941587	0.185967	0.235263	4.05037	1.82694	0.0745724	1.26717	4.62211	1.99066	1.59838	3.84523	6.36209	4.75165	1.71984	0.215812	0.595242	1.31903	0.925805	0.0967632	1.10164	1.13182	0.857029	0.223815	0	0.379837	1.23403	1.45897	0.794759	2.07079	0.842482	0.191884	1.0023	0	1.19801	1.25997	1.1836	0.845419	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.f32467cb-d7e9-4f5b-9c6b-68e4e838bc49.fc.signal	1.31151	1.02815	0.560563	0.788738	0.883641	1.0327	1.05694	0.999935	1.36742	0.826715	0.32049	0.723291	0.885738	0.904083	0.969366	1.12488	1.40544	1.36519	0.994379	0.840126	1.48107	1.46327	1.11548	1.04073	1.03002	0.987118	1.09157	1.33165	0.977664	0.789144	0.837503	0.69288	0.799221	0.965796	0.961423	0.948252	0.735934	0.512213	0.725782	0.902586	0.71667	0.660551	0.618001	0.811131	1.07745	0.889128	1.22573	0.361446
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.309e9998-5ade-4caa-9bdd-4c0118af9852.fc.signal	0.71254	0.633373	0.72633	0.720535	0.417618	0.658608	0.84209	0.775208	1.25381	1.28411	0.959048	0.893104	0.745392	1.21966	1.37686	1.55106	2.24147	2.42811	2.24423	2.37041	3.00311	3.32483	2.93284	1.68975	1.87253	1.92996	1.70663	1.93614	1.22374	0.980266	0.753369	0.566144	0.570585	0.575732	0.472515	0.805414	1.702	1.86926	1.39918	1.32059	1.46042	0.786966	0.700338	1.44315	1.43666	1.40692	1.19146	0.391975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.6c3f44c6-62c9-4da6-9a58-7978db5e3bda.fc.signal	0.738823	0.893296	0.74837	0.652048	0.228787	0.740052	0.540878	1.16192	1.22105	1.13871	0.357126	0.430869	0.63239	0.69615	0.767636	1.12206	0.830612	1.20246	2.09461	1.50127	1.29139	1.04069	0.796974	0.21214	0.371838	0.316403	0.0773198	0.119979	0.306613	0.514405	0.764953	0.812181	0.453179	0.485158	0.42509	1.24401	0.804279	0.660094	0.720431	0.363598	0.288003	0.828734	0.335113	1.60362	0.629643	0.623031	0.76396	0.450722
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004888.1.02118243-425c-40d1-bfb1-ec1fb9f638e9.fc.signal	6.19169	3.71828	4.42642	2.71488	3.01892	4.51522	3.56981	4.20606	4.83759	4.66152	4.21531	7.54413	8.85425	11.0025	5.38192	7.88582	10.5284	9.50865	7.36692	4.73867	9.7469	7.26398	4.32805	3.45551	6.00369	7.48345	5.61953	7.705	5.18689	5.18656	5.63314	3.28073	0.878153	3.16799	4.33022	4.27787	6.88344	6.60224	3.83858	4.19784	5.30582	2.63601	1.6472	2.31166	4.62279	6.29131	7.6614	0.393764
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.c9581d4d-c873-4911-9ee7-7d9f4821621a.fc.signal	1.09187	1.84055	1.23937	1.10447	0.751818	1.45672	1.64578	2.18641	2.13899	1.72703	1.59806	1.64642	2.6962	1.48351	1.71154	2.9922	1.67341	1.11847	1.63878	1.41199	1.76418	2.08947	2.03408	2.23763	1.03559	0.825433	0.399705	1.13579	1.09766	0.269639	0.793807	2.10756	1.26992	0.940616	1.00363	0.85213	1.77562	1.3529	1.95513	2.46194	2.16797	1.69764	1.34391	0.484643	1.23854	1.45355	1.83809	0.641921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000184.3.4719a0c4-8b28-453d-9098-6f0dd0a2bebd.fc.signal	4.41749	4.07351	1.71186	1.95165	2.2992	4.19492	5.41006	4.68348	4.23273	5.47143	5.01991	3.89163	4.48453	3.64152	4.71783	6.94531	9.29436	10.4782	6.55267	6.80988	8.45085	9.28417	7.88117	5.45581	5.7525	5.04577	3.55855	5.6216	4.2457	2.164	4.34074	4.52156	3.49236	3.03115	2.95695	3.68436	4.4889	5.35985	2.45119	1.85626	2.03777	1.04655	2.03187	2.13042	0.876069	0.539265	1.62492	0.83004
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.7de26b70-374a-4d7c-b754-070af0779bd1.fc.signal	0.366206	0.578169	0.522352	0.742537	0.84874	1.15679	1.00286	1.567	1.73046	0.774646	0.619278	1.07445	0.741091	1.53811	1.27178	1.38276	0.70578	1.81782	1.57364	1.0942	1.04981	1.69351	1.32507	1.18522	1.16746	0.473562	0.234829	0.592641	0.432737	0.359547	1.17865	1.39575	0.988789	0.565998	0.506047	1.04538	0.901138	1.70683	0.539323	0.43505	0.654747	0.792385	0.188626	0.501585	1.15857	0.996561	1.6941	0.360042
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.e1f8eaf0-5c3e-4eb2-b864-0330dfef44b8.fc.signal	3.65769	3.09616	3.06961	1.72468	0.893018	2.88547	3.94839	3.04846	3.16033	4.89104	7.7393	3.85777	3.28344	4.31939	2.57875	2.36594	4.05786	12.1885	8.75281	6.16207	5.0583	3.58264	4.42036	2.26685	3.29104	3.84364	2.90498	4.53295	2.64046	2.79461	2.24971	1.08422	1.00408	0.428586	1.64423	2.30182	3.68813	2.84254	2.71742	2.83611	1.97496	1.01966	1.83793	1.94054	2.29503	1.48905	1.57983	0.594595
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.102990be-2f15-4965-9094-d6b665cc5fb0.fc.signal	1.77505	1.66778	1.10721	1.50333	2.5006	2.02283	1.0745	1.58994	2.30895	1.44944	1.91976	1.61387	1.51678	1.66771	2.355	1.95446	1.32339	2.866	2.05086	1.12581	0.681377	1.40584	1.54414	1.25984	1.51846	1.78357	2.04648	3.17659	2.55752	1.24154	0.726525	0.845206	1.31655	1.35382	0.624473	1.60721	1.80654	1.28093	2.37999	1.40792	1.11513	1.07403	1.08913	1.21772	1.96153	2.5394	2.68449	0.338967
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001335.1.c1c96665-13fc-49fb-b0cf-b02c0ce3eb01.fc.signal	4.61328	2.45884	1.84813	4.1061	3.50627	2.79479	3.4829	3.06861	2.74044	3.97632	4.33019	7.34728	7.33995	8.99061	11.8065	8.6133	10.6234	7.8852	6.50403	9.48585	8.45413	9.92923	7.77184	8.84334	8.41086	7.3802	5.12747	11.0419	9.71255	6.49126	3.3945	2.85313	2.00257	3.1511	6.07255	6.40579	6.30297	5.78514	6.49986	4.34959	5.50661	3.98385	2.98508	4.44028	7.89147	6.81517	8.34896	0.620098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000228.3.eab68876-e57f-4e6d-b66b-00c271b4eee3.fc.signal	1.36188	1.42097	0.882642	1.0321	1.06342	1.36326	1.5269	1.25811	1.62181	1.86756	2.42944	2.73515	2.33708	1.7677	1.69436	2.1429	2.34237	2.69984	2.71932	2.25804	2.6958	4.02611	4.04278	3.15815	2.42091	1.75714	1.51805	1.68397	1.37281	1.34237	1.87623	0.830525	0.710033	1.63836	1.73903	1.00921	0.88937	1.22454	1.4772	1.91108	1.9455	1.82925	1.61082	1.68227	1.94299	2.45331	2.69266	0.473934
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.1ad53715-8cce-4edc-8f16-9e6eba200f6e.fc.signal	2.06341	1.22461	0.891013	1.25535	1.6959	2.36836	2.5019	2.10403	1.70281	2.24405	2.70799	2.75266	2.7922	2.17103	1.65212	2.45112	3.80338	2.23805	2.87466	3.56454	1.97687	3.59461	3.86781	2.81882	3.26299	1.22342	0.220826	0.696783	0.926168	1.37377	2.50101	2.18835	1.70732	3.31653	2.40922	1.53608	2.31451	3.23378	2.95715	2.02413	1.7432	1.33598	1.85403	2.68394	2.42534	1.93359	1.95472	0.333333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.3596bec7-569c-4ea1-9600-217bd128de1a.fc.signal	4.16575	3.36713	1.61541	1.78809	1.57065	1.73865	2.68129	1.56364	2.67797	2.12953	1.94265	3.13705	3.82808	4.00159	4.81571	5.14026	5.08862	6.24909	3.76081	2.67926	5.68787	6.6368	4.64472	3.25243	3.85022	6.05159	7.40416	6.60758	4.43347	4.7875	4.24172	1.8398	2.25415	2.73291	3.08217	3.22941	3.65254	5.08324	4.02934	2.0832	4.42507	4.09079	2.95629	3.101	3.10812	4.10007	7.53462	0.602978
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.473c7819-46e8-400e-9bbd-6a85f00dc5a7.fc.signal	2.91218	2.38028	3.57687	2.93864	2.78187	2.55829	3.52431	3.39301	4.34287	2.35861	2.97889	4.52129	5.34199	4.77678	3.62817	5.93647	7.05905	5.94924	7.49859	9.45085	11.946	13.6229	7.84186	6.7877	5.80558	6.16978	5.31038	2.94302	4.68303	4.56339	3.66185	2.35534	1.96337	2.12689	3.11145	3.83279	4.82974	2.93393	1.98073	3.1153	2.91603	3.07362	3.31952	3.36802	3.31654	3.93909	3.80391	0.444444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.6ef6e344-86f3-4f04-92f8-daa352b5ef4d.fc.signal	0.359777	0.486633	0.459409	0.637218	0.302824	0.268168	0.506225	0.343712	0.201873	0.247115	0.361532	0.471926	0.534853	0.463406	0.135627	0.0497751	0.46161	0.476365	0.197298	0.343134	0.281442	0.310042	0.552009	0.306068	0.307811	0.075739	0.109164	0.317285	0.267065	0.2525	0.166969	0.145876	0.0918157	0.190799	0.248002	0.144975	0.370704	0.224466	0.260019	0.333419	0.178358	0.0803767	0.170778	0.359087	0.300982	0.447912	0.39547	0.376682
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.29b3864c-f328-4f09-81c3-fb99bd048848.fc.signal	0.37269	0.633656	3.05955	3.61816	1.58576	3.07757	1.97905	3.18297	2.28042	1.41042	1.80847	3.26967	1.94476	2.37869	2.09602	1.4691	3.96157	1.36598	0.696712	2.96104	3.06045	2.60623	1.70728	2.4914	1.42284	1.05893	0.986095	1.50547	2.79734	0.660191	0.13309	0.76182	0.061512	0	0.496454	1.15545	3.40298	1.2736	0.56091	1.99573	2.86967	2.72182	2.36675	1.07617	0.543946	2.21601	2.40969	0.425568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.932e0a0c-709e-4631-95af-583a27cb7950.fc.signal	0.890967	0.922772	0.440567	1.32718	1.41458	1.67354	1.99406	1.93926	2.15731	2.27892	1.14887	0.406188	0.995003	0.93233	0.414231	0.408797	0.693955	0.675817	0.90799	1.3575	0.936135	0.637058	0.333795	0.64217	1.13499	1.34528	0.889107	0.910236	0.412497	0.441629	0.4204	0.623927	0.338921	0.574825	0.66545	1.02978	1.11897	0.744081	0.553849	0.401017	1.06957	1.24462	0.529867	0.665695	1.12468	1.07344	0.9376	0.406461
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003683.3.73c26a8d-02d6-4ea5-b361-6e62367bb307.fc.signal	0.336653	0.645674	0.640624	0.760185	0.764116	0.711706	0.320961	0.3707	0.44815	0.261205	0.00541173	0.295647	0.53144	0.509008	0.314204	0.130156	0.0531509	0.19387	0.246928	0.169261	0.00813813	0.244652	0.244266	0.121553	0.228018	0.902723	1.02498	0.822015	0.363508	0.154995	0	0.142726	0.473183	0.627278	0.47813	0.307246	0.243395	0.266827	0.413963	0.471117	0.581812	0.545441	0.395353	0.184382	0.249396	0.439702	0.48141	0.301762
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.aea2aa2c-6af2-475c-9bb0-3fdc6d0339b3.fc.signal	1.34535	1.15487	0.590926	0.558665	0.386172	0.860817	1.77616	0.944432	0.867275	1.36029	1.66415	1.07024	1.25489	0.86482	1.54071	1.25929	3.29468	1.82653	1.72714	1.37763	1.19338	2.20747	1.76165	1.45018	1.32797	1.65495	2.71586	1.82195	1.43813	1.83057	0.837615	1.02452	0.33613	0.503631	0.546811	0.753381	1.39854	1.62785	1.82112	1.179	1.76741	1.36992	1.64772	1.04675	1.07766	1.36649	1.686	0.476534
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004614.1.eddf4881-cfdf-4d09-8ca1-4766009011f8.fc.signal	0.733513	0.83267	0.393287	1.16866	1.03871	0.595847	0.561683	0.814883	0.218036	0.0735355	0.703608	0.954097	0.673661	0.421487	0.840374	0.889111	0.796769	0.836955	0.417209	0.650574	0.488167	0.388108	0.515493	0.345401	0.403544	0.319785	0.433425	0.554834	0.119708	0.180413	0.654875	0.63862	0.375326	0.382186	0.32577	0.376169	0.633465	0.685613	0.588999	0.219748	0.258181	0.775391	0.497588	1.1116	0.587289	0.993405	1.40576	0.360442
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001854.4.36abf718-9256-42a8-9dd6-975bef0637c8.fc.signal	1.45549	1.49599	1.54903	2.26358	2.73059	1.41607	1.15373	1.81952	1.28416	2.62663	1.35458	0.651041	1.42385	1.18382	1.22523	1.14369	1.61085	1.609	2.31777	1.57039	1.44998	2.11241	1.68161	0.937317	0.856989	0.861639	1.31257	1.9271	1.51482	1.32801	1.68156	1.40366	1.86378	1.45306	1.49128	1.01608	0.60238	0.713475	0.769021	2.31468	1.88851	0.506487	1.48392	0.974376	1.03866	1.1277	0.899732	0.238532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001961.2.3b762a00-3a45-430b-9a03-047a2f48270c.fc.signal	2.1668	1.24829	0.728084	0.160525	1.01502	1.53431	1.47809	1.63385	3.24591	1.25729	2.0665	2.50152	1.67624	2.66572	2.35499	2.79092	3.70345	2.30907	4.6096	2.43703	2.9319	3.32631	4.1738	4.17498	4.74182	3.64645	2.09756	4.21895	4.53399	4.35563	4.17085	3.50447	0.750926	1.43901	2.25018	2.91545	4.17452	2.7274	1.90702	2.04912	2.64024	2.09425	2.30541	4.14697	2.62146	2.08167	1.36285	0.980167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001019.4.29b9a930-c799-4888-ba4b-b384862d86c5.fc.signal	3.14195	2.3013	1.40381	1.71164	1.04878	1.81841	2.28055	1.0159	1.19889	2.09539	3.19083	3.30292	2.61248	1.21537	2.77126	1.89702	2.16955	2.57592	3.66137	3.78029	3.89939	3.43595	3.214	3.46073	1.5849	2.18131	3.15729	3.10446	1.47678	2.13434	2.46773	0.492638	0.539375	1.46084	1.75673	1.77463	1.73056	2.24222	2.49187	1.49145	1.41467	1.04756	0.995723	2.02169	1.89985	1.05114	1.35275	0.334426
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.abac4394-44be-4aa3-a449-c67db75481d3.fc.signal	1.85483	0.674827	0.161165	0.170239	0.101974	0.837909	1.19932	0.567691	2.02017	1.48367	1.51977	0.605686	0.914086	0.193478	0.380181	0.313657	0.415116	1.02521	1.19888	0.866875	1.70982	0.800785	0.800209	1.78034	1.39549	0.925669	1.79552	1.10891	1.87313	1.24775	1.31554	0.17226	0.283397	0.508445	0.526155	0.208571	1.35062	1.65033	0.520403	1.38922	0.905622	1.39228	0.464215	0.579262	0.519284	0.492752	0.638147	0.279188
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.1fdea0c8-02c6-49d5-977f-4ec727658eb3.fc.signal	1.37739	0.392349	1.53005	3.09791	2.54355	1.49837	1.6968	1.80652	1.62615	2.16821	2.39618	1.64132	1.79693	1.65216	0.84833	1.28642	1.18247	0.107668	1.59605	2.15476	1.93431	2.3093	2.04384	1.71169	0.909585	0.0686695	0.267283	0.813029	1.01352	0.788937	1.38947	1.21869	0.8468	0.589441	0.698906	1.0698	1.52954	1.60228	1.55746	0.579155	0.595553	1.8509	2.92281	2.29235	1.45535	1.33474	2.20735	0.22
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.f2c7bc19-404e-47af-b24f-cd6109044afb.fc.signal	0.566798	0.554036	0.56592	0.422587	0.217423	0.36563	0.450576	0.727765	0.920265	0.607409	1.13089	1.05036	0.511855	0.80342	0.719576	0.291182	0.379	0.915413	0.896653	0.660119	0.68843	0.652322	0.868592	0.710525	0.688893	0.66533	0.83176	0.823625	0.585309	0.371396	0.194701	0.426906	0.383099	0.243777	0.762315	0.649789	0.785217	1.20687	0.656176	0.66147	0.906272	0.80937	0.296643	0.438353	1.07567	1.03314	0.541801	0.251546
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004905.1.aa4ec0d5-3aea-4f13-89c0-cd2057b2cb93.fc.signal	0	0	0	0.563619	0.893095	0.532921	0.662489	1.24796	0.510813	0.871538	1.5213	1.56126	0.943098	1.86793	1.39198	0.84398	1.39804	1.96619	2.90703	2.36152	0.992447	0.539146	0.7305	0	0.877691	2.55862	0.371496	0.0945963	0.88684	0.319262	0	0.6007	0.425683	0	0.727209	1.46625	0.407946	0.538016	0.747723	0	0	1.07012	1.48399	0.329377	0.66245	0.0839103	0	0.198925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000233.3.d999326f-0bb9-43a3-80f2-21bc2de5bd70.fc.signal	0.883074	0.928452	0.385228	0.296676	0.688524	1.01698	1.10097	0.68138	0.598539	0.705954	0.643848	0.523506	0.602923	0.705638	0.971386	1.64669	2.31536	2.01614	1.86871	2.42012	1.96698	1.45745	0.9951	1.4464	1.64075	1.29024	0.965229	1.52788	1.84879	1.75626	1.4106	0.723758	0.889419	1.00816	0.696411	0.61191	0.609835	1.23171	1.44722	1.28083	1.6431	1.06216	0.929414	1.71837	1.66832	1.91945	1.98193	0.269578
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.92d75341-e28f-4aef-b49f-71fb4ab25e3c.fc.signal	1.45307	1.17803	0.360315	0.0299243	0.602847	1.0337	0.318495	0.949247	1.22544	2.52587	2.93934	2.90074	1.48573	0.547784	0.43124	1.20388	0.858886	2.31329	2.25843	0.891229	0.621704	1.15716	2.35026	2.47604	0.60733	0.064686	0.851699	1.34403	1.60637	1.01341	1.84186	1.84854	2.22089	1.71777	0.951557	1.04668	0.222807	0	0.204839	0.891229	2.24464	2.0242	2.06625	0.789803	1.14017	0.981071	1.95107	0.695312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.5aafa779-b4bd-44a8-aed7-d566d5881bee.fc.signal	1.05875	1.21481	0.808845	0.821043	0.523706	0.462561	0.582374	1.10784	0.826762	0.664524	0.884543	0.80085	0.172922	0.450378	0.835844	0.561839	0.795309	0.646572	1.16051	1.50848	1.10624	0.528402	1.00477	0.754024	0.267605	0.282806	0.0450689	0.0136875	0.767019	1.36292	1.12961	0.407579	0.249523	0.0977071	0.156268	0.945809	1.46466	0.706491	0.400728	0.688503	0.969809	0.703326	0.485065	0.621549	0.568949	0.321924	0.29871	0.298851
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.f006c884-d6f7-470d-8586-314761e38a9f.fc.signal	2.61431	2.93893	2.53083	2.01705	2.93038	3.13171	1.42793	0.937144	1.76632	2.89126	1.81897	2.18256	1.64793	1.97423	3.38584	2.32273	3.85362	4.09437	2.36415	2.92048	2.80326	3.95319	4.44503	2.31893	1.56615	3.10414	3.24694	3.75046	1.6184	1.8582	1.6712	1.00842	1.33058	2.09891	2.79454	2.27331	0.590463	2.09741	2.8581	3.25415	3.09294	3.55834	2.45976	1.982	1.90291	2.78622	4.22619	0.322812
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.7b3fd507-2fc8-4ffe-b558-9fa2ebdf70a9.fc.signal	0.887846	1.74487	1.74593	1.73881	1.84903	4.12069	4.53741	1.94703	1.04507	1.58276	1.57015	2.08052	3.07517	3.63705	1.96925	5.2768	3.93119	3.20752	3.41235	4.74384	4.50582	6.82101	6.78568	4.36261	4.55272	2.75778	3.72106	3.58346	1.90982	1.72756	2.33939	4.06137	2.31706	1.24402	1.54333	2.83522	3.04231	4.43143	2.64475	3.16315	3.15344	2.28326	2.50057	3.83851	3.40865	3.7032	3.57886	0.166337
