	chr22:41992214-41992363	chr22:41992364-41992513	chr22:41992514-41992663	chr22:41992664-41992813	chr22:41992814-41992963	chr22:41992964-41993113	chr22:41993114-41993263	chr22:41993264-41993413	chr22:41993414-41993563	chr22:41993564-41993713	chr22:41993714-41993863	chr22:41993864-41994013	chr22:41994014-41994163	chr22:41994164-41994313	chr22:41994314-41994463	chr22:41994464-41994613	chr22:41994614-41994763	chr22:41994764-41994913	chr22:41994914-41995063	chr22:41995064-41995213	chr22:41995214-41995363	chr22:41995364-41995513	chr22:41995514-41995663	chr22:41995664-41995813	chr22:41995814-41995893	chr22:41995894-41995963	chr22:41995964-41996113	chr22:41996114-41996263	chr22:41996264-41996413	chr22:41996414-41996563	chr22:41996564-41996713	chr22:41996714-41996863	chr22:41996864-41997013	chr22:41997014-41997163	chr22:41997164-41997313	chr22:41997314-41997463	chr22:41997464-41997613	chr22:41997614-41997763	chr22:41997764-41997913	chr22:41997914-41998063	chr22:41998064-41998213	chr22:41998214-41998363	chr22:41998364-41998513	chr22:41998514-41998613	chr22:41998614-41998663	chr22:41998664-41998743	chr22:41998744-41998813	chr22:41998814-41998963	chr22:41998964-41999023	chr22:41999024-41999113	chr22:41999114-41999263	chr22:41999264-41999402	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.cb8ce07d-5bf2-4abf-a883-851526414fcb.fc.signal	0.0431063	0.193975	0.438308	0.262819	0.10126	0.195317	0.116444	0.352447	0.116131	0	0	0	0	0	0.031164	0.149557	0.137034	0.0300492	0.138917	0.594877	0.127858	0.280751	0.671608	0.710474	0.43292	0.683152	0.546801	0.298336	0.190476	0.164188	0.0432335	0	0.0469828	0.331178	0.227078	0.0914469	0.0650611	0.171063	0.0859068	1.87893	3.90603	5.26335	9.83012	9.30786	4.73662	3.12435	8.59726	23.9899	14.1236	5.06427	3.22091	3.23435	0.589744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.1ff1e0cf-fe7a-4485-b51f-e180baac3300.fc.signal	0.402952	1.53234	0.29904	0.576733	1.02802	0.474902	0	0.103346	0.871298	0.914683	1.80075	0.313462	0.257129	1.6519	0.633929	1.59941	0.124385	0	0.341122	2.32383	1.64011	1.21653	0.655811	0.928975	1.33809	0.570269	1.00458	1.61914	0.539938	0.338736	0.517561	0.162298	1.31763	1.84814	1.35626	0.558901	1.0377	1.23311	0.324058	1.56012	1.07789	2.10534	2.73847	0.77485	0.49629	0.746125	2.63849	5.6527	4.64472	2.65689	2.68843	1.6015	0.682251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001936.1.2c3a006d-4902-4554-a0ba-f4040c3979e5.fc.signal	0.205182	0.240787	0.172666	0.0111954	0.23659	0.300955	0.437374	0.392579	0.650232	0.487295	1.15966	0.930286	1.33636	1.50752	1.09585	1.39924	1.5898	0.989803	0.927351	2.31954	3.30938	4.90345	4.91637	3.25728	2.3881	1.7019	1.56667	1.25446	0.714231	0.6623	1.3916	0.938374	0.545189	0.579077	0.626781	0.714142	0.314013	0.403179	0.333521	0.341089	1.02181	2.17633	4.76869	4.42708	2.15009	1.32931	1.77455	4.72094	3.52506	2.30574	1.18079	0.819859	0.534413
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.ff95f1fe-813e-4cf7-a1c8-3ae5ac2c2c17.fc.signal	0.639802	0.42652	0	0.494025	0.31989	0.892187	0.735776	0.815743	0.904616	3.11196	1.77709	0.875793	0.536888	0.562138	0	0.53341	0.122726	0.438965	1.6404	1.42535	0.66872	0.316351	0.506062	0.984314	1.17141	1.0411	1.21516	0.549245	0.0898466	0	0.689273	0.360751	0.689502	0.293216	0.991709	0.687789	0.0870763	0.547337	0.35503	1.04488	0.519787	2.81241	2.64875	4.99581	3.28963	1.55288	2.55915	5.95727	3.64333	2.35182	2.02603	2.30528	0.791444
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.719bf6dc-a72b-46ff-9660-2f00ca7238e3.fc.signal	0.567187	0.786894	1.18899	1.10105	0.51039	0.0756662	0.441299	0.407998	0.829375	0.978457	1.50027	0.502646	0.619479	0.959371	1.63721	1.24376	1.01527	0.824397	0.883702	1.2751	0.609454	1.22166	0.720711	0.860815	1.24199	1.02792	0.937939	0.351695	1.04067	1.23714	2.04894	2.44382	2.7123	1.27547	1.92778	2.70187	5.21373	4.96017	3.2705	4.56571	6.96423	6.3188	9.94665	8.61645	4.76098	2.90698	3.82579	9.83981	11.7321	9.52501	8.4296	4.48968	0.584475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.30aebd5d-55b8-4958-834c-27c8c0a165bb.fc.signal	0.74938	0.011975	0	0	0.292312	1.161	0.706136	0.115036	0.55549	0.386978	0.707518	0.420761	0.57333	0.146652	0	0.289174	0.335185	0.95776	0.762165	0.297863	0.624717	3.4324	3.46762	3.22168	3.38978	1.4045	0.701747	1.15502	0.470408	0.27216	0.30284	0.367068	0	0.0619304	0.481746	0.174801	0.477936	0	0	0.396938	0.825342	1.03503	2.06384	2.01595	1.84522	2.07339	4.03595	10.6824	9.69489	4.46556	2.86024	0.682452	0.442029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.194197dc-d3ad-4faf-839a-1e28c390e1c7.fc.signal	0.555487	0.694255	0.508499	0.325846	1.06253	0.330696	0	0.726581	0.462895	0.664236	1.99648	2.3223	1.29914	0.790698	0.392046	0.204537	0.591293	0.0871721	0.640366	1.26292	2.1957	1.46726	1.02312	0.771105	0.15439	0.403006	0.994732	2.00838	2.47951	1.52329	1.60558	0.608094	0.510489	0.306736	1.23057	2.48497	0.947959	0.863329	1.29914	1.88651	1.9796	4.38204	4.55031	4.33615	3.98103	3.10281	3.98087	6.43997	6.1342	2.80639	1.60757	3.14584	0.612635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001008.4.a169f921-cefd-41e3-aba6-62149b95f327.fc.signal	0.260065	0.906962	0.82878	1.31907	0.7896	0.496063	0.455486	0.480152	0.499795	0.50772	0.119176	0.148058	0.84188	0.61145	1.11969	0.861286	0.381774	0.926629	0.24863	1.13071	1.04644	0.698546	1.10986	0.87193	1.45724	0.769048	0.672432	0.84189	0.6889	0.691424	0.934508	0.668093	1.2545	1.8952	0.961254	0.86066	0.301048	0.548001	0.485751	0.911665	0.937369	1.27997	2.15695	1.81946	1.42557	1.34811	1.70573	3.80195	2.96338	1.2911	1.30195	1.32105	0.60396
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.b63d6dc1-6fc0-4b8d-9bff-172e3f638785.fc.signal	0.301693	0.0393517	0.250246	0.341668	0	0.0636718	0.375664	0.71325	0.640551	0	0	0.126893	0.628293	0.920632	0.773236	0.122019	0.202796	0.48432	0.272965	0.180355	0.379102	0.742462	0.647008	0.635378	0.956635	0.739566	0.198942	0.0493551	0.241602	0.216378	0.530048	0.527851	0.25275	0.0760196	0.444107	0.520277	0.543484	0.677187	0.392019	0.436929	1.23186	1.03073	0.427359	0.21043	0.139646	0.0631798	0.0976736	0.369213	0.464557	0.287614	0.256798	0.548364	0.589235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.6e43a1d4-827b-4226-ab35-bcd9e4427ba9.fc.signal	1.99876	1.77002	0.784457	0.933602	0.730926	0.87174	0.636056	0.942214	0.745905	0	0	0	0.552408	0.867889	0.64706	0.797028	0.502522	0.996134	0.757171	0.937494	2.45083	2.19648	0.614043	0.0112298	0.209922	0.208319	0.325015	0.175591	0.400686	1.10532	0.733393	0.597618	0.305716	0.161244	0.4341	0.336519	0.0468847	0.326421	0.51853	0.734562	0.713947	1.15359	2.30091	2.2008	2.01513	1.25289	1.28182	1.12189	0.945519	0.722488	1.10133	1.26264	0.660979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.61dbfaab-48a0-49aa-b249-2516c02981de.fc.signal	1.18329	1.99061	0.921562	2.75103	2.70576	0.50061	0.712844	0.0728192	0.677951	0.552903	0.570327	0.708238	0.691697	0.934975	0.472039	0.451535	1.32429	1.03622	1.35466	1.90325	1.71777	1.56846	1.63718	1.93137	2.3786	1.37313	0.72066	1.4061	1.09078	0.0123936	0.919227	0.711777	1.10444	0.62413	1.29727	1.57639	0.0668236	0	0.613305	0.630077	2.00958	4.95341	6.53738	6.57933	4.86093	5.24824	5.06292	10.1623	8.77655	4.47509	3.49094	2.77046	0.646214
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.651f7635-fa04-4a73-ad9d-b88c234511f0.fc.signal	0	0	0	0.27244	0.0218904	0	0.937719	1.60795	1.04864	0.356053	0.017648	1.15378	0.49448	0.139477	1.33828	0.138568	0.779319	0.855259	0.614909	0.728678	0.559735	0.769158	0.0451676	0.316677	0.738455	0.677566	0.210126	0.700425	0.975444	0.41335	0.177749	0.910347	1.11417	0.434033	1.20474	0.858432	0.767816	0.55803	0.533588	1.6531	0.860842	2.50811	3.05821	4.79585	2.54605	2.16285	3.26619	5.2434	2.85943	1.68684	1.80869	1.09036	0.538626
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8f250bd6-ace7-4938-8056-c658c54331a9.fc.signal	0.668112	0.509627	0.198791	0	0.180163	0.431155	0.0633018	0	0	0	0.105233	0.317058	0.510468	1.15035	1.06537	1.49686	1.3177	0.195668	0.204651	0.670108	0.464832	0.492674	0.875214	0.486246	0.0677699	0	0	0	0	0.257176	0.286589	0.488675	0.396717	0.687886	0.794116	1.13841	0.182568	0.231492	0.796424	1.14712	1.36603	0.248184	0.572379	1.01109	0.967212	1.03739	1.64368	3.35652	3.77296	2.34458	0.779246	1.17652	0.680796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002067.1.986e393c-de82-4afc-818b-4cc2a632dc28.fc.signal	0.658563	1.1888	1.48476	1.58046	0.410669	0.573799	0.294174	0.675648	0.532448	0.450565	0.0695995	0.754522	1.6254	1.04862	0.998997	0.777151	1.02515	1.84722	1.33611	0.803203	0.73222	1.26447	1.18878	0.320865	0	0	0.221463	0.162572	0.0749032	0.980844	1.28371	0.220021	0.304528	1.16104	1.11353	0.511094	0.113973	0.282293	0.969457	2.02023	2.31552	2.16139	3.09864	2.51626	2.1112	2.22895	6.41266	12.4337	9.14107	6.23579	4.34601	2.363	0.706478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003677.3.486b8afb-6747-4d4a-93ee-788cf88097fc.fc.signal	0.27969	0.15629	0.295797	0.248309	0.758588	0.506388	0.82104	0.030331	0	0	0	0.391612	0.766916	0.694141	0.303273	0.63271	0.026847	0	0.100015	0.465711	0.279478	0.208331	0.224925	0.60448	0.828881	0.126669	0.0456285	0.139613	1.06308	0.0556169	0	0.165068	0.446617	0.488609	0.78653	1.50957	1.28327	1.18275	1.32765	1.20717	1.45042	1.92113	3.14764	2.69698	2.68012	2.51581	3.80962	4.59088	2.3082	0.847064	0.429147	0.543139	0.652583
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.d770a09a-2cad-4524-8aaf-69b927e47c59.fc.signal	0.453207	0.607503	0.865079	0.482148	1.21156	1.93672	1.11367	0.503346	0.244033	0.0854391	0.803861	0.717619	0.556099	1.41171	1.40068	1.21244	0.856914	0.713483	1.0415	1.33089	1.17469	0.666373	0.450104	0.472521	0.544836	0.193315	0.525857	0.893231	0.332858	0.470752	0.558926	0.491932	1.08789	0.730353	0.834604	0.717463	0.59749	1.15031	0.803992	1.07729	0.524104	1.15647	1.12389	1.46747	0.985819	1.08092	0.73426	0.332748	0.516071	0.374555	0.731773	0.921303	0.768884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.8e4a8d6c-26e0-4b8d-aa08-7875973212d4.fc.signal	0	0.544966	1.85675	1.02424	1.15952	0.243499	0	0	1.882	2.31993	1.23353	0.593344	0.514596	0.426811	1.2644	2.94943	1.99395	0.198344	0	0	0.320556	2.21125	1.01812	0	0	0	0	0	0	0.27762	1.04557	0.226162	0	0	0	0	0	0.756704	3.21884	2.42542	0.220945	0	0.0604917	0.472851	0.308107	0.237849	0	0.345785	0.539003	0.489271	0.502982	0.817111	0.61039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.e3f14527-a39d-40b4-9738-20c86afa593c.fc.signal	0.552853	1.25685	0.775844	0.855548	0.970229	1.14828	0.97842	0.237349	0.166212	1.13049	0.996372	0.345571	0.871568	0.740893	0.690927	0.939602	1.69355	1.2382	0.505775	1.4293	0.889677	0.874951	0.900258	1.30902	1.13635	0.665397	0.768853	1.3819	1.61293	1.64539	0.979852	1.04117	1.24266	0.631304	0.877669	1.0307	1.05016	1.31637	0.955906	1.80466	2.05102	2.51758	2.85644	1.58147	1.98602	2.25593	2.36246	2.30037	1.65721	0.646529	0.596343	0.4687	0.699857
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.fedd976d-b28a-4be3-ac2b-5bf744440420.fc.signal	1.01937	0.682247	0.947302	0.758145	1.38618	1.02172	0.67077	0.837576	0.968302	0.794788	0.625524	0.588414	0.405847	0.571893	0.710607	0.999132	1.63686	1.81018	1.07495	1.80997	0.977868	0.671779	1.89128	1.3016	0.671083	0.878897	0.939626	1.75493	1.33165	0.878062	1.0011	1.21426	2.16203	2.93424	2.36574	2.62527	2.77331	5.02223	6.10145	9.23672	7.0334	4.7657	4.78779	6.42753	5.74122	6.2349	10.1551	14.9638	12.7815	10.1417	8.27706	4.57177	0.574873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.a4b839f4-cb72-4000-8141-3e889aede665.fc.signal	0.242935	0.037375	0.550035	0.261449	1.27169	0.943195	0.374629	0.356119	0.809876	0.766623	0.624286	0.254566	0.286751	0.0766646	0.0707309	0.473073	0.548448	0.851964	1.04421	1.55328	2.48825	4.37856	3.16231	2.14327	1.54512	1.57251	1.41432	0.685781	1.08691	0.160125	0.997063	1.01398	1.11167	0.579752	0.0377195	0.837853	0.464362	0.731427	0.0041904	0.19084	0.571514	1.47715	2.78905	2.30252	0.928272	1.61685	3.89577	8.02559	8.88478	7.19765	2.78595	1.12894	0.311594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.b81732b7-0852-42a0-916a-8784920a02a3.fc.signal	0.0361083	1.07705	1.77817	0.50296	1.17153	0.161561	0.120764	1.18758	0.476435	0.286245	0.315167	0.804123	1.34285	0.973365	1.70087	0.711033	0.570338	0.264113	0.560595	1.12065	0.75843	1.54506	0.151022	1.68825	1.9273	0.423919	0.422837	0.672917	0.208985	0.406346	1.06352	1.47991	1.2753	1.16318	0.920497	0.832223	0.47783	0.282885	0.47905	0.488644	0.92447	2.16575	5.43589	6.57181	4.33454	2.36415	2.13976	9.20026	12.4791	9.05116	4.53549	1.1079	0.681693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.e70a956a-e876-473f-ae67-333f104e486a.fc.signal	0.0677967	0.271224	0.201824	0	0	0.0475437	0.398682	0.422688	0.0662308	0.23946	0.648819	0.00473	0.346979	1.08831	0.9222	0.2157	0.52716	0.465048	0.521832	0.654991	0.557543	0.415948	1.52724	1.31152	0.469969	0.510687	0.672478	0.331725	0.408782	0.616295	0.240268	0.0497528	0.320307	0.0725258	0.670686	0.513683	0.52716	0.380342	0.509209	0.645914	1.62514	2.80581	4.62808	6.13417	2.48966	1.0694	3.10326	12.1457	7.14598	3.53394	1.33931	1.52207	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.87217a77-af17-4375-b2cb-d5433d7630b0.fc.signal	0.437126	0.722437	0.308459	0.986116	0.758277	0.66457	0.10552	0.460463	0.612292	0.0630081	0.395329	0.555107	0.794325	0.392058	0.312618	0.785346	0.480247	1.1425	0.408399	1.00002	2.02721	2.7365	3.67474	3.29496	1.16605	1.2057	2.36278	2.4734	0.99971	1.58573	0.887777	1.09987	0.0866721	0.409184	0.458816	0.511946	0.865147	1.00613	0.720112	0.701848	1.08173	1.5576	6.1983	7.55306	4.46798	3.65432	4.81103	9.39715	8.93871	6.32182	3.29094	2.0892	0.486842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.752eff28-f561-4493-9961-9376765e5593.fc.signal	0.284612	0.794117	0.786488	0.675776	0.810121	0.481503	0.655948	1.14122	0.809281	0.494485	0.866245	0.603077	0.438373	0.882028	1.44988	1.84865	0.966386	0.161194	0.276727	0.885251	0.794826	0.381762	0.202535	0	0	0	0	0	0	0	0	0	0	0.0159263	0.32384	0.868679	1.46077	1.06924	0.512551	0.535968	1.05127	3.48679	6.49762	6.62296	6.55489	6.28068	6.91403	8.13701	7.446	5.71419	2.63659	1.1723	0.554945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.9f989b17-6131-4e53-a04c-2c3b0ade703c.fc.signal	0.335014	0.111613	0.522481	0	0	0	0	0.264193	0.364897	0.0637417	0.298808	0.681657	0.285479	0.706029	1.45654	0.830557	0.107005	0.16426	1.10614	0.719976	1.37713	3.07511	3.14449	3.76817	1.84842	1.47177	2.68498	1.43366	1.74614	0.340298	0.276339	0	0.501655	0.611098	0	0	0.734034	0.331185	0	0.571459	0.895341	1.9112	1.98336	2.04461	1.07885	0.980242	2.17902	5.72694	8.90496	5.70879	2.60334	1.17669	0.435897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.da9e495d-70d1-4135-9b7b-7d3c249e647d.fc.signal	0.284016	0.0464641	0.0811087	0.268284	0.442754	0.210143	0.155272	0.471782	0.391061	0.409829	0.0797451	0.585201	0.119263	0.16735	0.639947	0.632968	0.559342	0.170362	0.0947403	0.033181	0.375191	0.415997	0.358525	0.63445	0.951702	0.778345	1.20371	0.56982	0.925736	0.587329	0.472788	0.105916	0.320513	0.362098	0.358751	0.821412	1.12071	0.426647	0.202818	0.298315	0.617987	0.670983	0.838163	1.637	1.02867	0.788077	0.579298	0.898058	0.901516	0.0442249	0	0.23723	0.62375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.94801060-fc98-4727-a392-ae741c9cf8fc.fc.signal	1.58714	0.57286	1.43119	1.76934	2.01479	0.928327	1.03744	0.479733	0.783516	0.231454	0	0.208636	1.56541	0.0788953	0	0.990859	3.00116	2.29738	1.2584	0.627905	0.540628	1.09161	1.23531	1.14188	1.55594	0.581533	0.515124	0.0450401	0	0.23086	1.3332	0.9215	0.36696	1.23559	1.4041	1.22631	0.862101	1.09975	1.43885	1.92827	1.64682	5.03021	4.57018	4.17844	1.43157	1.70766	4.11599	11.4825	9.38456	8.84412	3.61048	2.30493	0.610108
