	chr7:6821955-6822104	chr7:6822105-6822254	chr7:6822255-6822404	chr7:6822405-6822554	chr7:6822555-6822704	chr7:6822705-6822854	chr7:6822855-6823004	chr7:6823005-6823154	chr7:6823155-6823304	chr7:6823305-6823454	chr7:6823455-6823604	chr7:6823605-6823754	chr7:6823755-6823904	chr7:6823905-6823984	chr7:6823985-6824054	chr7:6824055-6824114	chr7:6824115-6824204	chr7:6824205-6824354	chr7:6824355-6824504	chr7:6824505-6824654	chr7:6824655-6824804	chr7:6824805-6824864	chr7:6824865-6824954	chr7:6824955-6825104	chr7:6825105-6825254	chr7:6825255-6825404	chr7:6825405-6825554	chr7:6825555-6825704	chr7:6825705-6825804	chr7:6825805-6825854	chr7:6825855-6826004	chr7:6826005-6826104	chr7:6826105-6826154	chr7:6826155-6826204	chr7:6826205-6826254	chr7:6826255-6826304	chr7:6826305-6826344	chr7:6826345-6826454	chr7:6826455-6826534	chr7:6826535-6826604	chr7:6826605-6826644	chr7:6826645-6826754	chr7:6826755-6826904	chr7:6826905-6827048	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000346.2.025d75d4-4cee-43c8-be53-43da9bc8c8b5.fc.signal	0.722387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.839787	1.76179	1.76179	0.0411089	0	0	1.9204	2.64275	3.31218	4.2283	5.5737	3.93102	1.3591	0	0	0	0.0244702	0.606061
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.e1095ee8-c1a0-47db-b726-788ab3dbb842.fc.signal	0.207489	0.205946	0.227543	0.293881	0.428097	0.175864	0.222915	0.195919	0.344017	0.422697	0.585452	0.0863897	0.0547647	0.1157	0.08099	0.0134983	0.209546	0.177407	0	0	0.0725053	0.453168	0.46281	0.356358	0.711179	1.29728	0.610132	0.467434	0.238342	0.097188	0	0	0	0.12727	0.441982	0.488264	1.50114	3.11118	2.70149	0.327259	0	0	0	0.0377632	0.155754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.abe8a11d-fe94-45b1-960f-4d4d046be685.fc.signal	0	0	0.172409	0.612823	0.273125	0	0	0	0.080229	0.810834	0.167288	0.088764	0.672567	0.518509	0.0438943	0	0.04552	0.421635	0.080229	0	0	0	0	0.196307	0.66574	0.196307	0	0	0	0	0	0	0	0	0	0.445535	1.26106	3.48215	6.38188	4.71852	1.22905	0.0325882	0	0.0960187	0.538182
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.f2b1cfa1-231f-48d8-af6a-ed3f48905f6f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.460895	0.311282	0.050652	0.142308	0.1206	0.10854	0	0	0	0	0	0.032562	1.58533	5.06722	8.15198	4.43157	1.81746	1.11751	0.0674264	0.154368	0	0.256125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.555de7dc-c653-4909-9c33-caf14688e0ce.fc.signal	0	0	0	0.146156	0.956793	0.96407	0.620051	0.300731	0.306698	0.569594	0.38323	0.582262	0.206392	0	0	0	0	0	0	0	0	0	0	0	0.0688855	0.708996	1.30226	0.917028	0.016155	0	0	0.0317308	0.590125	0.833477	1.11023	2.11686	3.30635	3.98342	4.92935	2.97366	1.55953	1.13217	0.522571	0	0.817241
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.9cc4804f-5850-46a5-b627-ca441aa97c73.fc.signal	0.431011	0	0	0	0	0	0	0	0.36237	0.336599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00820973	0.61573	0.377648	0.517213	0	0	0	0	0	0	0.492584	0.61573	0.785058	2.72601	2.28591	0	0	0	0	0	0.351316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.d83c61fb-c563-40ff-afb5-9fc097a52b75.fc.signal	0	0	0	0	1.164	0.334698	0.91919	0.579476	0.644447	0.85427	0	0	0	0	0	0	0	0	0	0	0	0	0.27474	1.50446	1.08295	0.0299712	0	0	0	0	0	0	0	0	0	0.23977	0.74928	3.41975	3.99964	2.06603	0.412104	0	0	0.473553	0.281441
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.a39935bf-2e13-411b-a0e6-5df09e4383e1.fc.signal	0	0	0.0453696	0.75616	0.181478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100821	0.75616	0.216766	0	0	0	0	0	0.529334	2.26862	2.26862	2.26862	1.643	0.75616	0.0648137	0	0	0	0	0.166172
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.d793ab3e-d7c6-45e4-8372-b368878f1961.fc.signal	0.923547	0.498633	0.29852	0.495192	0.154528	0	0.330105	1.00075	1.13771	1.05825	0.202973	0	0	0	0	0	0	0	0	0	0	0.4829	1.22318	0.712856	0.270424	0.709355	0.24584	1.1904	0.753238	0.5268	0.007024	0	0	0	0.547808	4.16125	7.88803	8.80143	7.32174	4.81591	1.88308	0.3879	0	0.186561	0.428139
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.75dc7695-5570-417f-b77e-a36e3462482f.fc.signal	0.0575093	1.0783	0.280358	2.14206	0.323476	0	0	1.8833	0.704441	0	0.891395	0.402565	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10613	1.61741	0.158151	0	0	0	0	0	0.301924	1.0783	1.0783	1.0783	0.254871	0	0	0	0	0	0	0.603448
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.65d6531d-7428-4454-855d-d39b585d5301.fc.signal	0	0	0	0	0.017579	0.427876	0.716204	0.104346	0.17465	0.94013	0.362199	0.230936	0.488826	0.17579	0.0652934	0.149421	0.17579	0.0457054	0	0	0.0234387	0.574391	1.18004	1.02923	1.05851	1.04213	0.128953	0	0	0	0	0.0017579	0.17579	0.499345	2.44763	5.61619	8.5544	9.81801	5.59816	2.41649	1.29238	0.377209	0.64006	0.837633	0.308333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000256.2.bbe55afc-e238-438f-888d-003707462d40.fc.signal	0	0	0	0	0	0	0	0	0.333015	0.700915	0.77451	0.166507	0	0	0	0	0	0	0	0	0	0	0	0.318848	1.08051	1.49485	0.309816	0	0	0	0	0	0	0.0116168	1.45227	1.74269	2.29453	3.94481	2.53416	0	0	0	0	0	0.66805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.93be3d5e-de27-4323-a7cc-c9b7ee0319de.fc.signal	0.206724	0	0	0	0	0	0	0	0	0.437975	0.192709	0	0	0	0	0	0	0	0	0	0	0	0.163511	0.52557	0.0770836	0.52557	0.259281	0.886466	1.05115	0.241764	0	0	0	0.315345	2.40713	2.62787	3.07461	3.50701	2.122	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.f6d26e48-e432-43c5-8ad8-8ec3b14cf9c0.fc.signal	0	0	0	0	0	0.442335	0.0827389	0	0	0	0	0	0	0	0	0	0	0.315044	0.21003	0	0	0	0	0	0.114562	0.792378	0.919717	1.01519	0.46302	0	0	0	0	0	0.429606	0.47734	1.06213	3.92316	2.36898	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.a3034dad-cf3f-4b0e-b7ac-4dfa7b52d765.fc.signal	0	0	0	0.0323535	0.395709	0.761547	0.228963	0	0	0.323535	0.149324	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0622183	0.37331	0.037331	0	0	0	0	0	0	0	0	0	0.0186655	0.705895	0.737287	0.063996	0	0	0	0	0.15873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.f7f2e0ed-3f12-40ea-ab1e-c5e10f8d62d8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06925	1.1485	0.266483	0	0	0	0	0	0	0	0	0	1.12423	1.24914	0.0178449	0	0	0	0	0.312281
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.9b92fd9a-9859-4ffd-96f8-490b60d6c4db.fc.signal	0	0.232596	0.367826	0.830269	0.881663	0.397576	0.865421	0.883618	0	0	0	0	0	0	0	0	0	0	0	0	0.116298	0.669338	0.992137	0.283264	0.194136	0	0	0	0	0	0	0	0.227186	0.40569	0.657184	2.79084	6.38896	12.9904	5.87541	1.95846	1.44004	0.331928	0.259642	0	0.908925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.741c4143-cd13-4cda-85a5-e7102d67912b.fc.signal	0.00354707	0	0	0.475349	0.659826	0.90817	2.00782	0.48956	0.574662	1.48285	0.212824	0	0	0	0	0	0	0.638562	0.496656	0	0	0	0	1.14391	1.46412	0.826561	0.38663	0.514325	0	0	0	0	0	0	0.542761	6.0448	15.112	29.1935	18.9166	5.28311	2.71373	1.67375	0.869084	0.133015	0.142012
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.4655431f-8c56-4476-831c-eb227cec568c.fc.signal	0	0	0	0	0	0	0	0	0.262922	0.343822	0	0	0	0	0	0	0.500002	0.306743	0	0	0	0	0.370788	0.384271	0.205592	1.00436	0.502249	0.340451	0.50562	0.111236	0	0	0	0.131461	0.50562	0.50562	0.834207	2.95978	2.61623	0.166132	0	0	0	0	0.791398
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.f6c67936-5b0a-4ed6-8085-a2a611177783.fc.signal	0.273466	1.13944	0.0683664	0	0	0	0	0	0	0.865974	0.615298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.41bb4ab6-1e8d-4527-bfe1-5ddf65dcaa7f.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.13102329-ee3d-4773-b2d1-9ab40cd17100.fc.signal	0.137785	0	0.025606	0.1829	0.154866	0.36592	0.275627	0.141443	0.402485	0.452469	0.00487733	0	0	0	0.0522571	0.307964	0.36592	0.326865	0.165829	0	0.029264	0.1829	0.1829	0.1829	0.203123	0.1829	0.0780373	0.237839	0.36592	0.274412	0	0	0.117087	0.556196	1.07571	1.09766	1.62826	1.93261	1.28068	0.520098	0	0	0	0.0978007	0.0777856
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.440b0def-8afc-49ae-ab48-eb6e55baaba4.fc.signal	0.319529	0	0	0	0	0	0	0.319529	0.380675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138068	0.571996	0	0	0	0	0	0	0	0	0	0	0	0.537927	0.59172	0	0	0	0	0	0.0243478
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.b3d30ae7-78a7-458d-9ccf-f1436025286b.fc.signal	0	0	0	0	0	0	0	0	0	0.486271	0.206558	0	0	0	0	0	0	0	0	0	0	0	0	0.17022	0.87947	0.728163	0.0189133	0	0	0	0	0	0	0	0	0	0	0.657668	0.70925	0.0810571	0	0	0	0	0.0125196
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.def76da7-e51f-466f-a75e-d4cb918f9d1a.fc.signal	0	0	0	0.79581	0.167866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.768215	0.0665299	0	0	0	0	0	0	0	0	0.466295	1.86518	2.42473	3.65406	1.3406	0	0	0	0	0	0.315789
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003848.5.cbe12698-0ab5-4b3e-9969-24f7116515b6.fc.signal	0	0	0	0.383941	0.62797	0	0.434564	0.116082	0.44647	0.0148823	0	0	0	0	0	0	0	0.437541	0.0684587	0.425635	0.0803646	0	0	0.580824	0.265065	1.84397	2.68437	0.491102	0.638388	0.830335	1.37793	0.700872	0.44647	0.687507	2.18734	4.95508	9.99943	21.0743	16.7792	4.64765	1.89722	1.59486	0.937462	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001044.7.93646603-f0c6-4b5c-9750-3c77b569d934.fc.signal	0	0	0	0	0	0	0	0	0.317184	0.442736	0	0	0	0	0	0	0	0	0	0	0.208152	0.4956	0.4956	0.056168	0	0	0	0	0	0	0	0	0	0.485688	0.4956	0.4956	0.4956	1.11284	0.9912	0.66552	0	0	0	0	0.236102
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.b69b018c-be0b-42b3-9bd0-adb684b6c71f.fc.signal	0	0	0	0	0	0	0	0.359521	1.4144	1.2654	0.613722	0	0	0	0	0	0	0	0	0	0	0.306908	0.477394	0.321523	1.1923	1.73	0	0	0	0	0	0	0	0	0.91177	5.37405	10.3667	11.2175	3.11224	2.33574	0.887694	0	0	0	0.188931
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.b52b6048-f5e8-441d-8082-83c6ea7d797d.fc.signal	0	0	0	0	0.576284	1.13927	1.85307	0	1.0088	0	0.509787	0	0	0	0	0	0	0	0	0	0	0	0.501116	0.936936	0.416696	0.509787	0.22608	3.12983	0.658295	0	0	0	0	0	0	0.651643	5.73538	5.26533	0	0	0	0	0	0	0.363885
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000810.3.4c807da6-ffa8-4451-adb2-428243de39ad.fc.signal	0	0	0	0	0	0	0	2.93479	3.55995	3.57731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51506	1.33715	6.98098	3.41234	0	0	0	0	0	1.87548	12.2428	19.5365	27.9194	17.42	15.6292	11.0055	0.615689	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000071.3.a976fdae-f5dd-439a-80ce-578a0400ca86.fc.signal	0	0	0	0.115914	0.96595	0.077276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507124	1.9319	1.43685	0	0	0	0	0	0.0547264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003842.2.aaff33ab-ed7b-4de9-8003-f28b910ee10b.fc.signal	0.218549	0.149862	0.318458	0.352803	0.583843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156107	1.01158	1.03812	0.978278	0.64004	0.493301	0.443347	0	0	0	0	0.405877	0.093664	0	0	1.01158	4.61766	10.1742	37.1162	28.942	6.93114	4.14465	2.27775	2.14804	0.341483	0.0418899
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.cbba33e3-8091-43f4-8be2-0ec669b6bf51.fc.signal	0.669443	0.570241	0.174946	0.0902916	0.424777	0.327316	0.419536	0.340207	0.614141	1.17754	0.507885	0.007066	0	0	0	0	0	0	0	0	0	0	0.052885	0.572667	1.2156	0.776178	0.130445	0.897297	1.58036	1.59444	0.53824	0.0141888	0.485012	1.02868	1.21935	2.94696	4.49394	5.55543	4.86682	3.08478	1.14115	0.297321	0.101061	0.22452	0.164274
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003806.1.2dfc8185-75fc-483f-9a76-86d609a673b1.fc.signal	0.266302	0	0	0	0.0917557	0.32447	0.0878787	0	0	0	0	0	0	0	0	0	0	0.240455	0.263726	0	0.0878787	0.19385	0.366261	0.686453	0.599799	0.670932	1.20359	1.15317	1.69678	1.09759	0.358079	0.0407085	0.19385	0.643776	2.48211	4.74708	7.49967	9.22865	6.44774	2.74805	1.19742	0.578217	0.359381	0.35282	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.867f20aa-cd84-4630-be8b-4d90cccd43d7.fc.signal	0	0	0	0.260708	0.148786	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339883	0.0696331	0	0	0	0.0122869	0.51188	0.29482	0	0	0	0	0	0	0	0	0	0.229313	1.76601	5.25482	3.14302	1.3192	0.96746	0.0148898	0	0	0.253894
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.14e2d66e-78ce-42e0-867f-4b49c7b19bff.fc.signal	0	0	0.0605582	0.426666	0.0461419	0	0	0.0259548	0.348856	0.158596	0.374773	0.158558	0	0	0	0	0	0	0	0.135513	0.462711	0.454059	0.394005	0.0504677	0.142709	0.390636	0	0.236402	0.423784	0.043258	0	0	0	0.177358	0.938437	4.32458	7.93556	7.94933	2.68122	0.790755	0.400028	0.0943811	0	0	0.06
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003847.4.2b3ec079-53bd-4903-ae08-424fc11f8e29.fc.signal	0	0	0	1.10787	0.254265	1.0423	0.31783	0	0	0	0	0	0	0	0	0	0.431344	1.08971	0.803658	1.93423	0	0	0.166484	2.67941	1.19868	0	0	0	0	0	0	0	0	0	0	0	1.03863	3.05241	2.23049	0.817282	0	0	0	0	0.184874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001901.1.bd86e759-1531-4112-8c3a-ef0446d756a3.fc.signal	0	0	0	0	0	0	0.109626	0.288476	0.386738	0.988854	0.690292	0.454728	0.0289815	0	0	0.122856	0.281342	0.678926	0.420741	0.156248	0	0	0	0.0705637	0.318694	0.102065	0.2532	0.238086	0	0	0	0.0642634	0.272108	0.600861	1.98024	2.91367	3.7743	3.25	1.21164	0.48316	0.217339	0.13918	0	0	0.110526
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000316.2.3f5a9e9c-04a3-407c-8bb6-519c406c7e44.fc.signal	0	0	0	0	0	0	0	0	0	2.11379	0.782887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.fc509fae-cfc8-4cd1-b6e1-cb05b98526c1.fc.signal	0.465227	0.543776	0.263032	0.928519	0.692958	0.141327	0	0	0.897139	0.398503	0	0	0	0	0	0.0735975	0.513666	0.663519	0.294458	0	0.019626	0.456393	0.58894	0.253201	1.48139	0.928541	0.926531	0.337583	0.0382707	0	0	0	0	0.335685	1.4664	3.45705	6.33105	8.08715	5.82675	2.81844	1.44286	0.0990483	0	0.224917	0.0319361
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.e974118a-1765-49cc-99dd-3d99dcd758cf.fc.signal	0	0	0	0	0	0.564042	0.471438	0.2273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290439	0.511426	0	0	0	0	0	0	0	0.489368	4.33973	2.07587	0	0	0	0	0	0.147687
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001913.1.7dd02c2b-e08d-4010-8330-5cb791ced7b2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0550114	8.74702	14.3034	14.3283	3.4039	0	0	0	0	0	0.301739
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004641.3.2af65a74-ad9a-47d1-bb59-7449ff40f2d9.fc.signal	0.316268	0	0.113068	0.734181	1.18325	0.571946	0.326098	0.0868493	0.152396	0.224497	0	0	0	0	0	0.225317	0.2458	0.560482	0.332656	0	0	0	0.475266	0.898119	0.324469	0	0.117984	0.2458	0.019664	0	0	0	0.0934054	0.530957	0.73753	0.73753	0.841995	0.565383	0.2458	0.0807629	0	0	0	0.307256	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.fc1674f3-b9c6-4107-8983-478acef979ab.fc.signal	0	0	0	0	0.340042	0.465865	0.163669	0.230891	0.526082	0.87681	0.251351	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0189637	1.21067	0.587408	0.227968	0.4384	0.324416	0	0	0	0	0.753997	1.54305	3.77048	4.91401	4.33995	0.757771	0	0	0	0	0.293605
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.73d0436f-3c8c-4e5c-a1fe-dc4d41b2902f.fc.signal	0.300453	0	0	0.758353	0.523887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0989298	0.897595	1.37387	1.35217	0.627203	1.54356	0.509256	0.611813	1.00564	0	0	0	0	0	0.83533	1.64867	2.61793	6.50742	4.58195	0.321914	0.54961	0.47966	0	0	0.135693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.201bcc7c-a1bc-4b3d-b4a1-a8869234c0b1.fc.signal	0.0040796	0	0	0.2018	0.599949	0.726845	0.452824	0.33874	0.845579	0.998197	0.992825	1.07379	0.209863	0	0	0	0	0	0	0.0675	0.149845	0.17718	0.382387	0.545951	0.631672	0.601298	0.495328	0.755828	0.625595	0.526377	0.0850375	0.262188	0.745042	1.39493	2.09339	4.94197	7.12112	8.62202	8.38929	4.40632	1.53361	0.520855	0.391821	0.194475	0.794586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.f57dabc7-264e-43f4-83fd-08369e826dea.fc.signal	1.20912	1.21412	0.208186	0.496637	0.368715	0.732449	0.662201	0.687308	1.81921	1.5558	0.0175579	0.170534	1.10629	0.77138	0.252618	0	0	0	0	0	0	0	0	0.968339	1.64784	1.27689	0.321093	0.205678	0.466538	0.255843	0	0	0	0	0.248318	1.36943	2.54866	6.3243	3.25962	1.69867	0.959593	0	0	0	0.962801
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001875.2.6632043e-47cf-4bfd-b8e1-020b2411b571.fc.signal	0	0	0	0	0	0	0	0	0	0.268882	0.515356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.567639	0.216599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337079
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.6a99d923-7ab5-41be-874b-467d20e26e79.fc.signal	0.201593	0	0	0	0	0	0.286263	0.0866851	0	0	0.258039	0.114908	0	0	0	0.00503983	0.30239	0.189498	0	0	0	0	0.0403187	0.445455	0.332606	0.60464	0.0846608	0	0	0	0	0	0	0	0	0	0.0755975	0.513965	0.547968	0.120956	0	0	0	0	0.470852
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003809.1.88fb2a51-3313-49d0-b432-b95b6b91fc4b.fc.signal	0	0	0	0.0767602	0.332628	0.0355989	0	0	0.00889973	0.314828	0.121259	0	0	0	0	0	0	0	0	0	0	0	0	0.0756477	0.198019	0.16687	0.00444987	0	0	0	0	0	0	0.0533984	0.300366	0.80777	1.23922	1.64924	1.33936	0.813025	0.233637	0.043993	0	0	0.192771
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.7d6e7c7b-090f-4b2a-a7ba-f833c718a8ac.fc.signal	0.728512	0.105447	0	0	0.283159	0.48121	0.298641	0.518789	1.19921	1.6457	0.913011	0.283151	0.740618	0.404552	0.0715631	0.748975	0.761964	0.406574	0	0	0	0	0	0.131079	1.02382	1.26496	2.37163	1.05317	0	0	0	0	0	0	0.0176992	0.589388	0.952842	1.90553	2.08396	1.22402	0.574591	0.357283	0.215557	0	0.113508
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.83112ba3-4a46-4bcb-b23c-b8a94da18e77.fc.signal	0	0.112866	0.438513	0.00370053	0.0259037	0.505123	0.0240535	0	1.08055	1.13976	0.262738	0.471818	0.375604	0	0	0	0	0	0	0	0	0.425557	1.75774	0.995435	0	0	0	0.160973	0.513449	0.155422	0	0.130444	0.55508	0.55508	0.543976	1.83175	4.45466	10.1456	7.16765	3.05306	2.02602	0.21194	0	0	0.151647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.61135aae-0e5d-4a79-9f3a-0fb631125d88.fc.signal	0	0	0	0	0	0	0	0	0	0.433474	0.340586	0	0	0	0	0	0	0	0	0	0	0	0.176928	0.505197	0.525063	0.252122	0	0	0	0	0	0	0	0	1.49959	3.79541	6.50254	10.2726	5.44093	0	0	0	0	0	0.305882
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.cdb41994-86e2-4949-bf91-2378fd47bfa2.fc.signal	0	0	0	0	0	0	0.48131	0.311436	0.622871	0.169874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3874	1.44405	0.339748	0	0	0	0	0	0	0	0	0.628582	3.10053	2.88045	0.0424685	0	0	0	0	0	0.383412
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003692.4.3bf09a2c-baea-4256-b5b7-ae913b7ca17e.fc.signal	0.305011	0.262411	0	1.83543	1.12987	0	0.0664667	0.427693	0	0	0.422593	0.0715891	0	0	0	0	0.15337	0.402132	0	0	0.0119317	0.426007	0.477105	0.344211	0.332275	0.337373	0	0	0	0	0	0	0.158522	0.25568	0.362986	1.30368	3.95582	11.961	5.98165	1.59215	1.29729	0.0371898	0	0.0177556	0.797921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000051.3.a62810ea-a4bd-4303-8d6a-2de025e97ead.fc.signal	0.304875	0	0	0.617615	0.113268	0	0	0	0	0.00755173	0.308983	0.100037	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647859	0.914624	0.104801	0	0	0	0	0	0	0.628804	0.71455	1.10755	3.69603	2.90274	0	0	0	0	0	0.572581
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000315.2.e9fbad15-4a0e-4eb7-a1cb-5ed723b77040.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003687.3.2e985412-e008-4f6e-8fa0-b55dc4eeddb6.fc.signal	0	0	0.1921	0.563051	0.702158	0.0828017	0.387512	0.258341	0	0	0	0.278214	0.347767	0.192514	0	0	0	0	0	0	0	0.049681	0.800416	0.228533	0	0	0	0	0	0	0	0	0	0	0	1.33159	2.63969	3.52088	2.21096	1.11427	0.149043	0	1.09298	0.162153	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000247.3.cbe182ef-6b41-4546-a41c-524edcebe7f8.fc.signal	1.49681	0.355798	0	0.279227	0.837839	1.42854	0.75989	0	0.485888	0.766065	0.875166	0.904407	0.0541897	0	0	0	0	0	0	0	0.155357	0.366058	0.365062	0.0764451	0.637113	1.25808	0.747647	0.70648	0.232996	0	0.0283675	0.217567	0.563048	1.07774	1.16548	2.08832	2.86997	4.07131	4.27601	3.27224	1.59782	1.26623	1.05051	1.17483	0.353805
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000969.7.07e61421-b434-44b9-b0ec-8515d70faad3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33064	5.61595	5.60316	0.140409	0	0	0	0	0	0.0493685
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.41736f40-6f67-4bdc-bc7e-afd139847fe8.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0507948	0.778761	0.84647	0.84647	0.84647	0.238558	0	0	0	0	0	0	0.0303384
