	chr11:62796075-62796224	chr11:62796225-62796374	chr11:62796375-62796524	chr11:62796525-62796674	chr11:62796675-62796824	chr11:62796825-62796974	chr11:62796975-62797124	chr11:62797125-62797274	chr11:62797275-62797424	chr11:62797425-62797574	chr11:62797575-62797724	chr11:62797725-62797874	chr11:62797875-62798024	chr11:62798025-62798174	chr11:62798175-62798324	chr11:62798325-62798474	chr11:62798475-62798624	chr11:62798625-62798774	chr11:62798775-62798924	chr11:62798925-62799074	chr11:62799075-62799224	chr11:62799225-62799374	chr11:62799375-62799524	chr11:62799525-62799674	chr11:62799675-62799824	chr11:62799825-62799974	chr11:62799975-62800124	chr11:62800125-62800274	chr11:62800275-62800424	chr11:62800425-62800574	chr11:62800575-62800724	chr11:62800725-62800874	chr11:62800875-62801024	chr11:62801025-62801174	chr11:62801175-62801324	chr11:62801325-62801474	chr11:62801475-62801624	chr11:62801625-62801774	chr11:62801775-62801924	chr11:62801925-62802074	chr11:62802075-62802224	chr11:62802225-62802374	chr11:62802375-62802524	chr11:62802525-62802674	chr11:62802675-62802824	chr11:62802825-62802877	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.deb161f9-8c5a-42cb-af84-131a7fc1593f.fc.signal	1.90548	2.00268	2.82326	3.39129	1.24241	0.45051	0.940602	2.42007	2.09023	1.88875	1.27318	0.906617	0.632393	1.17245	0.800285	0.557496	2.09469	3.5256	4.4574	2.98557	3.29896	2.90724	2.77573	3.89499	3.86978	2.64421	2.36438	3.23179	2.36443	3.02192	2.03147	3.51163	2.6202	3.07728	2.6019	2.01746	1.567	2.35601	2.44274	3.62913	2.24351	1.38368	0.932238	0.948081	0.591211	0.712634	0.549121
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000160.3.56b2af9a-69f7-4eb1-8688-9440739bee08.fc.signal	0	0	0	0	0	0	0.243061	1.1934	0.116647	0	0	0	0	0	0	1.9159	0.800673	0	1.30109	1.73003	4.03209	3.63905	2.41573	4.29658	4.50413	1.62913	1.23682	2.1372	1.27085	1.24532	0	0	1.00802	1.54416	0	1.41495	1.38497	1.81318	0.453976	1.12686	0.115209	2.25862	3.79108	1.84683	3.1827	2.34961	0.493639
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000343.2.43c6f7a4-d039-46a2-872e-bb5eb8075426.fc.signal	0.930152	1.0503	2.46909	1.73565	1.11703	0.42727	1.71785	0.939062	0.694455	1.00795	1.70897	1.07702	1.00135	0.858954	0.378312	0.574145	0.498467	1.79352	1.15856	0.778006	0.845199	1.88057	1.48981	0.906332	1.85536	1.15713	0.364945	1.90919	1.34401	0.66761	0.538539	0.455142	0.85903	1.16165	0.926815	1.84986	1.54845	3.14609	1.66239	2.59823	2.49231	2.59239	5.19355	3.39116	2.26524	2.12864	0.595368
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000024.3.811468fa-3f06-4a13-a148-2292efa6ed97.fc.signal	1.326	0.483876	0	1.99659	3.66278	3.22207	1.43929	2.79285	3.23804	6.06952	1.9685	0.901005	1.79992	2.26231	0	0.678501	3.67457	2.75445	4.33853	5.58644	6.13074	7.5063	1.20689	2.7934	2.53962	0.734848	1.65365	0.955354	0.803257	1.88601	3.04027	1.10616	1.45436	1.09745	0.414104	3.70938	1.64027	2.65694	1.69061	2.1892	4.62191	2.84089	2.1206	2.89547	1.97278	1.96571	0.459259
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.68ad223e-c775-4c49-8f3f-4ec63b3e920b.fc.signal	1.74711	0.371315	4.21202	2.57326	1.08664	0	0.442105	0.958003	0.695478	1.17003	0.353562	0.468803	1.49098	0.371173	0.39987	0.341603	2.15264	1.0058	1.05305	1.52288	0.114522	0.993386	0.99143	1.10663	1.53178	2.06208	1.19164	2.75142	1.78461	1.82934	0.327553	0.168608	1.19831	1.28788	2.693	2.0695	1.4476	1.18925	1.28823	1.55735	4.20911	0.958316	0.80044	0.744024	0.222808	0.979054	0.599861
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003716.2.bdafba4d-384d-4886-a6c9-d1ddd966b153.fc.signal	1.34034	0.860935	0.738825	1.03024	0.430154	0.980098	1.22832	1.57572	0.587387	0.0442578	0.479023	0.893284	0.039051	0.551917	1.48401	1.80835	1.16472	0.918489	0.923598	1.09086	0.599419	2.37211	1.70274	0.6925	2.10887	1.39672	1.47442	0.663738	1.13373	0.911052	0.865529	0.354242	0.434143	1.35366	2.03559	1.24355	1.11737	0.737367	1.87461	3.30155	2.48097	0.627414	0.471213	1.68972	0.526785	0.996162	0.0847815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.4632c7b2-2ae2-40a1-bd27-50236900252a.fc.signal	2.38455	1.16345	0.666788	2.37555	2.0708	0	0.307468	2.27531	2.68428	0	0.0627485	0.887842	0.290852	1.01129	1.10822	0.410586	1.54836	1.27641	0	0	0	0	1.98111	4.83175	0.259958	1.34461	0.221591	1.52139	1.57788	0.554142	1.28226	0.732107	1.26362	0.0546619	0.179347	1.66722	0.403523	0	1.06401	2.28426	0.507868	0.620516	0	0	0	0	0.578497
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001005.4.f193a9be-90be-4e6b-adc3-81560fdb7706.fc.signal	0.60541	1.25907	1.09909	0.93295	1.50208	0.762791	0.323991	0.284209	0.725886	0.904443	1.01673	0.653855	0.315222	0	0.215573	0.135754	0.69251	1.72148	1.67329	1.30683	0.966428	1.08164	1.31168	0.974632	0.531158	0.992663	0.488722	0.951018	0.587617	0.274246	0.031403	0.271362	1.08158	0.991549	1.18533	0.485496	0.494744	0.329923	0.25942	0.612027	0.498875	0.815816	0.996849	0.712696	0.730864	0.396288	0.311587
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003846.4.a8b62515-f113-4847-973f-317b45173002.fc.signal	0.971947	0.416379	0.481709	0.244233	0.937423	0.120419	0	0	0.324616	0.258192	0	0.169352	0.372427	0	0.0522616	0.944826	1.79981	0.0514427	0	0	0	0	0	0	0	0.275074	0.453496	0.47792	0.563156	0	0	0	0	0	0.156123	0.509417	0.747424	1.17748	0.533723	0.726542	0.703355	0.566599	1.4314	1.69616	0.430701	1.75798	0.485855
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001249.1.1fccbf88-8984-430d-91d0-4fb767fb9d0a.fc.signal	1.77394	2.07903	2.22406	1.43969	1.85017	0.110552	0.735567	0.53447	0	1.19854	1.87346	0.87278	1.37887	2.62392	0.87278	0.0814595	1.44875	4.43332	3.04868	3.74649	1.1834	1.51936	1.32447	2.04836	1.01484	0.783266	2.291	1.82673	1.99	0.815456	2.41453	2.96918	2.32342	1.67927	3.3439	3.98627	3.17876	1.36758	2.50097	2.85622	2.08587	1.05347	1.39373	2.20897	1.89536	0.752818	0.342163
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003684.3.b5459224-ca8f-46dd-880a-e16781c88032.fc.signal	1.14099	0.674922	1.76737	0.523092	0.305841	0.495672	0.242565	1.24366	0.409163	0.0274205	0.923789	0.272093	0.588477	0.329044	0.0759336	0.22991	0.163769	0.219488	0.236153	0.453618	0.0152407	0.217688	0.208176	0.0611687	0.0590595	0.532759	0.0134529	0.406948	0.210924	0.404976	0.765655	0.251	0.999706	0	0.61019	0.527571	1.23308	0.683352	0.588476	0.413413	1.09037	0.965982	0.404975	2.05001	1.65979	1.48626	0.50106
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000974.7.9dac3370-6335-4df0-bea0-9e684edfa350.fc.signal	2.41112	1.69062	1.49053	1.63645	1.21629	0.293251	0.744825	1.42975	2.37277	2.03794	0.248608	0.116443	0.306524	0.347776	0.0724533	0.0625329	0.885	0.939962	0.117217	0.85194	0.179007	0.998165	1.12004	1.67461	1.30941	1.44114	0.2947	0.63231	0.947381	2.01441	0.378672	0.26503	1.33359	1.05455	0.364727	0.630598	1.40365	0.855321	0.786118	2.40019	1.89721	0.230747	0.258682	0.989228	0.40935	0.35001	0.22788
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000261.2.55f7971e-ddc8-4e1e-a2b7-5640ae93b614.fc.signal	1.70891	1.97149	1.33457	1.03201	0.805107	0.49378	0.323768	0.712684	1.20863	0.613544	0.344369	0.366958	0.667113	0.314258	0	0.23412	0.456229	0.16351	0.310357	0.356004	0.0170681	0.38205	0.600097	0.261162	0.890371	0.94371	1.05906	1.62048	1.02984	1.27604	0.547365	0.0230496	0.495446	0.412508	1.74237	0.93511	0.625821	0.195575	0.609677	0.56399	0.730738	0.704882	0.704251	0.295153	0.881179	0.58798	0.496324
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000084.3.433bc629-750b-4674-bbb1-9759454f2728.fc.signal	1.01371	0.920892	1.0232	0.29782	0	0	0.85286	1.2944	0	0	0	0	1.23931	2.7315	0	0.279845	1.98556	0.159911	5.46816	0.962575	1.32264	1.69238	1.20593	1.26439	0	1.78568	0.449015	0	0.734521	1.3567	0.562756	1.61886	4.65551	0.846124	1.0749	0	0	0	0	0.626319	1.41461	0	0.333148	1.93226	0	0	0.507331
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000004.3.08828406-540b-464b-b2f8-9402ccb1159b.fc.signal	0	0.0741201	0.253234	0.83315	0.549939	0	0.212406	0.701433	0	0.922679	0.914238	0.184682	0	0	0	0.656976	0.496402	0.509387	2.14876	2.19322	0.828271	1.90716	3.27534	1.75151	0.735145	1.22421	0.109344	0	0.681609	0.665613	0.420257	0.396719	1.1754	1.9673	2.07459	2.25249	0.222285	0.123492	2.03515	2.27227	1.16421	1.38858	1.82768	3.84847	2.60321	0.321544	0.650704
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001030.7.2cec18a6-acf1-4ec3-b511-04e126f82363.fc.signal	1.14867	0.28527	0.632035	0.861708	0.663694	0	0.272259	0.938195	1.01918	0.507264	0	0.0628481	0.536736	0.248714	0.247491	0.0624825	0.341432	0	0.0679875	0.830511	0.598572	1.74554	0.137745	1.86348	0.770066	0.372632	0.866284	0.970272	0.763344	1.30903	0.695352	0.848706	0.0677978	0.33928	0.717344	1.70048	1.7661	2.13961	1.84245	1.52804	0.29328	0.12955	0.521883	1.21331	0.242846	0.336334	0.648921
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001471.1.c36bbd63-78f2-464a-952f-d221dd832d3f.fc.signal	0.714337	0.565462	0.704763	0.280364	0	0	0.26717	0.709115	1.00998	0.480717	0	0	0.34963	0.659733	0.112146	0	0	0.40527	1.15488	0.993919	1.1843	0.785886	0.930757	0.775302	2.91286	0.0722778	0.0428813	1.24695	0.495123	0.523125	0.946812	0.51421	0.732755	0.451579	0.870899	1.14469	1.36569	0.907144	0.746526	0.486486	0.840328	0.369625	0.845848	1.35597	1.29158	1.62747	0.267267
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.6c7e93ea-bf0c-48a2-82fb-1c49e3dc143b.fc.signal	1.27342	1.33332	1.10845	1.49993	1.68317	0.978015	0.874075	0.767773	0.920436	1.05403	1.07019	1.57454	1.27199	1.18839	0.90428	0.702443	0.744245	1.29593	1.43452	0.778032	1.00819	1.21917	0.923569	1.08569	0.852183	0.729257	0.966459	1.13533	0.99916	0.707782	0.995736	1.42472	1.34085	0.948058	1.64366	2.00133	1.27521	1.07215	1.44421	1.25466	1.15728	1.37874	1.91546	1.36215	0.987288	1.24441	0.520209
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000346.2.025d75d4-4cee-43c8-be53-43da9bc8c8b5.fc.signal	2.26611	1.58742	1.1251	1.50937	1.35362	0	0	0.293653	1.23916	1.33899	1.5739	2.71909	1.60915	0.851595	1.10999	2.12592	4.39276	4.80384	2.71648	4.98953	3.72915	4.78038	4.34577	3.46489	5.29716	4.41039	4.11089	1.60916	3.12426	7.5816	2.66034	1.4858	1.59151	2.25513	2.24337	2.51354	0.346496	1.52692	4.12263	3.30046	3.13601	1.10994	0.422836	3.75265	3.23587	2.64275	0.687013
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.e1095ee8-c1a0-47db-b726-788ab3dbb842.fc.signal	0.588146	0.528371	0.856961	0.944887	1.14355	0.730082	0.853397	1.11842	0.891102	0.618012	0.305003	0.312533	0.663357	0.630189	0.573882	0.535103	0.462283	0.710408	0.607049	0.394155	0.158123	0.192833	0.391069	0.617848	0.370242	0.26611	0.401099	0.76363	0.572339	0.72892	0.757459	0.704195	0.475101	0.551292	0.439848	0.537551	0.67447	0.3223	0.822448	0.760599	0.632222	0.779226	1.16045	0.817639	0.648409	0.862137	0.44661
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000785.3.abe8a11d-fe94-45b1-960f-4d4d046be685.fc.signal	0.50528	1.51924	1.28025	0.131439	0.896185	2.22413	1.11295	0.401151	1.27343	1.10956	1.26148	1.49839	0.751088	0.484797	0.650373	1.66947	2.2105	1.74966	0.174116	0.894478	0.945688	1.72102	1.48169	1.6865	3.09467	0.793765	0.996898	1.53114	1.79573	1.34342	0.925204	1.18125	1.03104	0.465727	0.708156	1.33225	2.91201	1.3127	1.142	0.643545	1.81256	0.386213	1.75083	1.51717	0.445532	1.81647	0.509136
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.f2b1cfa1-231f-48d8-af6a-ed3f48905f6f.fc.signal	0	0	0	0.108873	0.141113	0.0785361	0.242504	0.215954	0.485001	0.195802	0	0	0.012353	0.179445	0.223163	0.359446	0.624123	0.128975	0.182863	0.880194	0.424871	0.379436	0.299852	0.305217	0.0770482	0.295017	0.291385	0.149213	0.143412	0	0	0	0.382459	0.357945	0.0510863	0.455457	0.52071	0.482293	0.754564	0.436131	0.443236	0.849949	0.737267	0.468062	0.852047	1.04821	0.422263
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.555de7dc-c653-4909-9c33-caf14688e0ce.fc.signal	0.712676	0.698533	0.842716	1.02799	0.63617	0.423928	0.520407	0.447788	0.278551	1.03113	1.46673	1.33695	1.0755	0.52803	0.327487	0.347929	0.721455	0.876124	0.940237	1.12703	0.498408	0.709864	1.31965	0.950243	0.71884	1.35605	0.864959	0.219975	0.531887	0.562854	0.202939	0	0.0286263	0.564903	1.55496	1.37829	0.845269	0.541683	0	0.21118	0.631298	0.408538	0.551855	1.13316	0.722655	0.429657	0.359873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.9cc4804f-5850-46a5-b627-ca441aa97c73.fc.signal	1.33948	1.79826	0.609598	1.00665	0.841501	0.476165	0	0.741227	2.06476	0.324285	1.63375	0.742982	0.54331	0.16009	2.24537	1.30535	0.325129	0.794007	1.50489	0.636825	1.53523	1.00196	1.12617	0.533709	2.38086	2.12062	0.452526	1.04264	1.16119	0.533634	0.418696	0	0.868043	0.618966	1.18674	1.41425	2.12955	0.583386	1.44621	1.96243	1.4615	0.964236	1.66363	0.722041	1.42332	1.42397	0.462037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001914.1.d83c61fb-c563-40ff-afb5-9fc097a52b75.fc.signal	0.324713	0.572129	0.339512	2.0822	2.06584	1.45096	0.698763	0.217232	0.556644	2.47033	2.59974	0.898625	0.324658	0.899237	0.599489	0.379638	2.47193	3.85034	1.67338	1.96979	1.80711	3.55589	4.37445	1.56148	1.28886	1.1275	0.0948445	0.989018	1.00982	0.978696	1.14961	0.218529	2.46973	1.11915	0.491646	0	0	0	0	0.267211	1.59197	0.511658	1.03936	2.59444	0.572213	1.10912	0.546975
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000250.2.a39935bf-2e13-411b-a0e6-5df09e4383e1.fc.signal	1.22002	0.857	0.887021	1.52074	1.68383	0.62716	0.854015	2.11738	2.52572	2.01153	1.98128	2.29887	0.957873	0	1.0385	3.73057	1.69058	0.127934	0.61501	1.55096	2.01062	1.02341	2.34928	2.17788	0.548624	1.54175	2.99454	0.826791	0.938612	1.05601	1.51245	1.38137	1.03347	1.68889	1.86531	3.36764	5.2327	2.17187	1.58743	1.00323	0.655339	1.13935	2.7561	1.51795	1.2555	1.51049	0.2375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.d793ab3e-d7c6-45e4-8372-b368878f1961.fc.signal	1.34573	0.426745	1.32777	0.875635	0.482189	1.47861	0.394161	0.422914	0.424819	0.317754	0.568969	0.975196	0.917155	0.366581	0.332074	0	0.4199	1.40561	1.35989	1.16344	0.251704	1.10439	0.546367	1.18895	1.83022	0.530917	1.28608	1.03613	0.848901	0.0741717	1.20167	0.329027	1.28681	0.354042	1.55104	1.80387	0.355014	0.897498	1.70868	2.25028	1.89291	1.82672	0.620116	0	0.11081	0.353943	0.271264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000105.3.75dc7695-5570-417f-b77e-a36e3462482f.fc.signal	0.613423	1.50245	1.3883	0.816891	1.21486	0.614722	0	0.227595	0.747645	1.37079	2.67751	1.70365	0.704489	0.143773	0.84833	0.889097	0.402565	1.98394	1.68209	0.21566	0	0.136583	2.15644	1.48727	1.01874	0.154688	0.811101	0.0026672	0	0	0.97047	0.366622	0.887057	0.880108	0.99478	1.374	4.62927	1.7252	0.582282	0.711678	0.336046	0.778018	0.402539	2.29302	1.96239	3.4585	0.369427
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.65d6531d-7428-4454-855d-d39b585d5301.fc.signal	0.898561	0.43082	0.0653817	0.261311	0.577819	1.51745	0.387366	0.131768	0.375581	0.498151	0.495915	1.18214	1.54638	0.487236	0	0.0376615	0.291552	0.550978	0.793767	1.45483	0.80255	0.970962	1.26154	0.908789	0.555482	0.562982	0.616496	0.471202	0.472432	0.895746	0.265917	0.157075	0.422695	1.05045	0.988016	1.50516	1.82173	1.26541	1.85885	0.805709	0.95231	1.11803	1.431	1.45043	1.18159	0.856916	0.259016
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000256.2.bbe55afc-e238-438f-888d-003707462d40.fc.signal	0.656029	0.648157	0.764403	0.730291	0.659435	0	0.595535	1.46191	0.532218	0.679225	1.61937	0.535081	0.467991	1.66054	0.472472	0.561479	1.25859	4.34422	3.77822	2.39711	2.61138	3.0416	1.28083	1.08508	2.29833	2.96325	2.91163	1.26759	0.63803	0.453586	0.499906	1.11638	2.13827	3.40676	3.11726	2.65615	2.02875	3.06207	3.44578	1.62232	2.55579	0.916141	0.418669	1.59989	2.45892	1.8521	0.685265
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000095.3.6e54db0b-4f2c-4117-b257-5209e83f6966.fc.signal	0.88722	0.374658	2.61399	3.02099	0	0	0.133052	2.37921	1.71401	0.133052	2.0897	1.40044	2.77836	2.7314	1.19747	2.89576	2.04267	0.571342	1.20822	0.947019	1.02388	1.7062	0	0	1.60611	1.89404	3.10706	3.65487	1.20705	1.64525	0	0.275294	2.13258	1.24443	0.39206	0	0.947019	2.28535	1.26609	0.28043	4.21955	2.97042	0.385984	0.35552	1.55158	1.16374	0.744283
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.93be3d5e-de27-4323-a7cc-c9b7ee0319de.fc.signal	4.31394	3.49315	3.67543	3.19265	2.288	1.49964	1.68183	3.43062	2.30498	1.94009	1.75442	1.02497	1.34851	0.980039	0.223272	0.96997	0.740241	2.64618	5.21203	5.09239	4.73145	3.90084	3.63531	6.37696	2.21091	2.59633	5.38187	3.42078	3.58909	3.11099	2.66736	2.37225	2.12678	1.87657	4.09932	5.19668	2.03138	1.95896	1.91325	2.74863	4.43511	1.84742	2.38391	1.40246	1.28185	0.937705	0.54481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001549.1.f6d26e48-e432-43c5-8ad8-8ec3b14cf9c0.fc.signal	0.863744	1.10549	3.83272	1.91486	1.21451	0.333354	1.378	2.39314	2.10999	1.90951	1.23797	3.0711	1.39527	1.0205	0.986576	0.684327	0.591155	2.93128	2.05796	2.98879	2.0483	3.26592	4.9838	4.84748	4.24527	2.40263	1.6503	0.769566	1.07295	1.37507	3.51979	3.28168	3.27434	3.13438	1.89026	3.02534	2.25006	0.605546	1.56752	1.75939	2.50695	1.8519	3.12177	2.89847	3.8714	6.456	0.846043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.a3034dad-cf3f-4b0e-b7ac-4dfa7b52d765.fc.signal	1.48101	0.435682	0.731575	1.04767	0.669469	0.340956	0	0.164166	1.09537	0.388229	0.303625	0.535216	0.179499	0.420596	0.418107	0.664492	0.965575	1.57192	0.608745	1.73207	1.27415	1.0153	1.29154	2.44122	1.76935	0.697828	1.18894	0.49532	1.42043	0.636031	0.33289	0.335024	0.958115	0.550176	0.924332	0.899109	0.862062	0.692736	0.648031	1.11277	0.82364	0.50992	0.394803	0.77592	0.223519	0.669162	0.350043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.f7f2e0ed-3f12-40ea-ab1e-c5e10f8d62d8.fc.signal	0.298549	1.51477	0.732829	0.965444	0	0	0.757812	2.9896	1.20033	0.104489	0	0	0	0	0	1.60275	0.913589	0.680706	0.101505	0	0.225098	0.651394	0.979032	0.551137	0	0.374456	0.314679	0	0	0	0	0.831405	0.287501	0	0.325409	0.213955	0	0.697083	0.462411	0	0	0.403589	1.03243	0.313434	0.475204	0.5971	0.361979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.9b92fd9a-9859-4ffd-96f8-490b60d6c4db.fc.signal	1.58459	0.916397	0.378393	0.712295	1.06541	0.61717	0.0324552	0.74647	0.0432736	0.394872	0.530034	0.667458	0.414051	0.392167	0	0	0.283979	1.53061	0.613921	1.30684	0.787994	0.484394	0.282541	0.315704	0.281915	0.0490232	0.847379	0.956422	0.492412	0.373235	0.0324552	0	1.01543	0.910261	0.354893	0	0.00176307	0.489192	0.929555	1.23188	0.423322	0.202064	1.14201	1.25896	1.079	0	0.356373
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004602.2.741c4143-cd13-4cda-85a5-e7102d67912b.fc.signal	0.0636673	1.53201	1.62822	0	0	0.617104	0.514402	0	0	0	0	0.379593	0.755642	0	0	0	0.106428	1.02229	0.436331	0.933007	0.901091	0.481428	0.0567531	0.399727	0.796734	0.123668	0	0	1.15648	0.915231	0.198636	0	0.222862	0.926433	0.319236	0.521419	1.58216	1.91917	1.138	0.631732	1.02063	0.75785	0	0	0	0	0.887167
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.ae820aec-dd3a-42d0-a6fa-3860a5d53528.fc.signal	0	1.30758	0.521607	0	0	0	0	0.350967	2.73254	0.927557	0.13788	1.96793	0.902487	1.35374	1.47908	0.940694	0.267377	1.25338	1.11406	1.98673	0.46378	0.144147	2.97079	1.89905	2.5634	4.26818	2.90811	1.02157	1.76738	2.25623	1.0529	0.839814	2.40881	0.836049	0.92273	2.97981	1.72351	1.52922	2.3377	2.58214	3.27162	1.86445	0.631965	0.538985	1.10931	2.82028	0.472028
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000126.3.4655431f-8c56-4476-831c-eb227cec568c.fc.signal	0.498878	1.08312	0.361172	0.731726	0.681522	0.89776	0.571934	0.241638	0.392095	0.26179	0	0.353876	0.104495	0.374127	0.839233	0.404496	0.593663	1.58116	1.53103	0.115438	0.389183	0.962668	1.14191	0.747064	0.650601	0.192136	0.525839	0.923485	1.48638	1.48299	2.53789	1.64864	0.581046	0.286807	0.363967	0.573218	0.611343	0.663456	1.04261	0.911421	2.0085	0.792104	0.701764	0.782332	0.958908	1.31057	0.252888
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.f6c67936-5b0a-4ed6-8085-a2a611177783.fc.signal	0.242754	0.739905	0.725132	1.32833	2.32263	1.76123	1.69621	0.270601	0	1.05386	2.12141	0.512327	0	0	0	0.217473	3.64125	2.92869	1.56877	0.644588	1.1226	1.19052	0.33372	0.248077	0.215934	1.8921	0.627968	0	0.579529	0.247067	0	0	1.06185	1.4726	0.840485	0.408056	1.155	0.420327	0.639423	0.310161	0	0	1.71083	1.64396	1.07926	0.778064	0.579971
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.41bb4ab6-1e8d-4527-bfe1-5ddf65dcaa7f.fc.signal	1.23142	0.428195	0.208022	0	0	0.221524	0.691122	0.782433	2.40391	0.234897	0	0	0.77625	0.167838	0	0	0.83145	0.915549	0.547575	0.365114	0.970538	0.698852	0	0	0	0	0	0	0	0	0	0	0.29002	0.37865	0	0.511067	0.450763	0.0138066	0	0	0.762719	0.605691	0.628772	1.22619	0.476204	1.63027	0.0960784
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004635.3.13102329-ee3d-4773-b2d1-9ab40cd17100.fc.signal	2.07338	2.14764	1.50698	1.75334	2.12908	1.29896	0.670127	0.749174	0.476228	0.777433	1.27767	0.680748	0.998476	0.701314	0.36592	0.426916	0.329683	0.524439	0.548859	0.970872	1.15014	1.34286	1.06918	0.657872	0.986696	0.857025	1.30813	0.89864	0.697629	1.28878	1.10171	1.04328	1.41443	0.955415	0.647382	1.05454	1.03815	1.2021	1.32879	1.1338	1.27334	1.39921	1.07086	1.13183	1.46483	1.59481	0.3765
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.440b0def-8afc-49ae-ab48-eb6e55baaba4.fc.signal	3.01318	1.17386	0.977304	1.35706	0.481266	0.585186	0.212093	2.5382	1.91655	0.748078	0.110677	0.83784	1.9036	1.16773	0.59172	0.327443	1.3491	3.10346	1.50117	0.931399	1.11284	1.19489	2.41042	2.22896	1.00991	1.77531	0.976926	2.60078	2.19946	0.693883	0.535675	0.19368	0	0	0.936423	1.62971	1.42623	1.8199	2.28763	1.01368	0	0.373217	0.350491	0.823031	1.06767	1.06942	0.212411
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.b3d30ae7-78a7-458d-9ccf-f1436025286b.fc.signal	0.121021	0.588864	0.386935	0.559186	0	0	0	0	0	0	0.0275592	0.461132	0.355899	0.827001	0.518187	0.736461	0.0724671	0.326793	0.15302	0	0.218259	1.58829	0.425567	1.39362	1.1348	0.444202	0.483	0.605227	0.293157	0.2837	0.614683	0	0	0	0.345223	0.511057	2.06393	2.25726	0.855828	0	0	0.362707	0.583387	0.342544	0.540095	0.70925	0.314842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001517.1.def76da7-e51f-466f-a75e-d4cb918f9d1a.fc.signal	1.09111	5.25425	3.00786	3.48445	1.48142	1.44862	1.67868	5.60478	0.858878	1.66753	0.799376	3.05494	2.51747	1.45331	0.103774	0.474001	1.27218	1.10157	2.4102	2.87614	2.54641	6.81487	4.91205	5.74786	4.65861	3.51832	5.84291	4.62352	3.00573	3.47445	1.79348	1.31638	2.32557	3.5578	2.8532	2.89857	3.79778	4.16655	1.41541	1.17955	1.18833	0.444609	1.42607	1.10036	2.16872	2.6599	0.553806
