	chr22:41992214-41992363	chr22:41992364-41992513	chr22:41992514-41992663	chr22:41992664-41992813	chr22:41992814-41992963	chr22:41992964-41993113	chr22:41993114-41993263	chr22:41993264-41993413	chr22:41993414-41993563	chr22:41993564-41993713	chr22:41993714-41993863	chr22:41993864-41994013	chr22:41994014-41994163	chr22:41994164-41994313	chr22:41994314-41994463	chr22:41994464-41994613	chr22:41994614-41994763	chr22:41994764-41994913	chr22:41994914-41995063	chr22:41995064-41995213	chr22:41995214-41995363	chr22:41995364-41995513	chr22:41995514-41995663	chr22:41995664-41995813	chr22:41995814-41995963	chr22:41995964-41996113	chr22:41996114-41996263	chr22:41996264-41996413	chr22:41996414-41996563	chr22:41996564-41996713	chr22:41996714-41996863	chr22:41996864-41997013	chr22:41997014-41997163	chr22:41997164-41997313	chr22:41997314-41997463	chr22:41997464-41997613	chr22:41997614-41997763	chr22:41997764-41997913	chr22:41997914-41998063	chr22:41998064-41998213	chr22:41998214-41998363	chr22:41998364-41998513	chr22:41998514-41998663	chr22:41998664-41998813	chr22:41998814-41998963	chr22:41998964-41999113	chr22:41999114-41999263	chr22:41999264-41999402	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.09fb5d7a-926c-40ff-ac15-0bd2ff31967d.fc.signal	0.343222	0.210447	0.504757	0.721825	0.349325	0.612332	0.0438189	0	0.118572	0.343175	0.249502	0	0.0990701	0.206178	0.235498	0.48352	0.007516	0	0	0	0.194163	0.169004	0	0	0.0360328	0.761759	0.440352	0.0964973	0.134032	0.287325	0.0770118	0.511079	0.0175373	0	0	0	0.0651373	0.297924	0.352907	0.46328	0.612294	0.273075	0.225478	0.219215	0.240509	0.011274	0.172864	0.205469	0.750524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.67d0b7ff-4124-4e95-8c9b-1a369432b72d.fc.signal	0.763649	0.928279	0.664344	1.17662	1.39387	1.00384	0.70703	0.357665	0.25578	0	0.135721	0.59684	1.04327	0.636937	0.0493248	0.812708	1.51163	0.461564	1.93596	1.04178	0.438044	0.666526	0.950589	1.17603	0.243453	0.879998	1.27159	0.611182	0.7331	0.989653	1.13103	1.60518	1.40541	1.1619	2.34567	1.528	1.06615	0.76841	1.5464	0.524282	0.245909	0.482521	0.407048	1.39911	1.31839	1.08096	0.743395	0.563576	0.554593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.fb569507-616e-4ddb-bce1-2cdd793c15be.fc.signal	0.478344	0.485009	0.0990295	0.0762812	0.260674	0.456996	0.329368	0.400688	0.349268	0.147737	0.310659	0.00801853	0.169618	0.137681	0.276719	0.123309	0.264766	0.174081	0.296526	0.218788	0.169639	0.429129	0.446616	0.224504	0.0774444	0	0	0.0595539	0.114766	0.290076	0.0842415	0.204507	0.146773	0	0	0	0	0.158025	0.18255	0.101231	0.176934	0.221561	0.175635	0.251448	0.483831	0.174175	0.0605507	0.0665137	0.518207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.416699f9-7423-4550-be49-8f02faa2b0d5.fc.signal	2.88472	2.8237	2.22385	1.44823	1.10681	1.19248	0.961568	0.966012	1.3326	1.32199	1.12443	0.785997	0.620195	0.995	0.987174	1.04196	0.790364	0.783445	0.790479	0.54584	0.698925	0.966534	0.374649	0.362244	0.348289	0.0666757	0.0974199	0.625331	1.24983	1.53035	1.63104	2.4881	1.61257	1.49615	2.0738	1.63631	0.995803	0.609917	0.373558	0.178581	0.148989	0.264652	0.892336	0.81424	0.708496	0.838914	1.2604	0.525635	0.311594
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.87bd77ec-3829-4467-a200-aa2df0091de8.fc.signal	1.16261	1.09347	0.908534	1.09786	1.02949	0.61229	0.15882	0.309855	0.294821	0.828315	0.966365	0.242963	0.25556	0.653568	1.15491	0.987315	0.568758	0.739062	0.80289	0.607579	0.650587	0.747433	0.469527	0.134058	0.00667693	0	0.00690733	0.420813	1.521	1.07862	0.600969	1.02635	1.00141	0.989568	1.10396	0.581927	0.209553	0.441446	0.748723	0.319069	0.0200962	0	0.246355	0.461884	0.628606	0.430207	0.229954	0.272537	0.78673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003675.3.c89e7674-ad0a-4af9-b8e6-347f54ee25d4.fc.signal	0.432959	0.548533	0.301286	0.191143	0.154647	0.0418173	0.226699	0.346002	0.123871	0.182886	0.415603	0.230795	0.206821	0.168984	0.35405	0.333432	0.454461	0.178344	0.245911	0.46861	0.419237	0.67275	0.474187	0.653766	0.512475	0.297154	0.0182808	0.584211	0.295001	0.198585	0.634791	0.480749	0.303184	0.18458	0.251122	0.0629023	0.0897747	0.156561	0.0635018	0.165913	0.155752	0.179043	0.14834	0.148549	0.521298	0.499963	0.26619	0.291505	0.574366
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.a09fe774-2340-4b95-8e12-12f615ed6e0b.fc.signal	0.143976	0.128698	0.132231	0.125754	0.196169	0.266227	0.46193	0.568477	0.0822034	0.12948	0.897717	0.415905	0.574164	0.584155	0.131795	0.0109795	0.613403	0.475683	0.556197	0.203664	0.292551	0.54649	0.186062	0.341699	0.166061	0.162192	0.408209	0.708747	0.417898	0.262865	0.585116	0.502285	0.143518	0.259834	0.29625	0.34054	0	0	0	0.0592383	0.350933	0.124139	0.0375001	0.279829	0.00798887	0	0.119776	0.162718	0.769767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.5e5b25af-d97d-461f-8d8a-fbde27405ef2.fc.signal	0.174895	0.100119	0.345314	0.325906	0.335156	0.112035	0	0.181662	0.0931716	0.188457	0.0161131	0.526185	0.495399	0.325208	0.249535	0.374353	0.169428	0.181283	0.206206	0.202412	0.316327	0.801293	0.233277	0.154186	0.305077	0.147372	0.138643	0.0609472	0.234803	0.431703	0.127678	0	0.137279	0.239733	0.0912115	0.0440303	0.195345	0.0768631	0.247811	0.312729	0.414689	0.181192	0.203211	0.297095	0.191592	0	0.364315	0.229533	0.477573
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.d84b63c8-b66b-45e3-807a-f78312228ee9.fc.signal	0.454809	0.148781	0.331884	0.507123	0.236295	0.136749	0.357314	0.0998328	0.225569	0.229216	0.0677023	0.328208	0.416934	0.464968	0.280225	0.326185	0.119375	0.246447	0.176701	0.210629	0.335321	0.141972	0.253863	0.123732	0.225092	0.128157	0.208549	0.0771492	0.22068	0.206433	0.171395	0.287094	0.493753	0.561421	0.679339	0.45011	0.379995	0.217295	0.0515431	0.170087	0.102243	0.0895493	0.408918	0.147663	0	0.19841	0.0403805	0.0919113	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002086.1.e94dc50d-5d07-421e-95e0-6d1d792d2f56.fc.signal	0.740785	0.551946	0	0	0.436715	0.104209	1.35017	1.02958	0	0	0	0.58313	0.724074	1.11056	0.288906	0.108851	1.64049	1.66345	0.371885	0	0	0.619363	0.68798	0.725094	0	0	0.132176	1.95923	1.35279	0.753164	1.16626	0.639677	2.5891	1.75099	1.67592	0.676853	0.909683	0.558534	0	0.202152	1.16626	0.528705	1.79965	1.63868	0.0777507	0	0.272137	0.948365	0.640538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001039.6.36c88d13-9712-4dd8-b993-ed15aa2b6721.fc.signal	0.503199	0.680457	1.50991	1.16062	0.527498	1.33222	1.32524	0.259493	0	0	0	0.169158	0.521495	0.579212	1.3604	2.39574	1.34821	1.14658	0.822225	1.35523	1.72337	1.29912	0.98878	1.117	1.09659	0.773294	0.823861	0.951492	0.814628	0.747595	0.516268	0.145329	0.302511	0.406773	0.165332	0	0.439921	0.985698	1.22222	1.95776	1.67673	0.93618	0.950207	0.9467	0.531235	0.3156	0.227933	0.822982	0.802095
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.c103ff2c-a6eb-4f1b-a426-7944eb0db1a5.fc.signal	0.836847	0.54429	0.0895992	1.09248	1.00081	1.09827	0.466862	0.172198	0.235826	0.253516	0.381921	0.588212	0.353199	0.780307	0.277134	0	0	0	0	0.0132087	0.327968	0.654181	0.0526064	0.337496	0.0829187	0	0	0.131752	0.646576	0.487685	0.43541	0.681453	0.166496	0.579118	0.379017	0.0107033	0.423763	0.794539	0.982443	0.661034	0.770657	0.478266	0.409303	0.0938549	0.489746	1.30347	0.130767	0.369412	0.791878
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000987.6.8acf33db-7deb-4ee2-849a-9a31ff1a6d2b.fc.signal	0.38566	0.344443	2.0505	1.2735	1.81163	1.05133	0.20833	1.17933	0.741622	0.54707	0.722506	0.695235	0.252248	1.27946	1.75775	2.56672	2.17251	0.969608	1.74782	1.55868	1.97636	1.75422	1.05422	2.12261	0.617693	1.64488	0.993883	0.919106	2.335	3.126	2.5474	3.15852	2.80726	2.24966	1.08883	1.99688	1.73344	1.27809	1.02303	1.70911	1.15884	0.648015	1.64881	2.26116	1.94646	1.70492	1.93938	1.12453	0.814815
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.c65b12e4-a68a-4f3c-aa42-e82ee56c7feb.fc.signal	1.47093	1.43643	1.19705	0.97754	0.600428	0.482066	0.539175	0.482851	0.253389	0.0369799	0.00318953	0.105767	0.156909	0.121042	0.291235	0.30042	0.455494	0.627189	0.454605	0.504054	0.561143	0.339504	0.00720793	0	0.12044	0.181804	0.130276	0.493889	0.726665	0.588309	0.706814	0.642682	0.435219	0.298264	0.440906	0.498894	0.526971	0.69345	0.437863	0.325968	0.277872	0.22731	0.298111	0.274612	0.319468	0.297653	0.177339	0.212008	0.660979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.833a4d12-f55a-4d20-8f65-69bf9d8fbcf1.fc.signal	0.525962	1.42025	1.03816	1.79857	1.36273	1.97651	1.15912	0.602234	0.785778	1.60827	1.09327	0.746894	1.13697	1.49014	0.904441	1.37544	1.86308	1.126	1.52714	1.24417	0.829078	0.529467	1.31381	1.40861	0.720659	0.967872	1.51434	1.34381	0.56672	1.98634	2.33012	1.6743	1.71054	1.56576	1.04094	0.863483	0.938554	0.862348	1.03503	0.0780257	0.0130293	0.525516	1.09984	0.374674	0.0949571	0.148422	0.382648	0.798563	0.612635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.01ad782d-8f43-4114-af5f-5d6c1d4f4606.fc.signal	0.809918	0.599314	0.734388	0.694137	0.736089	0.529421	0.423875	0.39189	0.354839	0.602053	0.504637	0.443643	0.989688	0.941003	0.815661	1.289	1.26967	0.784316	0.645159	0.732255	0.77022	0.587756	0.614815	0.473264	0.748805	0.640989	0.083351	0.187557	0.336469	0.376846	0.792257	0.319202	0.266696	0.171374	0.130273	0.0572729	0	0	0	0	0	0.0230771	0.0974111	0.186551	0.056804	0	0	0	0.574873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004713.2.dc7d36a0-32c9-47d0-9c59-4029c2bb7b08.fc.signal	1.15524	0.863856	0.812992	0.589069	0.968013	0.924866	0.964099	0.248863	0.994704	0.618888	0.236195	0	0	0	0	0	0	0	0	0.30201	0.322942	0.310981	0.558118	0.106792	0	0	0.438827	1.00769	1.4323	1.08843	0.290049	1.07946	0.392432	0.158481	0.567497	1.05658	1.30073	0	0.466471	0.583576	0.492233	0.843612	0.824633	0.961398	0.909758	0.236947	0.26126	0.427014	0.722222
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001962.2.f1bbfa0c-b731-40d3-bbd9-e1d76ee29506.fc.signal	0.743154	0.817918	0.860245	0.525719	0.748128	0.436087	0.534606	0.587725	0.565439	0.479013	0.823761	0.73193	1.0706	1.39141	0.852871	0.521461	0.827788	0.78248	0.527357	1.21499	0.798869	0.815014	0.504184	0.225588	0.287563	0.0604266	0.234759	0.211623	0.050783	0.293379	0.106592	0.484184	0.391348	0.129518	0.205388	0.304966	0.182973	0.0438092	0.181474	0.10503	0.146317	0.009735	0.0948154	0.0891723	0.0454942	0	0	0	0.584475
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004884.1.4a1d8421-a3b2-4222-98f9-a6a8de88d6d4.fc.signal	1.07704	1.0435	0.492683	1.30963	1.20056	1.1587	1.1176	0.347203	0	0.664464	2.82499	1.19086	0.110121	0	0.260162	0.684912	2.12726	0.343958	0	0.465001	2.2375	1.48275	1.44315	0.907326	0.552214	0.648084	1.3697	0.734655	0.101748	0.225821	0.587018	1.52799	1.58303	1.12308	0.225711	0.196557	0.409502	1.38407	0.409109	0.482155	0	0.050272	2.21563	2.15039	0.283908	0	0.373454	0.453164	0.628978
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.b966e498-d9a0-444f-86dc-2c73303063dc.fc.signal	1.49752	1.10808	1.86309	2.35179	1.3428	0.983784	0.471224	0.180425	0.166254	0.241718	0.731654	1.19001	0.447162	0.555686	0.41016	0.681052	1.29839	0.915807	0.458436	0.321096	0.988819	0.429569	0.359926	0.535443	0.299486	0.690584	0.557352	0.732576	1.10223	0.399623	1.02604	1.41539	1.27989	1.59491	0.88923	1.12528	0.651807	0.735594	0.952554	0.819069	0.221887	0.309042	0.764867	0.574364	0.647928	0.399715	0.440724	0.669863	0.486842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.0acd5931-0b73-476b-8e24-3d3f33e51c4f.fc.signal	1.25792	4.29961	3.05373	1.86732	0.813071	0.740981	0.772373	0.330836	0.882738	0.460866	1.20157	0.266548	0.470474	0.479693	0.80398	0.73668	0.738772	0.198857	0.523379	0.224347	0	0.308078	0.127626	0.606329	0.960547	0.646277	0.213203	0.675803	0.861765	1.52177	0.976512	1.2996	1.80296	1.41961	2.14602	1.72334	0.906431	1.00302	0.880956	0.800844	0.49372	0.863055	0.576948	0.56353	0	0.279642	0.131836	0.302121	0.442029
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.1ab14ae8-0dbb-450f-8b35-57be9ec93c65.fc.signal	0.52695	1.14648	0.8775	0.103995	0.546027	0.140448	0.473047	0.0635589	0.379719	1.0744	0.743067	0.397271	0.238774	0	0.424411	1.01267	0.409622	0.306702	0.183198	0.520318	0.448485	0.775461	0.31269	0.0707608	0.19112	0.485782	0.430206	0.306702	0.457952	0.604385	0.122462	0.307394	0.596943	0.0843398	0.260733	0.379086	0.708093	0.611346	0.860411	1.31932	0.46726	0.202457	0.533126	0.187623	0.750591	1.14892	0.824434	0.995973	0.646748
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001889.4.7866bc38-19c8-460a-b9f2-0b2f5c3d0dca.fc.signal	0	0	0.756058	0.414717	0.645416	0.337969	0	0.450396	0.900792	0	0	0	0	1.13864	0.776699	1.05661	0.893285	0.660581	0	0.807083	0.754566	0.844915	0	0	0	0	0	1.61621	1.63844	1.37173	0.253071	1.22734	1.80687	1.40713	0.217691	0.944188	0.241157	1.87831	1.55387	3.86934	3.40256	2.70982	1.11849	0.817089	0.532969	0.510449	0.940829	1.62895	0.859375
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.86299bdf-bbf6-4373-ba38-f36088dd35b0.fc.signal	0.204474	0.203879	0.0742407	0	0.0251504	0.229444	0.491097	0.374218	0.102279	0.332036	0.401052	0.0941531	0.162439	0.499328	0.646677	0.272304	0.153366	0.0950626	0.244378	0.38441	0.227718	0.235412	0.118811	0.315909	0.419707	0.56096	0.571185	0.304732	0.0552801	0.00135367	0.0432879	0.0714184	0.101119	0.371345	0.366364	0.128776	0.174909	0.457453	0.562097	0.495044	0.376054	0.323301	0.341303	0.106106	0.104744	0.23425	0.21842	0.0777471	0.589235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003682.3.7f811740-bea6-414e-8ffe-06e6eae70d47.fc.signal	0.206251	0.239927	0.161561	0.150573	0.305641	0.341721	0.214773	0.115006	0.0323419	0	0	0.101471	0.147971	0.203901	0.221918	0.0712909	0.0857322	0	0	0.0437637	0.254045	0.131344	0.0173388	0.140866	0.421394	0.460241	0.0648628	0.0592215	0.265313	0.112283	0.159134	0.0202634	0.135176	0.136036	0.177167	0.787566	0.372271	0.238336	0.414	0.235848	0.248482	0.536701	0.346667	0.166056	0.382665	0.265936	0.0115203	0	0.62375
