	chr5:179835385-179835444	chr5:179835445-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836034	chr5:179836035-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.dbe74410-ef9b-4890-bc90-855bf41773d5.fc.signal	0	0	0	0	0	0	0	0.312086	0.112942	0	0	0	0.0076704	0.47268	0.229183	0.170299	0	0	0.343256	0.155327	0	0.0953133	0.511061	1.19593	0.0939629	0	0	0.684591	0.256008	0.115262	0.361383	0.308363	0.204244	0.164001	0	0.192213	0.295793	0.0286622	0.428642	0.0019176	0.0306816	0.414952	0.413634	0	0	0	0.368798	0.515839	0	0	0.36435	0.125772	0	0.361641	0.843389	0.0363663	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.9179d535-0d76-4d04-b0d0-678ad03f04b2.fc.signal	0	0	0	0	0	0	0.218298	0.923943	0.943643	0.29327	0.225131	0.152545	0.045949	0	0.0432236	0.692374	1.35242	0.648217	0.496246	0.38767	0.489308	0.60855	0.363688	0.218987	0.340518	0.170805	0	0.198452	0.576504	0.613796	0.693571	0.18745	0.018098	0.138088	0.0692191	0.250066	0.266685	0.104786	0.341167	0.210506	0.148753	0.583079	0.512452	0.0042264	0	0	0.197036	0.192612	0.0668744	0.281053	0.290104	0.123388	0	0.0140995	0.266063	0.269443	0.269874
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001235.5.85b1d8ad-328c-45c6-9e3b-50e5e5e241e1.fc.signal	0.0020065	0.27733	0.448176	0.0870621	0	0	0.0899984	0.272294	0.53614	0.452087	0.502631	0.43442	0.277493	0.283157	0.135772	0.662131	1.16878	0.412136	0.438352	0.314341	0.716246	0.730332	0.312336	0.897183	0.614677	0.657809	0.0373659	0	0.118407	0.0548183	0.254901	0.485303	0.416693	0.598687	0.620298	0.508957	0.289263	0.170492	0.655158	0.338149	0.484423	0.481788	0.24259	0.100149	0.472036	0.439566	0.101577	0.3859	0.225782	0	0.0045382	0.259579	0.22204	0.218004	0.306285	0.0607903	0.286008
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000121.3.4a5cfc14-4daf-4d77-9a82-2b790575203a.fc.signal	0	0	0	0	0	0	0	0.791108	0.744274	0.475927	0	0	0.124085	0.864112	0.0966391	0	1.35598	0.73392	0	0	0	0	0.271805	0.850867	0	0.862685	0.259987	0	0	0.43415	0.18093	0	0	0	0	0	0	0	0	0.711675	0.641978	0.831647	0.489974	0.445023	1.59703	1.57257	0	0.542473	1.00898	0.401798	0.720874	0.874502	0.24817	0	0	0	0.526316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000775.1.45140bd1-90fe-4a64-8e67-977bea385e45.fc.signal	0	0.0582104	0.26867	0.246298	0.183588	0.0026866	0	0	0	0.203935	0.115048	0	0.0597997	0.474811	0.106	0.168758	0.188963	0.21583	0.424604	0.658371	0.17019	0	0.060001	0.338569	0.352932	0.290182	0.0600015	0	0	0	0.120013	0.52045	0.0916785	0	0.0046478	0.165057	0.614488	0.211401	0	0.0564186	0.236428	0.185379	0.222099	0.0340303	0.0053732	0.314406	0.527618	0.5097	0.111945	0	0	0.108363	0.251654	0.211352	0.162991	0	0.464481
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001952.2.c1b4ffc0-5671-47c4-baaa-5f1958b2a0b4.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0732508	0.54709	0.243058	0	0	0	0	0.212193	0.190951	0.18238	0	0	0.254897	0.18833	0.130962	0.0580713	0.0555712	0.276871	0.342791	0.258191	0.106864	0.395847	0.835008	0.216441	0.313125	0.429678	0.317088	0.0907345	0	0.0955346	0.128172	0.149394	0.134631	0.208749	0.739423	1.32283	0.336198	0	0	0.395455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000241.3.952d10ed-db3c-403d-b33a-97f5002e56ff.fc.signal	0	0	0	0	0	0	0	0.00825427	0.0601608	0.0747517	0.0630602	0.0939039	0.0853441	0	0	0.0103487	0.0389821	0.0579497	0.0930482	0.0523863	0.0595135	0.103959	0.151624	0.180222	0.136717	0.0845849	0.00402773	0	0.0127157	0.144099	0.109046	0.14344	0.138078	0.0578051	0.108321	0.0569647	0.0559198	0.0417952	0.0873515	0.0694765	0.0289241	0.0447558	0.00812373	0.022397	0.213775	0.258608	0.119269	0.0645933	0.132897	0.218418	0.232734	0.25651	0.225221	0.164721	0.0155599	0	0.813246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.a56d68df-e588-4449-af36-5380d7fb10c8.fc.signal	0	0	0	0	0	0	0.203837	0.377074	0.188943	0	0.0901977	1.1805	0.652375	0.893997	0.873281	0.86837	0.198863	0.531088	1.27621	1.60023	1.13501	1.26818	0.191625	0.689042	0.223002	0.766493	0.160282	0.351855	0.297904	0.327763	0.160564	0.584672	0.452931	0.497252	0	0.414538	0.609206	0.969608	1.12445	1.05687	0.843127	0.285721	0.315421	0.733969	0.6629	0.428509	0	0	0	0	0.312926	0.257846	0.721201	0.690094	0.738692	0.12493	0.773585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000188.3.aa79dbf5-f75e-4ba3-9aec-59cbc9a2028b.fc.signal	0	0	0	0	0	0.407309	0.840893	0.617532	0	0.513703	0.114609	0.119102	0.364643	0.374481	0.0605802	1.18467	0.558771	0.458969	0.626292	0.0279603	0	0	0	0	0	0	0	0	0	0.60492	0.359556	0.151782	0	0	0	0	0.393436	1.29199	0.271539	0.743989	0.507285	0.432224	0.463193	0.169764	0.511275	0	0	0	0.310261	0.503662	0.473004	0	0	0	0	0	0.607498
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.dd1317db-7d1b-41c7-a204-2df8f91c596d.fc.signal	0	0	0	0	0	0	0.0879466	0.17564	0.449058	0.659997	0.732181	0.656475	0.382317	0.199888	0.114707	0.314078	0.307094	0.380694	0.506165	0.25164	0.844459	0.528671	0	0	0.286157	0.159343	0.129085	0	0.301392	0.189936	0.249462	0.515635	0.368614	0	0.223814	0.0204089	0.23962	0.0137399	0.386636	0.947772	0.262536	0.181951	0.0161169	0.653406	0.591273	0.0391577	0.0624931	0.134923	0.17938	0.039139	0	0	0	0	0	0	0.162264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.3f273eb1-d109-4260-952a-5ac2e044448b.fc.signal	0	0	0.427865	0.335355	0	0	0	0	0.023128	0.34692	0.011564	0	0	0	0.167669	0.39778	0.249453	0.219278	0.307134	0	0	0	0.323792	0.249782	0.18965	0	0	0	0.123787	0.396838	0.328055	0.346578	0.241042	0.358489	0.764409	0.205837	0.118075	0.934271	0.451266	0.545364	0.783376	0.0796945	0.0276727	0.210136	0.0248229	0.235356	0.101763	0.710467	0.12738	0	0	0	0	0	0.0046256	0.34692	0.20915
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.d168a519-3b00-493d-a4f1-d91c8f1d604c.fc.signal	0	0	0	0	0	0	0.0805632	0.738528	1.09891	0.801554	0.735792	0.393397	0.294062	0	0	0	0	0.0246165	0.578915	0.293809	0.878462	0.504371	0.225768	0	0	0	0	0.183505	0.405052	0.655685	0.199169	0.104287	0.404023	0.353582	0.0738496	0.378211	1.18655	0.630318	0.0439101	0.328966	0.411765	0.609085	0.414853	0.157289	0.456665	0.590901	0.119837	0	0	0	0.281971	0.19917	0	0.2305	0.252879	0.285721	0.777778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.8c536fb3-0ded-452e-bfa9-602b72d66c00.fc.signal	0	0	0.257205	0.0791717	0	0.0452378	0.842524	1.13172	1.13274	0.488311	0.453304	0.509804	0.546264	0.305736	0.0756563	0.695418	0.67638	0.930143	0.845077	1.20864	0.344725	0.589454	0.0122392	0	0.162003	0.425734	0.0866109	0.579424	1.07426	0.53514	0.686998	0.323298	0	0.0115096	0.663982	0.135111	1.20807	0.802277	1.16497	0.581427	0.517849	0.400495	0.209997	0.36488	1.0765	0.597323	0.282684	0.61213	0.0499764	0	0.159645	0.557049	0.358387	0	0.180519	0.478055	0.874576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.9c3ec4b2-7073-4306-8028-2374ba66f5d2.fc.signal	0	0	0	0	0	0	0	0	0	0.253704	0.373732	0	0	0	0	0	0.379289	0.529965	0	0.46242	0.792925	0.203232	0	0	0	0	0	0	0.742479	0.140285	0	0	0.561139	0.348114	0	0.673589	0.958304	0.171459	0.940395	1.02315	0.364188	1.04424	0.774087	0	0	0	0	0	0	0.519573	1.6521	0.448847	0	0	0.616211	0.635794	0.567568
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.e0246cbf-2d49-4bee-a25f-b1967eaad820.fc.signal	0	0	0.0937082	0.278556	0.0487814	0.19255	0.109757	0	0	0	0.0492533	0.0827275	0.0099948	0	0.138585	0.0474715	0.100471	0.184163	0.0352047	0.166293	0.250395	0.0960569	0	0	0.0985977	0.0512204	0	0	0.0976674	0.0870682	0.127629	0.0449307	0.125799	0.0969188	0.117338	0.0603037	0.116494	0.0376641	0.199659	0.118741	0	0	0.0442865	0.222719	0.308942	0.159029	0.367693	0.00834427	0.133299	0.191166	0.0369705	0	0	0.0147623	0.17137	0.0101347	0.991321
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.8cb3e2ca-fcd2-47cb-9b65-cd786fdfabca.fc.signal	0	0	0	0	0	0	0	0	0	0.496389	0.543852	0.141827	0.0553264	0.2782	0.377238	0.230305	0.302339	0.0721792	0	0.178435	0.0549191	0	0.0429706	0.939284	0.158997	0	0	0	0	0	0.0409108	0.307845	0.24138	0.284498	0.0240091	0.349217	0.0982394	0.47558	0.723119	0	0.325674	0.155844	0.0543058	0.405418	0.002882	0.350614	0.169679	0	0.122773	0.447634	0	0.410105	0.512094	0.264497	0.463103	0.380333	0.514286
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.445e6e0a-1317-4ac0-8603-79bdacbbaeb7.fc.signal	0	0	0	0	0	0.0462488	1.30339	1.73593	0.356183	0.266439	1.52614	0.815127	0.302447	0	0	0.357975	0.588048	1.25755	0.408491	1.7458	0.98744	1.56715	0	0.0810667	1.73405	0.809756	0	0.745647	0.785583	0.118293	0	0	0	0	0	0.852543	0.801004	0.218446	0.70304	0	0	0	0	0	0.0577694	0.89848	0.0301685	1.36779	0.661235	0	0	0	0	0	0	0	0.393474
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.63a55c7d-51f0-4637-84b6-522ad46573ec.fc.signal	0	0	0	0	0	0	0	0.0291632	0.281906	0.0289459	0	0.219814	0.158081	0	0	0	0	0.229326	0.605544	0.0517832	0	0.226809	0.215763	0.146719	0.795242	0.389607	0.0147952	0.307826	0.244121	0.320563	0.0542491	0.532512	0.210994	0	0	0.154188	0.684522	0.190718	0.182787	0	0.25645	0.187406	0	0.217562	0.214286	0	0.0669987	0.309936	0.0155386	0	0	0.138089	0.305767	0	0	0	0.527881
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.223aa04f-e316-48e4-abf6-e6d88a4e9390.fc.signal	0	0	0	0.106168	0.259926	0	0	0	0	0	0	0.212089	0.0844512	0	0.0566301	0.281725	0.0170847	0	0	0	0	0	0	0	0	0.358803	0.333013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157598	0.126256	0	0	0	0	0.151532	0.161879	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	0	0	0	0	0	0	0	0.305385	0.937506	0.520832	0.0061248	0	0	0	0	0.264712	0.627132	0.336524	0.520692	0.104451	0.37193	0.47862	0.193731	0	0	0	0	0.0513722	0.906204	0.233531	0.417045	0	0	0	0	0.391186	0.641257	0.845327	1.10797	0.16472	0	0	0	0.0169967	0.589993	0.490921	0	0	0	0	0	0	0	0	0	0	0.567627
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.40235741-bb90-41ef-92e9-8d550ae72a34.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26983	0.250294	0.33409	0.0489999	0	0	0	0	0	0.216138	0.453678	0.0378635	0.189318	0.311817	0.00168327	0.659524	0.311536	0.00598507	0.220476	0.0825396	0	0	0	0	0	0	0.16259	0.33409	0.816
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.1504c6d0-7de0-4849-abef-bd2552745dd1.fc.signal	0	0	0	0.272107	0.507107	0.393272	0.51948	1.02168	0.393351	0	0	0	0	0	0	0	0	0	1.17262	0.462599	0.0988928	0	0	0.256972	0.371726	0	0	0	0	0.215228	0.452732	0	0	0	0.268238	0.377133	0.748209	0.301501	0	0	0	0	0	0.250307	0.387334	0	0	0	0.428	0.239976	0	0.0197867	0.685283	0.620941	0.613517	0.253842	0.733333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.853b1d33-1744-4990-baf4-0f508c154dec.fc.signal	0	0	0	0	0.00484213	0.180206	0.242972	0.512809	0.245102	0.0473309	0	0.0872765	0.0318937	0.0961669	0.105344	0.185891	0.254937	0.168873	0.0920463	0.0230895	0.623949	0.831653	0.238856	0.624835	0.324313	0.058184	0	0.0114797	0.377249	0.186853	0.586598	0.584421	0.33101	0.0405625	0.275238	0.301974	0.301731	0.183272	0.20776	0.358025	0.314027	0.413474	0.144412	0.328417	0.146297	0.117038	0.213202	0.086932	0	0.0313376	0.276975	0.15914	0.216425	0.138551	0	0	0.257576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.06f96530-4397-4a3d-a6d2-ac4ce64f50a2.fc.signal	0	0	0.0059532	0.29766	0.192487	0	0	0.0788265	0.586045	0.293735	0	0	0	0.277816	0.218284	0	0	0	0	0	0.0570231	0.517594	0.267463	0	0	0	0	0	0	0.0158752	0.565644	0.662866	0.244081	0	0	0	0	0	0	0.220268	0.275832	0	0	0	0	0	0	0.106586	0.133781	0	0	0	0.162721	0.29766	0.0357192	0	0.82
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.7fe9234c-b18e-418e-a5fa-41324c8b4b69.fc.signal	0	0.196618	0.0978293	0	0	0	0	0	0	0	0	0.394478	0.327862	0.361035	0	0.214364	0.213275	0	0	0	0	0	0.0245342	0.0993589	0	0.0100044	0.205625	0.0618627	0.151039	0.0263852	0.16365	0.187475	0.0201413	0.405713	0.208607	0.030212	0	0	0	0.216653	0.193507	0	0.133695	0.0685197	0	0	0.184172	0.0675495	0	0	0.0180059	0.404605	0.00287733	0	0	0	0.871766
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.05f731d1-35d3-4327-ad52-34ab22707910.fc.signal	0	0	0	0.190385	0.0243349	0	0.0988609	0.0908464	0	0	0	0	0.0300608	0.386504	0.360795	0.31782	0.656324	0.173209	0.0543957	0.160324	0	0	0.0085888	0.206131	0.239057	0.190386	0	0.0777231	0.107937	0.0952579	0.179117	0.327925	0.130265	0.0257664	0.428035	0.190386	0.210426	0.0042944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	0	0	0	0	0	0	0	0	0	0.151304	0.208507	0.182534	0.180205	0.631455	0.961464	0.469915	1.37984	0.972697	0.167995	0	0.133639	0.881302	0.429813	0.0144475	0.54178	0.166146	0.203238	1.14152	0.293785	0.780777	0.827041	1.29389	1.37252	0.689869	0.281726	0.110655	0.442967	0.296173	0.725989	0.4262	0.422588	0.38647	0.54178	0.0939085	0.122803	1.26059	2.33624	0.453142	0.274502	0.447871	0	0.220324	0.502049	0	0	0	0.928205
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.503bd71c-74cb-4096-8a07-526831cc1c01.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0.126383	0.455301	0	0.27325	0.352289	0.326295	0.160776	0.232659	0.0149154	0.0563828	0.145143	0	0	0	0.0436683	0.301935	0.0143825	0.30233	0.027359	0	0	0.0337921	0.226302	0.0129199	0	0	0	0	0	0	0.00946273	0.268998	0.155897	0.170221	0.173838	0.135949	0.0448363	0	0	0.267609	0.0816309	0.124858	0.222471	0	0.190698
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	0	0.109688	0.21518	0.237121	0.0573967	0	0	0	0	0	0	0.000408933	0.102353	0.235104	0.149349	0.180671	0.394261	0.121295	0	0.0651103	0.20558	0.0171417	0.0448737	0.578683	0.20091	0.153296	0.12384	0.0877253	0.193252	0.197608	0.158521	0.192859	0.0274267	0	0.106151	0.154826	0.178882	0.719617	0.529094	0.500306	0.0870469	0.017526	0.405119	0.470531	0.208717	0.0212489	0	0.039757	0.146318	0.239475	0.261798	0.626412	0.469491	0.063767	0	0	0.359124
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000070.3.0fa2831d-dcde-49f0-a77a-b0f556e7e04b.fc.signal	0	0	0	0	0	0	0	0.103038	2.13296	0.608904	0	0	0	0	0	0	0.523264	0.237581	0.216922	2.05547	0.748889	0	0	0	0.085865	0.674368	0.103296	0	0	0	0.0206592	0.77472	0.211757	0	0.853174	0.918733	0.198062	0	0.857352	1.60104	1.02263	1.5959	0.810873	0.154944	0	0	0	0	0	0.180768	0.77472	0.051648	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.285674ca-2d37-4ac8-859e-29db1bf824d3.fc.signal	0	0	0	0	0	0	0	0	0.00998053	0.491008	0.0448619	0.496365	0.118834	0.155209	0.12995	0.855642	0	0.489847	0.0742544	0.061878	0.646531	0	0	0.694337	0.171088	0	0	0	0.623403	0.526924	0.309373	0.6793	0	0	0	0	0.315561	0.618748	0	0	0	0	0	0	0	0.48881	0.473949	0	0	0.564031	0.586296	0	0	0	0	0	0.256098
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.ee9d747c-d2cf-48da-a02d-0b93659fe659.fc.signal	0	0	0	0	0	0	0.12141	1.76286	0.454508	0	0.531403	0.513961	0.910252	0.230367	0.922577	0.07162	0	0	0	0.097194	1.48911	0.468728	0	0	0	0	0	0.529221	1.50672	0.329985	0	0	0	0	0	0.143201	0.93392	0.105844	0	0	0	0	0	0.653744	0.358267	0	0	0	0	0	0	0	0	0.765814	0.417151	0	0.256983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.7eef4baf-7091-4578-bd6a-25890cdd47cd.fc.signal	0	0	0	0	0	0	0	0.20609	0.513339	0.509987	0.0161769	0.0662357	0.856581	0.932145	0.245386	0.452219	0.462659	0.374934	0.673711	0.214012	0	0	0.032274	0.318669	0.279708	0.290466	0	0.791174	1.0845	0.459098	0.0121487	0	0.204402	0.258192	0	0	0	0	0.155915	0.265171	0	0.404171	0.509022	0.284191	0.00595013	0.701081	1.0931	0.907985	0.327045	0	0	0.25604	0.352863	0.316285	0.0835443	0.161212	0.325581
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b076b762-9a1c-49ad-94fb-112d4580999d.fc.signal	0	0	0	0	0.123964	0.917334	1.50002	0.857662	0.965281	0.693417	0.423789	0.335462	0.318479	0.719389	0.458908	0.299727	0.298592	0	0.225839	0.533045	0.440722	0.245574	0	0	0.549574	1.27684	0.466931	0	0.789237	1.78931	1.04941	0.404017	0	0	0.144674	0.648006	0.939364	0.967635	1.11797	0.378526	0.834691	0.400817	0.640481	1.33057	0.833854	0.163781	0.0867748	1.3363	1.28929	0	0.466931	0.297514	0	0.615688	1.24237	0.827355	0.679287
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.0fdc34e0-537d-401e-add6-faec819eca23.fc.signal	0	0	0	0	0	0	0	0.411936	0.849267	0.82137	0.132384	0.457838	1.32268	0.578999	0.064637	0.0096784	0.362881	0.136617	0.735026	0.313815	0.415504	0.235871	0.532929	0	0	0	0	0	0.29415	0.459023	0.156064	0	0	0.828508	0.558425	0.317231	0.422432	0.667489	1.03679	0.721897	0.542291	0.422283	0.475144	0.643947	1.53691	1.4292	1.62056	0.888602	0	0.328518	0.36502	0.375971	0.317567	0	0.291548	0.37927	0.322981
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.02d83500-1eee-47fb-928a-288e119fb2d5.fc.signal	0	0	0.133109	0.141575	0.454874	0.355869	0.245883	0.561717	0.893869	0.229314	0.760341	0.416808	0.48725	0.402611	0	0.240653	0.0499183	0.198949	0.292449	0.551027	0.48758	0.211549	0.18376	0.440949	0.365269	0.34881	0.323013	0	0.122759	0.312142	0.655247	0.531745	0.0136448	0	0	0	0	0	0.393571	0.37647	0.0495773	0.21487	0.1134	0.3745	0.705149	0.379194	0	0.0715079	0.340189	0.28176	0.192256	0.692343	0.254215	0.161059	0.317643	0.780912	0.290123
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.56ed3fdb-46a9-4765-a249-372860e042b1.fc.signal	0	0	0	0	0.0857192	0.15307	0.134702	0.0672927	0	0	0	0.0122456	0.135722	0.179604	0.264308	0.0122456	0.262864	0.246028	0.196065	0	0	0	0	0	0	0	0	0.0132661	0.234713	0.0479619	0	0	0	0	0	0	0.168394	0.100039	0	0	0.273493	0.0224503	0.230632	0.0653114	0	0	0	0	0	0	0	0	0.108169	0.114292	0.203085	0.05202	0.129065
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.85a03a8e-2650-44c0-bf53-1db912cf1fd2.fc.signal	0	0.147721	0.658658	0.478644	0.377559	0.473467	0.286568	0.224271	0.140381	0.154494	0.239612	0.209945	0.155481	0.205174	0.00705047	0.120117	0.32364	0.531333	0.619001	0.605916	0.644768	0.610845	0.206374	0.0095352	0.267937	0.255554	0.279727	0.122151	0.0241936	0.189281	0.39991	0.40948	0.30519	0.156432	0.242859	0.118323	0.363908	0.291457	0.670833	0.686225	0.461002	0.27195	0.353333	0.407801	0.90114	0.689306	0.121283	0	0	0	0	0	0	0	0	0.0507034	0.863045
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.88e0b9dc-6b08-443f-bb12-a02db4d96a2b.fc.signal	0	0	0	0	0	0	0.0852252	0.449412	0.565912	0.375943	0.709547	0.62298	0.727055	0.545115	1.26131	0.660259	0.454745	0.201626	0.414442	1.17307	1.28566	0.633891	0.401229	0.192923	0.228637	0.74076	0	0.255327	0.671694	0.891568	0.824598	0.911862	0	0	0	0.173957	0.720339	0.826064	1.12713	1.01038	0.922847	0	0	0.654749	1.22201	1.222	1.63722	1.01659	1.40078	0	0.31004	0.0911883	0	0.368401	0.0328278	0	0.774194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.61da4f23-1b17-4140-818d-1866ebdfc324.fc.signal	0	0	0	0	0	0.373111	0.558559	0.305573	0.253066	0.513852	0.18755	0.245127	0.128665	0	0	0.045141	0.627914	0.239082	0.00840613	0.62026	0.649507	0.222257	0	0	0	0	0	0	0	0	0.162549	1.48488	0.534028	0	0.168113	0.767947	0.147931	0	0	0.227652	0.127168	0.276415	0.165575	0.417365	0.683292	0.513714	0.293495	0.0302783	0	0.0105748	0.539056	0.0807461	0	0	0	0	0.53
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.fc.signal	0	0	0	0	0.0413589	0.0675756	0.0589975	0.0370707	0.112518	0.143741	0.0266127	0	0	0	0.0187841	0.100094	0.119399	0.0627381	0.074409	0.185556	0.117667	0.049886	0	0	0	0	0	0	0	0	0.0114152	0.0629667	0.0944793	0.136732	0.279415	0.361977	0.242013	0.0396469	0.0912775	0.276795	0.201513	0.102372	0.0535579	0.00181533	0	0	0	0	0.0507255	0.126353	0.0307045	0.108182	0.144157	0.0750131	0.0712129	0.0626274	0.181056
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.224378b1-b9a6-497a-9406-7ce9e052b055.fc.signal	0	0	0	0	0.0808705	0.165016	0.359383	0.512748	0.196055	0.144452	0.208907	0.141495	0	0.115824	0.283786	0.174471	0.209476	0.170434	0.0978139	0.0965921	0.117625	0.379051	0.0610869	0.191142	0.104927	0.0907681	0.142222	0	0.344373	0.223646	0.0865228	0.170506	0.22775	0.290922	0.382774	0.306393	0.01979	0.155414	0.219443	0.193918	0.567036	0.496438	0.268778	0.332313	0.410586	0.173577	0.143108	0.252333	0.217653	0.229477	0.0518704	0.247628	0	0.0641523	0.645354	0.3874	0.934783
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.409dbfeb-ff68-4d68-8254-ea0d0437a94c.fc.signal	0	0	0	0.0469493	0.192853	0.143012	0.198271	0.0281684	0	0.143598	0.0967845	0.341723	0.0852302	0	0.128678	0.258668	0.158903	0.30627	0.0281691	0	0	0	0.0632435	0.13922	0.0187789	0	0	0	0.105045	0.0910543	0.125042	0.267731	0.192499	0.0707531	0.269265	0.0832855	0.225445	0.114164	0.0749025	0.0268847	0.184954	0.276002	0.184907	0.177684	0.275953	0.328669	0.349654	0.585953	0.488405	0.684179	0.0469485	0.0462251	0.301195	0.264362	0.283211	0.00285105	0.820312
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.beff36be-023d-4a6e-8a49-a553932bd6ce.fc.signal	0.101873	0.0829529	0.526673	0.242432	0.156787	0.0903994	0.353508	0.737207	0.377028	0.460537	0.267503	0.602135	0.133702	0.171992	0.106237	0.232681	1.08586	0.557367	0.234815	0.448656	0.473046	0.211725	0.0245384	0.179251	0.297502	0.195974	0.135503	0.2241	0.224429	0.526513	0.642448	0.499598	0.322487	0.341437	0.128801	0.229754	0.50115	0.309236	0.350941	0.309696	0.20764	0.0475716	0.0650448	0.382832	0.374712	0.314246	0.125157	0.317562	0.0666556	0.220781	0.436856	0.188582	0.628439	0.0547121	0	0.0577621	0.938784
