	chr7:6821955-6822104	chr7:6822105-6822254	chr7:6822255-6822404	chr7:6822405-6822554	chr7:6822555-6822704	chr7:6822705-6822854	chr7:6822855-6823004	chr7:6823005-6823154	chr7:6823155-6823304	chr7:6823305-6823454	chr7:6823455-6823604	chr7:6823605-6823754	chr7:6823755-6823904	chr7:6823905-6823954	chr7:6823955-6824054	chr7:6824055-6824104	chr7:6824105-6824204	chr7:6824205-6824354	chr7:6824355-6824434	chr7:6824435-6824504	chr7:6824505-6824554	chr7:6824555-6824654	chr7:6824655-6824684	chr7:6824685-6824744	chr7:6824745-6824804	chr7:6824805-6824854	chr7:6824855-6824954	chr7:6824955-6825104	chr7:6825105-6825254	chr7:6825255-6825404	chr7:6825405-6825554	chr7:6825555-6825704	chr7:6825705-6825804	chr7:6825805-6825854	chr7:6825855-6826004	chr7:6826005-6826094	chr7:6826095-6826154	chr7:6826155-6826224	chr7:6826225-6826304	chr7:6826305-6826454	chr7:6826455-6826604	chr7:6826605-6826644	chr7:6826645-6826754	chr7:6826755-6826784	chr7:6826785-6826904	chr7:6826905-6826964	chr7:6826965-6827048	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001017.4.ee61f45f-7dde-4017-8f76-95a89e2d408d.fc.signal	0.144807	0.066834	0.198044	0.108915	0.129955	0.233913	0.0313693	0.246587	0.368839	0.293108	0.204996	0.547756	0.319477	0.029704	0	0	0	0.154736	0.18565	0.0132607	0	0.0983945	0.18565	0.0680717	0	0	0.0472619	0.18505	0.0692842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0557297	0.55279	0.406504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.8c536fb3-0ded-452e-bfa9-602b72d66c00.fc.signal	0	0	0	0	0	0	0	0	0.358387	0.0130323	0.345355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358387	0.21829	0.140097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229008
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000014.2.9c3ec4b2-7073-4306-8028-2374ba66f5d2.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470852
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000060.3.87d6d4cc-d709-448c-855d-51ab38c2c5f0.fc.signal	0.352869	0	0	0	0	0.398192	0.233088	0	0	0.041046	0.436008	0.09712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378768	0.252512	0	0	0	0	0	0	0.997868
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.e0246cbf-2d49-4bee-a25f-b1967eaad820.fc.signal	0.0750959	0.111039	0	0.130292	0.0558397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0782275	0.304231	0.19127	0.079431	0	0	0	0	0	0.103199
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000260.2.8cb3e2ca-fcd2-47cb-9b65-cd786fdfabca.fc.signal	0	0	0	0	0.491736	0.199133	0	0	0	0.507992	0.182877	0	0	0	0	0	0.591302	0.230352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507992	0.182877	0	0	0	0	0	0	0.852727
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001888.4.445e6e0a-1317-4ac0-8603-79bdacbbaeb7.fc.signal	0.429653	0	0	0	0	0	0	0	0	0	0.867413	0.470187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.507246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003812.1.63a55c7d-51f0-4637-84b6-522ad46573ec.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160722	0.0906801
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003835.4.223aa04f-e316-48e4-abf6-e6d88a4e9390.fc.signal	0	0	0	0.118369	0.247721	0	0	0.109827	0.256263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186708	0.36609	0.0597955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03661	0.18305	0.317279	0.122033	0	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001878.2.2adb5a51-51a2-4ead-ae64-2462116858bf.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0540541
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001460.1.40235741-bb90-41ef-92e9-8d550ae72a34.fc.signal	0	0	0.113591	0.454366	0.387546	0.0467726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004681.3.e25da2b0-3beb-48b5-b4cb-d2ae704a33b2.fc.signal	0	0	0	0.290136	0.648321	0.133717	0.18925	0.175372	0.350646	0.281272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0630833	0.18925	0.671668	1.04559	0.261099	0.18925	0.0365883	0.129952	0.18925	0.00757	0	0	0	0	0	0.177895	0.0807467	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000886.3.1504c6d0-7de0-4849-abef-bd2552745dd1.fc.signal	0.138541	0	0	0	0.578871	0.756956	0.427988	0.739665	0.168187	0	0.08904	0.658061	0.576397	0.0371	0	0	0	0	0	0	0.05194	0.66796	0.717453	0.154583	0	0	0.15953	0.999405	0.230071	0	0	0	0	0	0	0	0	0	0	1.25663	0.0791533	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.853b1d33-1744-4990-baf4-0f508c154dec.fc.signal	0.506439	0.261543	0	0	0	0.092729	0.373285	0.532524	0	0	0.32574	0.496928	0.175945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418465	0.0808407	0	0	0	0	0	0	0	0	0	0	0.58324	0.418474	0	0	0.22885	0.255599	0.543461	0.290859
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001009.4.f4ce93fa-a218-429a-bf06-fd30f370975a.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036669	0.12942	0.20697	0.30614	0.0327649	0.18455	0.0828061	0	0	0	0	0	0	0	0	0	0	0	0.110595	0.12942	0.155273	0.38809	0.606686	0.0983607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000831.3.fed91b6e-3ac9-46fe-b004-2c19a2391b3a.fc.signal	0	0.0126217	0.19925	0.0471583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0624757	0.168721	0.027916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0699899	0.518519
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001447.1.06f96530-4397-4a3d-a6d2-ac4ce64f50a2.fc.signal	0	0	0	0	0	0.0813604	0.29766	0.11708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09922	0.29766	0.29766	0.29766	0.039688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003828.3.7fe9234c-b18e-418e-a5fa-41324c8b4b69.fc.signal	0.0877587	0.128041	0	0.142428	0.169763	0.31795	0.128041	0.104107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08632	0.2158	0.164008	0	0.142634	0.056108	0	0	0	0	0	0	0	0	0.159153	0.251347	0.0742733	0	0	0	0.18343	0.17264	0	0.908925
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.05f731d1-35d3-4327-ad52-34ab22707910.fc.signal	0	0	0	0.396612	0.462452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158893	0.0558272	0	0	0	0.203984	0.128832	0	0.253894
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001022.4.dc7b5661-43e6-4e06-8a03-ce4fe6a31079.fc.signal	0.246244	0.30707	0	0	0	0.0341037	0.0915416	0.130964	0.402728	0.493311	0.354301	0.0556214	0.408968	0.113001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0987213	0.145374	0.00717973	0	0	0	0	0	0	0	0	0.171543	0.622617	0.539947	0	0	0	0	0	0.0656825	0.308333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003398.1.32ebedf9-9cee-45d9-904b-83df75dfe3b1.fc.signal	0	0.0939085	0.54178	0.0866848	0	0	0	0	0	0.0397309	1.08357	0.321459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.509273	0.382858	0	0	0	0	0	0	0	0	0	0	0	0.437036	0.285337	0	0	0	0	0	0	0.233673
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003829.4.503bd71c-74cb-4096-8a07-526831cc1c01.fc.signal	0.12851	0.231608	0.104804	0.232066	0.0249533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.277181	0.330632	0.103556	0	0	0	0	0	0	0	0	0	0.141184	0.779926	0.514663	0.0323259	0	0	0.0779792	0.628291	0.32799
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000665.1.c28d3943-9234-4917-b4a0-88d70eac42fc.fc.signal	0.177487	0.396771	0.0747001	0.20558	0.00891367	0	0	0	0.012342	0.159697	0.319373	0.0842922	0	0	0	0	0	0	0	0	0	0	0	0	0.131935	0.300183	0.41116	0.226842	0.638037	0.403687	0.0315407	0	0	0	0	0	0	0	0	0.178196	0.363203	0.120828	0.08228	0.10285	0.343514	0.418017	0.83588	0.158774
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001891.4.285674ca-2d37-4ac8-859e-29db1bf824d3.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11128
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000248.2.bd28e586-8e22-461b-84c3-4b40b899ccae.fc.signal	0	0	0	0	0.012495	0.20825	0.04998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.711246
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000099.3.ee9d747c-d2cf-48da-a02d-0b93659fe659.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.563333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000303.2.7eef4baf-7091-4578-bd6a-25890cdd47cd.fc.signal	0.105428	0.32274	0.0344256	0	0	0	0	0	0	0	0	0	0	0	0	0.154915	0.32274	0.195796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000828.1.30590c4c-78e4-4da6-9844-49fd785aa3ea.fc.signal	0	0	0	0.118485	0.546182	0.0577973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.838054	1.53162	0.158943	1.06305	0.70451
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003401.1.b076b762-9a1c-49ad-94fb-112d4580999d.fc.signal	0	0	0.0206607	0.61982	0.123964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0431655
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003402.2.0fdc34e0-537d-401e-add6-faec819eca23.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.443499	0.397872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105983
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001013.4.02d83500-1eee-47fb-928a-288e119fb2d5.fc.signal	0.171496	0.380563	0.0117463	0.521369	0.448624	0.439212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192638	0.371124	0	0	0	0.496143	0.610641	0.35239	0.137349
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003696.3.56ed3fdb-46a9-4765-a249-372860e042b1.fc.signal	0	0	0	0	0	0.22655	0.0693933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015307	0.15307	0.15307	0.0704122	0.127688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204093	0.408195	0.0559235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000229.3.85a03a8e-2650-44c0-bf53-1db912cf1fd2.fc.signal	1.23268	0.495477	0.0155376	0	0	0.157102	1.44328	1.41393	0.730271	1.20816	1.01945	0.390355	0.51792	0.409157	0	0	0	0	0	0	0	0	0	0	0	0	0.354775	0.512741	0.0621504	0	0.333195	0.476486	0.0025896	0	0	0.166885	0.297804	0.51792	0.411099	0.126355	0	0	0	0	0.351463	0.516802	0.713263	0.794586
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000008.3.f83f1262-12e2-4b8d-b11c-8637f8303ed6.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60053	0.7833	0	0	0	0	0	0	0	0	0.20888	0.7833	0.02611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481013
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001851.4.88e0b9dc-6b08-443f-bb12-a02db4d96a2b.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303384
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000866.3.1ccf14fb-5a5a-4c74-8157-04b7e1f2dcf1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53807	0	0	0	0	0	0	0	0.395546	1.98851	0.0805743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476077	1.80355	0	0	0.704348
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000270.2.61da4f23-1b17-4140-818d-1866ebdfc324.fc.signal	0	0	0	0	0.513304	0.217006	0	0	0	0.0250392	1.17685	0.25874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187794	0.605114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925234
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003694.3.c78458e5-ee0b-451a-90f1-dbb574d13e13.fc.signal	0	0	0	0	0	0	0	0	0.0634826	0.0940153	0.07269	0.0092074	0	0	0	0	0	0.0717208	0.0808688	0.0924229	0.07269	0.07269	0.043614	0	0	0	0	0.0481557	0.204589	0.175919	0.0377988	0	0	0	0	0	0	0	0	0.0513676	0.0920767	0.07269	0.07269	0.07269	0.121157	0.175678	0.249233	0.157588
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003688.3.224378b1-b9a6-497a-9406-7ce9e052b055.fc.signal	0.194585	0.609525	0	0.0335052	0.622413	0.0914953	0.215202	0.158502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09665	0.307985	0.38788	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000318.2.10501a10-327b-4601-8d8d-0d0bc776bb15.fc.signal	0	0.48106	0.0131797	0	0	0	0	0	0	0.322903	0.171337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351316
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001955.3.409dbfeb-ff68-4d68-8254-ea0d0437a94c.fc.signal	0.077102	0.0447805	0.0122785	0.190138	0.0127988	0.0065004	0.160348	0.138678	0.488427	0.154256	0.1295	0.0317797	0	0	0	0	0	0.0787271	0.0622955	0.0170249	0.110507	0.210189	0.10834	0.119175	0.10834	0.10834	0.0032502	0.127125	0.108344	0.135789	0.0765603	0	0	0	0	0	0	0	0	0.168293	0.262919	0.0622955	0	0	0	0	0.238645	0.0874363
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003689.3.beff36be-023d-4a6e-8a49-a553932bd6ce.fc.signal	0.0970462	0.226438	0	0.308063	0.0154792	0.161828	0.294499	0.448722	0.171616	0.589325	0.351679	0.358374	0.192719	0	0	0	0	0.161828	0	0.186957	0.21108	0.0063324	0	0	0.189972	0.392411	0.57387	0.303868	0.205411	0.357292	0.0816176	0.080106	0	0	0	0	0	0.0452314	0.63455	1.048	0.223595	0.184695	0	0.14072	0.369214	0	0.128082	0.723117
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003804.1.20346d72-f6d0-41f6-979d-2e29fa33f68f.fc.signal	0	0.06026	0.0401733	0.143821	0.157479	0	0.0200867	0.278079	0.263456	0.213642	0.207375	0.0216936	0	0	0	0	0	0	0	0	0	0.0952108	0.12052	0.0321387	0.078338	0.12052	0.0433872	0	0	0	0	0	0	0	0	0	0	0	0.226575	0.442623	0.0367184	0	0	0	0	0	0.0817814	0.0472103
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.53d89d9f-5949-4fc0-a0f7-bbac9f0fea51.fc.signal	0	0	0	0	0	0	0.258613	0.297157	0.140497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259857	0.132415	0	0	0	0	0	0.107237	0.310833	0.32824	0	0	0	0.295292	0.522222	0.373	0.280992
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.e37d93da-dc33-42a2-aab6-afc4ccdb4a46.fc.signal	0.0244425	0	0	0	0	0	0	0	0	0	0	0	0.0662312	0.137192	0.393941	0.397507	0.443592	0.143495	0	0	0	0	0	0	0	0	0.0957956	0.422714	0.2358	0.0662312	0.0134039	0.11827	0.0390291	0	0	0	0	0	0.15524	0.520506	0.462949	0.141949	0.182775	0.23653	0.167543	0	0.239404	0.634161
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000938.7.c3ad0c1d-7484-4ce6-b047-2ee6f2376f26.fc.signal	0.0104688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.883495
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003690.3.6941f4c2-9444-41d7-82bb-38a8112f3f75.fc.signal	0.293498	0.457842	0.554513	0.354493	0.345186	0.209294	0.126122	0.150406	0.18088	0.172105	0.105444	0.144214	0.116818	0	0	0	0	0.114233	0.15507	0.122946	0.0589228	0	0	0	0.138238	0.31004	0.31004	0.238741	0.253697	0.201513	0.0361807	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0555632	0.07753	0.224209	0.833643
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001508.1.3e28aa2d-b7e5-4918-a0af-419b0cf0b2b0.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.362466	0.208347	0	0	0	0	0	0	0.979021
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003693.3.c56a1926-3d2b-458d-9800-4140f38e79d1.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059384	0.153649	0.335543	0.245469	0.0420613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35174	0.256125
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.51e98f97-6119-4df6-b770-df4f0c759ed4.fc.signal	0.108685	0.0992609	0.202932	0.18847	0.0339259	0.148893	0.148265	0.163342	0.370151	0.498984	0.314196	0.0936075	0	0	0	0.065968	0.19319	0.35509	0.207393	0.0255794	0	0	0	0	0.00785333	0.180932	0.338406	0.456233	0.280298	0.397811	0.2325	0.103661	0	0	0	0	0	0.118489	0.37708	0.48392	0.139526	0	0	0	0	0	0.169475	0.155754
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000743.1.49a99802-1bc6-41d8-8363-c1df0e713acd.fc.signal	0.00870933	0	0	0.355341	0.184638	0	0	0	0	0	0.379285	0.288947	0.919859	0.026128	0	0	0	0	0	0	0	0	0	0	0	0	0.457265	1.28393	1.02607	0.0853515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.810976
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001315.1.dd7c5865-ee3d-478d-bdf1-8e360085ebad.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128153	0.56538	0.0037692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000666.1.d0131007-971b-46b8-af7a-d6407bc37742.fc.signal	0.188307	0	0	0	0	0	0	0	0	0	0.143626	0.462799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.258508	0.46845	0.369549	0.0102437	0	0.295225	0.445237	0.0430758	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993333
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000246.3.17e8d437-9912-4182-bfcd-8c63788e1a5b.fc.signal	0	0	0	0	0	0	0	0	0.29177	0.691173	0.399961	0.0804705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00704693	0.283935	0.306245	0	0	0	0	0	0	0	0	0.119729	0.235546	0.141904	0	0	0	0.755774	1.52239	2.10306	0.0869565
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004647.3.d64b3583-2ef0-4033-af25-2e355c9dc564.fc.signal	0.014136	0.1116	0.068448	0.1116	0.029016	0	0	0.103416	0.063984	0	0	0	0	0	0	0	0	0.154758	0.22321	0.130736	0	0	0	0	0.0427818	0.22321	0.425212	0.527516	0.246274	0.029016	0.1116	0.049848	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02232	0.209923	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001905.1.38776233-86ec-4c86-bd21-d6388683dbd2.fc.signal	0.230396	0.015936	0	0	0	0.0405696	0.212847	0.265464	0.192108	0.0047808	0	0	0	0	0	0	0	0.0972096	0.176354	0.158834	0.11952	0.0800784	0	0	0	0	0	0.0864394	0.153448	0.0144654	0	0	0	0	0	0	0	0.11952	0.153919	0.178894	0.0414336	0	0	0	0	0	0.200534	0
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000709.3.5c2b1045-c5b9-4ce2-a975-1bba53717c39.fc.signal	0.186913	0.313584	0.0108131	0.165289	0.514402	0.142118	0.197729	0	0.0726025	0.41245	0.784735	0.168376	0.227076	0.101952	0	0	0	0.180734	0.550319	0.440256	0	0	0	0	0	0.106587	0.345253	0.314181	0.843435	0.25334	0	0	0	0	0	0	0	0	0	0.196184	1.03035	0.498185	0	0	0	0	0.0965469	0.158371
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001973.1.eb6b8116-681b-4ebd-8a3a-5c8e0b38a2a8.fc.signal	0	0.274149	0.371834	0	0	0.434856	0.211126	0	0.431705	0.214277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336697	1.26032	0.305623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037037
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.e6bec3c5-fcb0-48f1-bb2d-dd0add2596dc.fc.signal	0.203834	0.112648	0.177167	0	0.154798	0.319096	0.0937495	0	0.0721831	0.211589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299255	0.538028	0.364633	0.217606	0.00601767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649485
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001326.1.ea9f910f-27d4-430f-b7ec-94b0e29d22ee.fc.signal	0.024774	0.4129	0.0440427	0	0	0	0	0	0	0.324815	0.156902	0	0	0	0	0	0.355094	0.244987	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187181	0.4129	0.057806	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000972.6.c46cb165-d796-4481-af20-c4979e6e803f.fc.signal	0	0	0	0	0	0	0	0	0.676883	0.622185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101036
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001892.4.902ae139-ccdf-4a1c-a16a-ec321c33c554.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.927798
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000321.2.958c3b4f-844d-4f79-97b0-c208d576e212.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148692	0.594767	0	0	0	0	0	0	0	0	0	0.327122	0.416337	0	0	0	0	0	0	0.913502
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001020.4.35556ffc-f017-4274-85bd-1310cd0fe68d.fc.signal	0.0409868	0.0884452	0.129432	0	0	0.279327	0.579062	0.465864	0.411704	0.862656	0.364418	0.307361	0.46258	0.106781	0	0	0	0.102467	0.0505594	0.00924514	0.16179	0.302514	0.32358	0.172576	0.186058	0.32358	0.190912	0.279346	0.319201	0.35907	0.021572	0.0733448	0.0841308	0.132668	0.0852094	0	0	0	0.113253	0.277333	0.368542	0.16179	0.0661868	0.226506	0.288525	0.16179	0.127121	0.428139
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.c2e20b49-142e-4797-9eba-5be0eab06323.fc.signal	0.268033	0.0725267	0	0.16555	0.30745	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3784	0.473	0.15136	0	0	0	0	0.26015	0.6149	0.473	0.44935	0	0	0	0	0	0	0	0	0	0	0.09933	0.37367	0	0	0	0	0	0	0.654596
