	chr22:41992214-41992363	chr22:41992364-41992513	chr22:41992514-41992663	chr22:41992664-41992813	chr22:41992814-41992963	chr22:41992964-41993113	chr22:41993114-41993263	chr22:41993264-41993413	chr22:41993414-41993563	chr22:41993564-41993713	chr22:41993714-41993863	chr22:41993864-41994013	chr22:41994014-41994163	chr22:41994164-41994313	chr22:41994314-41994463	chr22:41994464-41994613	chr22:41994614-41994763	chr22:41994764-41994913	chr22:41994914-41995063	chr22:41995064-41995213	chr22:41995214-41995363	chr22:41995364-41995513	chr22:41995514-41995663	chr22:41995664-41995813	chr22:41995814-41995963	chr22:41995964-41996113	chr22:41996114-41996263	chr22:41996264-41996413	chr22:41996414-41996563	chr22:41996564-41996713	chr22:41996714-41996863	chr22:41996864-41997013	chr22:41997014-41997163	chr22:41997164-41997313	chr22:41997314-41997463	chr22:41997464-41997613	chr22:41997614-41997763	chr22:41997764-41997913	chr22:41997914-41998063	chr22:41998064-41998123	chr22:41998124-41998213	chr22:41998214-41998283	chr22:41998284-41998363	chr22:41998364-41998513	chr22:41998514-41998663	chr22:41998664-41998753	chr22:41998754-41998813	chr22:41998814-41998963	chr22:41998964-41999113	chr22:41999114-41999263	chr22:41999264-41999402	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001954.2.9c1223d8-1c7e-48a7-80b8-13425cae848a.fc.signal	1.514	0.702561	0.498284	0.393281	0	0.0305461	0.54579	0.0534557	0.148912	0.994684	1.88499	1.11879	0.250096	0	0	0.534557	0.840019	0.515466	0.21955	0.410464	0.162276	1.71852	0.790741	0.45774	0	0.1781	1.26414	0.225893	0	0.332189	1.04048	0.52883	0.754108	0.494466	0	0.164185	1.06721	0.028637	0.221459	0.57274	0.693033	1.96354	4.39728	5.062	2.46725	6.25907	9.00202	10.3499	9.26166	3.77452	3.42883	0.687369
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001963.2.5dfb9b40-6b47-44fd-9ffc-ba05e31611c9.fc.signal	0.290728	0.611023	0.185516	0.381036	0.159623	0.0354246	0.174867	0.0698569	0.176637	0.336948	0.529747	0.300081	0	0.172229	1.04204	0.634394	0.300821	0.0872975	0.160448	0.450517	0.35849	0.677946	0.607789	0.0946226	0.20756	0.356839	0.0787118	0.425191	0.33162	0.158994	0.257758	0.615431	0.195902	0.3669	0.807396	1.11548	0.711588	1.11458	2.7071	4.31055	5.81757	9.00332	12.9118	17.6076	23.2983	27.0969	33.6058	51.2904	47.6309	29.4237	16.1196	0.574873
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001957.2.50048c67-3126-4929-baee-51f09f7d6142.fc.signal	1.75387	1.079	0.171783	0	0.0099048	0.413001	1.3681	1.45269	0.407374	0.2252	1.29256	1.59466	0.516698	0.653712	0.378346	0.163429	0.414274	0.321458	0.338613	1.24866	0.185693	0	0.0385499	0.783467	0.284754	0.281279	0.436536	0.637008	0.168382	0	0.0361046	0.431182	0.269159	0.509575	0.188194	0.289442	0.237932	0.965935	2.16223	1.76962	1.00397	1.77603	3.38686	4.9408	4.4175	6.42836	9.17092	7.56788	4.35335	2.6291	2.96686	0.649625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001935.1.87740d95-2152-4bf6-9e4b-40324c82c60e.fc.signal	0.562647	0.270291	0	0.37304	0.531089	1.11454	0.0509537	0	0.486843	0.59818	0	0	0.164185	0.501304	0.954689	0.322264	0	0	0	0.123556	0.396837	0.959912	0.537841	0.831336	0.624057	0.951335	0.378684	0	0	0.0651184	0.431688	0.500994	0.631648	0.710144	1.08635	1.14281	0.615251	0.85032	0.368814	0.766066	1.23852	1.32612	2.60951	9.27271	15.0343	12.6065	17.537	30.7608	36.5156	32.8847	22.1881	0.435897
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000992.7.455df784-1bb9-4cc0-95a0-4a32fe765d2d.fc.signal	0.815201	1.90839	1.34893	1.25484	0.746203	1.09738	0.380092	0.407317	0.205488	0.355662	0.818471	0.249064	0.872384	1.48869	1.03549	2.25781	2.96182	1.82167	1.47055	2.14201	1.6295	1.33804	0.863554	0.789218	0.234182	0.696166	0.07978	0.256206	0.791561	1.27528	0.941326	1.24719	1.109	1.12089	0.752915	0.946237	0.869579	1.16183	1.20792	0.337428	0.469898	0.99016	1.29321	1.86278	1.6159	1.29867	1.68008	2.17664	0.787384	0.894801	1.6545	0.768884
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004610.2.946d9db5-c2ec-4c13-9689-dc803ab18892.fc.signal	0.304012	1.35523	0.281504	0.205477	1.08603	0.439314	0.388933	0.542896	0.0793154	0.696106	1.01542	0.709275	1.38777	1.29376	0.405747	0.569004	0.920368	0.437859	0.27711	0.400907	0.28271	0.760681	1.03617	1.01991	0.694933	0.233653	0.281933	0.71097	1.08563	1.13047	0.578885	1.0266	1.44215	0.484888	0.567449	1.23017	0.831182	0.421287	0.961931	1.93754	3.24991	3.59093	3.20171	3.44919	4.90277	2.58462	2.21388	4.80375	2.51319	2.09025	1.99937	0.769767
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002005.1.7d48c8fd-5c5b-4bd0-8645-6d9ecb6d3b35.fc.signal	0.229473	0	0.616396	0.769927	0	0.794148	0.244474	0.521241	0.334263	0.536275	1.73044	0.664608	0.223779	0	0.124807	0.603332	0	0.416968	0.836831	0.617304	0.043116	0	0	0.720944	1.18675	0	0.128698	0.283282	0	0	0	0	0.287268	0.414246	0.226798	0.463419	0.139298	0.323976	0.834467	0.455971	0.275954	1.90129	10.17	25.0817	19.1901	19.1385	30.8972	54.1046	41.7855	24.7074	10.5792	0.682251
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003691.3.58df05be-1225-4fa7-a2b4-32d2d5f1b802.fc.signal	0.269748	0.0360984	0.666756	0.600503	0.0935371	0.266703	0.708639	0.305819	0	0	0	0	0.280314	0.522389	0.700746	0.243935	0.135954	0.200181	0.291514	0.362139	0.170509	0	0.0277608	1.70147	0.660128	0.295325	0.612219	0.377747	0.605339	0	0	0	0.231732	0.498177	0.828755	0.749433	0.951831	0.895012	1.38091	1.94608	3.30143	4.23261	5.60288	6.37351	6.34551	2.17818	6.86236	14.836	6.81249	6.08961	6.57065	0.538462
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000243.3.d30ba9b4-7d2d-48aa-b02d-99eb8d60aa7d.fc.signal	0.542231	0.765882	0.872239	0.507601	0.35453	0.750113	0.502366	0.0208674	0.20784	1.04786	1.08134	0.210262	0.0715877	0.24208	0.296394	0.265141	0.331163	0.889945	0.848597	0.44097	0.473275	0.263571	0.287567	0.383933	0.207296	0.371701	0.483046	0.227036	0.696314	0.764213	0.486305	0.474414	0.610717	0.806022	0.632489	0.730483	0.778432	1.14157	1.15043	0.721003	0.492351	0.663264	1.34481	3.3793	4.51362	3.09867	3.4371	3.39607	3.05134	2.92072	2.82725	0.660979
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003685.2.99018b0c-bf73-45c8-8a67-210ecd9aefd7.fc.signal	0	0.188249	0.654053	0.753879	0.463831	0.207044	0.863779	0.426431	0.161525	0.371663	0.3546	0.115961	0.00292627	0.164279	0.253312	0.331803	0.273615	0.0967697	0	0	0.32316	0.411215	0.384019	0.424042	0.223758	0.203162	0.164872	0.0831527	0.220177	0.108969	0.40774	0.132472	0	0.198145	1.07245	0.216475	0.108783	0.942175	1.65413	3.47054	7.4541	12.2922	21.5232	48.3016	41.2909	15.1616	41.8875	83.6557	23.3228	7.11276	8.2512	0.589744
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000238.3.0ab311fb-65be-4049-8c99-b5e3d0b121fe.fc.signal	0.505784	0.257614	0.422889	0.412135	0.222198	0.181147	0.100358	0.467438	0.312098	0.182453	0.132573	0.014452	0.270383	0.490693	0.421559	0.639511	0.551251	0.0836655	0.0424611	0.179972	0.195453	0.189294	0.117596	0.213799	0.0729212	0	0.042201	0.241129	0.412513	0.398857	0.336757	0.255708	0.226391	0.174762	0.170396	0.222973	0.0835309	0.547928	0.750029	0.363244	0.199347	0.234104	0.409248	0.880093	1.56294	1.7317	2.30197	2.92308	2.4683	2.57116	2.13572	0.589235
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004605.1.0170bf87-acb4-4151-9ad9-b1d9403f191c.fc.signal	0.200665	0.345884	0.546639	1.17505	0.572578	0.947956	0.754622	0.129376	0.470466	1.39173	0.587552	0.83448	0.752992	1.70576	3.00523	1.28342	0.61531	0	0.0658567	0.447162	0.300998	0.575223	0.718295	0.548452	0.21399	0.768051	0.921913	0.887757	0.902865	0.578492	0.0435251	0.0580873	0.364366	1.18196	0.517059	1.01932	1.23085	2.86421	2.63016	1.593	2.29924	4.14626	3.57008	4.5871	5.43742	0.840676	0.76583	7.91712	4.46562	2.6408	2.53345	0.750524
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000240.3.8143faf4-bd87-4c0f-98f7-a0083493be0c.fc.signal	0.11455	0.138599	0.0508978	0	0	0	0.231497	0.353891	0.0388323	0	0.289124	0.327837	0.0233185	0.17811	0.54754	0.447682	0.0957353	0.0936261	0.239739	0.424749	0.483741	0.285631	0.252885	0.162898	0.43956	0.333138	0.43978	0.458427	0.0930949	0	0	0.113895	0.466691	0.469065	0.197428	0.371499	0.181672	0.540198	1.00628	0.745834	0.965325	1.45072	2.35661	3.08992	3.06984	2.80822	3.38378	3.81558	2.78434	1.52532	1.56809	0.680796
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002065.1.61c76aeb-6fcd-4225-8505-91d356c76671.fc.signal	0.783293	0.595008	0.155624	0	0	0.0885924	0.735662	2.00496	0.900824	1.16077	2.08976	0.960777	0.705817	1.63412	2.54199	1.31316	1.81312	0.931843	0.600233	1.3218	0.526623	0.478807	0.160564	1.29708	0.380522	0.841203	0.668553	1.04588	0.477021	0.124026	0.564296	0.0119718	0.975662	0.501269	0.267433	0.310658	0.335671	0.175292	0.763112	0.54342	1.05908	2.06545	3.05613	10.7024	9.77903	1.90382	6.68191	18.5072	6.20045	1.04271	4.0243	0.681693
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004900.1.aae17e68-77f6-4d45-a8c2-71b0865bfd19.fc.signal	0.684555	1.74122	0.233729	0.536262	1.10117	0.713468	0.155097	0.52401	0	0	0	0	0.783529	1.91947	1.70553	1.98844	0.620827	0.570628	1.1502	1.21999	1.83127	1.71636	0.466189	0.0675984	0.0793599	0.413232	0.145088	0.34675	0.519933	0.772071	0.213072	0.810852	1.3772	1.48244	0.553014	0.333351	0.370635	0.649208	0.932741	0.197248	0.608643	2.52528	3.30284	3.00822	2.4092	2.89537	4.81144	4.03184	1.43928	0	1.53998	0.554593
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000221.3.b95e5419-47c1-4594-b280-863f31043d11.fc.signal	0.953608	0.144122	0.759648	0.759389	0.150636	0.279659	0.350056	0.386129	0.445081	0.279145	0.18422	0	0.164365	0.29431	0.198742	0.237821	0.671631	0.390289	0.189679	0.152983	0.527233	0.663766	0.287629	0.0700014	0.0917973	0.191712	0.0548433	0.0799558	0.568653	0.459115	0.233194	0.331301	0.302357	0.459988	0.335422	0.367676	0.324926	0.561718	0.570643	0.51501	0.286143	0.186475	0.621736	2.83284	3.22973	2.21959	2.72431	4.31467	2.93915	1.30894	1.30014	0.549607
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000001.4.7ab9b0e8-c023-4a55-9a01-21d8f6cb210d.fc.signal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320837	0.899656	0.275663	0.0158879	0.357801	0.22032	0	0	0	0	0	0	0	0	0	0.190125	0.182805	0.14179	0.151855	0.340257	0.532761	0.0896425	0	0.61039
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001852.4.a1ddaa09-18ba-4555-a461-058f1eac9ae3.fc.signal	0.223861	0.107003	0.446039	0.379732	0.79816	0.719454	0.670176	0.748607	1.05839	0.405485	0.563071	1.19592	1.28324	0.670795	0.516233	0.18186	0.12539	0.120531	0.235125	0.357615	0.167544	0.218979	0.550089	0.237206	0.0577253	0.349693	0.695184	0.734081	0.042238	0.411117	0.784219	0.447723	0.380142	0.413932	0.270323	0.190071	0.336496	0.0605411	0.209782	0.42238	0.502163	0.825271	0.966475	0.698335	0.364655	0.349637	0.4259	0.304114	0.20415	0.219638	0.632051	0.751825
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000222.3.7658b8a6-5812-4677-9cbe-f1a8ce6799e6.fc.signal	0.937743	1.21015	1.42392	1.13144	0.84669	0.483474	0.716339	1.16969	0.973905	1.25484	0.899204	0.120215	0.0377915	0.502114	0.830036	0.785004	0.546865	0.0510123	0.0210964	0.198252	0.524928	1.04821	0.640737	0.353124	0.196407	0	0.0126664	0.48841	1.00654	0.801259	0.400992	0.60584	0.445374	0.154945	0.224632	0.124655	0.295523	0.88088	1.05432	1.33544	1.54514	2.23586	3.51857	5.80426	4.80944	4.95908	9.26765	14.9059	13.4425	6.05729	2.9312	0.554945
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001906.1.c1fee8a1-8e98-40e9-a12f-8704d30f2e67.fc.signal	0.804291	0.96703	0.417569	0.403029	0.333237	0.180423	0.1039	0.163588	0.410048	0.363851	0.457184	0.278665	0.567247	0.748748	0.352191	0.320394	0.543842	0.279334	0.0960357	0.0951301	0.0332317	0.112837	0.898442	0.906459	0.639315	0.789118	0.607494	0.5062	0.395366	0.329421	0.243439	0.573118	0.438448	0.269304	0.352857	0.284696	0.0642321	0.0384131	0.612371	1.16213	1.72566	2.90007	5.0723	13.5639	20.0609	16.1568	21.4902	45.533	51.4291	36.7594	20.3752	0.465839
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003676.3.5297888b-bbdb-457e-a4df-2ac89d088d0f.fc.signal	0.0668745	0.246262	0.295975	0.303086	0.121603	0.579085	1.06647	0.601985	0.386965	0.247848	0.670657	0.545219	0.748815	0.386936	0.125815	0.277358	0.350754	0.919	0.152882	0.59686	0.761177	0.727112	1.2643	1.13106	0.668071	0.314034	0.167871	1.17095	0.262252	0.0950546	0.71819	0.345781	0.0464256	0.268431	0.524761	0.394039	0.539884	0.651879	1.345	1.60967	3.136	4.01851	3.72346	6.68597	8.00707	4.08816	6.60333	14.873	6.85136	7.20193	9.1242	0.518207
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001236.5.d952690d-5f0c-46d7-aa2b-a52bd090119f.fc.signal	0.663735	0.278418	1.19661	0.923749	0.679278	0.0482429	0.309058	0.242394	0.197126	0.474238	1.08361	0.633364	0.28723	1.20742	0.75995	2.50797	1.38413	1.70751	0.358919	0.934731	1.06515	0.79008	1.22071	0.378326	0.397424	0.54491	1.36897	0.539692	0.317838	0.593339	0.510431	0.903292	0.976303	0.852534	1.08396	0.251693	0.259892	0.0414134	1.21407	0.64836	1.22691	3.13927	3.34028	3.46347	3.84331	2.37377	3.06697	10.0946	7.07732	4.21006	3.68933	0.610108
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001964.2.b9abc95f-c59c-4d46-808e-1317ac1e4406.fc.signal	0.565396	0.888816	0.62885	0.756665	0.173828	0	0.0422153	0.333207	0.0942109	0	0.356178	0.342544	0.0579428	0.972778	0.360643	0	0	0.504443	0.79711	0.0879867	0	0.0562386	0.45843	0.182622	0	0.423217	1.17224	0.825125	1.15715	2.00275	1.13159	0.454164	0.747469	0.663391	0.0477029	0	0.11759	1.72124	2.00243	2.73202	4.0437	5.33725	5.24025	5.90798	11.5921	14.8873	21.34	26.8186	16.5885	6.96199	8.94298	0.612635
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001907.1.44c273dc-24c7-4e79-b228-7ff7c6ee7d07.fc.signal	0.647336	0.464186	0.0612331	0.446589	0.163195	0.37489	0.562248	0.444021	0.299945	0.414903	0.367067	0.283958	0	0.141674	0.264572	0.402955	0.649852	0.202316	0.162226	1.05087	1.01806	0.567356	0.0938069	0.38011	0.892324	0.884656	0.165235	0.0270145	0.624866	0.511416	0.496056	0.623722	1.12348	1.08287	0.556314	0.277034	0	0.142076	0.954113	1.53	1.45382	2.84714	7.08464	20.4397	22.9006	14.5513	22.0053	42.796	42.8711	35.0441	20.536	0.486842
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003686.3.cd4534e8-8eb1-43de-b06d-b173d359a20b.fc.signal	0.0276152	0	0.15637	0.0760734	0	0	0	0	0	0	0	0	0.00157927	0.237258	0.204157	0.0524475	0	0.125637	0.612233	0.492734	0.0185093	0.0881899	0.459062	0.149132	0.260751	0.262126	0	0	0	0.0573123	0.454947	0.105503	0.0111056	0.27764	0.699788	1.23826	0.607099	0.693339	2.40585	4.62529	11.0188	17.5624	25.3087	52.0109	48.0289	12.8543	25.6083	49.3357	18.5706	13.9238	12.9779	0.557647
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000055.3.439fb477-565a-4b82-aafe-9e994f42714a.fc.signal	0.011826	0.262934	0.760264	0.975384	0.226357	1.29977	0.467628	0.720764	0.413816	0.180882	0.215004	0.333819	0.0220752	0.292125	0.20791	0.722901	0.657071	0.262337	0.007096	0.0645082	0.179251	0.244399	0	0	0.419527	1.37512	1.0863	0.443484	0.756286	0.433031	0.257557	0.551529	0.357589	0.396219	0.00632433	0.205364	0.424344	0.487973	0.134923	1.00774	1.10975	0.993526	1.17094	1.41548	3.38579	0.687971	0.836754	5.49508	4.54123	4.33105	5.19862	0.791878
