	chr5:179835385-179835494	chr5:179835495-179835534	chr5:179835535-179835684	chr5:179835685-179835834	chr5:179835835-179835984	chr5:179835985-179836134	chr5:179836135-179836284	chr5:179836285-179836434	chr5:179836435-179836584	chr5:179836585-179836734	chr5:179836735-179836884	chr5:179836885-179837034	chr5:179837035-179837184	chr5:179837185-179837334	chr5:179837335-179837484	chr5:179837485-179837634	chr5:179837635-179837784	chr5:179837785-179837934	chr5:179837935-179838084	chr5:179838085-179838234	chr5:179838235-179838384	chr5:179838385-179838534	chr5:179838535-179838684	chr5:179838685-179838834	chr5:179838835-179838984	chr5:179838985-179839134	chr5:179839135-179839224	chr5:179839225-179839284	chr5:179839285-179839434	chr5:179839435-179839584	chr5:179839585-179839734	chr5:179839735-179839884	chr5:179839885-179840034	chr5:179840035-179840184	chr5:179840185-179840334	chr5:179840335-179840484	chr5:179840485-179840634	chr5:179840635-179840784	chr5:179840785-179840934	chr5:179840935-179841084	chr5:179841085-179841234	chr5:179841235-179841384	chr5:179841385-179841534	chr5:179841535-179841684	chr5:179841685-179841834	chr5:179841835-179841984	chr5:179841985-179842134	chr5:179842135-179842284	chr5:179842285-179842434	chr5:179842435-179842584	chr5:179842585-179842734	chr5:179842735-179842884	chr5:179842885-179843034	chr5:179843035-179843184	chr5:179843185-179843334	chr5:179843335-179843372	Expression
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000298.2.f9a46d3c-b34c-48f5-9ac6-a7782203129c.fc.signal	0	0	0	0	0	0	0.612098	1.09125	0.810929	3.33371	2.53085	1.3621	0.296627	0.283691	0.545625	1.08124	0.64574	0.260298	1.4817	0.650745	0.310355	0	0	0	0	0	0	0	0.320367	0.580665	0.0700803	0.75086	0.404883	0.281645	0	1.3863	1.00528	0.676891	0.441203	0	0	0.854881	1.26436	0.019176	0	1.01616	0.7859	0	0	0.37543	0.525602	0	0	0	0.325373	1.08677	0.834532
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003832.2.0d70dbb5-6bd0-48ac-bde1-b73edc6398bb.fc.signal	0	0	0	0.160322	0.755798	0.353953	0.837003	1.62941	2.35273	2.31842	2.77784	3.1809	2.80526	0.884825	0.585579	0.588325	1.56377	0.441855	1.102	1.13029	0.775897	0.273226	0.419883	0.243717	0.564093	0.905712	0.21168	0.62463	0.555919	0.47531	0.617781	0.558	0.610052	0.0374772	0.501286	0.53947	0.602237	0	0.0728733	0.818262	0.39976	0	0	0	0	0	0.430992	0.214454	0.721628	0.5639	0	0	0	0.151992	0.945272	1.2461	0.991321
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003819.1.efaf5424-48a2-426f-8f4e-0fdd590e949e.fc.signal	0	0	0	0.00235707	0.339587	0.570669	0.791568	0.803159	0.417964	0.597391	1.15091	1.08871	0.597341	0.63554	0.736554	0.844242	0.774113	0.337479	0.419892	1.1138	1.96001	1.48989	0.70095	1.14	1.13776	0.806485	0.610188	0.918197	1.65069	1.3624	1.95725	2.53666	1.7904	1.83346	1.69804	1.53461	0.842913	0.610732	0.679087	0.361909	0.439249	0.440236	0.407975	0.336157	0.235649	0.272613	0.264133	0.16489	0.417444	0.407506	0.218031	0.222274	0.113186	0.0713093	0.157941	0.0852961	0.584071
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001012.4.4385ecaa-47ed-48e3-8af5-20303d73a7da.fc.signal	0	0	0.0027052	0.31068	0.340627	0.734256	0.605616	0.803584	0.742189	0.416724	0.139412	0.123179	0	0.0437943	0.546742	0.542612	0.496284	0.338354	0.390991	0.0785837	0.462287	1.25332	2.10704	0.414082	0	0	0	0	0.119113	0.715411	0.729409	0.0618971	0.540534	0.932169	1.30315	0.216817	0.442065	0.373932	0.164584	0.464243	0.576258	0.503042	0.721301	1.03513	0.465993	0.577036	0.275385	0.0074948	0.0701745	0.422532	0.0969788	0.506301	0.563933	0.449832	0.117653	0.198501	0.257576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001990.1.7114bd47-4fa8-4cc2-a314-a8f63b9a798b.fc.signal	0	0.453726	1.3616	0.125647	0	0.0481472	1.32585	0.837229	0.587616	0.464257	0.301655	0	0	0.206736	1.28522	1.94317	0.807368	1.68682	1.62753	0	0.446937	0.105926	0	0.372743	0.41856	0	0	0	0	0	0	0.204758	1.52315	0.510624	0.383206	0.285488	0	0	0	0	0	0.362981	1.15875	0.147961	0.907452	0.630445	0	0.609622	2.39668	0.251294	0	0.176837	0.637543	0	0	0.477606	0.327345
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003400.1.1fc96c71-e7b0-4c32-a9b8-85db9118188b.fc.signal	0	0	0	0	0	0.628784	1.92729	2.39761	2.08577	0.506379	0.640427	0.94592	0.950456	0.161072	0.699729	1.93238	4.03353	1.82506	0.714252	1.23452	1.2877	0.0951823	0.496457	0.159917	0	0	0	0	0.7541	1.55488	0.796468	0.285765	0.815219	0.234275	0	1.16371	0.796918	0	0.500996	1.87618	1.06331	0.76678	0.0869017	0.669655	0.782118	1.44161	1.40076	0	0.76678	0.306712	0	0.184027	0.76678	0.214698	1.34677	1.10758	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003680.3.d0662727-3cb8-42a6-9eb8-875cfded9c1e.fc.signal	0	0.241544	0.247887	0.626545	0.919323	0.0487262	0.331493	0.261961	0.728945	0.279253	0.982307	0.276929	0.893948	1.12427	0.871915	0.269146	0.289468	0.327101	0.405564	0	0	0	0	0	0	0	0	0	0.0148164	0.385619	0.429939	0.100172	0.47944	0.249763	0.822864	0.481147	0	0.259598	0.298495	0.259598	0.119064	0	0.290828	0.333769	0	0.119064	0.558232	0.689005	0.616414	0.509014	0.00390373	0	0	0	0	0.476581	0.207154
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001486.1.dccc1e9c-af80-4f18-8934-096b69e58581.fc.signal	0	0	0	0	0	0.199416	0.515961	0.550789	0.519051	0.455981	1.30403	1.01267	0.479682	0.595655	0.52378	0.791614	1.2337	0.306855	0.352445	1.07451	0.971831	0.104456	0	0.86986	1.47834	0.956029	0.311258	0.4748	0.300707	0.641375	1.86762	1.26991	1.03299	0.110787	0.4748	0.0791333	0.411493	0.241603	0.381916	0.623611	0.872874	0.618838	0	0	0.110787	0.864243	0.383027	1.00665	1.13013	0.899034	0.867404	0.056976	0	0.259581	1.31711	0.640001	0.630208
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002058.1.74e68fe6-66c5-49bf-a809-80390106feb5.fc.signal	0.284782	0.66365	1.13799	0.336253	0	0.474829	1.27107	2.27187	1.64645	2.3726	1.10641	1.56474	1.09176	0.248414	1.17182	1.13267	0.241812	0.472289	0.616796	0.521817	1.69973	1.59958	0.410019	0.169233	0.700576	0.201039	0.352488	0.803192	0.689582	1.37771	0.354551	1.21674	0.985204	0.238351	0.629648	0.440143	0.406495	0.199133	0.79018	0.86023	0.264029	0.778905	0.346751	0.00706187	0.0980994	0.235366	0.5026	1.18977	0.357955	0	0.339077	0.726358	0.798363	0.424872	0.0908101	0	0.236504
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000224.3.793fc11e-e9ef-4476-a0d2-85f945a7ed27.fc.signal	0	0	0	0	0	0	0.305334	0.604963	0.488361	0.636117	0.477626	0.350218	0.681677	0.323981	0.0429055	0.213436	0.791255	0.986677	0.607291	0.305216	0.70229	1.09448	0.545845	0.637609	0.496179	0	0	0	0	0.242964	0.728372	0.532059	0.243207	0.186697	0	0	0	0	0.0754711	0.465747	0.39344	0.18989	0.29715	0.091016	0.0789027	0.419034	0.439218	0.323547	0.307302	0.181261	0.46787	0.513502	0.370654	0.431199	0.318326	0.202464	0.106383
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000728.1.160dc729-3f4c-431d-bee2-17192f02de04.fc.signal	0	0.27028	0.626168	1.46351	0.909432	1.17573	0.780458	0.4888	0.842955	3.57197	1.45655	1.41303	1.48857	0.629298	0.603818	1.37564	0.395597	0.323685	0.223913	0.0523803	0.600265	0	0	0	0.593837	0.0770267	0.0331378	0.6212	0.807559	0.266765	0.592711	0.601094	1.10077	0.290773	0	0.564925	0.0750271	0.0175476	0.414124	0.330809	0.00871687	0.607163	0.0219929	0	0	0	0.201265	1.54303	0.675863	0.802552	0.131691	0.462161	0.298197	1.49084	0.428963	0	0.840491
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000152.3.8ed625cd-d912-4521-bd62-5effff61a9e5.fc.signal	0	0.0470895	0.62786	0.690646	0.0920861	0	0.222609	0.411942	0.52742	0.79645	1.40576	1.53319	2.00776	0.525291	0.314705	0.158222	0.774535	0.150942	0.827372	0.643894	0.221844	0	0.0920861	0.619489	0.179987	0.531588	0.265096	0.62786	0.301373	0	0	0	0	0.447873	0.395652	0.43183	0	0.873148	1.14147	0.2544	0.344152	0.3673	0	0.301184	0.279501	0.62786	0.0125572	0	0	0	0	0	0.150686	0.388775	0.301373	0.62786	0.643165
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001002.4.47bafce5-cf92-4589-82d6-1f8a597d67d2.fc.signal	0.0577235	0.192363	0.149559	0	0	0.0378571	0.239065	0.106107	0.0986527	0.214967	0.142438	0.39952	0.548833	0.186525	0.249711	0.203756	0.193103	0.227449	0.184507	0.186817	0.177427	0.182457	0.274922	0.535663	0.362963	0.193974	0.23467	0.417363	0.902736	0.626956	0.300405	0.37413	0.51444	0.435764	0.30896	0.301364	0.180764	0.12492	0.100958	0.0995015	0.0472954	0.146028	0.200828	0.204875	0.121309	0.135591	0.178083	0.0579552	0.0087006	0.243673	0.202232	0.0727489	0.177596	0.219474	0.218161	0.225846	0.385584
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001050.8.e3d2eec5-07d0-478e-b8e6-55da7b174fe0.fc.signal	0	0	0	0	0	0	0.186184	0.395482	0	0.342363	0.288507	0.278138	0.00198867	0.167016	0.785117	1.22623	0.538441	0.567041	0.889859	0.713438	0.27722	0.345446	0.103405	0.479623	0	0	0	0.158639	0.455741	0.465371	0.923306	0.439028	0.353667	0	0	0.180095	0.854408	1.03359	2.04759	1.24147	2.07257	0.223591	0.655829	0.125169	0.977688	1.79446	1.1649	0.580408	0.18368	0.448159	0	0.391634	0.569283	0.106211	0.252177	0	0.874576
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003836.3.979da4d3-974d-4990-8869-1f61f20d4ee3.fc.signal	0	0	0	0	0.0971208	1.25312	1.64952	1.06137	0.670456	0.890129	0.648197	0	0	0.455479	0.98262	0.862631	0.989119	0.658643	0.476487	0.901272	0.709141	0	0.242802	0.499387	0.0670052	0.143369	0.34686	0.416202	0.66121	0.363531	0.683682	0.753416	0.210116	0.415562	0.750327	0.158716	0.416355	0.228251	0.726933	0.59675	0.554304	0.675792	0.695572	0.635785	0.40462	0.670456	0.628848	1.12599	1.0819	0.439316	0.0092496	0	0	0.122557	0.264241	0.262603	0.960317
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000242.3.29b88f8a-5864-41d5-9d2e-8cf436621ef7.fc.signal	0.0218172	0.160832	0.292836	0.206625	0.0128459	0.0338077	0.118135	0.184766	0.250296	0.135492	0.137313	0.271789	0.154797	0.0402771	0.185568	0.263909	0.177628	0.186901	0.109768	0.203825	0.195452	0.170588	0.415982	0.418599	0.250332	0.126289	0.113825	0.0881145	0.248928	0.342916	0.126281	0.0639685	0.164118	0.287404	0.23633	0.207555	0.162968	0.224334	0.240561	0.0919702	0.149244	0.148357	0.0780394	0.110231	0.117571	0.12813	0.285705	0.223351	0.0658933	0.104503	0.18595	0.338358	0.143082	0	0	0.0351011	0.821538
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004617.2.072627d2-ab52-4b94-ab51-9e9d905bc824.fc.signal	0	0	0	0	1.18108	2.04833	1.83552	1.58986	1.3442	0.841081	0.609167	1.46408	1.81372	0.915906	0.815532	1.30882	1.50534	2.27179	0.662266	0.0275072	0.29472	0.687805	1.9534	0.180793	0.137536	0.426424	0.795865	0.727116	0.78609	0.579731	0.929517	0.645614	1.95937	0.863516	0.390402	0.875292	1.5957	0.444247	0	0.536506	0.34694	0.570682	0.325755	1.05315	0.788024	0.279015	0.563713	0.440184	0.444116	0.0235776	0	0.473628	0.312476	0.108083	0.58958	0.349066	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000223.3.c621361d-dad0-4fef-8483-b87bec22a86a.fc.signal	0	0	0	0	0	0.142797	0.455229	0.524696	0.49532	0.44356	0.280567	0.193027	0.307632	0.251492	0.257253	0.32231	0.178931	0.19015	0.303493	0.30198	0.477139	0.550221	0.463065	0.505437	0.382536	0.0785451	0.0414673	0.102089	0.202847	0.143497	0.133411	0.184804	0.16939	0.188198	0.280189	0.187501	0.0922491	0.165097	0.244822	0.201835	0.103485	0.0721757	0.15001	0.246029	0.349368	0.300533	0.13136	0.0709431	0.0347194	0.0073608	0.0209123	0.0761358	0.099335	0.178857	0.187931	0.20436	0.775194
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001903.1.b39bd01e-3692-461c-860c-2c0569187cd6.fc.signal	0	0	0	0	0.0694046	1.12836	0.268274	0.570389	0.317523	0.0587177	0.403108	0.634495	0.408791	0	0.101747	0.325732	0.150282	1.1362	1.89674	2.00659	0.373874	0.162885	0.878908	0.226556	0	0	0.592027	0.962822	0.441832	0	0.512369	0.553245	0.579088	0.596071	0.22399	0.376929	0.664894	0.145523	0.168293	0.485865	0.628666	0.0919627	0.141061	0.810272	0.237541	0.124793	0.972035	0.514035	0.367599	0.0328973	0.720738	0.300797	0	0.114473	1.43066	1.8235	0.329305
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001904.1.a52cd623-a184-4ce6-8066-ac70ff355274.fc.signal	0	0	0.199469	0.445672	0	0	0.590868	1.05841	1.02381	0.607841	1.32589	0.639939	0.139462	0.386744	0.679018	0.133955	0	0.0870693	0.151132	0.0897395	0.337897	0.319257	0.779324	0.577115	0.8701	0.191651	0.34869	0.959976	0.92802	0.321019	0.14824	0.329979	0.797755	0.517148	0.118979	0.595929	1.46074	0.253054	0	0.307479	0.139288	0	0	0.0400318	0.418952	0.400775	1.26732	0.737507	1.6758	0.536779	0	0	0	0	0.562021	0.410334	0.315385
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000227.3.3324a0e7-9091-4952-b04e-d0a7fa0902ef.fc.signal	0	0	0	0	0	0.211229	0.504062	0.356132	0.273762	0.209789	0.153823	0.118434	0.186954	0.115847	0	0.227915	0.291979	0.103743	0.21861	0.327993	0.16522	0.0389795	0	0	0	0	0	0	0.073663	0.194901	0.195291	0.123766	0.0835591	0.251397	0.174045	0	0.14476	0.23787	0.0664556	0.127091	0.425079	0.524566	0.192022	0.0786019	0.134192	0.125457	0.228485	0.200749	0.076794	0.188478	0.164489	0	0.183932	0.383168	0.290817	0.347298	0.528455
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000964.7.7b47d1c2-54cf-477b-9e3d-3dc271ede832.fc.signal	0	0	0	0	0	0	0.222028	1.27347	0.640525	0.424858	1.09947	0.30893	0.215271	0	0.493864	2.41003	2.45504	0.503724	1.12598	1.13049	0.592497	0.169363	1.0278	1.16314	0.854247	0.405025	0.703238	0.174654	1.651	1.20814	0.818378	1.08689	0.192302	0.330284	0.367944	0.929751	0.97931	1.14903	1.31177	1.56359	1.09108	0.266293	0.276792	0.711035	1.89249	1.4857	0.167709	0.674004	0.178683	1.38607	1.07851	0	1.4469	0	0	0.69285	0.507625
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004608.1.5ec97f16-e54d-4318-8ca6-fd123c69fcf5.fc.signal	0.0646113	0.33844	0.22337	0.782934	0.388079	0.837931	1.10949	1.372	1.80249	2.05756	2.16586	1.10776	2.78631	1.12749	0.805489	1.72284	0.573111	0.845752	0.724011	0.317781	0.458216	0.458355	0.230525	0.358985	1.71595	0.94304	0.293315	0.33844	0.442029	1.50802	0.191462	0.284125	1.67559	0.877371	0.588365	0.370011	0.277929	0.51472	0.683359	0.965677	0.3407	0.952124	0.967882	0.656112	0.387807	0.157136	0.257842	0.970217	0.544119	0.684997	0.561705	0	0.960887	0.581453	0.41803	0.0986147	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003678.3.b0b3e62c-a424-40a0-81dc-b67047b2608e.fc.signal	0	0	0.0723287	0.91327	0.836805	0.648751	1.11992	1.71088	1.19224	1.12283	1.21676	1.39628	1.86513	2.6138	1.46703	0.907067	0.936226	1.23563	1.34308	1.15298	1.32809	0.579858	0.415125	0.203728	0.611889	0.352359	0.305882	0.301284	0.00997033	0.489283	1.80494	0.880201	1.80796	1.50926	0.610679	0.437479	0.832991	0.30632	0.5857	1.33897	0.270679	0.30998	0.26245	0.251575	0.150061	0.329661	0.332807	0.377089	0.530526	0.683882	0.698348	0.19008	0.328507	0.494232	0	0	0.43649
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003679.3.9a67dbab-2305-42d6-a0ec-7cb7b956e3e2.fc.signal	0	0	0	0.284394	0.184752	0.799573	0.674907	2.27883	1.70922	1.08191	2.03958	2.14118	1.21168	0.635335	0.624353	1.0128	0.788379	0.824516	1.05775	1.07155	0.98524	0.758176	0.573691	1.0442	1.01491	0.562553	0.342515	0.62275	0.168144	0.413094	0.998479	0.956962	0.954927	1.08507	0.658076	1.12085	1.28909	1.4883	0.822032	1.07943	0.338186	0.857313	1.06284	2.38737	0.822052	0.967579	0.3807	0.449545	0.510658	0.566705	0.112097	0	0.197205	0.425547	0.161446	0.384958	0.340077
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000957.7.280608e3-f2db-495d-8512-5761688a7d39.fc.signal	0	0	0	0	0	0	0.452135	1.23465	0.607432	0.344912	0.652416	1.07882	0.793015	0.00181993	0.400906	0.53885	0.627484	0.224513	0.212906	0.203797	0.233692	0.108105	0.303857	0.467188	0.637588	0.0229812	0	0	0	0.15685	1.09553	0.741936	0	0	0.139856	0.407738	0.398397	0.192139	0.463164	0.249358	0.104017	0	0.181796	0.248703	0.079033	0.148392	0.617963	0.351201	0.433376	0.148473	0	0	0	0.272622	0.0928419	0	0.162264
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000867.3.44f49519-7363-4668-9912-2db8d45f41b6.fc.signal	0	0	0.214641	0.386367	0	0.124473	0.925114	0.152376	0.480823	0.684722	1.35445	0.485116	0.250632	1.04582	1.22812	0.225353	0	0	0	0	0	0	0	0	0	0	0	0.0536483	0.399189	0.180258	0	0.0815455	0.645641	0.739261	0.240412	0	0.276893	0.925161	0	0	0	0.0858373	0.871445	0.244683	0	0.126635	0.918703	0.156681	0	0	0.553794	0.0472105	0	0.0386268	0.850702	0.261828	0.709091
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001546.1.a7d4c357-64b4-4c12-b765-27001a7f1edf.fc.signal	0	0.757423	0.97732	0.123794	0	0	0.38939	2.04596	2.95164	2.30661	1.71367	0.846757	0	0	0.268765	1.35526	1.15796	0.737426	0	0	0	0	0.697192	2.7692	0.443058	0	0.42353	1.95477	2.56506	0.996541	0	0	0.925196	0.377897	0	0	0.832838	0.834695	1.9433	2.23787	0.243437	0.634774	0.0473311	0	0	0.34532	0.673511	0	0	0	0	0	0.263477	0.48832	1.17035	1.73173	0.284848
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003660.4.a11d1f85-8da4-41e8-ae9d-f92acd6fb7a1.fc.signal	0.338835	0.70827	0.525602	0.469612	0.332624	1.38759	1.20072	0.955636	0.926142	2.12292	1.75971	1.95752	1.30958	0.516748	0.945359	0.982002	1.01919	0.371638	0.720312	1.03483	1.5387	0.723005	1.05031	0.969343	0.712219	0.208059	0	0	0.564053	0.687696	0.845411	2.02599	1.12962	0.904536	0.861987	2.35636	1.91158	0.93789	0.75879	1.85359	0.645814	0.238115	0.521695	1.56771	1.06124	1.06721	0.0603203	0.673552	0.514519	0.433375	0.15935	1.27619	1.48255	1.02535	0.0312265	0.364071	0.839972
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003816.1.84512a91-a776-4fd0-a1fe-d8e26565da5e.fc.signal	0	0.0770652	0.345622	0.402403	0.428998	0.801247	2.11737	4.4467	7.03814	4.66089	5.66914	5.17138	5.15572	2.77345	2.26867	1.83865	1.04516	0.900814	0.460033	0.959555	0.90902	1.1453	0.836461	0.32504	0.440723	0.186113	0.0241773	0.35949	0.423636	0.796439	0.391613	0	0	0	0.141387	0.317187	0.241684	0.58714	0.304222	0.352316	0.919511	1.02996	0.458049	0.763167	1.0893	0.587388	0.308942	0.664054	0.59652	0.0955005	0	0.181283	0.766206	0.491859	0.671952	0.849135	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001488.1.f277fd12-ef1b-437b-8412-8210645647cd.fc.signal	0	0.27645	0.711959	0	0	0	0	0.20356	0.665959	0.787082	2.89578	1.59764	0	0	0	0.219325	0.0818388	0	0.353884	1.19812	0.386533	0.633992	0.0781177	0.444963	0	0.0166483	0.598898	0.44639	0.552027	0.13243	0.646091	1.23188	0.183336	0.108214	0.558708	0	0.029488	0.662465	0.0282714	0.393173	0.417747	0	0	0.28015	1.28102	0.700994	0.113037	0.832443	0.669663	0	0	0	0	0	0	0	0.773585
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000153.3.03d3daca-2020-41d6-9d70-66acec6b65de.fc.signal	0	0	0	0	0	0	0.409945	0.451871	0.471214	1.1537	0.320153	0.585682	1.37722	1.19705	0.69877	0.167705	0.69877	0.27485	0.605601	0.69877	0.153729	0	0.326093	0.535724	0.433237	0.428579	0	0	0	0	0	0	0	0.857164	0.866481	0.512431	0.633553	1.39755	0.708087	0.195656	0.377994	0.320446	1.96841	3.64216	2.21432	2.01247	0.712746	0.330751	0	0	0	0	0	0.13369	0.979627	0.382148	0.773406
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002063.1.7418f6bc-6e40-4cd9-9c59-6013c4a60b00.fc.signal	0	0.0751545	0.60121	0.200404	0	0.448953	1.92797	2.46106	1.53135	1.68688	3.11035	2.95412	1.61972	1.0038	1.12437	1.4901	1.05409	1.37003	1.40948	1.37682	2.23461	1.68346	1.59327	0.962421	2.38894	1.17641	1.14235	1.35777	1.04211	1.08453	0.947607	1.59542	1.32875	0.426875	0.611264	0.839932	0.970116	0.90184	1.28461	0.56339	0.937195	0.625426	0.472987	1.2646	1.60332	0.673386	0.372391	0.425168	0.578311	0.386779	0.637316	1.44296	1.97407	0.0781664	0.156348	0.530029	0.284141
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000882.3.a1fae682-17b9-4f19-a006-9c1bf5e5ca4f.fc.signal	0	0	0	0	0	0	1.50201	1.03762	0	0	0.819936	2.17371	2.01714	0.0653046	0.64579	1.18999	0.703838	0.631278	1.53829	0.370059	0	0.159633	1.42219	1.11018	1.08841	0.0290243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979569	0.290243	0	0	0.464388	0.805423	0	0	1.40768	1.13195	0	0	0	0	0	0	0	0.634043
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000864.3.f60db18a-9bf4-4a85-95cc-68f3cffdac0c.fc.signal	0	0	0	0	0	0	0	0	0.801489	7.21344	0	0	7.16075	6.1036	0.897668	15.1321	0	0	2.97884	5.54946	0	0	0	0	0	0	0	1.04192	6.43066	7.20498	0.351061	6.87493	3.39168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.44399	1.57091	0	0	0	0	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00004609.2.02700347-df20-47c4-9f0c-4c735f739be2.fc.signal	0	0	0	0.360306	0.441452	0.912787	1.45697	1.00715	0.765745	1.52716	1.35386	0.269901	1.49425	0.539772	0.391869	0.577474	0.862361	0.875508	1.63909	0.235113	0.29621	1.04424	1.7891	0.510443	0.333642	0.0899786	0	0	0.0416974	1.51839	1.24852	0.153622	0.697728	0.676966	1.22206	0.967277	0.283098	1.21998	1.71588	0.471763	1.00057	0.311591	0.021946	0.391179	0.491507	0.739428	0.61589	0.507025	0.443206	0.388399	0.269921	0.0043892	0.588019	0.568278	0.155797	0	0.94723
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00002076.1.c5ef21e4-195e-4160-bc6c-4a5cf2e91a44.fc.signal	0	0.660374	1.32593	0	0	0	0.600417	1.59874	1.17166	1.26266	1.84269	0.491323	0.268636	0.760892	0.802807	1.21198	1.13818	1.82408	0.385249	0.597199	0.395201	1.10204	1.55374	0.0864656	0	0	0	0.178094	1.608	0.633428	1.30731	0.783326	1.9053	3.27319	0.596905	0.789968	3.22789	0.628444	0.380285	0.212083	0.0966665	0.0987776	0.30853	0.290441	0.805754	0.600303	0.198079	0.314199	1.38521	0.201008	0	0.0479265	0.577796	0.0574288	0.797968	0.66999	0.134078
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000341.2.a7828873-27cd-49a4-bfd1-e91b3c208957.fc.signal	0	0	0.513352	0.200877	0	0	0.133918	2.06979	2.58462	1.4731	4.12468	1.86146	1.66951	0.73432	0.834756	1.2008	0.477641	1.10259	1.50881	0	0.267836	0.446393	0	0.665126	0.69191	0.785652	0	0.189717	1.25437	0.951319	0.468713	1.11152	1.66951	1.25437	0.495497	0	0.857075	0.571383	0.77226	1.26776	0.10267	0.281228	0.433002	0.602631	0.812436	0.727621	0.387182	0.723305	0.968674	0.357115	0	0	0	0.241052	1.0813	0.273356	0.666667
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00003843.4.c4a2d88f-1de5-4172-8460-f71aa0a40d72.fc.signal	0	0	0	0	0	0.422461	0.50107	0.584577	0.114593	0.297902	0.493835	1.08698	0.980543	1.15414	2.0558	0.918182	0.941732	1.74906	0	0	0.415124	0.49913	0	0.503991	2.30637	0.661702	0	0	0	0	0.910844	1.16504	0.427549	0.363218	0	0	0.53096	0.890566	0.201305	1.27808	1.35274	1.37961	0.743391	0.471841	0	1.57859	0.861643	1.6216	0.331312	0	0	0	0.852012	0.469379	0	0	1
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00001458.1.478dd8ee-7056-4a3a-8717-364193310324.fc.signal	0	0	0	0	0	0.143733	1.70521	3.2275	4.30331	5.32814	5.18068	6.73604	5.35826	3.40915	2.53169	2.02475	0.600101	0.0751333	0	0	0	0	0	0	0.1274	0.49	0.250444	0	0.3724	0.395267	0	0	0	0	0	0	0	0.0904952	0.468457	0.1764	0.0751333	0.484788	0.18099	0.27301	0.470971	0.160742	0.347238	0.0678714	0	0	0	0	0	0.241735	1.06508	1.20995	0.777778
ihec.chipseq.ihec-chipseq-containerv1.1.4.IHECRE00000194.3.9b81160b-c764-4c34-9ec6-4766d8fea0c2.fc.signal	0	0	0	0	0	0	0.784732	0.750462	0.5697	0.995957	1.32427	1.24917	1.41222	0.753683	0.467125	0.277215	0.207488	0.307006	0	0.501486	0.146693	0	0.57308	2.27189	1.883	0.842558	1.5066	1.68855	1.7636	3.824	2.55502	1.20753	0.351345	0	1.59647	2.978	2.07405	0.695892	0.324775	0.356681	0.0655663	0.624098	0.30791	0.0272917	1.18478	1.00497	0.508309	0.638174	0.621808	0.23198	0.51172	0.0614064	1.4873	1.47707	0.829737	0.552646	0.848861
